StartTime: 2018-11-11 21:21:17.512
Time(s)	ax(g)	ay(g)	az(g) 
268.888	0.3169	-0.7002	0.6313 
268.908	0.3271	-0.7227	0.6519 
268.930	0.3193	-0.7407	0.6514 
268.949	0.2710	-0.7915	0.6553 
268.970	0.2280	-0.8311	0.6724 
269.019	0.1851	-0.8638	0.6816 
269.031	0.1606	-0.8892	0.6602 
269.038	0.2305	-0.8818	0.6553 
269.053	0.3506	-0.9058	0.6445 
269.076	0.3916	-1.0068	0.6558 
269.095	0.3296	-1.0420	0.6182 
269.108	0.3774	-0.9429	0.5073 
269.127	0.4219	-0.8354	0.4033 
269.147	0.5093	-0.7568	0.3247 
269.167	0.5791	-0.7935	0.3872 
269.222	0.5298	-0.8867	0.4751 
269.229	0.4199	-0.9292	0.4849 
269.229	0.3716	-0.8945	0.4829 
269.253	0.4082	-0.8228	0.4966 
269.271	0.4297	-0.6709	0.4160 
269.288	0.4258	-0.5977	0.3589 
269.307	0.3774	-0.5840	0.3462 
269.327	0.3477	-0.6279	0.3647 
269.347	0.3228	-0.6919	0.4111 
269.371	0.3315	-0.7227	0.4360 
269.426	0.3408	-0.7515	0.4443 
269.433	0.3384	-0.7778	0.4419 
269.433	0.3481	-0.8003	0.4492 
269.446	0.3433	-0.7920	0.4419 
269.466	0.3208	-0.7998	0.4092 
269.486	0.2998	-0.8110	0.3979 
269.506	0.3110	-0.8081	0.3945 
269.532	0.3364	-0.8198	0.4150 
269.552	0.3511	-0.8438	0.4395 
269.567	0.3481	-0.8569	0.4634 
269.586	0.3765	-0.8999	0.5137 
269.622	0.4272	-0.9795	0.6074 
269.631	0.4287	-1.0581	0.8037 
269.648	0.3740	-1.0630	0.8179 
269.666	0.3027	-0.9282	0.7739 
269.685	0.2505	-0.8394	0.7266 
269.707	0.1875	-0.8066	0.6592 
269.725	0.1699	-0.7900	0.6743 
269.748	0.2847	-0.7549	0.7080 
269.769	0.3984	-0.7446	0.7363 
269.817	0.4756	-0.7368	0.7368 
269.826	0.4712	-0.7090	0.6890 
269.832	0.3921	-0.6567	0.6006 
269.851	0.3081	-0.6436	0.5527 
269.873	0.2271	-0.6514	0.5254 
269.896	0.1812	-0.6597	0.5142 
269.905	0.2144	-0.6123	0.5278 
269.924	0.2900	-0.5562	0.5435 
269.944	0.3198	-0.5562	0.5659 
269.964	0.3179	-0.6421	0.5972 
270.018	0.2949	-0.6919	0.6045 
270.024	0.2588	-0.7197	0.6255 
270.024	0.2520	-0.7314	0.6147 
270.051	0.2734	-0.7544	0.6240 
270.073	0.3003	-0.7559	0.6450 
270.088	0.3062	-0.7290	0.6313 
270.103	0.2837	-0.7534	0.6118 
270.124	0.2075	-0.8438	0.6064 
270.144	0.1475	-0.9053	0.6069 
270.164	0.1172	-0.8926	0.5981 
270.210	0.1880	-0.8013	0.5757 
270.219	0.3892	-0.7129	0.5698 
270.226	0.5024	-0.7935	0.6167 
270.242	0.4282	-0.9678	0.6436 
270.268	0.2959	-1.0708	0.5898 
270.287	0.3184	-1.0698	0.4531 
270.314	0.4956	-0.9189	0.4258 
270.323	0.7139	-0.7910	0.4478 
270.342	0.6284	-0.8452	0.4692 
270.366	0.3237	-0.9150	0.4961 
270.383	0.2617	-0.8740	0.5005 
270.402	0.2407	-0.7930	0.4731 
270.422	0.2510	-0.7437	0.4365 
270.465	0.2515	-0.6885	0.3652 
270.477	0.2393	-0.6768	0.3247 
270.483	0.2593	-0.7056	0.3369 
270.502	0.3096	-0.7173	0.3936 
270.523	0.3472	-0.7061	0.4292 
270.542	0.3447	-0.7266	0.4390 
270.566	0.3164	-0.7813	0.4590 
270.603	0.2734	-0.8242	0.4473 
270.614	0.2456	-0.8477	0.4463 
270.621	0.2705	-0.8428	0.4370 
270.644	0.3027	-0.8013	0.4131 
270.661	0.3008	-0.7852	0.3892 
270.686	0.2842	-0.8354	0.3882 
270.701	0.2646	-0.8745	0.4229 
270.722	0.2720	-0.9146	0.4702 
270.746	0.2974	-0.9194	0.4927 
270.773	0.3296	-0.9175	0.4990 
270.781	0.3267	-0.9360	0.5112 
270.801	0.3042	-1.0054	0.6392 
270.820	0.2583	-1.0513	0.6875 
270.857	0.2979	-1.0298	0.7246 
270.868	0.2896	-0.9199	0.7686 
270.889	0.2637	-0.7588	0.6899 
270.900	0.2886	-0.7119	0.7168 
270.920	0.3833	-0.7480	0.7983 
270.940	0.4707	-0.7930	0.8242 
270.959	0.4980	-0.8066	0.8027 
270.981	0.4614	-0.7954	0.7393 
271.003	0.3364	-0.7363	0.6255 
271.055	0.2681	-0.6904	0.5464 
271.067	0.2246	-0.6387	0.4839 
271.067	0.2319	-0.6104	0.4805 
271.089	0.2729	-0.5952	0.4741 
271.111	0.2983	-0.5981	0.4863 
271.119	0.3574	-0.5835	0.5518 
271.139	0.3701	-0.6074	0.5913 
271.161	0.3066	-0.6558	0.5957 
271.183	0.2622	-0.6973	0.5942 
271.202	0.2207	-0.7456	0.6138 
271.254	0.2153	-0.7544	0.6104 
271.260	0.2246	-0.7563	0.6055 
271.260	0.2803	-0.7617	0.6206 
271.286	0.3164	-0.7651	0.6460 
271.300	0.2803	-0.7925	0.6411 
271.321	0.2109	-0.8398	0.6367 
271.348	0.1470	-0.8774	0.6328 
271.369	0.1997	-0.8291	0.6187 
271.379	0.4302	-0.6880	0.6016 
271.398	0.5464	-0.7148	0.6035 
271.449	0.4868	-0.9336	0.6206 
271.460	0.4058	-1.0552	0.6284 
271.466	0.3530	-1.0918	0.5210 
271.486	0.4194	-0.9893	0.4263 
271.505	0.6221	-0.7974	0.3911 
271.530	0.6626	-0.7998	0.4253 
271.548	0.4204	-0.9077	0.4746 
271.557	0.3037	-0.8931	0.4634 
271.577	0.2471	-0.7891	0.4263 
271.597	0.2383	-0.7266	0.3745 
271.645	0.2578	-0.6611	0.3599 
271.652	0.2720	-0.6455	0.3379 
271.657	0.2842	-0.6597	0.3340 
271.678	0.3169	-0.6714	0.3638 
271.703	0.3779	-0.7109	0.4224 
271.725	0.3843	-0.7437	0.4580 
271.744	0.3477	-0.7642	0.4697 
271.765	0.2983	-0.7861	0.4521 
271.776	0.2515	-0.8296	0.4336 
271.796	0.2632	-0.8389	0.4302 
271.846	0.2856	-0.8433	0.4106 
271.852	0.2837	-0.8555	0.4043 
271.858	0.2593	-0.8887	0.4365 
271.881	0.2559	-0.9038	0.4536 
271.899	0.3071	-0.8906	0.4775 
271.922	0.3481	-0.8833	0.4917 
271.941	0.3345	-0.9180	0.4951 
271.957	0.2861	-0.9731	0.5479 
271.976	0.2368	-1.0244	0.6919 
271.995	0.2915	-1.0293	0.7622 
272.036	0.3369	-0.9238	0.8804 
272.048	0.3442	-0.7900	0.8481 
272.055	0.3306	-0.7012	0.7974 
272.075	0.3804	-0.7036	0.8257 
272.095	0.5015	-0.7583	0.8545 
272.118	0.5225	-0.7920	0.8501 
272.136	0.4360	-0.7544	0.7393 
272.159	0.3638	-0.6909	0.6528 
272.180	0.3091	-0.6147	0.5752 
272.203	0.2847	-0.5967	0.5464 
272.223	0.2427	-0.6011	0.5254 
272.235	0.2188	-0.6152	0.5205 
272.301	0.2090	-0.6348	0.5337 
272.314	0.2573	-0.6060	0.5518 
272.314	0.3447	-0.5723	0.6040 
272.320	0.3442	-0.6050	0.5908 
272.339	0.3096	-0.6543	0.5791 
272.354	0.2861	-0.6768	0.5825 
272.375	0.2705	-0.6978	0.5840 
272.397	0.2886	-0.7051	0.5947 
272.436	0.3325	-0.7192	0.6147 
272.446	0.3354	-0.7539	0.6201 
272.459	0.2148	-0.8545	0.6201 
272.473	0.1187	-0.8848	0.6074 
272.494	0.1440	-0.8286	0.5889 
272.517	0.3003	-0.7793	0.5962 
272.535	0.5601	-0.9219	0.6968 
272.560	0.4702	-1.0288	0.7188 
272.583	0.3057	-1.0449	0.5532 
272.606	0.3062	-0.9736	0.4199 
272.613	0.3843	-0.8892	0.3501 
272.632	0.5737	-0.7896	0.3940 
272.652	0.6445	-0.7993	0.4497 
272.688	0.4941	-0.8716	0.4761 
272.698	0.3940	-0.8794	0.4824 
272.712	0.3394	-0.8276	0.5171 
272.732	0.3223	-0.7646	0.4912 
272.752	0.2944	-0.6704	0.4160 
272.772	0.2832	-0.6182	0.3818 
272.792	0.2627	-0.6221	0.3677 
272.817	0.2651	-0.6655	0.3916 
272.832	0.2930	-0.7163	0.4497 
272.892	0.3047	-0.7485	0.4497 
272.905	0.2646	-0.8110	0.4521 
272.905	0.2241	-0.8418	0.4453 
272.912	0.2070	-0.8506	0.4321 
272.932	0.2349	-0.8491	0.4233 
272.952	0.3071	-0.7983	0.4116 
272.971	0.3452	-0.7998	0.4106 
272.990	0.3350	-0.8564	0.4297 
273.013	0.3179	-0.8931	0.4858 
273.032	0.3193	-0.9058	0.5361 
273.053	0.3237	-0.9019	0.5566 
273.091	0.3145	-0.9800	0.5698 
273.100	0.2915	-1.0391	0.6699 
273.111	0.2573	-1.0488	0.7754 
273.131	0.2773	-0.9805	0.7744 
273.150	0.3169	-0.8145	0.8184 
273.170	0.3237	-0.7505	0.8433 
273.190	0.3638	-0.7485	0.8467 
273.210	0.4336	-0.7783	0.8511 
273.233	0.5679	-0.7861	0.8125 
273.289	0.5386	-0.7656	0.7441 
273.295	0.3857	-0.7114	0.6255 
273.295	0.3286	-0.6504	0.5757 
273.311	0.3184	-0.5674	0.5239 
273.334	0.2993	-0.5352	0.5024 
273.352	0.2813	-0.5288	0.4941 
273.370	0.2617	-0.5322	0.4883 
273.389	0.2578	-0.5581	0.4907 
273.409	0.2891	-0.5762	0.5483 
273.434	0.3081	-0.6064	0.5859 
273.457	0.2754	-0.6348	0.5898 
273.496	0.2383	-0.6748	0.5928 
273.506	0.2573	-0.6982	0.6074 
273.512	0.3130	-0.7109	0.6523 
273.533	0.3496	-0.7256	0.6714 
273.555	0.3145	-0.7891	0.6743 
273.578	0.2148	-0.8716	0.6616 
273.595	0.0908	-0.8979	0.6426 
273.620	0.1802	-0.7930	0.6250 
273.629	0.5024	-0.6968	0.6221 
273.648	0.6313	-0.8315	0.6519 
273.697	0.4556	-1.0615	0.6846 
273.707	0.3511	-1.1221	0.5830 
273.714	0.3740	-1.0317	0.3994 
273.731	0.4722	-0.9053	0.3950 
273.753	0.6206	-0.8374	0.4624 
273.775	0.4985	-0.9067	0.5010 
273.794	0.2700	-0.9053	0.4775 
273.816	0.2275	-0.8428	0.4517 
273.830	0.2183	-0.7568	0.4277 
273.847	0.2437	-0.6890	0.4019 
273.897	0.2598	-0.6372	0.3682 
273.903	0.2407	-0.6440	0.3589 
273.909	0.2236	-0.6748	0.3701 
273.928	0.2480	-0.7158	0.4160 
273.955	0.2754	-0.7500	0.4541 
273.978	0.3071	-0.7651	0.4849 
273.989	0.2954	-0.7661	0.4731 
274.007	0.2510	-0.7964	0.4409 
274.027	0.2456	-0.8252	0.4336 
274.049	0.2803	-0.8545	0.4526 
274.106	0.3027	-0.8555	0.4541 
274.116	0.3008	-0.8574	0.4604 
274.116	0.3164	-0.8628	0.4883 
274.129	0.3428	-0.8535	0.5396 
274.146	0.3403	-0.8643	0.5537 
274.167	0.2900	-0.9478	0.5991 
274.187	0.2622	-0.9863	0.6904 
274.209	0.2749	-0.9976	0.7744 
274.227	0.2856	-0.9175	0.8325 
274.252	0.2905	-0.8267	0.8955 
274.269	0.3345	-0.7837	0.9160 
274.302	0.4541	-0.7964	0.9258 
274.313	0.5391	-0.8135	0.9146 
274.336	0.5342	-0.8223	0.8599 
274.347	0.4316	-0.7827	0.7485 
274.365	0.3257	-0.6426	0.6152 
274.385	0.2983	-0.5713	0.5288 
274.405	0.2803	-0.5024	0.4702 
274.425	0.2813	-0.4800	0.4531 
274.444	0.2954	-0.4897	0.4634 
274.507	0.3018	-0.5278	0.4897 
274.513	0.3311	-0.5854	0.5806 
274.513	0.3438	-0.6128	0.6079 
274.525	0.3203	-0.6548	0.5991 
274.544	0.3115	-0.6689	0.5884 
274.564	0.2676	-0.7119	0.5864 
274.586	0.2778	-0.7236	0.6143 
274.606	0.3389	-0.7051	0.6265 
274.625	0.3735	-0.7324	0.6299 
274.649	0.3154	-0.7915	0.6250 
274.671	0.2046	-0.8418	0.6040 
274.705	0.1191	-0.8672	0.5776 
274.718	0.2188	-0.8174	0.5820 
274.724	0.5303	-0.8213	0.6323 
274.743	0.5850	-0.9224	0.6807 
274.763	0.4326	-1.0928	0.5796 
274.785	0.4229	-1.0581	0.4648 
274.804	0.4966	-0.8481	0.3540 
274.825	0.6045	-0.7578	0.3608 
274.847	0.6509	-0.7983	0.4663 
274.905	0.5059	-0.8906	0.5024 
274.918	0.3501	-0.8857	0.4937 
274.918	0.3232	-0.8418	0.4976 
274.924	0.3252	-0.7427	0.4468 
274.945	0.3276	-0.6860	0.3843 
274.965	0.3018	-0.6265	0.3413 
274.983	0.2720	-0.6182	0.3267 
275.007	0.2524	-0.6641	0.3457 
275.029	0.2842	-0.6987	0.3979 
275.045	0.3398	-0.7349	0.4507 
275.066	0.3350	-0.7588	0.4556 
275.123	0.2847	-0.8062	0.4458 
275.137	0.2588	-0.8345	0.4468 
275.137	0.2622	-0.8652	0.4429 
275.145	0.2798	-0.8638	0.4321 
275.162	0.2930	-0.8701	0.4199 
275.181	0.3018	-0.8691	0.4409 
275.201	0.3164	-0.8667	0.4678 
275.222	0.3281	-0.8799	0.4810 
275.241	0.3125	-0.9810	0.5571 
275.262	0.3076	-1.0469	0.7261 
275.319	0.3228	-1.0752	0.8594 
275.326	0.3584	-0.9585	0.8989 
275.326	0.3506	-0.8345	0.8794 
275.341	0.3843	-0.7354	0.8486 
275.361	0.4536	-0.7222	0.8462 
275.381	0.5571	-0.7363	0.8213 
275.403	0.5479	-0.7637	0.7734 
275.423	0.4038	-0.7842	0.6802 
275.442	0.3521	-0.7158	0.6265 
275.473	0.3101	-0.5771	0.5537 
275.489	0.2939	-0.5308	0.4897 
275.526	0.2744	-0.5376	0.4731 
275.536	0.2681	-0.5586	0.5010 
275.542	0.2705	-0.5869	0.5273 
275.565	0.2979	-0.6069	0.5791 
275.583	0.3228	-0.6362	0.6133 
275.606	0.3252	-0.6577	0.6084 
275.625	0.2993	-0.6870	0.5898 
275.651	0.2690	-0.7134	0.5796 
275.662	0.2607	-0.7217	0.5771 
275.679	0.2925	-0.7305	0.5928 
275.733	0.3398	-0.7378	0.6289 
275.739	0.3228	-0.7690	0.6240 
275.739	0.1714	-0.8936	0.6045 
275.765	0.1191	-0.8994	0.5981 
275.785	0.3057	-0.7407	0.5640 
275.798	0.5200	-0.6753	0.5742 
275.818	0.5806	-0.8691	0.6421 
275.839	0.4463	-1.0630	0.6323 
275.859	0.3623	-1.1309	0.4971 
275.880	0.4160	-1.0366	0.4028 
275.941	0.5723	-0.8589	0.3613 
275.951	0.6738	-0.8345	0.4160 
275.951	0.5044	-0.9111	0.4888 
275.958	0.3672	-0.9155	0.4814 
275.979	0.3179	-0.8188	0.4565 
276.002	0.2905	-0.7505	0.4258 
276.028	0.2544	-0.6738	0.3584 
276.046	0.2393	-0.6514	0.3237 
276.104	0.2363	-0.6528	0.3184 
276.117	0.2324	-0.6709	0.3447 
276.117	0.2573	-0.7324	0.3960 
276.123	0.2754	-0.7622	0.4326 
276.138	0.2651	-0.7715	0.4331 
276.162	0.2529	-0.7671	0.4282 
276.184	0.2593	-0.7891	0.4165 
276.203	0.2637	-0.8232	0.4272 
276.226	0.2866	-0.8584	0.4224 
276.249	0.2949	-0.8765	0.4272 
276.257	0.2808	-0.9102	0.4624 
276.315	0.2783	-0.9189	0.4990 
276.330	0.2651	-0.8955	0.5161 
276.330	0.2744	-0.8945	0.5200 
276.351	0.2754	-0.9604	0.5732 
276.358	0.2749	-0.9883	0.6953 
276.382	0.3350	-0.9829	0.7944 
276.396	0.3721	-0.9141	0.8174 
276.416	0.3457	-0.8320	0.8320 
276.436	0.3105	-0.8174	0.8623 
276.461	0.3452	-0.8047	0.8521 
276.476	0.4316	-0.7734	0.8276 
276.515	0.5522	-0.7246	0.7744 
276.524	0.5537	-0.7339	0.7178 
276.536	0.4487	-0.7061	0.6362 
276.556	0.3643	-0.6392	0.5825 
276.576	0.2754	-0.5742	0.4854 
276.595	0.2505	-0.5630	0.4712 
276.616	0.2437	-0.5737	0.4731 
276.635	0.2671	-0.5679	0.4995 
276.657	0.2822	-0.5742	0.5073 
276.709	0.3350	-0.6226	0.5703 
276.715	0.3564	-0.6553	0.6074 
276.715	0.3145	-0.6904	0.5977 
276.738	0.2700	-0.6982	0.5845 
276.766	0.2651	-0.7065	0.5942 
276.777	0.2891	-0.7017	0.6064 
276.795	0.3613	-0.6929	0.6309 
276.815	0.3979	-0.7212	0.6338 
276.835	0.2964	-0.8325	0.6177 
276.854	0.1743	-0.8877	0.6104 
276.875	0.2075	-0.8374	0.6025 
276.899	0.3848	-0.7695	0.5845 
276.918	0.6309	-0.8257	0.6357 
276.962	0.5508	-0.9517	0.6255 
276.971	0.5063	-1.0576	0.5190 
276.978	0.5488	-1.0020	0.4233 
276.995	0.6401	-0.8364	0.3906 
277.018	0.6841	-0.7896	0.4121 
277.040	0.5088	-0.8896	0.4702 
277.063	0.3550	-0.9126	0.4951 
277.114	0.3091	-0.8198	0.4795 
277.127	0.3096	-0.7441	0.4419 
277.127	0.3242	-0.6445	0.3950 
277.135	0.3252	-0.6084	0.3662 
277.153	0.2935	-0.6328	0.3389 
277.176	0.2666	-0.6753	0.3569 
277.195	0.2603	-0.7251	0.4116 
277.213	0.2817	-0.7505	0.4375 
277.234	0.3091	-0.7598	0.4595 
277.258	0.2959	-0.7891	0.4629 
277.279	0.2705	-0.8345	0.4385 
277.292	0.2734	-0.8394	0.4106 
277.314	0.2886	-0.8545	0.3784 
277.369	0.3145	-0.8608	0.3984 
277.375	0.3281	-0.8589	0.4346 
277.375	0.3267	-0.8662	0.4731 
277.405	0.3252	-0.8833	0.5234 
277.413	0.2969	-0.9033	0.5146 
277.432	0.2549	-0.9751	0.5659 
277.452	0.2100	-0.9902	0.6470 
277.472	0.2637	-1.0024	0.7119 
277.507	0.2876	-0.9473	0.7881 
277.518	0.3291	-0.8203	0.9014 
277.538	0.4165	-0.7476	0.9238 
277.551	0.5259	-0.7437	0.9063 
277.571	0.5820	-0.7764	0.8774 
277.591	0.5435	-0.8359	0.8130 
277.611	0.3989	-0.8350	0.7314 
277.631	0.2217	-0.7109	0.5820 
277.651	0.1841	-0.6094	0.5146 
277.670	0.1963	-0.5498	0.4399 
277.692	0.2319	-0.5479	0.4287 
277.716	0.2817	-0.5444	0.5059 
277.764	0.2998	-0.5625	0.5264 
277.778	0.3110	-0.6108	0.5791 
277.784	0.3164	-0.6528	0.6167 
277.798	0.2969	-0.7100	0.6343 
277.820	0.2813	-0.7173	0.6294 
277.838	0.2612	-0.7241	0.5942 
277.852	0.2520	-0.7412	0.5923 
277.870	0.2656	-0.7583	0.6045 
277.895	0.3037	-0.7822	0.6235 
277.910	0.2847	-0.8174	0.6240 
277.964	0.1465	-0.9287	0.6196 
277.971	0.0879	-0.9478	0.6172 
277.971	0.2852	-0.7798	0.6128 
277.997	0.4961	-0.6812	0.6035 
278.020	0.6235	-0.7778	0.6382 
278.030	0.4565	-0.9453	0.6260 
278.050	0.3379	-1.0508	0.5220 
278.069	0.3794	-1.0000	0.4175 
278.089	0.5459	-0.8296	0.3906 
278.109	0.6509	-0.7705	0.4131 
278.165	0.5562	-0.8867	0.4990 
278.170	0.4053	-0.9331	0.5308 
278.170	0.3447	-0.8452	0.5132 
278.199	0.3389	-0.7539	0.4658 
278.212	0.2935	-0.6606	0.3892 
278.228	0.2886	-0.6167	0.3486 
278.248	0.2686	-0.6152	0.3555 
278.270	0.2632	-0.6401	0.3662 
278.288	0.2842	-0.7036	0.4063 
278.308	0.2798	-0.7368	0.4390 
278.361	0.2886	-0.7632	0.4561 
278.367	0.2759	-0.7671	0.4385 
278.373	0.2349	-0.7988	0.4185 
278.395	0.2339	-0.8379	0.4160 
278.417	0.2871	-0.8867	0.4536 
278.428	0.3120	-0.9004	0.4492 
278.447	0.3315	-0.8896	0.4629 
278.467	0.3359	-0.8779	0.4868 
278.489	0.3330	-0.8589	0.5205 
278.507	0.3145	-0.8867	0.5308 
278.560	0.2427	-1.0029	0.6240 
278.567	0.2026	-1.0425	0.7441 
278.573	0.2749	-1.0156	0.8057 
278.587	0.2900	-0.9385	0.8818 
278.607	0.3359	-0.7935	0.9336 
278.626	0.3784	-0.7197	0.8984 
278.646	0.4775	-0.7031	0.8545 
278.666	0.5576	-0.7305	0.8193 
278.686	0.5273	-0.7871	0.7612 
278.708	0.3921	-0.7734	0.6943 
278.768	0.2158	-0.6777	0.5747 
278.774	0.1943	-0.6006	0.5283 
278.774	0.2593	-0.5498	0.5020 
278.786	0.2837	-0.5225	0.5166 
278.806	0.2539	-0.5630	0.5049 
278.826	0.2422	-0.5815	0.5210 
278.845	0.2583	-0.6016	0.5747 
278.868	0.2788	-0.6377	0.6079 
278.888	0.2915	-0.6685	0.5869 
278.909	0.2852	-0.6768	0.5938 
278.967	0.2842	-0.6860	0.5923 
278.974	0.2915	-0.7017	0.6025 
278.974	0.3311	-0.7427	0.6489 
278.985	0.3687	-0.7822	0.6929 
279.005	0.2759	-0.8540	0.6753 
279.027	0.1514	-0.8979	0.6357 
279.044	0.1699	-0.8467	0.6255 
279.065	0.3271	-0.7607	0.6304 
279.090	0.5552	-0.7358	0.6489 
279.115	0.5200	-0.8271	0.6538 
279.125	0.4233	-0.9897	0.5625 
279.174	0.4561	-1.0161	0.4893 
279.185	0.4922	-0.9321	0.4385 
279.191	0.5518	-0.8770	0.4355 
279.209	0.5933	-0.8672	0.4688 
279.231	0.4160	-0.9521	0.5342 
279.247	0.2871	-0.9492	0.5264 
279.271	0.2725	-0.8105	0.4980 
279.293	0.2764	-0.7046	0.4375 
279.308	0.2432	-0.6050	0.3418 
279.323	0.2329	-0.6108	0.3247 
279.368	0.2271	-0.6265	0.3447 
279.378	0.2319	-0.6509	0.3584 
279.385	0.2642	-0.7192	0.4189 
279.404	0.2876	-0.7554	0.4600 
279.423	0.3096	-0.7778	0.4980 
279.443	0.2778	-0.7896	0.4775 
279.467	0.2080	-0.8535	0.4346 
279.488	0.2075	-0.8901	0.4238 
279.506	0.2192	-0.9272	0.4023 
279.531	0.2432	-0.9136	0.4204 
279.566	0.2700	-0.8857	0.4561 
279.578	0.2930	-0.8735	0.4966 
279.584	0.3159	-0.8770	0.5288 
279.602	0.2847	-0.8965	0.5254 
279.622	0.2192	-0.9468	0.6514 
279.646	0.2031	-0.9570	0.7319 
279.664	0.2935	-0.9102	0.7949 
279.685	0.3730	-0.8667	0.9360 
279.703	0.4795	-0.7744	1.0889 
279.757	0.4985	-0.7466	1.0420 
279.764	0.5420	-0.7886	0.9360 
279.764	0.5571	-0.8208	0.8809 
279.792	0.4160	-0.8208	0.7612 
279.809	0.2778	-0.7261	0.6411 
279.821	0.1362	-0.5391	0.4531 
279.841	0.1274	-0.4932	0.3896 
279.864	0.2471	-0.4849	0.4502 
279.883	0.3276	-0.4858	0.5220 
279.901	0.3491	-0.5283	0.5645 
279.922	0.2881	-0.5688	0.5562 
279.941	0.2598	-0.6128	0.5952 
279.961	0.2715	-0.6514	0.6206 
280.014	0.3057	-0.7153	0.6328 
280.026	0.3047	-0.7437	0.6226 
280.033	0.2959	-0.7256	0.6123 
280.047	0.2935	-0.7344	0.6123 
280.069	0.3618	-0.8057	0.6655 
280.094	0.3364	-0.8774	0.6743 
280.101	0.1558	-0.9399	0.6460 
280.120	0.1475	-0.8633	0.6333 
280.140	0.4282	-0.7085	0.5854 
280.159	0.5889	-0.7373	0.6152 
280.211	0.4927	-0.9526	0.6050 
280.217	0.4229	-1.0176	0.5288 
280.224	0.4771	-0.9673	0.4048 
