StartTime: 2018-11-11 21:21:17.512
Time(s)	ax(g)	ay(g)	az(g) 
704.734	0.3169	-0.7578	0.6504 
704.749	0.3047	-0.7759	0.6377 
704.770	0.3032	-0.7930	0.6392 
704.790	0.3066	-0.8003	0.6514 
704.809	0.3120	-0.7817	0.6499 
704.832	0.3135	-0.7622	0.6406 
704.852	0.3081	-0.7754	0.6343 
704.869	0.3315	-0.8179	0.6323 
704.926	0.3394	-0.8438	0.6196 
704.933	0.3604	-0.8594	0.5742 
704.933	0.3945	-0.8647	0.5464 
704.948	0.4268	-0.8418	0.5137 
704.968	0.4399	-0.8301	0.4946 
704.987	0.4243	-0.7852	0.4756 
705.007	0.4053	-0.7397	0.4414 
705.028	0.4014	-0.7246	0.4199 
705.050	0.4204	-0.7642	0.4326 
705.067	0.4751	-0.8354	0.4893 
705.122	0.4668	-0.8291	0.4917 
705.133	0.4038	-0.8359	0.4717 
705.133	0.3633	-0.8413	0.4629 
705.155	0.3379	-0.8271	0.4619 
705.167	0.3062	-0.7842	0.4268 
705.186	0.2979	-0.7710	0.4111 
705.209	0.3052	-0.7725	0.4238 
705.226	0.3335	-0.7813	0.4399 
705.246	0.3335	-0.8203	0.4331 
705.268	0.3433	-0.8315	0.4370 
705.325	0.3813	-0.8027	0.4448 
705.339	0.3916	-0.7939	0.4546 
705.339	0.3740	-0.8203	0.4473 
705.346	0.3486	-0.8442	0.4409 
705.365	0.3013	-0.8413	0.4316 
705.385	0.2866	-0.8232	0.4194 
705.406	0.3076	-0.8320	0.4165 
705.425	0.3159	-0.8384	0.4224 
705.450	0.3115	-0.8604	0.4136 
705.474	0.3247	-0.9033	0.4224 
705.529	0.3628	-0.9165	0.4531 
705.535	0.3926	-0.9023	0.4561 
705.535	0.4067	-0.8711	0.4541 
705.544	0.4014	-0.8789	0.4727 
705.566	0.4102	-0.9302	0.5811 
705.584	0.4004	-0.9238	0.6787 
705.606	0.4033	-0.8506	0.7236 
705.625	0.4028	-0.7983	0.7432 
705.647	0.3037	-0.7788	0.7168 
705.667	0.2749	-0.7769	0.7236 
705.692	0.2642	-0.7979	0.7300 
705.727	0.3188	-0.7744	0.7490 
705.738	0.4917	-0.6929	0.7778 
705.744	0.5498	-0.6875	0.7603 
705.763	0.4995	-0.7349	0.7261 
705.784	0.3862	-0.7441	0.6699 
705.803	0.2358	-0.7212	0.5762 
705.822	0.1841	-0.7119	0.5625 
705.846	0.1943	-0.6978	0.5605 
705.868	0.2139	-0.6646	0.5557 
705.891	0.2456	-0.6382	0.5479 
705.934	0.2705	-0.6597	0.5625 
705.945	0.2808	-0.6855	0.5752 
705.952	0.2603	-0.7085	0.5732 
705.970	0.2310	-0.7407	0.5693 
705.991	0.2397	-0.7266	0.5825 
706.003	0.2744	-0.6943	0.6035 
706.022	0.3013	-0.6646	0.6206 
706.042	0.3555	-0.6724	0.6465 
706.061	0.3413	-0.7412	0.6455 
706.088	0.1816	-0.8994	0.6235 
706.136	0.1064	-0.9033	0.5864 
706.145	0.1436	-0.8027	0.5405 
706.145	0.4087	-0.7939	0.5391 
706.170	0.5229	-0.9536	0.6191 
706.191	0.3794	-1.0781	0.6118 
706.201	0.3345	-1.0415	0.4771 
706.223	0.3657	-0.9985	0.3589 
706.240	0.4614	-0.9224	0.3770 
706.260	0.6196	-0.8613	0.4268 
706.283	0.5566	-0.8843	0.4326 
706.300	0.3350	-0.9399	0.4502 
706.320	0.2979	-0.8716	0.4883 
706.340	0.2695	-0.7593	0.4194 
706.390	0.2480	-0.7144	0.3643 
706.396	0.2090	-0.6851	0.3062 
706.402	0.2031	-0.6919	0.2969 
706.422	0.2642	-0.7495	0.3623 
706.442	0.2974	-0.7666	0.4092 
706.464	0.3325	-0.7437	0.3940 
706.484	0.3140	-0.7856	0.3828 
706.530	0.3071	-0.8472	0.4175 
706.541	0.2988	-0.8472	0.4204 
706.551	0.3008	-0.8394	0.4136 
706.562	0.3057	-0.8257	0.3970 
706.583	0.3433	-0.8306	0.3916 
706.606	0.3521	-0.8579	0.4009 
706.618	0.3325	-0.9214	0.4395 
706.638	0.3110	-0.9517	0.4697 
706.658	0.3047	-0.9712	0.5078 
706.678	0.3345	-0.9448	0.5405 
706.733	0.3740	-0.9775	0.5752 
706.739	0.3931	-1.0122	0.6890 
706.739	0.3711	-0.9834	0.7534 
706.768	0.3452	-0.8887	0.7437 
706.789	0.3008	-0.7856	0.6860 
706.798	0.3062	-0.7832	0.7090 
706.817	0.3032	-0.8081	0.7759 
706.838	0.2979	-0.8525	0.8096 
706.858	0.4155	-0.8472	0.8398 
706.877	0.4878	-0.7773	0.8018 
706.927	0.4663	-0.6699	0.6724 
706.934	0.3838	-0.6284	0.5737 
706.940	0.2588	-0.6348	0.4883 
706.962	0.2065	-0.6670	0.4839 
706.983	0.2192	-0.6392	0.4971 
707.005	0.2632	-0.6069	0.4878 
707.026	0.3389	-0.5825	0.5571 
707.037	0.3823	-0.5801	0.5894 
707.056	0.3740	-0.6411	0.5864 
707.076	0.3506	-0.6992	0.5869 
707.097	0.2910	-0.7388	0.5815 
707.116	0.2915	-0.7104	0.5630 
707.138	0.3115	-0.6704	0.5571 
707.176	0.4233	-0.6162	0.5894 
707.188	0.4717	-0.6655	0.5850 
707.195	0.3130	-0.8110	0.5371 
707.215	0.2061	-0.8438	0.5151 
707.238	0.3911	-0.7925	0.5459 
707.255	0.6572	-0.8525	0.6133 
707.279	0.6753	-0.9976	0.5757 
707.294	0.6821	-0.9927	0.4346 
707.321	0.7246	-0.9180	0.4238 
707.374	0.7280	-0.8521	0.4453 
707.382	0.6382	-0.8965	0.5220 
707.382	0.5010	-0.9839	0.5308 
707.395	0.3271	-0.9380	0.5137 
707.414	0.2695	-0.8257	0.4604 
707.434	0.1948	-0.6978	0.3389 
707.456	0.1436	-0.6567	0.2856 
707.474	0.1074	-0.5889	0.2402 
707.495	0.1118	-0.5845	0.2441 
707.513	0.1572	-0.6914	0.3149 
707.572	0.2085	-0.7710	0.3970 
707.579	0.2827	-0.8066	0.4517 
707.579	0.3037	-0.8247	0.4546 
707.593	0.3516	-0.8706	0.4814 
707.613	0.3667	-0.8926	0.4858 
707.633	0.3276	-0.9229	0.4502 
707.652	0.2983	-0.9512	0.4458 
707.673	0.3188	-0.9204	0.4839 
707.693	0.3428	-0.9053	0.5044 
707.722	0.3267	-0.8813	0.5259 
707.773	0.3262	-0.8892	0.5308 
707.779	0.3647	-0.9897	0.6338 
707.779	0.3535	-0.9971	0.7744 
707.792	0.3340	-0.8882	0.8062 
707.812	0.2896	-0.8506	0.8145 
707.832	0.4058	-0.8140	0.8906 
707.852	0.4429	-0.8047	0.8574 
707.872	0.4814	-0.8223	0.8032 
707.891	0.5278	-0.8271	0.8027 
707.913	0.5132	-0.8091	0.7349 
707.973	0.4424	-0.7505	0.6411 
707.980	0.3169	-0.6016	0.4990 
707.980	0.2764	-0.5620	0.4517 
707.992	0.2656	-0.5381	0.4761 
708.011	0.2676	-0.5474	0.4902 
708.030	0.3062	-0.5547	0.5254 
708.051	0.3623	-0.5503	0.5737 
708.071	0.4019	-0.5605	0.5806 
708.092	0.3711	-0.6108	0.5659 
708.113	0.3062	-0.6831	0.5669 
708.168	0.2896	-0.7026	0.5630 
708.179	0.3018	-0.7036	0.5498 
708.179	0.3726	-0.6704	0.5830 
708.191	0.4297	-0.6660	0.5903 
708.210	0.4077	-0.7446	0.5728 
708.230	0.2944	-0.8076	0.5454 
708.249	0.2544	-0.7861	0.4922 
708.269	0.3984	-0.7832	0.5078 
708.289	0.5107	-0.9492	0.6250 
708.311	0.5205	-1.0640	0.5737 
708.333	0.5562	-1.1348	0.4619 
708.383	0.5640	-1.0693	0.4253 
708.397	0.6626	-0.9277	0.4404 
708.397	0.6567	-0.9297	0.4868 
708.417	0.4722	-0.9668	0.5151 
708.430	0.3188	-0.9229	0.4761 
708.448	0.2290	-0.8232	0.3848 
708.470	0.2188	-0.7671	0.3594 
708.491	0.1982	-0.6572	0.2832 
708.508	0.1523	-0.6055	0.2266 
708.536	0.1025	-0.6655	0.2183 
708.587	0.1387	-0.7363	0.2832 
708.600	0.2383	-0.7803	0.4136 
708.600	0.2788	-0.7896	0.4302 
708.608	0.2588	-0.8062	0.3984 
708.629	0.2280	-0.8330	0.3877 
708.647	0.2534	-0.8843	0.4111 
708.667	0.2891	-0.8740	0.4331 
708.687	0.2969	-0.8657	0.4004 
708.707	0.2676	-0.8882	0.4160 
708.727	0.2710	-0.9429	0.4834 
708.780	0.2998	-0.9502	0.5308 
708.787	0.3589	-0.8994	0.5166 
708.787	0.3555	-0.8765	0.4985 
708.818	0.3232	-0.9722	0.5757 
708.826	0.2920	-1.0220	0.7056 
708.846	0.3594	-0.9790	0.7769 
708.867	0.3359	-0.8633	0.7627 
708.888	0.2969	-0.7427	0.7417 
708.907	0.2578	-0.7739	0.7456 
708.931	0.3662	-0.7905	0.7710 
708.952	0.5176	-0.7822	0.8145 
708.998	0.6577	-0.7710	0.8540 
709.010	0.6089	-0.7656	0.7949 
709.017	0.4150	-0.7314	0.6255 
709.028	0.2881	-0.7114	0.5386 
709.047	0.1470	-0.6860	0.4795 
709.070	0.0835	-0.6733	0.4536 
709.088	0.1313	-0.6279	0.4189 
709.104	0.2202	-0.6187	0.4668 
709.124	0.2944	-0.6162	0.5171 
709.144	0.2783	-0.6357	0.5308 
709.185	0.2578	-0.6582	0.5195 
709.194	0.2515	-0.7192	0.5220 
709.207	0.2798	-0.7354	0.5566 
709.227	0.3428	-0.7231	0.5996 
709.244	0.3828	-0.6914	0.6187 
709.269	0.4087	-0.7412	0.6274 
709.284	0.3442	-0.8545	0.6377 
709.306	0.1826	-0.9668	0.6382 
709.329	0.1934	-0.9243	0.6367 
709.385	0.5396	-0.8491	0.6919 
709.396	0.6499	-0.9287	0.7388 
709.396	0.5234	-0.9795	0.5815 
709.403	0.4961	-0.8682	0.3936 
709.422	0.5664	-0.7158	0.3496 
709.443	0.6353	-0.7095	0.4292 
709.463	0.6367	-0.8589	0.5444 
709.483	0.5200	-0.9443	0.5815 
709.502	0.3555	-0.9150	0.5557 
709.525	0.3047	-0.8379	0.5098 
709.544	0.2788	-0.6997	0.4224 
709.581	0.2427	-0.6201	0.3848 
709.592	0.1655	-0.5830	0.3032 
709.603	0.1445	-0.6367	0.3052 
709.622	0.2046	-0.7046	0.4038 
709.643	0.2529	-0.7393	0.4189 
709.664	0.2363	-0.7544	0.4336 
709.683	0.2188	-0.7871	0.4419 
709.705	0.2876	-0.8457	0.4448 
709.721	0.3281	-0.8584	0.4565 
709.779	0.3677	-0.8628	0.4424 
709.785	0.3433	-0.8955	0.4204 
709.785	0.3213	-0.9360	0.4863 
709.802	0.3130	-0.9546	0.5586 
709.821	0.3325	-0.9072	0.5498 
709.841	0.3511	-0.8965	0.5283 
709.860	0.3159	-1.0405	0.6943 
709.880	0.2427	-1.0596	0.8267 
709.905	0.2285	-0.9136	0.7773 
709.921	0.2954	-0.8125	0.7710 
709.980	0.4419	-0.7759	0.8467 
709.986	0.4766	-0.8384	0.8535 
709.986	0.5435	-0.8774	0.8555 
710.001	0.5581	-0.8496	0.7939 
710.024	0.4922	-0.7837	0.6714 
710.040	0.3965	-0.7163	0.5742 
710.059	0.2715	-0.6558	0.4590 
710.079	0.2202	-0.6099	0.4385 
710.099	0.2119	-0.5249	0.4438 
710.121	0.2349	-0.5210	0.4487 
710.144	0.3003	-0.5581	0.4741 
710.191	0.3286	-0.5874	0.5059 
710.205	0.3447	-0.6289	0.5381 
710.211	0.2783	-0.6738	0.5195 
710.221	0.2646	-0.7080	0.5234 
710.244	0.3247	-0.7026	0.5317 
710.271	0.3774	-0.6675	0.5591 
710.297	0.4482	-0.6733	0.6050 
710.310	0.4473	-0.7446	0.6221 
710.321	0.3130	-0.8608	0.5894 
710.338	0.2061	-0.8784	0.5615 
710.392	0.4224	-0.8643	0.5674 
710.399	0.6182	-0.9258	0.6587 
710.399	0.5308	-1.0562	0.5103 
710.429	0.5640	-0.9858	0.3638 
710.437	0.7432	-0.8545	0.3936 
710.457	0.8115	-0.8096	0.4561 
710.477	0.7197	-0.9116	0.5161 
710.497	0.5181	-1.0146	0.5215 
710.520	0.3027	-0.9604	0.5181 
710.539	0.2744	-0.8496	0.4658 
710.593	0.2368	-0.6865	0.3281 
710.600	0.2266	-0.6309	0.2715 
710.600	0.2090	-0.5752	0.2212 
710.624	0.1855	-0.5874	0.2231 
710.636	0.1538	-0.6895	0.2676 
710.656	0.2041	-0.7490	0.3608 
710.676	0.2695	-0.7637	0.4355 
710.696	0.2056	-0.8013	0.4111 
710.719	0.1611	-0.9023	0.3770 
710.741	0.1997	-0.9717	0.3921 
710.800	0.2749	-0.9668	0.4175 
710.806	0.3232	-0.9536	0.4248 
710.806	0.3770	-0.9160	0.4204 
710.815	0.3691	-0.9053	0.4590 
710.836	0.3081	-0.9316	0.4810 
710.855	0.2842	-0.9995	0.4917 
710.878	0.3037	-1.0781	0.6885 
710.897	0.2446	-1.0376	0.7681 
710.924	0.2822	-0.8354	0.7651 
710.947	0.3896	-0.7891	0.8618 
710.958	0.5010	-0.8584	0.9556 
710.995	0.5229	-0.8828	0.9263 
711.005	0.5229	-0.9258	0.8496 
711.014	0.5044	-0.9146	0.7944 
711.035	0.4033	-0.8018	0.6309 
711.055	0.3140	-0.7217	0.5068 
711.075	0.2310	-0.6167	0.4595 
711.100	0.1973	-0.5610	0.4404 
711.122	0.1880	-0.5698	0.4248 
711.142	0.2202	-0.5664	0.4429 
711.154	0.2607	-0.5693	0.4619 
711.196	0.2534	-0.5996	0.4536 
711.207	0.2554	-0.6494	0.4414 
711.213	0.1855	-0.7603	0.4697 
711.233	0.1719	-0.8042	0.4619 
711.253	0.1533	-0.8633	0.4756 
711.273	0.2129	-0.8438	0.4946 
711.300	0.3267	-0.8242	0.5610 
711.316	0.3433	-0.8662	0.5615 
711.342	0.1650	-1.0352	0.4927 
711.357	0.0840	-1.0552	0.4648 
711.394	0.2061	-0.9082	0.4243 
711.408	0.4482	-0.8906	0.4683 
711.415	0.5303	-1.0625	0.5449 
711.432	0.4810	-1.0498	0.4517 
711.452	0.6265	-0.9395	0.3179 
711.472	0.7271	-0.9224	0.3242 
711.493	0.7939	-0.9155	0.4282 
711.511	0.7642	-0.9321	0.4805 
711.531	0.5410	-0.9097	0.4468 
711.558	0.3765	-0.8472	0.4141 
711.583	0.2544	-0.7354	0.3291 
711.591	0.2148	-0.6543	0.2744 
711.653	0.1489	-0.5898	0.2109 
711.666	0.0732	-0.5928	0.1885 
711.666	0.0244	-0.6489	0.1567 
711.675	0.0396	-0.7437	0.1890 
711.690	0.1963	-0.8110	0.3716 
711.711	0.3149	-0.7998	0.4341 
711.732	0.3643	-0.8291	0.3774 
711.751	0.3364	-0.8647	0.3643 
711.802	0.2930	-0.9165	0.3545 
711.816	0.3203	-0.9160	0.3862 
711.823	0.3818	-0.9492	0.4453 
711.835	0.4292	-0.9790	0.5405 
711.855	0.4102	-0.8872	0.6001 
711.881	0.3970	-0.8584	0.5273 
711.896	0.4185	-0.8892	0.5049 
711.918	0.4136	-0.9917	0.6567 
711.929	0.2959	-0.9888	0.7632 
711.949	0.2021	-0.9438	0.7275 
711.970	0.2827	-0.9023	0.7993 
711.991	0.4707	-0.8882	0.8970 
712.008	0.7036	-0.8950	0.9043 
712.043	0.7217	-0.8745	0.8750 
712.053	0.5503	-0.8955	0.7744 
712.075	0.4375	-0.8096	0.6904 
712.096	0.2754	-0.6270	0.5225 
712.108	0.1582	-0.5259	0.4067 
712.128	0.0767	-0.5664	0.2686 
712.148	0.1567	-0.5361	0.2778 
712.168	0.2803	-0.6226	0.4360 
712.188	0.3208	-0.6411	0.5347 
712.242	0.3145	-0.5986	0.4990 
712.248	0.2422	-0.6318	0.4771 
712.248	0.1689	-0.7188	0.4702 
712.278	0.1743	-0.8350	0.4697 
712.298	0.2271	-0.8618	0.4819 
712.307	0.3403	-0.8208	0.5488 
712.327	0.4229	-0.8130	0.5713 
712.346	0.3779	-0.8628	0.5801 
712.369	0.2480	-0.9282	0.5273 
712.394	0.2544	-0.9814	0.4731 
712.442	0.4380	-1.0796	0.5537 
712.453	0.5332	-1.0825	0.6055 
712.453	0.5127	-0.9644	0.3394 
712.476	0.5225	-0.7935	0.1602 
712.498	0.6162	-0.8325	0.2490 
712.506	0.8154	-0.9795	0.5244 
712.526	0.8135	-0.8975	0.8223 
712.546	0.5508	-0.9326	0.4653 
712.566	0.3379	-0.8760	0.4297 
712.586	0.1011	-0.8120	0.2817 
712.637	0.0098	-0.7378	0.2207 
712.646	-0.0054	-0.6528	0.2578 
712.652	0.0557	-0.6470	0.3232 
712.671	0.1548	-0.6445	0.4067 
712.690	0.2163	-0.6733	0.4512 
712.705	0.2476	-0.6846	0.4849 
712.731	0.2578	-0.6992	0.4878 
712.745	0.3018	-0.7500	0.5308 
712.769	0.3457	-0.5381	0.5151 
712.788	0.3228	-0.7578	0.5835 
712.835	0.3525	-0.7793	0.5781 
712.849	0.4150	-0.8418	0.6333 
712.855	0.4224	-0.8706	0.6865 
712.871	0.3608	-0.8730	0.6714 
712.893	0.2754	-0.8784	0.6230 
712.914	0.2139	-0.9404	0.6631 
712.936	0.1978	-0.9849	0.7827 
712.943	0.1895	-0.9370	0.8594 
712.963	0.2705	-0.8496	0.9033 
712.983	0.4639	-0.7417	1.0830 
713.031	0.5942	-0.8154	1.0405 
713.037	0.8013	-0.7793	0.9082 
713.043	0.8369	-0.7974	0.8750 
713.068	0.6665	-0.7729	0.7290 
713.091	0.4878	-0.7129	0.5815 
713.111	0.1963	-0.6846	0.4092 
713.129	0.0796	-0.6382	0.3286 
713.144	0.0571	-0.5825	0.2720 
713.162	0.1235	-0.5503	0.3223 
713.182	0.2686	-0.5576	0.3745 
713.233	0.3149	-0.6099	0.4336 
713.239	0.3516	-0.6797	0.5010 
713.245	0.3252	-0.7583	0.5605 
713.265	0.2832	-0.7686	0.4604 
713.287	0.1694	-0.8535	0.4829 
713.307	0.1494	-0.9077	0.5293 
713.329	0.2915	-0.7656	0.4385 
713.349	0.2725	-0.8442	0.3936 
713.362	0.1201	-1.0020	0.3633 
713.380	0.1284	-0.9854	0.3296 
713.432	0.3994	-0.9771	0.3887 
713.440	0.5303	-1.1318	0.3657 
713.447	0.5518	-1.2212	0.3677 
713.472	0.5986	-1.0552	0.3901 
713.492	0.8047	-0.8086	0.3545 
713.503	0.8359	-0.7959	0.4150 
713.520	0.6650	-0.9092	0.4575 
713.540	0.5405	-0.9160	0.5039 
713.561	0.4038	-0.8232	0.4663 
713.580	0.3164	-0.7290	0.3877 
713.634	0.2061	-0.6294	0.1904 
713.640	0.1299	-0.6108	0.1787 
713.640	0.0859	-0.6445	0.1992 
713.668	0.1851	-0.6631	0.3145 
713.690	0.2070	-0.6763	1.0151 
713.700	0.2700	-0.7168	0.5254 
713.720	0.2681	-0.8228	0.5156 
713.739	0.2490	-0.8735	0.5039 
713.759	0.3145	-0.8379	0.5459 
713.779	0.3643	-0.8491	0.5591 
713.802	0.3975	-0.8037	0.5522 
713.820	0.4009	-0.7969	0.5420 
713.846	0.3643	-0.8062	0.5669 
713.884	0.3311	-0.8252	0.5874 
713.894	0.3281	-0.8667	0.5967 
713.901	0.3853	-0.8809	0.6963 
713.919	0.3906	-0.8818	0.8511 
713.941	0.4019	-0.8184	0.9043 
713.964	0.4443	-0.8745	1.0078 
713.986	0.5278	-0.9185	0.9404 
714.034	0.7671	-0.8418	0.9072 
714.048	0.8467	-0.8105	0.9297 
714.048	0.7778	-0.7593	0.7754 
714.068	0.6372	-0.7290	0.6074 
714.088	0.3018	-0.6963	0.4463 
714.099	0.1050	-0.6938	0.3701 
714.117	-0.0093	-0.6533	0.2803 
714.137	0.0269	-0.6235	0.2778 
714.158	0.1235	-0.6387	0.3330 
714.178	0.1938	-0.6826	0.3740 
714.203	0.2319	-0.7246	0.4561 
714.226	0.2354	-0.7188	0.4712 
714.238	0.2349	-0.7515	0.4775 
714.290	0.2480	-0.7197	0.4727 
714.303	0.2900	-0.6787	0.4834 
714.303	0.3760	-0.6938	0.5005 
714.325	0.3726	-0.7612	0.5005 
714.347	0.2290	-0.9126	0.4702 
714.356	0.1699	-0.9541	0.4282 
714.375	0.4214	-1.0420	0.5313 
714.395	0.5273	-1.1050	0.6025 
714.433	0.5005	-1.1709	0.4189 
714.447	0.5439	-1.0552	0.3315 
714.457	0.6665	-0.8403	0.3047 
