StartTime: 2018-11-11 21:21:17.512
Time(s)	ax(g)	ay(g)	az(g) 
360.260	0.2686	-0.6914	0.3740 
360.282	0.2876	-0.6763	0.3848 
360.301	0.3047	-0.7109	0.4136 
360.325	0.3174	-0.7598	0.4497 
360.347	0.2739	-0.7959	0.4512 
360.367	0.2437	-0.8076	0.4404 
360.384	0.2603	-0.8208	0.4326 
360.429	0.3306	-0.8208	0.4570 
360.441	0.3281	-0.8071	0.4702 
360.447	0.2690	-0.8184	0.4258 
360.461	0.2329	-0.8706	0.4302 
360.479	0.2568	-0.9204	0.4907 
360.499	0.3091	-0.9370	0.5347 
360.518	0.3726	-0.9058	0.5386 
360.537	0.3794	-0.8965	0.5132 
360.558	0.3467	-1.0088	0.5742 
360.582	0.3120	-1.0762	0.6709 
360.623	0.3384	-1.0527	0.7407 
360.633	0.3799	-0.9858	0.7788 
360.640	0.3896	-0.8184	0.7690 
360.660	0.3638	-0.7549	0.7056 
360.680	0.3472	-0.7627	0.6880 
360.704	0.3809	-0.7891	0.6992 
360.721	0.4419	-0.7959	0.7104 
360.746	0.4604	-0.7993	0.6997 
360.769	0.4951	-0.7505	0.6768 
360.777	0.4766	-0.6782	0.6143 
360.821	0.3867	-0.6274	0.5244 
360.834	0.3257	-0.6230	0.4844 
360.840	0.2314	-0.6357	0.4438 
360.857	0.1982	-0.6543	0.4487 
360.877	0.2715	-0.6187	0.4932 
360.898	0.3154	-0.5986	0.5112 
360.919	0.3354	-0.6118	0.5083 
360.941	0.3232	-0.6655	0.5171 
360.964	0.2910	-0.7363	0.5356 
361.020	0.2690	-0.7578	0.5483 
361.027	0.2910	-0.7251	0.5806 
361.027	0.3433	-0.6938	0.6035 
361.035	0.3750	-0.7168	0.6128 
361.056	0.3564	-0.7847	0.6104 
361.076	0.2349	-0.8999	0.6074 
361.095	0.1128	-0.9419	0.5908 
361.119	0.0732	-0.8691	0.5562 
361.141	0.2358	-0.8047	0.5513 
361.162	0.5532	-0.8379	0.6401 
361.182	0.5688	-0.8818	0.6387 
361.215	0.4438	-0.9482	0.5093 
361.226	0.3994	-0.9673	0.4429 
361.236	0.4521	-0.9116	0.4048 
361.255	0.5791	-0.8555	0.4409 
361.284	0.6006	-0.9253	0.4795 
361.300	0.4692	-0.9976	0.5063 
361.315	0.3711	-0.9922	0.5469 
361.340	0.3711	-0.8970	0.5317 
361.361	0.3286	-0.7358	0.4160 
361.414	0.2686	-0.6704	0.3555 
361.428	0.2075	-0.6426	0.2778 
361.428	0.2021	-0.6597	0.2891 
361.434	0.2456	-0.6616	0.3447 
361.457	0.2871	-0.6675	0.3838 
361.473	0.3145	-0.6865	0.4102 
361.493	0.3286	-0.7324	0.4448 
361.516	0.3047	-0.7710	0.4517 
361.535	0.2700	-0.8066	0.4375 
361.558	0.2891	-0.8306	0.4385 
361.582	0.3252	-0.8403	0.4629 
361.594	0.3105	-0.8281	0.4614 
361.613	0.2793	-0.8652	0.4229 
361.664	0.2666	-0.9302	0.4473 
361.671	0.3247	-0.9634	0.5459 
361.677	0.3896	-0.9395	0.5674 
361.699	0.4189	-0.9141	0.5762 
361.725	0.4111	-0.9546	0.6406 
361.744	0.3784	-0.9902	0.7559 
361.752	0.3896	-0.9844	0.7695 
361.772	0.3540	-0.8652	0.7949 
361.822	0.3135	-0.7930	0.7690 
361.828	0.3071	-0.7822	0.7837 
361.835	0.3276	-0.8071	0.7930 
361.857	0.4468	-0.8330	0.8032 
361.879	0.5010	-0.8169	0.7925 
361.899	0.4897	-0.7437	0.7109 
361.921	0.4600	-0.6924	0.6523 
361.943	0.3574	-0.6206	0.5605 
361.951	0.3105	-0.6030	0.5107 
361.973	0.2520	-0.5522	0.4346 
362.017	0.2046	-0.5562	0.4067 
362.024	0.2183	-0.5791	0.4507 
362.031	0.2578	-0.5967	0.5054 
362.053	0.3115	-0.6289	0.5605 
362.074	0.3047	-0.6499	0.5615 
362.097	0.2725	-0.7051	0.5762 
362.118	0.2886	-0.7295	0.6060 
362.142	0.3379	-0.7412	0.6377 
362.150	0.3438	-0.7461	0.6523 
362.170	0.3540	-0.7583	0.6470 
362.190	0.3384	-0.7910	0.6250 
362.210	0.2251	-0.8447	0.5991 
362.229	0.1680	-0.8809	0.5894 
362.281	0.2544	-0.7979	0.5913 
362.293	0.3770	-0.7061	0.5610 
362.302	0.5400	-0.7520	0.5498 
362.312	0.5059	-0.8931	0.5908 
362.334	0.3560	-1.0601	0.5610 
362.359	0.2974	-1.0898	0.4810 
362.381	0.3984	-0.9619	0.4028 
362.430	0.5659	-0.8394	0.4067 
362.443	0.7393	-0.7974	0.5020 
362.443	0.6655	-0.8618	0.5508 
362.449	0.4629	-0.8848	0.5405 
362.470	0.3896	-0.8311	0.5117 
362.488	0.3335	-0.7495	0.4297 
362.508	0.2881	-0.7104	0.3916 
362.533	0.2485	-0.7041	0.3501 
362.556	0.1875	-0.6709	0.3008 
362.579	0.1870	-0.6626	0.3047 
362.587	0.2622	-0.6831	0.3721 
362.625	0.2998	-0.7002	0.4150 
362.634	0.3223	-0.6973	0.4136 
362.656	0.3062	-0.7241	0.4165 
362.680	0.2974	-0.8081	0.4351 
362.687	0.2964	-0.8364	0.4526 
362.707	0.3037	-0.8545	0.4497 
362.727	0.3179	-0.8638	0.4541 
362.747	0.3110	-0.9019	0.4565 
362.769	0.2959	-0.9116	0.4751 
362.787	0.2959	-0.8994	0.4961 
362.811	0.3042	-0.8809	0.5029 
362.835	0.3403	-0.9063	0.5073 
362.874	0.3472	-0.9814	0.5605 
362.884	0.3159	-0.9951	0.6968 
362.895	0.3311	-0.9658	0.7056 
362.906	0.3286	-0.8628	0.7739 
362.926	0.3584	-0.8013	0.8325 
362.946	0.3647	-0.7710	0.8789 
362.970	0.4038	-0.7695	0.8687 
362.994	0.5493	-0.8379	0.8672 
363.017	0.6035	-0.8784	0.8643 
363.026	0.4756	-0.8179	0.7407 
363.075	0.3496	-0.7061	0.6079 
363.086	0.2378	-0.5908	0.4614 
363.092	0.1772	-0.5620	0.4229 
363.111	0.1348	-0.5967	0.4043 
363.131	0.1704	-0.5908	0.4385 
363.145	0.2563	-0.6089	0.5278 
363.165	0.3154	-0.6245	0.5796 
363.185	0.3525	-0.6416	0.5918 
363.208	0.3232	-0.6699	0.5967 
363.224	0.3115	-0.7026	0.6113 
363.276	0.2969	-0.7192	0.6245 
363.282	0.2773	-0.7476	0.6079 
363.289	0.2910	-0.7578	0.6143 
363.313	0.2720	-0.8125	0.6143 
363.334	0.1914	-0.8638	0.5908 
363.355	0.1401	-0.8345	0.5762 
363.363	0.2612	-0.7354	0.5645 
363.390	0.5757	-0.7080	0.5864 
363.406	0.6348	-0.8589	0.6484 
363.423	0.4800	-1.1338	0.6147 
363.450	0.4287	-1.1421	0.5137 
363.484	0.4912	-0.9102	0.3926 
363.494	0.6167	-0.7588	0.4019 
363.503	0.6792	-0.7642	0.5215 
363.523	0.5483	-0.8364	0.5405 
363.545	0.3896	-0.8389	0.5215 
363.563	0.3555	-0.7988	0.5054 
363.586	0.3394	-0.7578	0.4717 
363.609	0.3169	-0.7227	0.4312 
363.626	0.2373	-0.6821	0.3486 
363.647	0.2065	-0.6646	0.3062 
363.702	0.2266	-0.6660	0.3115 
363.715	0.3276	-0.6826	0.4087 
363.715	0.3530	-0.6904	0.4395 
363.722	0.3247	-0.7354	0.4326 
363.741	0.2974	-0.7905	0.4292 
363.762	0.2573	-0.8389	0.4067 
363.782	0.2822	-0.8472	0.4233 
363.801	0.3442	-0.8569	0.4370 
363.846	0.3613	-0.8452	0.4360 
363.856	0.3296	-0.8389	0.4116 
363.862	0.3125	-0.8530	0.4312 
363.881	0.3828	-0.8594	0.5059 
363.905	0.4331	-0.9321	0.5894 
363.929	0.4263	-1.0454	0.8091 
363.942	0.3462	-1.0430	0.8599 
363.960	0.2988	-0.8525	0.8169 
363.980	0.3237	-0.7563	0.7871 
364.000	0.3931	-0.7246	0.7988 
364.058	0.4409	-0.7583	0.8237 
364.065	0.5112	-0.8105	0.8203 
364.065	0.5156	-0.8398	0.8013 
364.093	0.4849	-0.7715	0.7520 
364.100	0.4414	-0.6772	0.6929 
364.120	0.3403	-0.6172	0.5938 
364.139	0.2778	-0.5933	0.5483 
364.159	0.2002	-0.6001	0.4795 
364.179	0.1807	-0.6206	0.4663 
364.199	0.2397	-0.6431	0.5400 
364.253	0.2935	-0.6353	0.5820 
364.259	0.2930	-0.6387	0.5767 
364.259	0.2681	-0.6543	0.5635 
364.287	0.2632	-0.6855	0.5708 
364.309	0.2759	-0.6938	0.5874 
364.331	0.3076	-0.6938	0.6074 
364.338	0.3066	-0.6973	0.6064 
364.358	0.3135	-0.7271	0.6187 
364.378	0.2847	-0.7793	0.6074 
364.400	0.1616	-0.8311	0.5986 
364.418	0.1440	-0.8032	0.5874 
364.442	0.3218	-0.7354	0.5840 
364.467	0.5361	-0.8120	0.6440 
364.512	0.5293	-1.0620	0.7095 
364.526	0.3911	-1.1357	0.6133 
364.526	0.3389	-1.0288	0.4150 
364.546	0.4614	-0.8906	0.3906 
364.568	0.6870	-0.7456	0.4541 
364.593	0.6875	-0.7734	0.4844 
364.607	0.4316	-0.8989	0.5103 
364.617	0.3145	-0.9053	0.5278 
364.655	0.3047	-0.7988	0.5215 
364.669	0.3208	-0.7227	0.4668 
364.676	0.3315	-0.6660	0.4004 
364.697	0.3091	-0.6489	0.3687 
364.716	0.2607	-0.6587	0.3462 
364.736	0.2549	-0.7173	0.3862 
364.757	0.2905	-0.7456	0.4463 
364.776	0.3130	-0.7461	0.4663 
364.798	0.2852	-0.7627	0.4492 
364.816	0.2402	-0.8335	0.4297 
364.841	0.2407	-0.8584	0.4385 
364.863	0.2832	-0.8306	0.4521 
364.905	0.3389	-0.7915	0.4302 
364.915	0.3442	-0.8003	0.3872 
364.920	0.3311	-0.8452	0.4023 
364.936	0.3340	-0.8652	0.4570 
364.961	0.3374	-0.8628	0.4736 
364.984	0.3501	-0.9023	0.5029 
365.008	0.3398	-0.9736	0.5859 
365.016	0.3110	-1.0254	0.7744 
365.035	0.3384	-0.9849	0.7910 
365.055	0.3521	-0.8213	0.8311 
365.104	0.3633	-0.7656	0.8467 
365.110	0.4146	-0.7749	0.8687 
365.120	0.4575	-0.7949	0.8633 
365.141	0.5103	-0.8252	0.7949 
365.161	0.4497	-0.8599	0.7383 
365.182	0.3413	-0.8247	0.6323 
365.195	0.2832	-0.7183	0.5806 
365.214	0.2549	-0.5889	0.4888 
365.238	0.2241	-0.5693	0.4297 
365.256	0.2007	-0.5854	0.4092 
365.307	0.2080	-0.6138	0.4238 
365.314	0.2754	-0.6528	0.5127 
365.314	0.3423	-0.6499	0.5728 
365.344	0.3862	-0.6592	0.5981 
365.353	0.3584	-0.6953	0.5913 
365.373	0.3145	-0.7397	0.5947 
365.395	0.2959	-0.7441	0.5918 
365.412	0.3228	-0.7173	0.6104 
365.435	0.3647	-0.7129	0.6191 
365.459	0.3989	-0.7305	0.6069 
365.512	0.2964	-0.8110	0.5679 
365.520	0.1147	-0.9009	0.5645 
365.520	0.1201	-0.8970	0.5884 
365.533	0.3936	-0.8623	0.6494 
365.552	0.5640	-0.9189	0.6895 
365.572	0.5107	-1.0273	0.6602 
365.591	0.4399	-1.0005	0.5581 
365.612	0.4272	-0.8359	0.3960 
365.632	0.5083	-0.7212	0.3789 
365.652	0.7002	-0.6611	0.4536 
365.697	0.6719	-0.7349	0.4771 
365.708	0.4648	-0.8774	0.5171 
365.714	0.3784	-0.9087	0.5420 
365.731	0.3164	-0.8325	0.5488 
365.751	0.3091	-0.7539	0.4922 
365.777	0.2998	-0.6738	0.4126 
365.795	0.2817	-0.6089	0.3447 
365.815	0.2744	-0.6079	0.3462 
365.838	0.2822	-0.6597	0.3877 
365.858	0.2969	-0.7104	0.4360 
365.895	0.2866	-0.7729	0.4697 
365.905	0.2856	-0.7896	0.4727 
365.911	0.2593	-0.8320	0.4536 
365.930	0.2788	-0.8442	0.4482 
365.950	0.2998	-0.8828	0.4551 
365.971	0.3198	-0.8926	0.4600 
365.992	0.3379	-0.8672	0.4414 
366.016	0.3442	-0.8521	0.4448 
366.033	0.3838	-0.8486	0.4902 
366.094	0.4067	-0.8633	0.5229 
366.106	0.3999	-0.9780	0.6035 
366.106	0.3447	-1.0425	0.7168 
366.113	0.3062	-1.0244	0.7778 
366.130	0.3213	-0.9185	0.8047 
366.151	0.3979	-0.7422	0.8071 
366.172	0.4277	-0.7144	0.7686 
366.193	0.4448	-0.7437	0.7651 
366.218	0.4814	-0.7822	0.7827 
366.230	0.5063	-0.8574	0.7900 
366.248	0.4746	-0.8560	0.7612 
366.296	0.3638	-0.6895	0.6309 
366.310	0.2935	-0.6021	0.5151 
366.316	0.2305	-0.5586	0.4287 
366.333	0.2368	-0.5615	0.4229 
366.352	0.2529	-0.5796	0.4648 
366.377	0.2549	-0.5913	0.4966 
366.396	0.3135	-0.6016	0.5474 
366.417	0.3633	-0.6235	0.5820 
366.427	0.3442	-0.6655	0.5796 
366.447	0.2993	-0.6929	0.5508 
366.499	0.2437	-0.7622	0.5254 
366.506	0.2466	-0.7778	0.5522 
366.512	0.3164	-0.7646	0.6074 
366.537	0.3677	-0.7573	0.6279 
366.555	0.3076	-0.8374	0.6226 
366.568	0.1914	-0.8984	0.6187 
366.587	0.1338	-0.8945	0.6152 
366.606	0.2607	-0.8291	0.6177 
366.627	0.5947	-0.8926	0.6899 
366.646	0.5781	-0.9878	0.7202 
366.701	0.3979	-0.9868	0.5151 
366.707	0.4248	-0.8945	0.4063 
366.707	0.5547	-0.8008	0.4321 
366.737	0.6519	-0.7910	0.4897 
366.758	0.5811	-0.8638	0.5293 
366.773	0.4204	-0.9258	0.5034 
366.786	0.3555	-0.8828	0.5488 
366.808	0.3691	-0.7905	0.5352 
366.829	0.3120	-0.6753	0.4424 
366.849	0.2593	-0.6167	0.3926 
366.896	0.2246	-0.5962	0.3438 
366.906	0.2305	-0.6250	0.3301 
366.913	0.2549	-0.6606	0.3804 
366.930	0.2969	-0.7119	0.4360 
366.953	0.3066	-0.7397	0.4561 
366.974	0.2842	-0.7715	0.4795 
366.994	0.2739	-0.7900	0.4565 
367.005	0.2930	-0.8340	0.4434 
367.024	0.3232	-0.8569	0.4639 
367.044	0.3574	-0.8804	0.4727 
367.064	0.3477	-0.8809	0.4575 
367.085	0.3110	-0.8799	0.4385 
367.108	0.3276	-0.8706	0.4546 
367.145	0.3774	-0.8931	0.5078 
367.156	0.3857	-0.9854	0.5796 
367.164	0.2983	-1.0830	0.7544 
367.184	0.2578	-1.0576	0.7573 
367.203	0.2402	-0.8867	0.7427 
367.223	0.2764	-0.7842	0.7358 
367.244	0.2969	-0.7466	0.7500 
367.265	0.3423	-0.7607	0.7725 
367.287	0.4570	-0.8013	0.7769 
367.336	0.5137	-0.8652	0.7900 
367.347	0.5010	-0.8135	0.7485 
367.353	0.4160	-0.6978	0.6484 
367.370	0.2827	-0.5771	0.5156 
367.391	0.2261	-0.5698	0.4668 
367.413	0.1880	-0.5977	0.4614 
367.426	0.1909	-0.6187	0.4653 
367.442	0.2285	-0.6353	0.5142 
367.462	0.2905	-0.6362	0.5693 
367.483	0.3555	-0.6758	0.6265 
367.528	0.3394	-0.7031	0.6235 
367.540	0.2788	-0.7202	0.5986 
367.547	0.2676	-0.7197	0.5806 
367.561	0.3032	-0.6997	0.6104 
367.582	0.3379	-0.6875	0.6338 
367.602	0.3721	-0.7109	0.6304 
367.626	0.3423	-0.7583	0.6152 
367.648	0.1553	-0.8599	0.5830 
367.673	0.1191	-0.8506	0.5957 
367.681	0.3149	-0.8027	0.6382 
367.735	0.5435	-0.8418	0.6885 
367.741	0.5288	-0.9453	0.6528 
367.741	0.4277	-0.9756	0.5229 
367.771	0.4727	-0.9375	0.4004 
367.790	0.5840	-0.8740	0.4258 
367.801	0.6348	-0.8193	0.4600 
367.821	0.5396	-0.8779	0.4736 
367.840	0.3379	-0.9741	0.5190 
367.860	0.3174	-0.9395	0.5605 
367.882	0.3657	-0.7930	0.5303 
367.933	0.3735	-0.7104	0.4478 
367.940	0.3530	-0.6665	0.3896 
367.940	0.3101	-0.6460	0.3535 
367.970	0.2764	-0.6704	0.3525 
367.979	0.2505	-0.7070	0.3887 
367.999	0.2612	-0.7114	0.4141 
368.018	0.2793	-0.6973	0.4238 
368.039	0.2798	-0.7026	0.4282 
368.063	0.2783	-0.7925	0.4243 
368.084	0.2871	-0.8350	0.4443 
368.135	0.3013	-0.8291	0.4629 
368.144	0.3188	-0.8267	0.4556 
368.144	0.3462	-0.8525	0.4746 
368.170	0.3599	-0.8809	0.5063 
368.179	0.3530	-0.9141	0.5337 
368.198	0.3589	-0.9150	0.5332 
368.220	0.3892	-0.9419	0.5308 
368.238	0.3877	-0.9814	0.5947 
368.258	0.3105	-1.0161	0.6919 
368.278	0.3037	-1.0088	0.7148 
368.333	0.2920	-0.8735	0.7622 
368.339	0.2988	-0.7837	0.7656 
368.339	0.3296	-0.7671	0.7637 
368.363	0.3657	-0.7979	0.7524 
368.377	0.4980	-0.8208	0.7515 
368.397	0.5361	-0.8286	0.7397 
368.417	0.4453	-0.7813	0.6333 
368.437	0.3638	-0.7065	0.5332 
368.456	0.2803	-0.6006	0.4614 
368.479	0.2500	-0.5762	0.4448 
368.545	0.2280	-0.6074	0.4385 
368.551	0.2388	-0.6250	0.4653 
368.551	0.2783	-0.6514	0.5366 
368.557	0.3379	-0.6567	0.5737 
368.580	0.3521	-0.6675	0.5830 
368.607	0.3174	-0.6836	0.5659 
368.625	0.2622	-0.7266	0.5562 
368.646	0.2451	-0.7510	0.5591 
368.667	0.2607	-0.7603	0.5874 
368.676	0.2930	-0.7480	0.6104 
368.695	0.3350	-0.7764	0.6182 
368.715	0.2603	-0.8433	0.6133 
368.755	0.1401	-0.8906	0.6113 
368.768	0.1401	-0.8584	0.6289 
368.775	0.3877	-0.7524	0.6406 
368.795	0.5898	-0.7793	0.6821 
368.815	0.5005	-0.9404	0.6621 
368.835	0.3618	-1.0264	0.5850 
368.856	0.3765	-1.0483	0.4741 
368.877	0.4517	-0.9565	0.4155 
368.898	0.5815	-0.8047	0.3779 
368.967	0.6162	-0.8066	0.4028 
368.974	0.4814	-0.9146	0.4790 
368.974	0.3745	-0.9185	0.4976 
368.980	0.3530	-0.8486	0.4712 
369.003	0.3193	-0.7451	0.4087 
369.025	0.2856	-0.7041	0.3809 
369.034	0.2627	-0.6582	0.3501 
369.054	0.2534	-0.6436	0.3286 
369.073	0.2651	-0.6563	0.3491 
369.093	0.3076	-0.6958	0.4058 
369.113	0.3628	-0.7271	0.4814 
369.167	0.3682	-0.7339	0.4824 
369.173	0.3047	-0.8018	0.4565 
369.173	0.2690	-0.8496	0.4551 
369.201	0.2627	-0.8569	0.4653 
369.224	0.2930	-0.8320	0.4604 
369.244	0.3301	-0.7959	0.4263 
369.252	0.3320	-0.8208	0.4272 
369.272	0.3364	-0.8765	0.4785 
369.292	0.3408	-0.9009	0.5039 
369.312	0.3521	-0.8843	0.5210 
369.363	0.3667	-0.8833	0.5288 
369.369	0.3662	-0.9438	0.6401 
369.375	0.3340	-0.9961	0.7139 
369.399	0.3921	-1.0015	0.7676 
369.417	0.3696	-0.9111	0.8008 
369.439	0.3857	-0.7368	0.8115 
369.464	0.4004	-0.7007	0.8262 
369.472	0.4165	-0.7598	0.8208 
369.494	0.4756	-0.8076	0.8271 
369.511	0.5200	-0.8076	0.7871 
369.562	0.4409	-0.7661	0.6968 
369.568	0.3296	-0.6650	0.5796 
369.574	0.2886	-0.5947	0.5176 
369.598	0.2402	-0.5449	0.4556 
369.619	0.2310	-0.5542	0.4399 
369.642	0.2427	-0.5874	0.4648 
369.651	0.2813	-0.6157	0.5020 
369.671	0.3540	-0.6377	0.5938 
369.690	0.3569	-0.6567	0.5996 
369.710	0.3149	-0.7192	0.5967 
369.761	0.2764	-0.7583	0.6025 
369.772	0.2817	-0.7788	0.6177 
369.779	0.2998	-0.7622	0.6147 
369.796	0.3359	-0.7344	0.6206 
369.818	0.3838	-0.7295	0.6357 
369.841	0.3613	-0.7847	0.6177 
369.849	0.2295	-0.8569	0.5845 
369.869	0.1162	-0.8711	0.5586 
369.889	0.2007	-0.8110	0.5645 
369.909	0.5474	-0.7832	0.5981 
369.963	0.6084	-0.8413	0.6226 
369.972	0.4731	-0.9282	0.5005 
369.972	0.4600	-0.9678	0.4355 
369.997	0.5215	-0.9697	0.4438 
370.020	0.5845	-0.9023	0.4727 
370.029	0.6064	-0.8540	0.5078 
370.051	0.4463	-0.9312	0.5205 
370.070	0.3613	-0.9302	0.5527 
370.088	0.3359	-0.8208	0.5322 
370.108	0.3213	-0.7529	0.4624 
370.159	0.3008	-0.6553	0.3638 
370.165	0.2871	-0.6323	0.3276 
