StartTime: 2018-11-11 21:21:17.512
Time(s)	ax(g)	ay(g)	az(g) 
552.064	0.2637	-0.7520	0.6094 
552.083	0.2959	-0.7822	0.6284 
552.106	0.3125	-0.7959	0.6338 
552.170	0.3086	-0.7900	0.6328 
552.177	0.2822	-0.8042	0.6211 
552.177	0.1914	-0.8569	0.6128 
552.183	0.1606	-0.8682	0.6172 
552.206	0.2241	-0.8062	0.6196 
552.227	0.3467	-0.7788	0.6201 
552.250	0.5698	-0.8887	0.7134 
552.277	0.5151	-1.0059	0.7422 
552.284	0.4023	-0.9722	0.6162 
552.299	0.3389	-0.8774	0.4771 
552.319	0.3818	-0.7109	0.3398 
552.386	0.5542	-0.6377	0.3984 
552.395	0.6914	-0.7290	0.4902 
552.395	0.5757	-0.8623	0.5303 
552.402	0.4448	-0.9243	0.5713 
552.420	0.4219	-0.8706	0.5703 
552.444	0.3555	-0.7861	0.5044 
552.467	0.3076	-0.7437	0.4521 
552.478	0.2744	-0.7109	0.3877 
552.498	0.2964	-0.6963	0.3784 
552.520	0.3584	-0.6787	0.4209 
552.538	0.3872	-0.6938	0.4531 
552.591	0.3521	-0.7192	0.4609 
552.597	0.2969	-0.7417	0.4390 
552.603	0.2725	-0.7544	0.4399 
552.626	0.3042	-0.7783	0.4692 
552.645	0.3438	-0.7808	0.4717 
552.669	0.3540	-0.7632	0.4531 
552.677	0.3452	-0.7759	0.4458 
552.696	0.3145	-0.8135	0.4390 
552.717	0.2939	-0.8184	0.4492 
552.736	0.3081	-0.8164	0.4399 
552.790	0.3364	-0.8301	0.4702 
552.796	0.3936	-0.8452	0.5137 
552.802	0.4233	-0.8579	0.5293 
552.824	0.3979	-0.9106	0.5425 
552.846	0.3696	-0.9673	0.5840 
552.866	0.3003	-1.0288	0.6885 
552.876	0.2988	-1.0166	0.7114 
552.896	0.3970	-0.9063	0.7563 
552.915	0.4082	-0.8267	0.7661 
552.936	0.3350	-0.7544	0.6885 
552.994	0.2759	-0.7461	0.6748 
553.000	0.2622	-0.7598	0.6914 
553.000	0.3135	-0.7866	0.6914 
553.020	0.4521	-0.7773	0.7388 
553.038	0.5166	-0.7427	0.7324 
553.056	0.5029	-0.6816	0.6606 
553.076	0.4102	-0.6621	0.5903 
553.095	0.2739	-0.6758	0.5391 
553.116	0.2065	-0.6836	0.5059 
553.137	0.1733	-0.6519	0.4761 
553.160	0.2231	-0.6265	0.4800 
553.210	0.3164	-0.6064	0.5269 
553.223	0.3569	-0.6230	0.5571 
553.223	0.3394	-0.6792	0.5962 
553.245	0.2983	-0.7192	0.6123 
553.254	0.2769	-0.7544	0.6279 
553.274	0.2769	-0.7622	0.6250 
553.294	0.2822	-0.7554	0.6113 
553.314	0.2954	-0.7412	0.6050 
553.353	0.2964	-0.7573	0.6099 
553.366	0.2939	-0.7690	0.6191 
553.374	0.2632	-0.8076	0.6099 
553.398	0.1841	-0.8501	0.6006 
553.413	0.1387	-0.8872	0.6069 
553.433	0.1694	-0.8530	0.6128 
553.459	0.3130	-0.7524	0.6060 
553.478	0.4443	-0.7588	0.6230 
553.496	0.4468	-0.9624	0.6860 
553.522	0.3096	-1.0215	0.6611 
553.541	0.3052	-0.9033	0.5137 
553.553	0.3091	-0.8359	0.4194 
553.572	0.5210	-0.7646	0.3872 
553.610	0.6802	-0.7734	0.4692 
553.620	0.5947	-0.9209	0.5464 
553.641	0.4839	-0.9585	0.5547 
553.652	0.4551	-0.9321	0.5698 
553.672	0.4219	-0.8423	0.5542 
553.693	0.3516	-0.7847	0.5137 
553.712	0.2637	-0.6934	0.4150 
553.732	0.2280	-0.6743	0.3564 
553.751	0.2695	-0.7197	0.4072 
553.800	0.3232	-0.7163	0.4424 
553.807	0.3472	-0.6953	0.4302 
553.812	0.3174	-0.7021	0.4082 
553.835	0.3101	-0.7637	0.4478 
553.856	0.3086	-0.7666	0.4834 
553.878	0.3057	-0.7466	0.4624 
553.899	0.3149	-0.7393	0.4482 
553.911	0.3184	-0.7720	0.4541 
553.930	0.3081	-0.8062	0.4531 
553.950	0.2871	-0.8486	0.4614 
554.000	0.2744	-0.8735	0.4712 
554.007	0.2905	-0.8945	0.4863 
554.013	0.3188	-0.8926	0.4980 
554.039	0.3413	-0.8765	0.4878 
554.055	0.3340	-0.8696	0.4731 
554.074	0.3774	-0.9326	0.5171 
554.098	0.3726	-0.9766	0.6660 
554.117	0.4048	-0.9863	0.7720 
554.129	0.4355	-0.9028	0.8276 
554.149	0.3677	-0.7612	0.8398 
554.194	0.3633	-0.7056	0.8496 
554.200	0.4009	-0.7612	0.8457 
554.209	0.4375	-0.7881	0.8188 
554.231	0.5166	-0.7896	0.7695 
554.255	0.5161	-0.7544	0.7231 
554.276	0.4092	-0.6719	0.6113 
554.297	0.3501	-0.6172	0.5708 
554.317	0.3037	-0.5664	0.5146 
554.329	0.2563	-0.5659	0.4727 
554.348	0.2334	-0.5801	0.4795 
554.394	0.2666	-0.5981	0.5229 
554.400	0.3315	-0.6196	0.5981 
554.408	0.3257	-0.6362	0.6094 
554.431	0.2568	-0.6953	0.5996 
554.452	0.2358	-0.7407	0.6016 
554.470	0.2607	-0.7827	0.6538 
554.493	0.2876	-0.7822	0.6636 
554.513	0.2759	-0.7651	0.6294 
554.534	0.2393	-0.7725	0.5996 
554.561	0.2173	-0.7871	0.5830 
554.600	0.2441	-0.7842	0.5972 
554.612	0.2622	-0.7583	0.6089 
554.618	0.2437	-0.7656	0.6201 
554.633	0.1919	-0.8296	0.6289 
554.647	0.1753	-0.8706	0.6465 
554.667	0.2563	-0.8223	0.6636 
554.687	0.3799	-0.7480	0.6606 
554.708	0.5205	-0.7568	0.6738 
554.726	0.4600	-0.9849	0.7007 
554.747	0.2944	-1.1108	0.6724 
554.810	0.2222	-1.0459	0.4961 
554.816	0.2773	-0.8921	0.3560 
554.816	0.5713	-0.6421	0.3457 
554.826	0.7578	-0.6328	0.4429 
554.848	0.7363	-0.7876	0.5669 
554.871	0.5957	-0.8638	0.5674 
554.887	0.4561	-0.8745	0.5679 
554.909	0.4116	-0.8291	0.5728 
554.935	0.3667	-0.7544	0.5088 
554.955	0.3315	-0.7085	0.4556 
554.965	0.3169	-0.6509	0.3750 
554.985	0.3193	-0.6504	0.3608 
555.026	0.3501	-0.6719	0.4395 
555.035	0.3735	-0.6772	0.4707 
555.045	0.3389	-0.6997	0.4561 
555.064	0.2886	-0.7485	0.4619 
555.088	0.2485	-0.7876	0.4722 
555.104	0.2480	-0.7993	0.4712 
555.127	0.2861	-0.7642	0.4648 
555.148	0.3320	-0.7441	0.4619 
555.169	0.3652	-0.7544	0.4390 
555.190	0.3350	-0.7983	0.4272 
555.235	0.3003	-0.8589	0.4492 
555.245	0.3120	-0.8643	0.4912 
555.252	0.3311	-0.8618	0.5059 
555.269	0.3433	-0.8652	0.5024 
555.292	0.3525	-0.8887	0.5049 
555.313	0.3198	-0.9136	0.5078 
555.324	0.3027	-0.9893	0.6104 
555.343	0.3047	-1.0298	0.7056 
555.364	0.3979	-0.9717	0.7905 
555.382	0.4272	-0.8677	0.7974 
555.434	0.4214	-0.7324	0.7603 
555.441	0.3936	-0.6846	0.7422 
555.448	0.3843	-0.6953	0.7651 
555.471	0.4233	-0.7148	0.7793 
555.493	0.5063	-0.7104	0.7759 
555.502	0.5244	-0.7114	0.7534 
555.522	0.5405	-0.6855	0.7246 
555.542	0.4985	-0.6563	0.6582 
555.564	0.3350	-0.6440	0.5352 
555.586	0.2417	-0.6421	0.4941 
555.637	0.2095	-0.6040	0.4751 
555.644	0.2500	-0.5864	0.4907 
555.644	0.3379	-0.5674	0.5425 
555.661	0.3765	-0.5869	0.5674 
555.681	0.3418	-0.6577	0.5815 
555.701	0.2979	-0.7109	0.5864 
555.721	0.2607	-0.7593	0.5967 
555.742	0.2749	-0.7734	0.6118 
555.769	0.3032	-0.7700	0.6255 
555.787	0.3105	-0.7593	0.6167 
555.831	0.2983	-0.7637	0.6074 
555.841	0.3096	-0.7671	0.6152 
555.847	0.3193	-0.7573	0.6250 
555.862	0.2749	-0.7964	0.6128 
555.884	0.1719	-0.8730	0.6011 
555.910	0.0928	-0.8921	0.5952 
555.920	0.1582	-0.8359	0.5933 
555.940	0.4453	-0.7944	0.6416 
555.960	0.5928	-0.8584	0.7080 
555.979	0.4014	-1.0049	0.5986 
556.031	0.3848	-0.9736	0.5259 
556.037	0.4277	-0.8862	0.4204 
556.043	0.4966	-0.8457	0.4160 
556.065	0.5898	-0.8350	0.4673 
556.087	0.5713	-0.8594	0.5054 
556.109	0.4580	-0.8828	0.5366 
556.135	0.4438	-0.8486	0.5415 
556.150	0.3896	-0.7666	0.5088 
556.162	0.3120	-0.7275	0.4482 
556.178	0.2402	-0.7065	0.3784 
556.230	0.2563	-0.6997	0.3750 
556.237	0.3267	-0.6699	0.4180 
556.243	0.3516	-0.6597	0.4307 
556.264	0.3564	-0.6772	0.4414 
556.286	0.3447	-0.7153	0.4604 
556.307	0.2974	-0.7485	0.4648 
556.319	0.2759	-0.7656	0.4526 
556.338	0.3105	-0.7715	0.4502 
556.364	0.3496	-0.7700	0.4609 
556.386	0.3750	-0.7769	0.4614 
556.429	0.3560	-0.7788	0.4414 
556.438	0.3193	-0.7910	0.4355 
556.444	0.3140	-0.8345	0.4629 
556.461	0.3276	-0.9087	0.5376 
556.485	0.3364	-0.9102	0.5322 
556.507	0.3633	-0.8716	0.5107 
556.528	0.4067	-0.8462	0.5210 
556.536	0.4712	-0.9136	0.6245 
556.556	0.4321	-1.0020	0.7383 
556.576	0.3516	-1.0591	0.7998 
556.626	0.3101	-1.0000	0.8257 
556.633	0.3213	-0.8247	0.7783 
556.639	0.3135	-0.7334	0.7358 
556.661	0.3335	-0.6763	0.7007 
556.682	0.3994	-0.6943	0.7012 
556.705	0.4814	-0.7119	0.7188 
556.727	0.5259	-0.6943	0.7319 
556.737	0.5249	-0.6582	0.7017 
556.755	0.4370	-0.6592	0.6284 
556.776	0.3315	-0.6592	0.5625 
556.825	0.1924	-0.6533	0.4976 
556.833	0.1831	-0.6357	0.4976 
556.839	0.2661	-0.6118	0.5269 
556.860	0.3276	-0.5928	0.5532 
556.883	0.3647	-0.6211	0.5835 
556.895	0.3516	-0.6387	0.5923 
556.914	0.3076	-0.6929	0.5952 
556.934	0.3003	-0.7363	0.6064 
556.954	0.2998	-0.7627	0.6357 
556.973	0.2915	-0.7510	0.6313 
557.030	0.3047	-0.7441	0.6270 
557.036	0.3169	-0.7446	0.6240 
557.036	0.3301	-0.7573	0.6182 
557.062	0.3096	-0.7617	0.6074 
557.085	0.2197	-0.8032	0.5708 
557.093	0.1797	-0.8364	0.5742 
557.113	0.2568	-0.8442	0.6216 
557.133	0.4141	-0.8398	0.6626 
557.153	0.4863	-0.9229	0.6914 
557.176	0.4009	-0.9648	0.6201 
557.237	0.4033	-0.9209	0.5293 
557.243	0.4058	-0.8560	0.4609 
557.243	0.5039	-0.7593	0.4258 
557.253	0.5815	-0.7666	0.4590 
557.276	0.5532	-0.8921	0.5283 
557.296	0.4609	-0.9302	0.5537 
557.318	0.3882	-0.8525	0.5405 
557.339	0.3560	-0.7896	0.5049 
557.361	0.3286	-0.7134	0.4507 
557.382	0.3110	-0.6709	0.4038 
557.397	0.2842	-0.6592	0.3789 
557.448	0.2988	-0.7178	0.4121 
557.460	0.3047	-0.7412	0.4482 
557.460	0.2983	-0.7178	0.4448 
557.471	0.3032	-0.7051	0.4263 
557.491	0.3130	-0.7358	0.4438 
557.511	0.3369	-0.7959	0.4863 
557.531	0.3384	-0.8169	0.5024 
557.550	0.2876	-0.8350	0.4736 
557.571	0.2534	-0.8330	0.4473 
557.592	0.2485	-0.8184	0.4233 
557.654	0.2808	-0.8242	0.4126 
557.661	0.3276	-0.8667	0.4404 
557.661	0.3618	-0.8794	0.4604 
557.670	0.3984	-0.8813	0.5073 
557.690	0.4214	-0.8809	0.5391 
557.710	0.4258	-0.9473	0.6191 
557.729	0.3667	-1.0054	0.7109 
557.749	0.3223	-1.0386	0.7310 
557.772	0.3374	-0.9668	0.7686 
557.792	0.3408	-0.8628	0.7671 
557.856	0.3013	-0.7261	0.7290 
557.862	0.2891	-0.6924	0.6924 
557.862	0.3271	-0.7139	0.6904 
557.869	0.4321	-0.7485	0.7207 
557.892	0.5337	-0.7754	0.7583 
557.911	0.5391	-0.7197	0.7261 
557.933	0.4443	-0.6323	0.6030 
557.956	0.3350	-0.6206	0.5469 
557.976	0.2114	-0.6299	0.4995 
557.997	0.1978	-0.6460	0.5029 
558.010	0.2827	-0.6499	0.5313 
558.064	0.3379	-0.6348	0.5850 
558.077	0.3628	-0.6299	0.6182 
558.077	0.3472	-0.6475	0.6177 
558.097	0.3066	-0.7080	0.6089 
558.108	0.2769	-0.7358	0.6118 
558.127	0.2510	-0.7495	0.5957 
558.147	0.2515	-0.7681	0.5859 
558.167	0.2490	-0.7612	0.5737 
558.187	0.2397	-0.7495	0.5591 
558.207	0.2686	-0.7671	0.5845 
558.267	0.2661	-0.8164	0.6167 
558.274	0.1699	-0.8828	0.6304 
558.274	0.1348	-0.8926	0.6245 
558.289	0.2900	-0.8354	0.6387 
558.307	0.4590	-0.8330	0.6719 
558.330	0.5542	-0.9536	0.7056 
558.349	0.4697	-1.0195	0.6685 
558.374	0.3984	-0.9390	0.5332 
558.387	0.3882	-0.8232	0.3984 
558.406	0.5552	-0.7026	0.4019 
558.458	0.6680	-0.6880	0.4614 
558.465	0.6016	-0.7988	0.4819 
558.472	0.4834	-0.8833	0.4961 
558.492	0.4189	-0.8589	0.5303 
558.517	0.3989	-0.7783	0.5190 
558.536	0.3276	-0.7051	0.4604 
558.545	0.2754	-0.6826	0.4263 
558.565	0.2495	-0.6724	0.3872 
558.584	0.2656	-0.6895	0.3975 
558.605	0.3271	-0.6909	0.4683 
558.625	0.3555	-0.6719	0.4805 
558.670	0.3540	-0.6943	0.4863 
558.683	0.3257	-0.7710	0.5024 
558.689	0.2793	-0.8501	0.5103 
558.708	0.2710	-0.8398	0.5068 
558.725	0.3252	-0.7808	0.4980 
558.747	0.3638	-0.7441	0.4854 
558.769	0.3628	-0.7339	0.4668 
558.792	0.3081	-0.7822	0.4370 
558.811	0.2905	-0.8281	0.4370 
558.832	0.3354	-0.8916	0.5161 
558.873	0.3794	-0.8960	0.5479 
558.884	0.4238	-0.8691	0.5571 
558.890	0.4175	-0.8901	0.5391 
558.908	0.3188	-1.0176	0.5991 
558.929	0.2646	-1.0386	0.6797 
558.954	0.2661	-0.9507	0.7070 
558.963	0.3569	-0.8164	0.7646 
558.983	0.4316	-0.6704	0.8472 
559.002	0.4590	-0.6582	0.8608 
559.022	0.4341	-0.7109	0.8374 
559.079	0.4844	-0.7432	0.8213 
559.085	0.5620	-0.7930	0.8164 
559.085	0.5420	-0.7842	0.7764 
559.113	0.3667	-0.6997	0.6436 
559.123	0.2959	-0.6201	0.5552 
559.143	0.2749	-0.5669	0.4980 
559.165	0.2656	-0.5654	0.4814 
559.183	0.2397	-0.5859	0.4673 
559.203	0.2632	-0.5898	0.4961 
559.225	0.3193	-0.6064	0.5737 
559.278	0.3521	-0.6328	0.5996 
559.284	0.3291	-0.6777	0.6060 
559.284	0.2900	-0.7036	0.5923 
559.308	0.2891	-0.7163	0.5869 
559.321	0.3306	-0.7036	0.6187 
559.340	0.3906	-0.6865	0.6758 
559.362	0.3940	-0.6890	0.6650 
559.384	0.3228	-0.7695	0.6338 
559.405	0.2549	-0.8345	0.6353 
559.429	0.1377	-0.8862	0.6162 
559.475	0.1079	-0.8818	0.5898 
559.487	0.2329	-0.8325	0.5942 
559.487	0.4268	-0.8149	0.6348 
559.509	0.5073	-0.9116	0.6929 
559.524	0.4004	-0.9673	0.6563 
559.540	0.3672	-0.8887	0.5498 
559.559	0.3970	-0.7998	0.4624 
559.579	0.5952	-0.6729	0.4331 
559.600	0.6895	-0.6797	0.4731 
559.623	0.6011	-0.8423	0.5308 
559.682	0.5347	-0.9331	0.5894 
559.688	0.4639	-0.9014	0.6333 
559.688	0.4282	-0.8091	0.5908 
559.699	0.3535	-0.7129	0.4907 
559.719	0.3213	-0.6865	0.4473 
559.738	0.3115	-0.6890	0.4224 
559.760	0.3276	-0.7168	0.4404 
559.781	0.3472	-0.7021	0.4531 
559.800	0.3252	-0.7017	0.4351 
559.824	0.2939	-0.7192	0.4243 
559.880	0.2813	-0.7803	0.4556 
559.886	0.2617	-0.7852	0.4561 
559.886	0.2715	-0.7344	0.4263 
559.898	0.2993	-0.7095	0.4102 
559.918	0.3501	-0.7588	0.4219 
559.937	0.3398	-0.8159	0.4419 
559.958	0.2773	-0.8687	0.4487 
559.977	0.2568	-0.8994	0.4561 
559.997	0.3018	-0.9170	0.4844 
560.017	0.3750	-0.8828	0.5210 
560.041	0.4346	-0.8589	0.5083 
560.076	0.3955	-0.9009	0.5161 
560.089	0.2988	-0.9565	0.6187 
560.097	0.2715	-0.9775	0.6514 
560.116	0.3394	-0.9458	0.7495 
560.136	0.3418	-0.8652	0.7949 
560.156	0.3584	-0.7119	0.7949 
560.176	0.3770	-0.6968	0.7949 
560.199	0.4409	-0.7471	0.7842 
