StartTime: 2018-11-18 09:26:32.427
Time(s)	ax(g)	ay(g)	az(g)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
1137.404	0.0840	0.2593	0.9805	9.9811	0.8569	-7.2455	19.8700 
1137.416	0.1016	0.2134	0.9209	9.9756	0.7910	-6.9928	19.8700 
1137.416	0.1240	0.2334	0.9136	9.9536	0.7306	-6.7511	19.8700 
1137.416	0.1504	0.2085	1.0044	9.8932	0.6372	-6.4270	19.8600 
1137.433	0.1636	0.1836	1.0962	9.7614	0.4944	-6.0754	19.8700 
1137.451	0.1826	0.2759	1.0928	9.6954	0.3186	-5.8392	19.8700 
1137.466	0.1704	0.2290	1.0684	9.6570	0.1208	-5.5316	19.8700 
1137.487	0.1123	0.2100	1.0605	9.5911	0.0165	-5.3339	19.8600 
1137.502	0.1104	0.3403	1.0908	9.5746	0.0769	-5.3229	19.8700 
1137.519	0.1392	0.3091	0.9429	9.5801	-0.0110	-5.0372	19.8800 
1137.607	0.1572	0.1997	0.8628	9.4867	-0.1593	-4.5703	19.8800 
1137.634	0.1475	0.2539	0.8794	9.3658	-0.1593	-4.3781	19.8600 
1137.634	0.1006	0.2393	0.9365	9.2340	-0.1099	-4.2627	19.8500 
1137.634	0.1064	0.1929	0.9775	9.0308	-0.1483	-4.0759	19.8700 
1137.634	0.1392	0.2012	0.9961	8.8330	-0.2417	-3.8342	19.8600 
1137.657	0.1772	0.2065	0.9746	8.6572	-0.4065	-3.5266	19.8600 
1137.681	0.1816	0.2202	0.9814	8.5089	-0.5658	-3.2465	19.8600 
1137.699	0.1460	0.1851	1.0044	8.3990	-0.6702	-2.9718	19.8700 
1137.700	0.1270	0.2017	1.0332	8.3276	-0.7031	-2.7246	19.8700 
1137.722	0.1797	0.2656	1.0117	8.3167	-0.7745	-2.3950	19.8700 
1137.737	0.2085	0.2266	0.9863	8.3221	-0.9503	-1.8567	19.8500 
1137.849	0.2031	0.1704	0.9668	8.3167	-1.0986	-1.3293	19.8700 
1137.866	0.1870	0.2354	0.9907	8.3551	-1.1041	-1.0327	19.8500 
1137.866	0.1963	0.2935	1.0244	8.4595	-1.0547	-0.7526	19.8500 
1137.866	0.2349	0.2314	1.0322	8.5583	-1.1261	-0.2307	19.8400 
1137.866	0.2427	0.1777	1.0205	8.6407	-1.2195	0.3296	19.8500 
1137.867	0.2495	0.2285	1.0303	8.7451	-1.2030	0.6866	19.8400 
1137.884	0.2212	0.2129	1.0425	8.8660	-1.1426	1.0327	19.8600 
1137.904	0.1943	0.1494	1.0840	8.9374	-1.0822	1.4832	19.8500 
1138.006	0.1909	0.1636	1.1504	9.0088	-0.9998	1.8622	19.8500 
1138.033	0.1904	0.2339	1.1812	9.1791	-0.9229	2.1423	19.8400 
1138.033	0.1772	0.2646	1.1616	9.4263	-0.8789	2.4280	19.8400 
1138.033	0.1860	0.2915	1.1685	9.6735	-0.8130	2.6257	19.8400 
1138.033	0.1299	0.2588	1.0454	9.9646	-0.7306	2.7301	19.8500 
1138.033	0.0479	0.1733	1.0015	10.2448	-0.5933	2.7631	19.8500 
1138.054	-0.0234	0.2388	1.0186	10.5469	-0.3845	2.6093	19.8200 
1138.078	-0.0405	0.2021	0.9565	10.7886	-0.2472	2.4390	19.8300 
1138.097	-0.0396	0.1797	0.9116	10.9094	-0.1923	2.1478	19.8200 
1138.098	-0.0483	0.2212	0.9697	11.0083	-0.0220	1.7249	19.8400 
1138.121	-0.1069	0.1680	1.0444	11.0742	0.2032	1.2579	19.8100 
1138.136	-0.1162	0.2134	1.0684	11.1237	0.5054	0.7141	19.8200 
1138.218	-0.0718	0.2871	1.0527	11.2006	0.7306	0.2582	19.8300 
1138.234	-0.0200	0.2622	1.0190	11.2445	0.8075	0.0275	19.8300 
1138.234	0.0166	0.2114	0.8862	11.2500	0.7745	-0.0439	19.8200 
1138.234	0.0078	0.2539	0.8604	11.2885	0.7855	-0.2142	19.8100 
1138.250	-0.0146	0.2529	0.8369	11.3544	0.8020	-0.4175	19.8200 
1138.275	-0.0186	0.2422	0.8682	11.3599	0.8459	-0.6042	19.8100 
1138.297	-0.0088	0.2925	0.9102	11.3324	0.9229	-0.8844	19.8000 
1138.297	0.0078	0.3154	0.8882	11.2994	0.9338	-1.1646	19.7900 
1138.318	-0.0068	0.2261	0.9019	11.1676	0.9283	-1.3898	19.7900 
1138.427	-0.0508	0.2349	0.9629	10.9863	1.0217	-1.8237	19.7900 
1138.449	-0.0781	0.2729	0.9883	10.8380	1.1371	-2.3071	19.7900 
1138.449	-0.0771	0.2139	0.9521	10.6842	1.1426	-2.5873	19.7900 
1138.449	-0.0552	0.2437	0.9399	10.5414	1.1151	-2.7960	19.8000 
1138.449	-0.0205	0.2803	0.9448	10.4370	1.0162	-2.8894	19.8000 
1138.449	-0.0068	0.2700	0.9136	10.3436	0.8459	-2.9114	19.8000 
1138.472	-0.0122	0.2930	0.9434	10.2832	0.7086	-2.9993	19.7900 
1138.497	-0.0225	0.3037	0.9932	10.2338	0.5878	-3.1476	19.7800 
1138.515	-0.0215	0.2935	1.0503	10.1733	0.4175	-3.3014	19.7900 
1138.515	-0.0327	0.2646	1.0757	10.1294	0.2197	-3.4607	19.7800 
1138.537	-0.0420	0.2959	1.0942	10.1294	0.0165	-3.6530	19.7800 
1138.636	-0.0244	0.3081	1.0850	10.1843	-0.2252	-3.7683	19.8000 
1138.648	0.0396	0.2720	1.1758	10.2338	-0.5273	-3.7354	19.7900 
1138.648	0.1055	0.2993	1.2588	10.2777	-0.8514	-3.5980	19.7800 
1138.650	0.1396	0.1992	1.1587	10.3601	-1.3184	-3.2465	19.8000 
1138.650	0.1299	0.1084	1.1724	10.4150	-1.6919	-2.8070	19.7800 
1138.664	0.1963	0.1782	1.0815	10.4645	-1.9336	-2.4609	19.7700 
1138.681	0.2578	0.1436	0.9937	10.5194	-2.2137	-2.0105	19.7800 
1138.702	0.3052	0.0029	1.0073	10.4590	-2.4335	-1.5326	19.7800 
1138.719	0.2290	-0.0234	1.1191	10.3491	-2.3895	-1.4337	19.7800 
1138.735	0.0840	0.0708	1.2808	10.2667	-2.1039	-1.8347	19.7900 
1138.752	0.0542	0.1382	1.2451	10.2393	-1.8237	-2.3181	19.7800 
1138.837	0.0854	0.1445	1.0112	10.2502	-1.7084	-2.5708	19.7800 
1138.861	0.1050	0.1104	0.9043	10.2612	-1.5930	-2.6093	19.7700 
1138.861	0.1450	0.1367	0.8242	10.2887	-1.4008	-2.6422	19.7600 
1138.861	0.1563	0.1489	0.7925	10.3491	-1.1591	-2.6807	19.7600 
1138.861	0.1489	0.1743	0.7759	10.4315	-0.9064	-2.7795	19.7600 
1138.878	0.1377	0.1953	0.7930	10.5359	-0.6482	-2.9498	19.7500 
1138.892	0.1069	0.1343	0.8574	10.5524	-0.3955	-3.0762	19.7700 
1138.913	0.0986	0.1392	0.9136	10.4865	-0.1208	-3.2629	19.7500 
1138.936	0.1025	0.1660	0.9565	10.4095	0.1373	-3.4552	19.7500 
1139.045	0.1187	0.1851	0.9834	10.3381	0.3571	-3.5596	19.7600 
1139.068	0.1401	0.1895	0.9849	10.2667	0.4944	-3.5596	19.7500 
1139.069	0.1587	0.2202	0.9785	10.2228	0.5823	-3.5541	19.7500 
1139.069	0.1348	0.2070	1.0103	10.2173	0.6866	-3.5266	19.7500 
1139.069	0.1187	0.1846	1.0313	10.2008	0.7745	-3.4552	19.7400 
1139.069	0.0952	0.2202	1.0723	10.2228	0.8679	-3.3838	19.7500 
1139.081	0.1128	0.2500	1.0869	10.2722	0.9009	-3.2684	19.7700 
1139.098	0.1958	0.3232	1.0410	10.3271	0.8569	-3.1146	19.7500 
1139.131	0.2319	0.3159	1.0371	10.3931	0.8075	-2.9059	19.7400 
1139.147	0.1890	0.1846	1.0156	10.4041	0.7800	-2.6367	19.7400 
1139.255	0.1143	0.1899	1.0273	10.4425	0.8624	-2.5653	19.7300 
1139.281	-0.0107	0.1802	1.2148	10.5469	1.1481	-2.6477	19.7400 
1139.281	-0.0151	0.3027	1.2109	10.7062	1.3074	-2.7850	19.7400 
1139.281	-0.0024	0.2935	1.1406	10.9479	1.2854	-2.7081	19.7300 
1139.281	-0.0850	0.0239	1.0122	11.0852	1.2305	-2.5653	19.7400 
1139.281	-0.1367	0.0884	0.9844	11.1401	1.5326	-3.0267	19.7200 
1139.281	-0.2529	0.1353	1.2241	11.1511	2.0380	-3.4662	19.7300 
1139.298	-0.2891	0.0029	1.2056	11.0248	2.2632	-3.6090	19.7400 
1139.313	-0.1343	0.3179	1.2524	10.8820	2.4554	-3.8123	19.7100 
1139.333	-0.0396	0.3076	1.1689	10.8160	2.2687	-3.4827	19.7300 
1139.354	0.0249	0.0596	0.9263	10.6348	1.9061	-2.8290	19.7300 
1139.465	0.0415	0.2070	0.8970	10.4919	1.8347	-2.6202	19.7200 
1139.482	0.0137	0.1621	0.7695	10.4260	1.6864	-2.3346	19.7300 
1139.482	-0.0386	0.0425	0.7241	10.1953	1.5326	-2.0874	19.7200 
1139.482	-0.0591	0.2461	0.8281	10.0470	1.5491	-2.2247	19.7200 
1139.482	-0.0273	0.2607	0.8247	9.9756	1.4172	-2.1423	19.7000 
1139.482	-0.0034	0.1025	0.8291	9.7943	1.1536	-1.8127	19.7100 
1139.514	0.0229	0.2202	0.8716	9.6405	1.0327	-1.7578	19.6900 
1139.529	0.0288	0.2681	0.9312	9.5636	0.9503	-1.7358	19.7000 
1139.529	0.0137	0.1777	0.9370	9.4373	0.8295	-1.6479	19.7000 
1139.546	-0.0137	0.2480	0.9487	9.3494	0.8514	-1.8677	19.7000 
1139.566	-0.0376	0.2856	0.9561	9.3274	0.9338	-2.1918	19.7000 
1139.674	-0.0659	0.2153	0.9819	9.3054	0.9943	-2.4170	19.7000 
1139.703	-0.0806	0.1992	1.0337	9.2670	1.0602	-2.6917	19.7100 
1139.703	-0.0464	0.3506	1.0996	9.3219	1.0822	-3.1036	19.7100 
1139.704	0.0122	0.3662	1.0693	9.4427	0.9338	-3.3618	19.7100 
1139.704	0.0313	0.2578	1.0059	9.5691	0.6976	-3.4772	19.7100 
1139.704	-0.0083	0.2573	1.0195	9.7009	0.5823	-3.7463	19.7000 
1139.731	-0.0161	0.3149	1.1333	9.8657	0.5658	-4.1473	19.6800 
1139.824	0.0498	0.3242	1.2563	10.0195	0.4779	-4.4055	19.6900 
1139.845	0.1714	0.2271	1.1958	10.1898	0.1868	-4.3835	19.6900 
1139.845	0.1743	0.0703	1.1602	10.3107	-0.1263	-4.2188	19.7000 
1139.845	0.2407	0.1431	1.1865	10.3436	-0.2197	-4.2902	19.6900 
1139.845	0.2676	0.1084	1.1543	10.3491	-0.3241	-4.3835	19.6800 
1139.845	0.1924	-0.1313	1.0928	10.1733	-0.4395	-4.4165	19.6900 
1139.846	0.0664	-0.1138	1.2358	9.9207	-0.1703	-5.0372	19.6900 
1139.869	-0.0400	0.1431	1.3198	9.8218	0.2802	-6.1249	19.6800 
1139.887	-0.0259	0.1772	1.1235	9.8657	0.4999	-6.9104	19.6900 
1139.907	0.0225	0.0903	0.8618	9.9097	0.5658	-7.3059	19.6900 
1139.935	0.0303	0.0518	0.7866	9.8877	0.7141	-7.6080	19.6900 
1140.043	0.0361	0.0728	0.8096	9.8492	1.0382	-7.9761	19.6900 
1140.065	0.0503	0.1035	0.8521	9.8383	1.3678	-8.3112	19.6900 
1140.065	0.0669	0.0864	0.8228	9.8218	1.5271	-8.4595	19.6700 
1140.065	0.0693	0.0864	0.8394	9.7614	1.6040	-8.5034	19.6700 
1140.066	0.0874	0.1045	0.9336	9.6405	1.6370	-8.4760	19.6500 
1140.066	0.0815	0.0542	0.9429	9.4537	1.6150	-8.3331	19.6600 
1140.066	0.0737	0.0996	0.9746	9.2999	1.6040	-8.1793	19.6800 
1140.083	0.0786	0.1699	0.9746	9.2450	1.6205	-8.0420	19.6600 
1140.106	0.1045	0.2070	0.9585	9.2780	1.5656	-7.7344	19.6700 
1140.134	0.1143	0.1982	0.9712	9.3329	1.4722	-7.2729	19.6700 
1140.159	0.0991	0.1709	0.9761	9.4043	1.3733	-6.7401	19.6700 
1140.290	0.0913	0.2031	1.0127	9.5142	1.3348	-6.2512	19.6600 
1140.290	0.0859	0.2119	1.0200	9.6790	1.3019	-5.6854	19.6700 
1140.297	0.1226	0.2798	1.0605	9.8328	1.3074	-5.1086	19.6600 
1140.297	0.1812	0.3569	1.0381	10.0305	1.2909	-4.5099	19.6600 
1140.297	0.2188	0.2876	1.0059	10.1953	1.2415	-3.7628	19.6700 
1140.297	0.1670	0.1743	0.9443	10.3217	1.1920	-3.0322	19.6700 
1140.297	0.0112	0.1592	0.9912	10.5524	1.3513	-2.6367	19.6700 
1140.322	-0.0806	0.2168	1.1450	10.9644	1.5820	-2.3291	19.6700 
1140.345	-0.0625	0.2632	1.2021	11.3434	1.5546	-1.7413	19.6700 
1140.359	-0.0127	0.2573	1.1064	11.7004	1.2854	-0.9613	19.6600 
1140.385	-0.0156	0.1611	1.1504	11.9147	1.1481	-0.3680	19.6500 
1140.489	-0.0303	0.2896	1.0498	12.0850	1.2524	-0.2087	19.6600 
1140.497	-0.1807	0.1025	1.1890	12.1674	1.5381	0.0275	19.6600 
1140.497	-0.2661	-0.0024	1.2578	12.1234	1.8457	0.1703	19.6600 
1140.497	-0.1284	0.4028	1.3184	12.1014	2.1094	0.1428	19.6500 
1140.497	0.0005	0.3760	1.1904	12.1124	1.8896	0.7855	19.6700 
1140.497	0.1216	0.1309	0.8887	11.9916	1.3293	1.9830	19.6600 
1140.527	0.1411	0.2446	0.8154	11.8652	1.0382	2.7850	19.6400 
1140.544	0.0894	0.2583	0.7236	11.7883	0.8514	3.3344	19.6500 
1140.544	0.0444	0.1738	0.7222	11.5961	0.6976	3.7793	19.6600 
1140.565	0.0229	0.2588	0.7261	11.3983	0.6262	3.8727	19.6500 
1140.580	0.0176	0.2798	0.7822	11.2445	0.5658	3.9606	19.6600 
1140.687	0.0161	0.1636	0.8096	11.0028	0.4175	4.1968	19.6400 
1140.720	0.0127	0.1646	0.8896	10.7227	0.3406	4.2957	19.6400 
1140.720	0.0259	0.2451	0.9604	10.5084	0.3021	4.1583	19.6400 
1140.720	0.0396	0.2817	0.9561	10.4041	0.2252	3.9441	19.6400 
1140.721	0.0327	0.2993	0.9326	10.3656	0.1428	3.7573	19.6400 
1140.721	0.0176	0.2813	0.9463	10.3162	0.1099	3.5870	19.6500 
1140.741	0.0029	0.2949	0.9834	10.2502	0.1044	3.3673	19.6400 
1140.847	-0.0044	0.2905	1.0420	10.1678	0.0934	3.1146	19.6300 
1140.881	0.0137	0.2808	1.0747	10.1019	0.0110	2.8784	19.6300 
1140.882	0.0317	0.2993	1.0737	10.1019	-0.1154	2.6147	19.6400 
1140.882	0.0254	0.3022	1.0493	10.1514	-0.2637	2.3785	19.6400 
1140.882	0.0278	0.3237	1.0361	10.2283	-0.3735	2.1423	19.6400 
1140.882	0.0962	0.3564	1.1577	10.3052	-0.4889	1.9171	19.6500 
1140.882	0.2021	0.3408	1.2417	10.3491	-0.7031	1.7633	19.6500 
1140.882	0.2104	0.1763	1.1499	10.4041	-1.0767	1.7029	19.6300 
1140.902	0.2178	0.1494	1.2065	10.4205	-1.2689	1.5216	19.6100 
1140.918	0.2461	0.0889	1.2603	10.3986	-1.3568	1.3843	19.6200 
1140.939	0.2534	-0.0527	1.1587	10.2502	-1.5491	1.5161	19.6200 
1140.965	0.2085	-0.0654	1.1050	10.0415	-1.5820	1.2744	19.6200 
1140.980	0.0918	0.0195	1.2637	9.9097	-1.2579	0.4395	19.6200 
1140.998	-0.0264	0.0186	1.2827	9.8163	-0.8350	-0.5493	19.6100 
1141.019	-0.0215	0.1167	1.1748	9.7833	-0.4395	-1.5656	19.6000 
1141.128	0.0459	0.1865	0.9233	9.8767	-0.1593	-2.3566	19.6100 
1141.137	0.0703	0.0840	0.7368	9.9591	0.0220	-2.7905	19.5900 
1141.137	0.0669	0.0327	0.7227	9.9152	0.3955	-3.2190	19.5800 
1141.137	0.0620	0.1084	0.8003	9.8547	0.8954	-3.8452	19.6000 
1141.137	0.0615	0.0996	0.8140	9.7998	1.2909	-4.3890	19.5900 
1141.137	0.0698	0.0708	0.7915	9.7339	1.5601	-4.8120	19.5900 
1141.157	0.0835	0.0869	0.8413	9.6515	1.8018	-5.1855	19.5700 
1141.181	0.1030	0.1152	0.8896	9.5471	1.9556	-5.5096	19.5500 
1141.198	0.1035	0.1240	0.9121	9.4098	2.0599	-5.7678	19.5700 
1141.216	0.0762	0.1602	0.9902	9.3109	2.1588	-5.9601	19.5600 
1141.236	0.0913	0.2109	0.9961	9.2780	2.1753	-6.0425	19.5500 
1141.256	0.1060	0.1904	1.0034	9.2944	2.1368	-5.9216	19.5500 
1141.374	0.1040	0.1948	1.0298	9.3384	2.1204	-5.7404	19.5500 
1141.385	0.0918	0.2339	1.0508	9.4318	2.1588	-5.5701	19.5400 
1141.385	0.0732	0.2285	1.0645	9.5581	2.2247	-5.3229	19.5300 
1141.385	0.0913	0.2749	1.0581	9.7009	2.3126	-5.0537	19.5500 
1141.385	0.1333	0.3589	1.0454	9.8712	2.4060	-4.7736	19.5500 
1141.385	0.1870	0.2954	0.9980	10.0305	2.4115	-4.3231	19.5500 
1141.398	0.1260	0.1675	0.9302	10.1569	2.4005	-3.8782	19.5400 
1141.415	-0.0420	0.1709	1.0010	10.3711	2.6202	-3.7903	19.5400 
1141.530	-0.1528	0.1680	1.2446	10.6732	2.9224	-3.7024	19.5500 
1141.550	-0.0762	0.3232	1.0708	11.0248	2.8564	-3.4552	19.5300 
1141.550	-0.1138	0.1401	1.0527	11.3434	2.6312	-2.9388	19.5300 
1141.550	-0.1997	0.0356	1.1489	11.4258	2.7026	-2.8510	19.5400 
1141.550	-0.2100	0.3081	1.2329	11.4862	3.0597	-3.2135	19.5400 
1141.550	-0.2266	0.1987	1.3525	11.5082	3.2135	-2.9883	19.5300 
1141.564	-0.1597	0.1221	1.3125	11.3818	3.1146	-2.4829	19.5200 
1141.587	-0.0171	0.2905	1.2368	11.2280	2.8894	-2.0160	19.5500 
1141.602	0.0327	0.2417	1.0474	11.0907	2.4554	-1.3019	19.5300 
1141.615	0.0586	0.1660	0.8066	10.9204	1.9940	-0.4944	19.5200 
1141.634	0.0542	0.1890	0.7163	10.7776	1.6479	0.1483	19.5100 
1141.744	0.0015	0.1621	0.6504	10.6018	1.3953	0.6372	19.5100 
1141.773	-0.0122	0.1904	0.6929	10.4095	1.2305	0.9338	19.5100 
1141.773	0.0063	0.2188	0.7446	10.2063	1.0712	1.1920	19.5000 
1141.773	0.0229	0.1943	0.7930	9.9371	0.8899	1.4886	19.5100 
1141.774	0.0386	0.1802	0.8481	9.6405	0.7031	1.6864	19.5100 
1141.774	0.0317	0.1777	0.9058	9.3494	0.5878	1.7084	19.5100 
1141.797	0.0176	0.2554	0.9619	9.1132	0.5713	1.5326	19.4900 
1141.798	0.0112	0.3086	0.9839	8.9813	0.5823	1.3568	19.4900 
1141.910	-0.0020	0.2573	0.9731	8.8824	0.5548	1.4172	19.4900 
1141.932	-0.0005	0.2720	0.9956	8.7726	0.5219	1.4996	19.5000 
1141.932	0.0161	0.3467	1.0889	8.6847	0.4779	1.5216	19.5200 
1141.932	0.0518	0.3247	1.0786	8.6023	0.3131	1.6205	19.4900 
1141.932	0.0845	0.2910	1.0649	8.5254	0.0989	1.7249	19.5100 
1141.932	0.0430	0.2402	1.0718	8.4979	-0.0439	1.7853	19.4900 
1141.954	-0.0298	0.3052	1.1240	8.5419	-0.0439	1.7194	19.4900 
1141.972	-0.0083	0.3481	1.1606	8.6133	-0.0275	1.6974	19.5000 
1141.996	0.1035	0.2480	1.2100	8.6462	-0.1868	1.9775	19.5000 
1141.996	0.1694	0.2339	1.2007	8.6682	-0.4010	2.3346	19.5000 
1142.017	0.1953	0.2046	1.1885	8.6957	-0.5823	2.6971	19.4900 
1142.116	0.2046	0.0981	1.2109	8.6462	-0.7031	3.2629	19.5000 
1142.131	0.1899	-0.0269	1.1011	8.4979	-0.8569	4.0045	19.5000 
1142.131	0.1772	-0.0732	1.0942	8.2782	-0.7910	4.2792	19.5100 
1142.131	0.1523	0.0020	1.2056	8.0914	-0.4724	3.9825	19.4900 
1142.132	0.0234	-0.0664	1.2275	7.9871	-0.1263	3.5046	19.4900 
1142.149	-0.0508	0.0308	1.2729	7.9761	0.3571	2.7246	19.5100 
1142.172	-0.0288	0.1870	1.1040	8.0420	0.7196	2.0874	19.4900 
1142.195	0.0024	0.0542	0.9390	8.0475	0.8844	1.9501	19.4800 
1142.212	0.0605	0.0679	0.8291	8.0475	1.1536	1.7578	19.5100 
1142.313	0.1055	0.1660	0.7588	8.1793	1.4557	1.4832	19.4900 
1142.313	0.1069	0.0537	0.6895	8.2507	1.6644	1.4117	19.5000 
1142.332	0.0981	0.0732	0.7588	8.2507	1.9611	1.1316	19.5100 
1142.332	0.0664	0.1143	0.8408	8.2507	2.2961	0.7086	19.5000 
1142.332	0.0474	0.0703	0.8955	8.2013	2.5378	0.4504	19.4900 
1142.332	0.0527	0.0669	0.9199	8.0914	2.6532	0.2692	19.4900 
1142.332	0.0840	0.1704	0.9346	8.0530	2.7191	0.0714	19.4800 
1142.349	0.1284	0.2095	1.0259	8.0859	2.7081	0.1208	19.4900 
1142.371	0.1484	0.1499	0.9868	8.1354	2.5818	0.3625	19.4800 
1142.402	0.1235	0.2090	0.9946	8.2672	2.5543	0.4669	19.4700 
1142.417	0.0947	0.2285	1.0083	8.4814	2.6038	0.5658	19.4900 
1142.526	0.0493	0.1460	1.0288	8.6737	2.6477	0.8185	19.4800 
1142.555	0.0718	0.2520	1.0586	8.8770	2.7631	0.9503	19.4900 
1142.555	0.1553	0.3770	1.0103	9.1571	2.8345	1.1151	19.4800 
1142.555	0.1860	0.2358	0.9316	9.3878	2.7795	1.5820	19.4800 
1142.555	0.0420	0.0400	0.9160	9.5581	2.8345	1.9830	19.4700 
1142.555	-0.1226	0.0566	1.0571	9.8438	3.1805	1.9940	19.4700 
1142.571	-0.1978	0.2324	1.3291	10.2393	3.5486	1.9556	19.4600 
1142.571	-0.1167	0.3311	1.2480	10.6567	3.5156	2.1973	19.4800 
1142.591	-0.1543	0.0562	1.2549	10.9259	3.3673	2.7191	19.4900 
1142.616	-0.1694	0.2227	1.1558	11.1182	3.5266	2.6587	19.4700 
1142.632	-0.2461	0.2373	1.2720	11.3049	3.9386	2.6532	19.4700 
1142.648	-0.2905	0.0278	1.2900	11.2775	4.1748	3.0377	19.4800 
1142.749	-0.1270	0.2891	1.3364	11.1566	4.3176	3.2465	19.4700 
1142.766	-0.0254	0.2910	1.1367	11.0962	4.0814	3.7683	19.4600 
1142.766	0.0317	0.1641	0.8213	11.0083	3.6090	4.5868	19.4600 
1142.766	0.0381	0.2339	0.7759	10.9369	3.3069	5.2020	19.4600 
1142.766	-0.0137	0.0986	0.6948	10.8160	3.0322	5.7678	19.4500 
1142.789	-0.0313	0.0752	0.6973	10.5743	2.8290	6.1359	19.4600 
1142.809	-0.0171	0.2412	0.7285	10.4205	2.7740	6.0205	19.4600 
1142.824	-0.0054	0.2944	0.7729	10.3491	2.7081	5.8667	19.4500 
1142.848	0.0049	0.1875	0.7881	10.2118	2.5269	5.8887	19.4600 
1142.848	-0.0020	0.2031	0.8604	10.0031	2.4005	5.7788	19.4600 
1142.958	-0.0278	0.2349	0.9312	9.8383	2.3456	5.4382	19.4600 
1142.985	-0.0459	0.2251	0.9131	9.7174	2.2687	5.0922	19.4700 
1142.985	-0.0430	0.2607	0.9136	9.6625	2.2247	4.7406	19.4400 
1142.985	-0.0278	0.2827	0.9634	9.6405	2.1698	4.4110	19.4500 
1142.985	-0.0146	0.3120	0.9893	9.6405	2.0380	4.1528	19.4300 
1142.986	0.0254	0.3521	1.0366	9.6680	1.8347	3.9825	19.4400 
1143.008	0.0361	0.2974	1.0674	9.6954	1.5656	3.9441	19.4500 
1143.120	0.0195	0.2969	1.0879	9.7449	1.3239	3.8068	19.4500 
1143.146	-0.0156	0.3457	1.1016	9.8767	1.1536	3.6090	19.4500 
1143.147	0.0283	0.3467	1.0181	10.0031	0.9064	3.5266	19.4500 
1143.147	0.0898	0.3696	0.9990	10.1459	0.6262	3.4058	19.4500 
1143.147	0.1924	0.3579	1.0889	10.3052	0.2966	3.2080	19.4400 
