StartTime: 2018-11-18 09:26:32.427
Time(s)	ax(g)	ay(g)	az(g)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
773.336	0.1353	0.1001	0.9819	-0.6207	3.2355	-3.3673	17.3400 
773.356	0.1260	0.1255	1.0269	-0.4779	3.3618	-3.4882	17.3300 
773.377	0.1011	0.0615	1.0283	-0.3241	3.4167	-3.3234	17.3200 
773.399	0.0771	0.0005	1.0527	-0.2087	3.4607	-3.0377	17.3200 
773.420	0.0400	0.0073	1.0898	-0.0934	3.5706	-2.8290	17.3200 
773.438	0.0596	0.0698	1.0889	0.1044	3.6969	-2.6807	17.3200 
773.537	0.1606	0.1899	1.0488	0.3955	3.8013	-2.4554	17.3100 
773.556	0.1992	0.1675	0.9971	0.7141	3.8727	-2.0435	17.3100 
773.556	0.0874	-0.0229	0.9668	1.0162	4.0100	-1.5326	17.3100 
773.556	-0.1216	-0.1650	1.1519	1.3184	4.4220	-1.1591	17.3300 
773.556	-0.2607	-0.0850	1.3120	1.7139	4.9878	-1.2305	17.3200 
773.576	-0.1377	0.2822	1.0874	2.2632	5.2350	-1.5930	17.3200 
773.576	-0.2158	0.0708	1.3081	2.7466	5.4767	-1.2964	17.3100 
773.596	-0.1484	-0.0654	1.0889	2.8510	5.4108	-0.9338	17.3100 
773.617	-0.2310	-0.0317	1.2344	2.7356	5.7513	-1.1206	17.3200 
773.638	-0.2656	0.0293	1.3804	2.6093	6.1249	-1.4063	17.3300 
773.654	-0.1333	0.0483	1.1299	2.5104	6.0480	-1.4117	17.3300 
773.754	-0.0703	0.0430	1.0981	2.3950	5.8337	-1.2140	17.3200 
773.771	0.0068	0.0776	0.8242	2.3071	5.4932	-0.8405	17.3100 
773.771	-0.0371	0.0317	0.7529	2.2192	5.1910	-0.3625	17.3200 
773.771	-0.0571	0.0347	0.6519	2.0819	4.9438	-0.0604	17.3400 
773.772	-0.0732	0.0664	0.7002	1.8951	4.8120	0.0714	17.3100 
773.789	-0.0493	0.0913	0.7568	1.6479	4.6637	0.3021	17.3100 
773.813	-0.0220	0.0356	0.7734	1.3293	4.4440	0.6921	17.3300 
773.834	-0.0024	0.0791	0.8232	1.0052	4.2792	0.9668	17.3300 
773.847	-0.0132	0.1133	0.9468	0.6702	4.1748	1.1481	17.3200 
773.975	-0.0278	0.0518	0.9395	0.3516	4.0045	1.3513	17.3300 
773.975	-0.0713	0.0361	0.9214	0.1208	3.9166	1.3458	17.3200 
773.986	-0.0923	0.0938	0.9937	0.0000	3.9496	1.1481	17.3200 
773.987	-0.0806	0.1396	1.0220	-0.0879	3.8892	1.0547	17.3200 
773.987	-0.0708	0.1235	1.0786	-0.1868	3.7463	1.1536	17.3100 
773.987	-0.0542	0.1030	1.1182	-0.3021	3.5101	1.3403	17.3100 
773.987	-0.0435	0.0928	1.1328	-0.3900	3.2355	1.5491	17.3200 
774.010	-0.0464	0.0879	1.1201	-0.3900	2.9443	1.7303	17.3300 
774.032	-0.0537	0.1016	1.1265	-0.3406	2.6752	1.8787	17.3200 
774.055	-0.0146	0.1182	1.2646	-0.2582	2.4500	2.1368	17.3100 
774.065	0.0439	0.0859	1.3369	-0.1703	2.1478	2.6752	17.3100 
774.195	0.1733	-0.0015	1.2100	-0.0934	1.6479	3.4332	17.3200 
774.196	0.2290	-0.0430	1.1787	-0.0934	1.2469	4.1254	17.3100 
774.203	0.2876	-0.0293	1.1553	-0.1593	1.0272	4.6637	17.3100 
774.203	0.2710	-0.1323	1.1353	-0.3241	0.8734	5.2185	17.3100 
774.203	0.1567	-0.3857	1.1348	-0.5988	0.8789	5.6030	17.3100 
774.203	0.0010	-0.3965	1.2397	-0.7965	1.2250	5.1416	17.3100 
774.203	-0.0898	-0.0195	1.3027	-0.7745	1.8073	3.7683	17.3200 
774.228	-0.0396	0.1577	1.1587	-0.6152	2.1259	2.6532	17.3000 
774.249	0.0371	-0.0376	0.8857	-0.5273	2.1863	2.4170	17.3000 
774.265	0.0786	-0.1606	0.6899	-0.5988	2.2028	2.5049	17.3000 
774.292	0.0918	-0.0107	0.7334	-0.6152	2.5104	2.1149	17.3000 
774.293	0.0737	0.0522	0.7798	-0.5054	2.9224	1.4886	17.2900 
774.403	0.0513	-0.0557	0.8003	-0.4559	3.2355	1.0876	17.3000 
774.420	0.0625	-0.0635	0.7852	-0.4724	3.4607	0.7141	17.3000 
774.420	0.0356	-0.0103	0.9063	-0.4724	3.7738	0.2252	17.2900 
774.420	0.0586	0.0083	0.9307	-0.4944	4.0265	-0.1593	17.2900 
774.421	0.0840	-0.0107	0.9766	-0.5438	4.1748	-0.3241	17.3100 
774.421	0.1040	0.0229	0.9751	-0.5823	4.2682	-0.4834	17.3000 
774.438	0.0776	0.0479	1.0508	-0.5658	4.4165	-0.6482	17.3100 
774.468	0.0601	0.0298	1.0322	-0.5054	4.5099	-0.6866	17.3000 
774.484	0.0229	-0.0020	1.0649	-0.4340	4.6198	-0.6097	17.3000 
774.503	-0.0005	-0.0132	1.0645	-0.3461	4.7516	-0.4724	17.3000 
774.614	0.0459	0.0908	1.0459	-0.1978	4.9054	-0.3680	17.3200 
774.646	0.1265	0.1875	1.0054	0.0275	5.0208	-0.2692	17.3000 
774.647	0.1064	0.0381	1.0059	0.2856	5.1086	0.0714	17.3000 
774.647	-0.0903	-0.2183	1.1377	0.5219	5.2789	0.5109	17.3000 
774.647	-0.2705	-0.2690	1.3818	0.7141	5.8008	0.2197	17.3000 
774.647	-0.2173	0.2505	1.2090	1.0272	6.1249	-0.5658	17.3100 
774.647	-0.3042	0.1655	1.2100	1.4172	6.3556	-0.5658	17.3100 
774.667	-0.3169	-0.2056	0.9961	1.5106	6.3995	-0.0989	17.2900 
774.765	-0.3330	-0.2500	1.1655	1.3788	6.6907	0.0659	17.3000 
774.786	-0.2964	-0.0591	1.4194	1.2579	6.8335	0.2362	17.3000 
774.787	-0.1729	0.0669	1.3306	1.2195	6.5204	0.7690	17.3000 
774.787	-0.0103	0.0508	1.1392	1.2360	5.9656	1.7523	17.3100 
774.787	0.0308	0.0020	0.9917	1.2250	5.4053	2.8784	17.2900 
774.787	0.0034	0.0039	0.8276	1.1646	5.0427	3.6804	17.2900 
774.787	-0.0225	0.0493	0.7637	1.1261	4.8615	4.1254	17.3000 
774.806	-0.0576	0.0400	0.7314	1.1206	4.7241	4.4879	17.3000 
774.826	-0.0571	0.0361	0.7290	1.0657	4.5813	4.7955	17.3000 
774.846	-0.0117	0.1294	0.6953	0.9778	4.4165	4.8999	17.3100 
774.868	-0.0015	0.1953	0.7578	0.9174	4.2737	5.0098	17.3000 
774.978	-0.0430	0.0396	0.9009	0.7251	4.0869	5.4437	17.2900 
775.004	-0.0459	-0.0288	0.9106	0.4230	3.8507	5.8392	17.3000 
775.004	-0.0293	0.0957	0.9658	0.2417	3.7299	5.8502	17.2800 
775.004	-0.0220	0.1582	0.9907	0.2032	3.6255	5.8063	17.2900 
775.004	-0.0083	0.1475	1.0176	0.1978	3.4882	5.9052	17.2900 
775.004	-0.0161	0.1387	1.0547	0.1923	3.3618	6.0425	17.2900 
775.023	-0.0322	0.1489	1.1030	0.2252	3.2355	6.1359	17.3000 
775.041	-0.0093	0.1572	1.1147	0.2856	3.0487	6.2402	17.3100 
775.053	-0.0200	0.1099	1.0952	0.3680	2.8070	6.4380	17.3100 
775.081	-0.0371	0.0981	1.1152	0.4614	2.6038	6.5753	17.2800 
775.180	0.0015	0.1494	1.3223	0.5493	2.4994	6.6302	17.3100 
775.181	0.0815	0.1436	1.4043	0.5768	2.3126	6.8774	17.3000 
775.204	0.2148	0.0713	1.1279	0.5548	1.9171	7.4213	17.3000 
775.204	0.2217	0.0054	1.1128	0.4999	1.6644	8.1024	17.2900 
775.204	0.1431	-0.1890	1.0415	0.3625	1.5436	8.7122	17.3000 
775.204	0.1357	-0.2407	1.1445	0.0549	1.6919	8.9154	17.3000 
775.205	0.0386	-0.3315	1.4150	-0.2362	2.0435	8.7726	17.3100 
775.223	-0.0132	-0.3408	1.3281	-0.4504	2.2412	8.3661	17.3200 
775.244	-0.0698	-0.0229	1.2993	-0.5548	2.5378	7.4542	17.3000 
775.264	-0.0303	0.0962	1.1904	-0.6097	2.7521	6.7017	17.2800 
775.284	0.0044	-0.1294	0.8799	-0.7635	2.7521	6.8225	17.2800 
775.305	0.0464	-0.1748	0.7407	-0.9723	2.7686	7.0807	17.2800 
775.327	0.0835	0.0391	0.7075	-0.9888	3.0377	6.7181	17.2900 
775.337	0.0659	0.0410	0.6890	-0.8789	3.3014	6.2732	17.2900 
775.363	0.0298	-0.1182	0.7026	-0.9338	3.5596	6.0150	17.2800 
775.483	0.0220	-0.0527	0.7593	-1.0547	3.8342	5.5536	17.2900 
775.503	-0.0015	-0.0317	0.9326	-1.1316	4.1583	5.0427	17.2700 
775.503	0.0098	-0.0850	0.9478	-1.2360	4.3121	4.8230	17.2800 
775.503	0.0859	-0.0283	0.9316	-1.3239	4.3616	4.7351	17.2800 
775.503	0.1045	0.0093	0.9756	-1.2854	4.4000	4.6362	17.2700 
775.503	0.1216	0.0645	0.9683	-1.1646	4.4110	4.5593	17.2600 
775.503	0.0781	0.0186	1.0557	-1.0162	4.4714	4.6472	17.2700 
775.526	0.0596	-0.0059	1.0298	-0.8624	4.4989	4.8010	17.2800 
775.628	0.0430	0.0229	1.1162	-0.6812	4.6417	4.8505	17.2800 
775.661	0.1099	0.1367	1.0811	-0.3955	4.7351	4.8175	17.2700 
775.661	0.1738	0.1533	1.0054	-0.0494	4.7900	4.9438	17.2600 
775.661	0.1094	-0.0005	0.9316	0.3076	4.8230	5.2789	17.2700 
775.661	-0.1836	-0.2300	1.2075	0.6592	5.1801	5.3284	17.2700 
775.661	-0.2847	-0.0674	1.3882	1.0382	5.6964	4.6912	17.2800 
775.680	-0.2173	0.2720	1.2344	1.5326	5.9052	4.1693	17.2700 
775.701	-0.3281	-0.0137	1.3735	1.8842	6.0809	4.5703	17.2700 
775.721	-0.2915	-0.2070	1.0142	1.9171	6.1084	4.9054	17.2600 
775.744	-0.3447	-0.1489	1.2944	1.8677	6.5533	4.9054	17.2600 
775.745	-0.2402	0.0439	1.3101	1.8127	6.7236	5.0867	17.2700 
775.839	-0.1411	-0.0146	1.2231	1.7523	6.5259	5.7184	17.2600 
775.852	-0.0127	0.0044	0.9570	1.6809	6.1139	6.4050	17.2500 
775.852	-0.0293	0.0605	0.9111	1.6644	5.8392	6.8774	17.2500 
775.852	-0.0469	0.0889	0.7598	1.6644	5.5536	7.2455	17.2500 
775.852	-0.0991	0.0205	0.7852	1.5271	5.3888	7.6465	17.2600 
775.871	-0.1001	-0.0063	0.7305	1.3403	5.2020	7.9541	17.2700 
775.900	-0.0972	0.0557	0.7930	1.1865	5.1141	8.1134	17.2600 
775.919	-0.0732	0.1172	0.8579	1.0986	4.9548	8.2452	17.2500 
775.939	-0.0352	0.1460	0.8828	0.9888	4.7571	8.4320	17.2700 
775.961	-0.0103	0.1250	0.9160	0.8295	4.5538	8.6462	17.2600 
775.974	0.0234	0.1274	0.8818	0.6482	4.3451	8.8000	17.2600 
776.001	0.0034	0.1392	0.8701	0.5219	4.2242	8.8110	17.2500 
776.001	-0.0151	0.1606	0.8774	0.4285	4.1913	8.6572	17.2600 
776.020	-0.0771	0.1382	0.9961	0.3076	4.1968	8.4595	17.2500 
776.105	-0.1011	0.1250	1.0410	0.1263	4.1528	8.2727	17.2500 
776.119	-0.0864	0.0996	1.1099	-0.0385	4.0155	8.1793	17.2400 
776.119	-0.0308	0.1108	1.1089	-0.1428	3.7134	8.1793	17.2700 
776.119	0.0083	0.1274	1.1265	-0.1813	3.3289	8.2233	17.2700 
776.119	0.0513	0.1919	1.0522	-0.1483	2.8619	8.1738	17.2500 
776.137	0.1299	0.1870	1.2490	-0.0604	2.5214	8.0750	17.2400 
776.157	0.2109	0.0527	1.3423	-0.0165	2.1313	8.2233	17.2300 
776.179	0.2012	-0.0928	1.2129	-0.0165	1.5710	8.5803	17.2400 
776.199	0.1719	-0.2197	1.3438	-0.0824	1.2469	9.0033	17.2400 
