StartTime: 2018-11-18 09:26:32.427
Time(s)	ax(g)	ay(g)	az(g)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
1012.994	-0.0313	0.3047	0.9775	12.3376	2.8180	-4.9384	23.6500 
1013.015	-0.0410	0.3276	1.0112	12.2113	2.9498	-5.2899	23.6300 
1013.034	-0.0049	0.2251	0.9727	12.0190	2.9663	-5.4272	23.6300 
1013.034	0.0254	0.2637	0.9741	11.7938	3.0377	-5.6030	23.6400 
1013.055	0.0313	0.2500	0.9985	11.5686	3.1036	-5.7184	23.6300 
1013.171	-0.0122	0.2158	1.0186	11.3159	3.2080	-5.8063	23.6300 
1013.193	-0.0361	0.1997	1.1016	11.0687	3.4003	-5.8557	23.6400 
1013.194	-0.0068	0.1831	0.9248	10.8270	3.4222	-5.8612	23.6200 
1013.194	0.0029	0.2300	1.0273	10.6073	3.6420	-5.8118	23.6300 
1013.194	0.0010	0.2231	1.0845	10.4205	3.8287	-5.5975	23.6100 
1013.194	0.0112	0.1592	0.9468	10.2502	3.8782	-5.2240	23.6200 
1013.194	0.0010	0.1699	0.9805	10.1184	3.9716	-4.8615	23.6200 
1013.212	0.0518	0.1733	1.0635	9.9701	4.0649	-4.4714	23.6300 
1013.230	0.0786	0.2041	0.9624	9.8712	4.0649	-4.1254	23.6200 
1013.251	0.0879	0.2563	1.0654	9.8053	4.1473	-3.8123	23.6300 
1013.271	0.0469	0.1372	1.0923	9.7064	4.1473	-3.4442	23.6100 
1013.370	0.0181	0.2549	0.9858	9.6844	4.1968	-3.4387	23.6100 
1013.378	0.0171	0.3281	1.0332	9.7449	4.2847	-3.4332	23.6100 
1013.379	0.0254	0.1123	0.9707	9.7229	4.1638	-3.0981	23.6100 
1013.379	0.0425	0.2183	0.9878	9.6899	4.1473	-2.9938	23.6000 
1013.379	0.0513	0.3076	1.0459	9.7614	4.1144	-2.9114	23.5900 
1013.411	0.0723	0.2246	0.9932	9.8163	3.9496	-2.6697	23.5900 
1013.432	0.0742	0.3013	0.9995	9.8822	3.8617	-2.5708	23.5900 
1013.432	0.0796	0.3242	0.9810	9.9756	3.8123	-2.5159	23.5800 
1013.452	0.0786	0.2363	0.9673	10.0250	3.7299	-2.3730	23.5900 
1013.471	0.0767	0.2837	0.9912	10.0580	3.7134	-2.3840	23.6000 
1013.577	0.0586	0.2651	1.0063	10.1129	3.6804	-2.4280	23.6000 
1013.608	0.0518	0.2378	0.9800	10.1459	3.6200	-2.4609	23.5900 
1013.608	0.0620	0.3057	0.9849	10.2008	3.6035	-2.5708	23.5900 
1013.609	0.0679	0.2593	0.9756	10.2502	3.5431	-2.5708	23.5900 
1013.609	0.0610	0.2178	0.9814	10.2612	3.4882	-2.5543	23.6000 
1013.609	0.0542	0.2529	0.9790	10.2997	3.4717	-2.6257	23.5800 
1013.628	0.0469	0.2285	0.9907	10.3436	3.4332	-2.6312	23.5900 
1013.651	0.0435	0.2139	0.9854	10.3821	3.3783	-2.5818	23.5700 
1013.672	0.0469	0.2554	0.9756	10.4755	3.3453	-2.5433	23.5700 
1013.672	0.0723	0.2969	0.9766	10.6073	3.3179	-2.4390	23.5700 
1013.689	0.1328	0.3276	0.9824	10.7446	3.2629	-2.1973	23.5600 
1013.782	0.1431	0.2925	0.9775	10.8545	3.1970	-1.8896	23.5800 
1013.795	0.0947	0.2622	0.9658	10.9424	3.2520	-1.6864	23.5600 
1013.796	0.0625	0.2578	0.9453	11.0413	3.4113	-1.6040	23.5500 
1013.796	0.0591	0.2949	1.0063	11.1127	3.6475	-1.5216	23.5600 
1013.796	0.1060	0.3379	1.0142	11.1676	3.8507	-1.3788	23.5500 
1013.811	0.1045	0.2646	1.0278	11.2280	3.9935	-1.0767	23.5500 
1013.829	0.0708	0.2598	1.0371	11.2885	4.1803	-0.8185	23.5500 
1013.850	0.0498	0.3384	1.0566	11.4038	4.4495	-0.6702	23.5300 
1013.868	0.0659	0.3203	1.0430	11.5521	4.6582	-0.3571	23.5300 
1013.890	0.1006	0.3066	1.0068	11.6949	4.7900	0.1099	23.5600 
1014.004	0.1157	0.3066	0.9854	11.8597	4.9438	0.5878	23.5200 
1014.029	0.0801	0.2456	0.9648	12.0795	5.0867	1.1151	23.5100 
1014.029	-0.1118	0.1362	1.2153	12.2992	5.4053	1.5546	23.5300 
1014.029	-0.0576	0.3853	1.2168	12.5519	5.7404	1.6205	23.5000 
1014.029	0.0132	0.4336	1.1460	12.9474	5.8447	2.0325	23.5100 
1014.029	-0.0581	0.1924	1.2119	13.1561	5.8722	2.7301	23.5000 
1014.029	-0.1685	0.3164	1.1060	13.3374	6.1304	2.6752	23.5000 
1014.050	-0.2495	0.3193	1.0015	13.6395	6.4215	2.3950	23.5000 
1014.068	-0.3633	0.0352	0.9355	13.7604	6.6687	2.3126	23.4800 
1014.089	-0.3579	0.0532	0.9541	13.7274	6.9763	2.0050	23.4900 
1014.109	-0.2319	0.2856	1.0708	13.7164	7.1521	1.8402	23.4900 
1014.230	-0.1743	0.2124	1.0225	13.6780	6.9928	2.1259	23.4800 
1014.245	-0.1367	0.1543	0.9814	13.5736	6.8445	2.3071	23.4800 
1014.246	-0.1362	0.2749	0.9854	13.5242	6.8390	2.2302	23.4700 
1014.246	-0.1665	0.1919	0.9263	13.4967	6.7566	2.2577	23.4700 
1014.246	-0.1670	0.1572	0.8774	13.4143	6.6742	2.2577	23.4600 
1014.246	-0.1411	0.2715	0.8770	13.3868	6.6467	2.1533	23.4800 
1014.264	-0.1157	0.2686	0.8638	13.3978	6.5094	2.1973	23.4700 
1014.286	-0.1001	0.2021	0.8506	13.3704	6.3116	2.3071	23.4600 
1014.300	-0.1133	0.2295	0.8818	13.3429	6.2018	2.2302	23.4500 
1014.329	-0.1382	0.2700	0.9233	13.3264	6.1414	2.0380	23.4400 
1014.329	-0.1289	0.2651	0.9336	13.3044	6.0480	1.8896	23.4300 
1014.427	-0.1133	0.2817	0.9556	13.2880	5.9381	1.8073	23.4300 
1014.445	-0.0923	0.3149	0.9580	13.3044	5.7953	1.7853	23.4100 
1014.445	-0.0693	0.3066	0.9253	13.3319	5.5811	1.8677	23.4300 
1014.445	-0.0586	0.2944	0.9155	13.3594	5.3448	1.9666	23.4400 
1014.445	-0.0483	0.3604	0.9312	13.4143	5.1471	1.9830	23.4200 
1014.445	-0.0522	0.3560	0.9321	13.4967	4.9219	2.0380	23.4400 
1014.464	-0.0542	0.3130	0.9014	13.5681	4.6637	2.1039	23.4300 
1014.485	-0.0542	0.3540	0.9087	13.6725	4.4714	2.0709	23.4200 
1014.507	-0.0708	0.3555	0.9512	13.7878	4.3011	2.0215	23.4200 
1014.527	-0.0815	0.3203	0.9790	13.8483	4.1473	1.9666	23.4200 
1014.627	-0.1099	0.3521	0.9951	13.9307	4.0649	1.7853	23.4000 
1014.648	-0.0972	0.4009	0.9980	14.0735	4.0045	1.5710	23.4100 
1014.648	-0.0879	0.3643	1.0107	14.2108	3.8782	1.4941	23.4100 
1014.648	-0.0791	0.3657	1.0371	14.2987	3.7573	1.4282	23.3900 
1014.648	-0.0596	0.4121	1.0625	14.4031	3.6639	1.3184	23.4100 
1014.648	-0.0508	0.3618	1.1147	14.5074	3.5376	1.2415	23.3900 
1014.665	-0.0581	0.3730	1.2104	14.6393	3.4113	1.1096	23.3900 
1014.686	-0.0542	0.3882	1.1880	14.8370	3.2300	1.0107	23.3900 
1014.707	-0.0088	0.2598	1.1216	14.9854	2.9224	1.1646	23.3900 
1014.725	0.0396	0.2451	1.0449	15.0842	2.6367	1.3678	23.3900 
1014.836	0.1025	0.2222	0.9326	15.1501	2.4005	1.5820	23.3900 
1014.842	0.1631	0.1763	0.9360	15.1007	2.1808	1.8402	23.3900 
1014.842	0.1880	0.0752	1.0254	14.8975	2.0050	2.0160	23.3700 
1014.842	0.1313	0.0366	1.1045	14.6283	1.9501	1.9501	23.3800 
1014.842	0.0234	0.1187	1.1953	14.3976	2.0929	1.4777	23.3900 
1014.842	-0.0308	0.1479	1.1943	14.2163	2.2632	0.9119	23.3800 
1014.862	-0.0542	0.1255	1.0864	14.0350	2.3401	0.5438	23.3600 
1014.973	-0.0308	0.1470	0.9595	13.8812	2.3511	0.3076	23.3700 
1014.995	0.0000	0.1924	0.8896	13.8043	2.3511	0.1813	23.3700 
1014.996	0.0547	0.1733	0.8135	13.7604	2.2961	0.2252	23.3700 
1014.996	0.0791	0.1855	0.7964	13.7054	2.3071	0.2087	23.3600 
1014.996	0.0820	0.2593	0.8325	13.6615	2.4500	0.0934	23.3700 
1014.996	0.0698	0.2163	0.8555	13.5736	2.5818	0.0714	23.3600 
1015.015	0.0591	0.1880	0.9131	13.3923	2.7301	0.0549	23.3500 
1015.043	0.0737	0.2407	0.9316	13.2220	2.8674	-0.0055	23.3400 
1015.062	0.0742	0.2119	0.9595	13.0792	2.9114	0.0494	23.3500 
1015.082	0.0771	0.2153	1.0044	12.9584	2.9498	0.1318	23.3300 
1015.180	0.0894	0.3071	1.0161	12.9364	2.9773	0.1648	23.3400 
1015.197	0.0830	0.2808	0.9829	12.9584	2.9333	0.3680	23.3300 
1015.197	0.0513	0.2534	0.9619	12.9364	2.9059	0.6482	23.3400 
1015.197	0.0605	0.2578	0.9263	12.8979	2.8674	0.9119	23.3300 
1015.197	0.0747	0.2710	0.9346	12.8595	2.8729	1.1646	23.3200 
1015.197	0.0933	0.3115	0.9438	12.8540	2.9004	1.3788	23.3100 
1015.221	0.0977	0.3247	0.9785	12.8870	2.9114	1.6315	23.3300 
1015.241	0.1108	0.3340	1.0142	12.9034	2.9224	1.8951	23.3200 
1015.262	0.1426	0.3677	1.0513	12.9089	2.9608	2.0874	23.3000 
1015.262	0.1504	0.3662	1.0669	12.9034	3.0267	2.2192	23.3100 
1015.280	0.1138	0.3120	1.0737	12.8705	3.1476	2.2687	23.3100 
1015.301	0.0542	0.2983	1.0913	12.8430	3.3508	2.2083	23.3000 
1015.322	0.0249	0.3438	1.0869	12.8979	3.5925	2.1259	23.3000 
1015.343	0.0093	0.2930	1.1060	13.0188	3.7518	2.2742	23.2900 
1015.450	-0.0098	0.2910	1.2036	13.1726	3.8837	2.5323	23.3000 
1015.462	0.0269	0.3828	1.1636	13.4088	3.9441	2.7850	23.3000 
1015.462	0.0137	0.2217	1.0479	13.7000	3.8177	3.2684	23.3000 
1015.462	-0.0732	0.0366	0.9814	13.8373	3.7463	3.6090	23.2800 
1015.462	-0.1743	0.1733	0.9492	13.9142	4.0485	3.1750	23.2800 
1015.462	-0.2505	0.1396	1.0220	13.9856	4.5044	2.6093	23.2600 
1015.479	-0.3472	0.0015	1.1704	13.9471	4.8889	2.0819	23.2600 
1015.499	-0.2661	0.2983	1.3120	13.8483	5.2844	1.5051	23.2500 
1015.594	-0.1074	0.3120	1.1670	13.8208	5.1801	1.5710	23.2700 
1015.609	-0.0654	0.0859	1.0142	13.7274	4.7296	2.1863	23.2800 
1015.609	0.0210	0.3477	0.9116	13.6560	4.5428	2.4115	23.2500 
1015.609	0.0718	0.4287	0.8208	13.7164	4.3781	2.6917	23.2600 
1015.609	0.0728	0.0820	0.6792	13.6121	3.9990	3.4222	23.2400 
1015.625	0.0259	0.1333	0.7129	13.4308	3.8617	3.6584	23.2300 
1015.646	-0.0576	0.3169	0.8438	13.3868	3.9551	3.3728	23.2400 
1015.659	-0.0850	0.1753	0.8364	13.3209	3.8892	3.2355	23.2200 
1015.679	-0.0776	0.2690	0.9346	13.1726	3.9001	2.9443	23.2300 
1015.699	-0.0420	0.3633	0.9692	13.0902	3.9496	2.5653	23.2200 
1015.805	0.0093	0.2563	0.9214	13.0023	3.8452	2.4664	23.2200 
1015.830	0.0112	0.2349	0.8975	12.8979	3.7903	2.3346	23.2000 
1015.831	-0.0596	0.3110	0.8984	12.8870	3.9606	1.8512	23.1900 
1015.831	-0.1006	0.3311	0.8926	12.9529	4.1913	1.2469	23.2000 
1015.831	-0.1250	0.2974	0.9189	13.0023	4.3835	0.7581	23.2000 
1015.831	-0.1265	0.2983	0.9253	13.0188	4.5154	0.3076	23.1800 
1015.845	-0.1104	0.3335	0.9932	13.0298	4.5813	-0.1538	23.1800 
1015.862	-0.0991	0.3247	0.9980	13.0518	4.5374	-0.5713	23.1500 
1015.878	-0.0913	0.3145	1.0029	13.1287	4.4110	-0.9503	23.1700 
1015.898	-0.0996	0.3188	1.0313	13.2495	4.2682	-1.2964	23.1700 
1015.920	-0.1021	0.3413	1.1284	13.3704	4.1473	-1.6095	23.1700 
1015.999	0.0029	0.4229	1.3276	13.4473	3.9716	-1.7798	23.1500 
1016.011	0.0479	0.3154	1.3203	13.5297	3.5651	-1.5820	23.1500 
1016.012	0.0684	0.1704	1.2764	13.5406	3.2245	-1.3513	23.1700 
1016.012	0.1294	0.2686	1.1606	13.5626	3.0322	-1.2854	23.1500 
1016.028	0.1558	0.0718	0.9780	13.4747	2.7521	-0.9393	23.1300 
1016.049	0.1470	-0.0366	0.9580	13.1287	2.6257	-0.7635	23.1400 
1016.075	0.0347	0.0049	1.1797	12.7881	2.8729	-1.2305	23.1400 
1016.096	-0.0518	0.0571	1.2651	12.5793	3.2025	-2.0654	23.1300 
1016.115	-0.0688	0.1997	1.1968	12.5024	3.4332	-2.8839	23.1200 
1016.214	-0.0361	0.1699	1.0347	12.4530	3.4552	-3.3563	23.1300 
1016.236	-0.0039	0.0981	0.9033	12.3157	3.5156	-3.6475	23.1100 
1016.236	0.0122	0.1226	0.8774	12.2003	3.7189	-3.9551	23.1000 
1016.236	0.0396	0.1431	0.8057	12.1509	3.9056	-4.2242	23.0900 
1016.236	0.0542	0.1787	0.8140	12.1344	4.0814	-4.4604	23.0900 
1016.236	0.0742	0.1870	0.8022	12.1289	4.1913	-4.6033	23.0900 
1016.236	0.0693	0.1538	0.7983	12.0795	4.2792	-4.7076	23.0700 
1016.257	0.0342	0.1621	0.8682	11.9861	4.4604	-4.9109	23.0600 
1016.276	0.0200	0.1704	0.8901	11.9037	4.6307	-5.1141	23.0600 
1016.296	0.0078	0.1660	0.9063	11.8433	4.7461	-5.2460	23.0600 
1016.315	0.0088	0.2017	0.9497	11.7993	4.8395	-5.3558	23.0600 
1016.336	0.0332	0.2500	0.9932	11.8268	4.8505	-5.3284	23.0500 
1016.358	0.0347	0.2344	1.0269	11.8762	4.7845	-5.1526	23.0500 
1016.379	0.0239	0.2476	1.0435	11.9586	4.6912	-4.9274	23.0500 
1016.474	0.0220	0.2568	1.0352	12.0575	4.6143	-4.6912	23.0200 
1016.494	0.0679	0.3428	1.0361	12.1838	4.5813	-4.4330	23.0300 
1016.494	0.1187	0.3760	1.0024	12.3486	4.5264	-4.0540	23.0300 
1016.494	0.1318	0.2861	0.9927	12.4805	4.4769	-3.5486	23.0200 
1016.494	0.0737	0.2202	0.9546	12.6233	4.4934	-3.1860	23.0100 
1016.494	-0.1147	0.2153	1.1450	12.8870	4.7296	-3.0762	23.0200 
1016.513	-0.1929	0.2959	1.3203	13.2166	5.0317	-3.0322	23.0300 
1016.533	-0.1021	0.4502	1.1753	13.6230	5.0208	-2.7631	23.0100 
1016.553	-0.0723	0.2085	1.0811	13.9362	4.7241	-2.0490	23.0100 
1016.575	-0.1685	0.0688	0.9731	13.9581	4.7516	-1.8622	23.0000 
1016.674	-0.2559	0.2598	1.0796	14.0021	5.3668	-2.3895	23.0100 
1016.693	-0.3691	0.1602	1.1699	14.0570	5.8942	-2.6422	23.0000 
1016.694	-0.3179	0.2275	1.2339	13.9856	6.1798	-2.5983	22.9800 
1016.694	-0.0835	0.3828	1.1196	13.8977	6.0809	-2.1918	22.9900 
1016.694	0.0078	0.2334	0.9541	13.7988	5.6085	-1.3019	22.9800 
1016.694	0.0210	0.1934	0.8374	13.6340	5.2185	-0.5109	22.9700 
1016.712	-0.0234	0.2417	0.7993	13.4967	5.0372	-0.0549	22.9800 
1016.733	-0.0820	0.2383	0.7593	13.3429	4.9164	0.2142	22.9900 
1016.751	-0.0913	0.2153	0.7427	13.1506	4.7955	0.4504	22.9700 
1016.776	-0.0723	0.2744	0.7705	12.9529	4.6912	0.6537	22.9700 
1016.876	-0.0591	0.2651	0.7993	12.7771	4.5319	0.9393	22.9500 
1016.892	-0.0347	0.2021	0.8711	12.4805	4.3726	1.2689	22.9400 
1016.892	-0.0347	0.2207	0.9214	12.1509	4.2957	1.4392	22.9400 
1016.892	-0.0542	0.3018	0.9429	11.9641	4.2902	1.4008	22.9400 
1016.892	-0.0591	0.2983	0.9087	11.8817	4.2407	1.3458	22.9300 
1016.893	-0.0757	0.3140	0.9199	11.8378	4.2188	1.2799	22.9300 
1016.911	-0.0962	0.3472	0.9678	11.8158	4.2407	1.2030	22.9100 
1016.931	-0.0986	0.3584	0.9863	11.8103	4.2133	1.1975	22.9200 
1016.951	-0.0698	0.3062	1.0723	11.7444	4.1089	1.3184	22.9400 
1016.970	-0.0591	0.2944	1.0586	11.6785	3.9441	1.4227	22.9200 
1017.044	-0.0684	0.3296	1.0581	11.6895	3.8068	1.4392	22.9200 
1017.061	-0.0938	0.3389	1.0586	11.7389	3.6914	1.4832	22.9200 
1017.062	-0.0571	0.3696	1.0532	11.7993	3.5321	1.5930	22.9100 
1017.062	0.0127	0.3691	1.1294	11.8488	3.3014	1.8182	22.9100 
1017.092	0.0903	0.2793	1.1860	11.9202	2.9279	2.2028	22.9000 
1017.092	0.0781	0.1250	1.1758	12.0135	2.4994	2.5983	22.9000 
1017.111	0.1191	0.1509	1.2637	12.0795	2.3181	2.8290	22.9200 
1017.130	0.1729	0.1499	1.2808	12.0630	2.1863	3.2080	22.9000 
1017.150	0.1880	-0.0176	1.1973	11.8323	2.0050	3.6145	22.9100 
1017.171	0.1387	-0.0127	1.2197	11.5576	2.0874	3.4882	22.9000 
1017.268	-0.0532	0.0771	1.3281	11.4423	2.4829	2.7686	22.8900 
1017.290	-0.0913	0.2197	1.2358	11.4752	2.9114	1.8292	22.8900 
1017.290	-0.0034	0.2993	0.9292	11.6345	3.1531	1.1700	22.8900 
1017.290	0.0288	0.1172	0.7573	11.7224	3.2574	0.9503	22.8800 
1017.290	0.0352	0.0161	0.6787	11.6400	3.5321	0.6262	22.8600 
1017.291	0.0308	0.1338	0.7515	11.5906	4.0375	-0.0824	22.8600 
1017.310	0.0181	0.1479	0.8242	11.5796	4.4714	-0.7910	22.8600 
1017.331	0.0269	0.0972	0.8286	11.4972	4.7681	-1.3568	22.8500 
1017.354	0.0249	0.1426	0.8877	11.3983	5.0702	-1.9391	22.8600 
1017.371	-0.0010	0.1226	0.9424	11.3214	5.3229	-2.3950	22.8400 
1017.476	0.0054	0.1250	0.9263	11.2445	5.4767	-2.7576	22.8500 
1017.495	0.0425	0.2480	0.9419	11.2445	5.6195	-3.1476	22.8500 
1017.496	0.0537	0.2544	0.9634	11.3159	5.6689	-3.3398	22.8400 
1017.496	0.0342	0.1782	0.9800	11.3434	5.6799	-3.3398	22.8400 
1017.496	-0.0083	0.2568	1.0376	11.3928	5.7733	-3.4662	22.8500 
1017.496	-0.0396	0.2656	1.0366	11.5137	5.8722	-3.4991	22.8300 
1017.511	-0.0703	0.1821	1.0171	11.6510	5.9052	-3.3234	22.8300 
1017.531	-0.0479	0.2573	1.0400	11.8268	6.0040	-3.1476	22.8200 
1017.550	0.0454	0.3960	0.9917	12.1124	6.0535	-2.8564	22.8200 
1017.569	0.0938	0.3306	0.9541	12.4146	5.9436	-2.2632	22.8100 
1017.673	0.0288	0.1748	0.9302	12.7002	5.8173	-1.6534	22.8100 
1017.694	-0.1162	0.2056	1.1235	13.0518	5.9546	-1.4008	22.8000 
1017.694	-0.1748	0.4038	1.2969	13.4253	6.1304	-1.2909	22.8000 
1017.694	-0.1147	0.4141	1.0645	13.8153	5.9216	-0.9393	22.8000 
1017.694	-0.1802	0.0835	0.9575	14.0625	5.6909	-0.4504	22.8000 
1017.694	-0.2329	0.1807	1.0298	14.1174	5.8887	-0.4889	22.7900 
1017.715	-0.3032	0.1880	1.1260	14.1174	6.2018	-0.6757	22.7900 
1017.730	-0.3569	0.1235	1.2407	14.0295	6.4270	-0.7086	22.7800 
1017.749	-0.1899	0.4033	1.2944	13.8757	6.5314	-0.6592	22.8000 
1017.771	-0.0737	0.3442	1.1929	13.7439	6.2732	-0.1318	22.7900 
1017.862	-0.0190	0.1836	0.9775	13.5626	5.8337	0.6812	22.7900 
1017.877	-0.0278	0.2881	0.9126	13.4088	5.6635	1.2140	22.7800 
1017.878	-0.0322	0.2637	0.7446	13.3429	5.4932	1.6315	22.7700 
1017.878	-0.0562	0.2070	0.6812	13.2440	5.3119	2.0160	22.7700 
1017.878	-0.0811	0.2227	0.7241	13.1067	5.2734	2.1808	22.7800 
1017.897	-0.1025	0.2173	0.7485	12.9694	5.2295	2.2852	22.7600 
1017.909	-0.1138	0.2207	0.7939	12.8265	5.1855	2.3950	22.7600 
1017.929	-0.0942	0.1948	0.8599	12.6727	5.0757	2.5653	22.7500 
1017.948	-0.0708	0.2251	0.8921	12.5354	4.9548	2.6752	22.7600 
1017.967	-0.0317	0.3486	0.9380	12.4915	4.8285	2.6971	22.7600 
1017.986	-0.0322	0.3384	0.9067	12.5134	4.6198	2.8070	22.7500 
1018.008	-0.0806	0.2759	0.9565	12.5134	4.4879	2.8674	22.7400 
1018.025	-0.1113	0.3491	0.9873	12.5629	4.4659	2.6862	22.7500 
1018.138	-0.1196	0.4160	1.0220	12.6453	4.4000	2.5763	22.7400 
1018.163	-0.0840	0.3726	1.0020	12.6727	4.1583	2.6862	22.7500 
1018.164	-0.0386	0.3667	0.9951	12.6617	3.8452	2.7960	22.7500 
1018.164	-0.0332	0.3857	1.0088	12.6837	3.5211	2.8400	22.7500 
1018.164	-0.0474	0.3530	0.9126	12.7826	3.1201	2.8564	22.7500 
1018.164	-0.0522	0.3799	0.9263	12.9144	2.7960	2.8070	22.7400 
1018.182	0.0273	0.3696	1.1177	13.0133	2.4500	2.8400	22.7300 
1018.287	0.1069	0.3179	1.1753	13.0737	1.9720	3.1036	22.7400 
1018.313	0.1509	0.1597	1.1221	13.0957	1.4447	3.4717	22.7500 
1018.313	0.2041	0.1382	1.2363	12.9913	1.1426	3.7299	22.7200 
1018.313	0.1909	0.0483	1.4424	12.6892	1.0547	4.1144	22.7200 
1018.313	0.2021	0.0020	1.2588	12.3486	0.8295	4.4275	22.7000 
1018.313	0.1094	0.0483	1.2363	12.0465	0.8514	4.2627	22.7000 
1018.314	-0.0225	0.0493	1.3760	11.7993	1.1151	3.8562	22.7000 
1018.343	-0.0269	0.1895	1.1719	11.6785	1.3239	3.2520	22.7100 
1018.363	0.0532	0.3047	0.9531	11.7554	1.4557	2.7740	22.7100 
1018.385	0.1289	0.1064	0.6982	11.8103	1.4392	2.7905	22.6900 
1018.493	0.1255	0.0039	0.6245	11.7004	1.5546	2.7795	22.6900 
1018.511	0.0640	0.1396	0.7837	11.5906	2.1039	2.1863	22.6800 
1018.511	0.0234	0.2070	0.8452	11.5686	2.7136	1.4172	22.6800 
1018.511	0.0469	0.1118	0.8384	11.5027	3.1036	0.9943	22.6600 
1018.511	0.0576	0.0923	0.8662	11.3708	3.3783	0.7306	22.6500 
1018.511	0.0635	0.1709	0.9404	11.2665	3.6310	0.3900	22.6600 
1018.511	0.0708	0.1880	0.9629	11.2061	3.8342	0.0494	22.6500 
1018.529	0.0708	0.1997	0.9639	11.1786	4.0100	-0.2582	22.6400 
1018.543	0.0537	0.2329	1.0024	11.2170	4.2297	-0.5878	22.6400 
1018.563	0.0313	0.2734	1.0361	11.3214	4.4495	-0.8624	22.6400 
1018.583	0.0220	0.2544	1.0381	11.4478	4.6088	-0.9668	22.6400 
1018.604	-0.0122	0.2090	1.0190	11.5851	4.7351	-0.9503	22.6400 
1018.708	-0.0171	0.2842	1.0273	11.7554	4.9219	-0.9833	22.6300 
1018.714	0.0674	0.4307	1.0015	11.9806	5.0757	-0.9393	22.6300 
1018.714	0.1440	0.3877	0.9473	12.1783	5.0757	-0.6537	22.6300 
1018.714	0.1445	0.2490	0.9063	12.2717	5.0867	-0.3571	22.6300 
