StartTime: 2018-11-18 09:26:32.427
Time(s)	ax(g)	ay(g)	az(g)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
1209.369	0.1821	0.1187	1.0459	4.4495	0.4175	-2.1094	16.9400 
1209.390	0.1689	0.1260	1.0659	4.5044	0.4779	-1.8787	16.9500 
1209.477	0.1611	0.1436	1.0752	4.5868	0.5548	-1.6534	16.9400 
1209.508	0.1567	0.1279	1.0439	4.6857	0.5933	-1.3348	16.9300 
1209.508	0.1694	0.1865	1.0444	4.8175	0.6427	-1.0162	16.9400 
1209.508	0.1768	0.1792	1.0269	4.9878	0.6812	-0.6317	16.9400 
1209.509	0.1924	0.1699	1.0303	5.1636	0.7141	-0.2032	16.9500 
1209.528	0.1460	0.1318	1.0796	5.3723	0.7965	0.1703	16.9600 
1209.551	0.0981	0.1177	1.1377	5.6085	0.9448	0.3900	16.9500 
1209.573	0.0474	0.2207	1.1851	5.8887	1.1096	0.4175	16.9500 
1209.573	0.0435	0.2554	1.1357	6.1578	1.1755	0.4999	16.9500 
1209.593	0.0361	0.1587	1.0991	6.2787	1.1536	0.7196	16.9400 
1209.692	-0.0571	0.0361	1.0107	6.3446	1.0986	0.8130	16.9300 
1209.729	-0.1938	-0.0127	0.7837	6.4764	1.1975	0.4834	16.9500 
1209.729	-0.2456	0.0361	0.9854	6.6193	1.6315	0.1483	16.9500 
1209.730	-0.1304	0.1030	1.0728	6.6302	1.7908	0.1483	16.9500 
1209.730	-0.0371	0.0928	1.1016	6.5259	1.6754	0.3735	16.9400 
1209.730	0.0054	0.1162	1.1479	6.4380	1.5271	0.5548	16.9400 
1209.757	-0.0137	0.0781	1.0771	6.3721	1.3733	0.6427	16.9500 
1209.763	-0.0156	0.0903	1.0088	6.3226	1.2909	0.5493	16.9400 
1209.783	-0.0181	0.1528	0.9878	6.3226	1.2250	0.4010	16.9400 
1209.799	-0.0083	0.1021	0.9375	6.3391	1.0602	0.4340	16.9400 
1209.886	-0.0044	0.1875	0.9404	6.3666	0.9229	0.4175	16.9400 
1209.898	0.0190	0.2339	0.9141	6.4380	0.7690	0.5768	16.9400 
1209.898	0.0303	0.1235	0.8882	6.4325	0.5823	0.9503	16.9400 
1209.898	0.0430	0.1577	0.9038	6.3611	0.5603	1.0876	16.9400 
1209.898	0.0483	0.2388	0.9136	6.3336	0.6317	1.0162	16.9500 
1209.927	0.0483	0.1895	0.9209	6.2567	0.6812	1.0052	16.9500 
1209.948	0.0464	0.1572	0.9214	6.1139	0.7251	0.9064	16.9500 
1209.968	0.0327	0.2183	0.9253	6.0260	0.7910	0.5328	16.9500 
1209.968	0.0244	0.2734	0.9360	5.9930	0.8514	0.1373	16.9600 
1209.988	0.0181	0.1973	0.9668	5.9546	0.8459	0.0055	16.9400 
1210.098	0.0210	0.1792	0.9688	5.8832	0.7745	-0.0659	16.9500 
1210.128	0.0264	0.2529	0.9790	5.8447	0.6921	-0.2582	16.9200 
1210.128	0.0107	0.2197	1.0049	5.8502	0.5878	-0.3735	16.9500 
1210.128	-0.0122	0.1899	1.0386	5.8502	0.4889	-0.4669	16.9400 
1210.128	-0.0186	0.2573	1.0972	5.9052	0.4395	-0.6427	16.9300 
1210.128	-0.0229	0.2314	1.1582	5.9821	0.3571	-0.7141	16.9600 
1210.128	-0.0024	0.2759	1.1499	6.0480	0.2582	-0.7581	16.9500 
1210.150	0.0483	0.2817	1.1841	6.1249	0.1648	-0.7251	16.9300 
1210.166	0.0625	0.1699	1.2559	6.1853	0.0055	-0.4889	16.9300 
1210.188	0.0630	0.2773	1.1816	6.3171	-0.1703	-0.3351	16.9400 
1210.209	0.0542	0.2720	1.1675	6.5039	-0.3790	-0.1483	16.9400 
1210.309	0.1021	0.1094	1.0239	6.5753	-0.7031	0.3516	16.9400 
1210.342	0.1470	0.0396	0.9531	6.5973	-1.0327	0.9283	16.9400 
1210.342	0.1851	-0.0688	0.9951	6.5973	-1.2524	1.4996	16.9400 
1210.342	0.1714	-0.1777	1.1157	6.5204	-1.3788	1.9940	16.9500 
1210.342	0.1382	-0.0820	1.1895	6.4874	-1.3513	1.9281	16.9500 
1210.342	0.1299	0.0493	1.1816	6.5753	-1.2195	1.4996	16.9400 
1210.366	0.0640	-0.0557	1.1694	6.6467	-1.1151	1.2469	16.9300 
1210.384	0.0166	-0.0933	1.1553	6.6248	-0.9723	1.0052	16.9400 
1210.384	0.0264	0.1157	1.0801	6.6907	-0.7800	0.5603	16.9400 
1210.403	0.0640	0.1543	1.0083	6.8500	-0.6812	0.3680	16.9400 
1210.423	0.1274	0.0962	0.9014	6.9763	-0.7361	0.6207	16.9200 
1210.526	0.2192	0.1235	0.7773	7.1082	-0.7910	0.8020	16.9400 
1210.543	0.2085	0.1104	0.7671	7.2290	-0.7690	0.7745	16.9400 
1210.543	0.0991	0.0132	0.9058	7.1851	-0.5548	0.5383	16.9300 
1210.543	0.0479	0.0552	0.9224	7.1191	-0.2472	-0.0165	16.9400 
1210.545	0.0469	0.1719	0.9595	7.1082	0.0330	-0.5383	16.9300 
1210.545	0.0947	0.1274	0.9238	7.0258	0.1428	-0.6702	16.9300 
1210.565	0.1353	0.1016	0.9585	6.8610	0.2417	-0.6921	16.9300 
1210.588	0.1279	0.1548	0.9883	6.7346	0.3955	-0.8624	16.9100 
1210.602	0.1152	0.1499	0.9966	6.6357	0.5493	-0.9778	16.9200 
1210.625	0.0962	0.0952	0.9717	6.5149	0.6812	-0.9998	16.9300 
1210.731	0.0698	0.0947	1.0015	6.4160	0.8789	-1.0986	16.9200 
1210.764	0.0737	0.1431	0.9893	6.3940	1.0437	-1.2085	16.9300 
1210.764	0.0962	0.1641	1.0103	6.4380	1.1316	-1.1261	16.9100 
1210.764	0.1245	0.1851	0.9951	6.5369	1.1206	-0.9119	16.9000 
1210.764	0.1860	0.2192	0.9712	6.6632	1.0382	-0.6262	16.9300 
1210.764	0.2144	0.2222	0.9746	6.8005	0.9283	-0.3571	16.9200 
1210.785	0.1855	0.2168	1.0229	6.9159	0.9119	-0.2582	16.9000 
1210.786	0.1304	0.2036	1.0557	7.0148	0.9998	-0.3186	16.9200 
1210.882	-0.0127	0.1060	1.2202	7.1082	1.2195	-0.4779	16.9200 
1210.899	-0.0288	0.1782	1.3652	7.2015	1.5326	-0.7526	16.9100 
1210.899	-0.0015	0.2754	1.3350	7.3499	1.7139	-0.9229	16.9300 
1210.899	-0.0005	0.1362	1.1763	7.4487	1.7194	-0.8789	16.9200 
1210.899	-0.0415	0.0293	0.8794	7.4487	1.7633	-1.0437	16.9100 
1210.920	-0.1489	-0.0601	0.8896	7.3828	2.0764	-1.4832	16.9100 
1210.941	-0.3208	-0.2729	1.1118	7.2400	2.4939	-2.0105	16.9100 
1210.962	-0.3101	-0.0864	1.2075	7.0752	2.8180	-2.7191	16.9200 
1210.982	-0.1455	0.1895	1.2607	7.0038	2.8015	-2.9828	16.9200 
1210.982	-0.0703	0.0176	1.1670	6.9049	2.3621	-2.4280	16.9100 
1211.004	0.0259	0.0493	1.1597	6.7291	1.9775	-1.9116	16.9200 
1211.024	0.0645	0.1787	1.1069	6.6852	1.7413	-1.6864	16.9200 
1211.039	0.0732	0.1514	0.9429	6.7291	1.5491	-1.4008	16.9200 
1211.059	0.0474	0.1167	0.8442	6.7731	1.4227	-1.1316	16.9100 
1211.152	0.0054	0.2021	0.7773	6.8884	1.3898	-1.1206	16.9200 
1211.165	-0.0190	0.1943	0.8076	7.0367	1.3623	-1.1041	16.9200 
1211.165	-0.0063	0.0830	0.8330	7.0203	1.2415	-0.9174	16.9200 
1211.166	-0.0024	0.0796	0.8667	6.8939	1.1096	-0.7690	16.9200 
1211.166	0.0332	0.1924	0.8662	6.8280	0.9998	-0.8350	16.9200 
1211.183	0.0601	0.2310	0.8721	6.8225	0.8569	-0.9174	16.9300 
1211.200	0.0586	0.2041	0.8857	6.8170	0.6976	-0.9064	16.9100 
1211.312	0.0200	0.1704	0.9448	6.8060	0.5933	-0.8789	16.9300 
1211.337	-0.0156	0.2090	0.9683	6.8170	0.5383	-0.9888	16.9400 
1211.337	-0.0156	0.2534	0.9785	6.8665	0.4834	-1.1591	16.9400 
1211.337	-0.0044	0.2295	1.0010	6.8994	0.3845	-1.2030	16.9100 
1211.337	-0.0059	0.1694	1.0620	6.8884	0.2362	-1.2250	16.9300 
1211.337	0.0059	0.2227	1.1118	6.9269	0.1044	-1.4392	16.9200 
1211.360	0.0229	0.2676	1.1021	7.0587	-0.0714	-1.6205	16.9200 
1211.360	0.0171	0.2339	1.0791	7.1906	-0.2856	-1.6534	16.9200 
1211.377	-0.0024	0.1987	1.1523	7.3224	-0.4395	-1.6370	16.9300 
1211.402	0.0269	0.2056	1.2632	7.4872	-0.5713	-1.6095	16.9300 
1211.417	0.1357	0.3105	1.2739	7.7454	-0.7855	-1.4667	16.9300 
1211.521	0.1670	0.1919	1.1675	8.0200	-1.1591	-1.0107	16.9200 
1211.531	0.1865	0.0322	1.1152	8.1848	-1.3788	-0.5878	16.9300 
1211.531	0.2070	0.0742	1.1108	8.3112	-1.3403	-0.5054	16.9300 
1211.531	0.2539	0.0688	1.0977	8.3771	-1.2360	-0.4340	16.9200 
1211.531	0.2695	-0.0171	1.0815	8.3002	-1.1481	-0.3241	16.9300 
1211.558	0.1768	-0.0767	1.1372	8.1409	-0.9174	-0.5713	16.9300 
1211.581	0.0747	-0.0366	1.2271	8.0090	-0.5219	-1.2469	16.9400 
1211.581	0.0024	0.1011	1.1362	7.9596	-0.1318	-2.0929	16.9400 
1211.597	0.0132	0.1245	0.9907	7.9321	0.1263	-2.7081	16.9400 
1211.621	0.0435	0.0391	0.7866	7.8827	0.2802	-2.9938	16.9300 
1211.637	0.0610	0.0225	0.7124	7.8387	0.4504	-3.2300	16.9300 
1211.728	0.0435	0.0527	0.7603	7.8442	0.7581	-3.5541	16.9300 
1211.750	0.0322	0.0439	0.8149	7.8662	1.0876	-3.9331	16.9300 
1211.750	0.0537	0.1323	0.8574	7.9596	1.3403	-4.2627	16.9300 
1211.750	0.0815	0.1211	0.9126	7.9706	1.4886	-4.3945	16.9200 
1211.750	0.1357	0.0586	0.9448	7.8552	1.5051	-4.3616	16.9300 
1211.777	0.1367	0.0688	0.9678	7.7563	1.4886	-4.3726	16.9300 
1211.797	0.1133	0.1387	1.0122	7.7563	1.5106	-4.4769	16.9300 
1211.798	0.1401	0.2451	0.9697	7.8168	1.5326	-4.6527	16.9200 
1211.821	0.1816	0.2808	1.0596	7.9266	1.5216	-4.6252	16.9300 
1211.840	0.1797	0.1406	1.0259	7.9596	1.3843	-4.2792	16.9300 
1211.944	0.1094	0.1479	1.0371	7.9541	1.3898	-4.1254	16.9200 
1211.966	0.0645	0.2041	1.0825	8.0310	1.5436	-4.1583	16.9100 
1211.966	0.0801	0.2192	1.0640	8.1738	1.6315	-4.0485	16.9300 
1211.966	0.1680	0.3247	1.0181	8.3496	1.6425	-3.8672	16.9300 
1211.966	0.2471	0.2876	1.0195	8.5254	1.5930	-3.5321	16.9200 
1211.966	0.2085	0.1411	0.9590	8.6353	1.4996	-3.0981	16.9200 
1211.997	-0.0112	0.1035	1.0981	8.8110	1.7084	-3.0377	16.9200 
1212.009	-0.0977	0.1636	1.2852	9.1791	2.1094	-3.2025	16.9200 
1212.036	-0.0400	0.2964	1.1836	9.7559	2.1863	-3.1476	16.9200 
1212.051	-0.0317	0.2056	1.1138	10.4095	1.9336	-2.7466	16.9400 
1212.153	-0.0786	0.0464	1.0659	10.8435	1.7303	-2.3071	16.9300 
1212.164	-0.1104	0.0913	1.0337	11.0632	1.7798	-2.2742	16.9200 
1212.164	-0.1641	0.2036	1.1138	11.1511	2.1204	-2.4060	16.9200 
1212.164	-0.2090	0.1074	1.2158	11.1072	2.4170	-2.2906	16.9100 
1212.164	-0.1069	0.2310	1.1748	10.9314	2.5763	-2.1478	16.9300 
1212.164	-0.0410	0.2578	1.0996	10.7336	2.6038	-1.8842	16.9200 
1212.182	-0.0063	0.1768	1.0190	10.4919	2.4664	-1.4227	16.9200 
1212.213	0.0156	0.1426	0.8926	10.2173	2.3511	-1.0217	16.9200 
1212.237	0.0132	0.1558	0.8394	9.9646	2.2852	-0.7086	16.9100 
1212.237	-0.0073	0.1348	0.8120	9.7229	2.2192	-0.4010	16.9100 
1212.252	-0.0059	0.1763	0.8037	9.5142	2.1313	-0.2032	16.9200 
1212.271	0.0010	0.2173	0.8560	9.3604	2.0435	-0.0275	16.9100 
1212.387	0.0151	0.1958	0.8682	9.1571	1.9446	0.1978	16.9200 
1212.396	-0.0059	0.1626	0.8916	8.8989	1.9171	0.3790	16.9100 
1212.396	-0.0239	0.1499	0.8662	8.6737	1.9446	0.4724	16.9200 
1212.396	-0.0400	0.1484	0.9087	8.4924	2.0380	0.4834	16.9100 
1212.396	-0.0366	0.2183	0.9683	8.3881	2.1533	0.3680	16.9100 
1212.397	-0.0044	0.3149	0.9697	8.3551	2.1753	0.2417	16.9200 
1212.417	0.0190	0.3296	0.9951	8.3112	2.1643	0.2197	16.9100 
1212.436	0.0215	0.2637	1.0293	8.2233	2.1039	0.3131	16.8900 
1212.529	0.0098	0.2500	1.0283	8.1519	2.0215	0.3186	16.9000 
1212.546	0.0049	0.3345	1.0376	8.1793	1.9556	0.1263	16.9000 
1212.546	0.0020	0.3403	0.9941	8.2562	1.8237	-0.0220	16.9000 
1212.546	-0.0137	0.2666	0.9731	8.3276	1.6644	-0.0989	16.9200 
1212.546	-0.0186	0.3252	0.9590	8.4155	1.5381	-0.2911	16.9100 
1212.573	-0.0015	0.3403	0.9990	8.5199	1.3458	-0.4944	16.9000 
1212.592	0.0693	0.2871	1.1230	8.5419	1.0712	-0.6207	16.9000 
1212.592	0.1680	0.1812	1.2310	8.5199	0.6921	-0.5768	16.9000 
1212.614	0.1577	0.0562	1.2295	8.5144	0.2966	-0.4449	16.9200 
1212.639	0.1724	-0.0288	1.2383	8.4595	0.0549	-0.3845	16.9100 
1212.728	0.1704	-0.0576	1.4033	8.3606	0.0659	-0.2252	16.9000 
1212.748	0.1865	-0.1226	1.3657	8.1958	0.0275	0.1373	16.9000 
1212.748	0.1323	-0.1880	1.2866	7.9486	-0.0165	0.2802	16.9100 
1212.748	-0.0063	-0.0132	1.2368	7.8058	0.1813	-0.2802	16.9000 
1212.748	-0.0576	0.1421	1.1504	7.8662	0.5438	-1.1755	16.8900 
1212.767	0.0288	0.2070	0.8438	8.0255	0.7196	-1.8018	16.9000 
1212.784	0.0806	0.1265	0.7065	8.1519	0.8020	-2.0215	16.8900 
1212.796	0.0698	-0.0327	0.6841	8.1573	0.9119	-2.1149	16.9000 
1212.834	0.0337	-0.0020	0.7598	8.0695	1.2524	-2.5543	16.9000 
1212.930	0.0234	0.1172	0.8813	8.0310	1.6644	-3.1586	16.8800 
1212.965	0.0444	0.0996	0.8696	8.0310	1.9171	-3.5376	16.8800 
1212.966	0.0786	0.0952	0.8828	8.0090	2.0160	-3.6694	16.8800 
1212.966	0.0991	0.1523	0.9438	7.9651	2.1204	-3.7738	16.8800 
1212.966	0.1318	0.1230	1.0005	7.8497	2.1643	-3.7354	16.8800 
1212.966	0.1353	0.0732	1.0078	7.6794	2.1698	-3.6310	16.8900 
1212.966	0.1187	0.1802	1.0366	7.6355	2.2632	-3.7793	16.8800 
1212.985	0.0918	0.2153	1.0630	7.6904	2.3950	-3.9771	16.8800 
1213.007	0.0757	0.1973	1.0215	7.7563	2.4774	-4.0100	16.8700 
1213.026	0.0801	0.2344	1.0239	7.8278	2.5708	-3.9935	16.8900 
1213.049	0.0894	0.2524	1.0034	7.9211	2.6257	-3.8507	16.8700 
1213.064	0.0859	0.2129	1.0083	8.0090	2.6257	-3.5376	16.8700 
1213.089	0.0894	0.1875	1.0269	8.0640	2.6312	-3.1805	16.8700 
1213.090	0.1348	0.2495	1.0210	8.1464	2.6587	-2.9169	16.9000 
1213.205	0.1934	0.3169	1.0034	8.2947	2.6752	-2.6697	16.8900 
1213.227	0.1714	0.1606	0.9658	8.4210	2.6312	-2.2247	16.8800 
1213.228	0.0220	0.0000	1.0044	8.5419	2.7246	-1.8512	16.8800 
1213.228	-0.2222	-0.0137	1.3916	8.8275	3.1586	-1.8842	16.9000 
1213.228	-0.1509	0.2700	1.3228	9.3109	3.3124	-1.9885	16.8800 
1213.228	-0.0410	0.2153	1.1636	9.8328	3.0597	-1.5216	16.8900 
1213.228	-0.0425	0.0288	0.9956	10.0580	2.8070	-1.2085	16.8900 
1213.248	-0.1426	0.2456	1.0522	10.2557	3.1366	-1.7468	16.8800 
1213.344	-0.2451	0.2021	1.2095	10.4535	3.5760	-2.0984	16.8900 
1213.362	-0.2417	0.0591	1.2495	10.4755	3.7628	-2.1753	16.8700 
1213.362	-0.1230	0.2544	1.1328	10.4645	3.7793	-2.3181	16.8600 
1213.362	-0.0093	0.2397	1.0337	10.4755	3.5266	-2.0105	16.8700 
1213.362	0.0391	0.0928	0.9219	10.3876	3.1256	-1.3733	16.8700 
1213.383	0.0439	0.1309	0.8481	10.2338	2.8949	-1.0052	16.8600 
1213.406	0.0083	0.1953	0.8164	10.1459	2.7740	-0.9338	16.8600 
1213.426	-0.0493	0.1216	0.8105	10.0140	2.7026	-0.9174	16.8600 
1213.448	-0.0791	0.1040	0.8296	9.8108	2.7191	-1.0327	16.8600 
1213.448	-0.0552	0.2485	0.8862	9.6844	2.7686	-1.3293	16.8700 
1213.554	-0.0303	0.2402	0.8955	9.5581	2.7081	-1.4667	16.8800 
1213.584	0.0142	0.1592	0.9072	9.2999	2.5763	-1.5546	16.8600 
1213.585	0.0205	0.2041	0.9116	9.0582	2.5323	-1.9391	16.8700 
1213.585	0.0171	0.2856	0.9028	8.8770	2.6093	-2.5049	16.8600 
1213.585	0.0015	0.2651	0.8901	8.7396	2.6697	-2.9498	16.8600 
1213.585	-0.0498	0.2607	0.9355	8.6188	2.7576	-3.3234	16.8500 
1213.585	-0.0674	0.2778	1.0063	8.4814	2.8949	-3.6694	16.8600 
1213.604	-0.0522	0.2612	1.0190	8.3057	2.9279	-3.9001	16.8400 
1213.625	-0.0610	0.2261	0.9800	8.1354	2.8510	-4.0540	16.8600 
1213.646	-0.0684	0.2720	1.0210	8.0530	2.7740	-4.3066	16.8500 
1213.759	-0.0767	0.3281	1.0659	8.1079	2.6697	-4.5813	16.8500 
1213.781	-0.0513	0.3115	0.9946	8.2727	2.4115	-4.6747	16.8600 
1213.781	-0.0376	0.2749	0.9995	8.4485	2.1094	-4.6143	16.8500 
1213.781	-0.0107	0.2617	1.2065	8.5913	1.8622	-4.4495	16.8600 
1213.781	0.0225	0.2051	1.3906	8.6737	1.6040	-4.0375	16.8700 
1213.781	0.1719	0.2651	1.2744	8.7341	1.1316	-3.4277	16.8600 
1213.803	0.2207	0.2061	1.1133	8.8110	0.5273	-2.5983	16.8600 
1213.824	0.1826	-0.0747	0.9814	8.7067	0.0439	-1.5271	16.8600 
1213.845	0.1426	-0.1738	1.0054	8.4485	-0.0824	-0.7196	16.8500 
1213.846	0.0820	-0.0908	1.1182	8.2452	0.1428	-0.8240	16.8600 
1213.866	0.0493	-0.0371	1.2104	8.1244	0.4559	-1.3403	16.8600 
1213.972	0.0322	0.0542	1.2451	8.0750	0.6647	-1.8787	16.8600 
1213.998	0.0684	0.1396	1.1738	8.0804	0.7361	-2.2742	16.8600 
1213.998	0.0874	0.1152	1.1147	8.0145	0.6427	-2.3181	16.8500 
1213.998	0.1050	0.0181	0.9492	7.8442	0.5164	-2.1918	16.8500 
1213.998	0.1094	0.0664	0.8701	7.7454	0.5438	-2.2906	16.8600 
1213.998	0.0952	0.1367	0.8130	7.7399	0.6921	-2.4829	16.8400 
1214.020	0.0869	0.1284	0.7983	7.7454	0.8899	-2.6312	16.8400 
1214.041	0.0654	0.1304	0.8022	7.7344	1.1206	-2.8455	16.8500 
1214.061	0.0459	0.1299	0.8638	7.7234	1.4172	-3.0103	16.8400 
1214.077	0.0576	0.0859	0.8945	7.6575	1.6479	-3.0048	16.8400 
1214.196	0.0845	0.0933	0.9150	7.5696	1.8622	-2.9443	16.8300 
1214.214	0.1064	0.1035	0.9321	7.5201	2.0435	-2.9224	16.8400 
1214.214	0.1138	0.1533	0.9966	7.5531	2.2357	-3.0103	16.8400 
1214.214	0.0977	0.2197	1.0762	7.6630	2.3785	-3.0267	16.8300 
1214.214	0.0933	0.2036	1.0698	7.7893	2.4225	-2.8345	16.8400 
1214.214	0.0947	0.1772	1.0820	7.9156	2.4335	-2.4664	16.8400 
1214.215	0.1045	0.2261	1.1147	8.0695	2.4609	-2.0984	16.8400 
1214.232	0.1875	0.3442	1.0854	8.2617	2.4280	-1.7303	16.8300 
1214.260	0.2456	0.3438	1.0313	8.4540	2.3401	-1.3403	16.8300 
1214.274	0.2070	0.2778	1.0186	8.6023	2.3785	-1.0876	16.8300 
1214.297	0.0825	0.1689	1.0049	8.7726	2.5214	-0.9448	16.8400 
1214.410	-0.1450	0.0327	1.1094	9.0417	2.7960	-0.9503	16.8400 
1214.430	-0.1836	0.1406	1.1968	9.4427	3.0927	-1.1096	16.8400 
1214.431	-0.0952	0.3882	1.1138	9.9756	3.0762	-0.9943	16.8300 
1214.431	-0.0532	0.1245	1.0308	10.3217	2.7026	-0.2197	16.8300 
1214.431	-0.0825	0.0054	0.9058	10.3326	2.4774	0.1923	16.8300 
1214.431	-0.1362	0.2256	1.1304	10.3381	2.8290	-0.1208	16.8200 
1214.431	-0.2021	0.0625	1.2749	10.2997	3.0927	-0.1483	16.8000 
1214.458	-0.1523	0.1094	1.3320	10.1349	3.2520	-0.1044	16.8300 
1214.557	-0.0229	0.2935	1.2222	10.0415	3.2190	-0.0385	16.8200 
1214.579	0.0122	0.1577	1.0742	9.9152	2.9773	0.4175	16.8100 
1214.579	0.0127	0.1323	0.9121	9.7119	2.8345	0.7690	16.8100 
1214.579	-0.0083	0.2158	0.8545	9.5911	2.8564	0.8020	16.8300 
1214.579	-0.0283	0.2324	0.7705	9.5361	2.8510	0.8459	16.8300 
1214.579	-0.0347	0.1626	0.7461	9.4373	2.7850	0.9888	16.8200 
1214.579	-0.0337	0.1938	0.7769	9.2999	2.7795	1.0327	16.8200 
1214.597	-0.0361	0.2021	0.8457	9.1241	2.8345	1.0327	16.8200 
1214.618	-0.0322	0.1479	0.8750	8.9154	2.8070	1.0602	16.8300 
1214.639	-0.0313	0.1289	0.9067	8.7286	2.7576	1.0327	16.8100 
1214.658	-0.0322	0.2085	0.9243	8.6407	2.7191	0.7690	16.8300 
1214.680	-0.0244	0.2930	0.9272	8.6462	2.7191	0.3900	16.8300 
1214.701	-0.0303	0.2793	0.9497	8.6902	2.7081	0.1703	16.8100 
1214.716	-0.0405	0.2578	0.9521	8.6957	2.6807	0.0439	16.8000 
1214.736	-0.0332	0.3140	0.9956	8.6792	2.6532	-0.1318	16.8200 
