StartTime: 2018-11-11 20:28:49.928
Time(s)	ax(g)	ay(g)	az(g) 
613.262	0.3833	-0.5532	0.7041 
613.277	0.3740	-0.5698	0.6812 
613.293	0.3774	-0.5796	0.6729 
613.371	0.3569	-0.6279	0.6440 
613.387	0.3452	-0.6616	0.6182 
613.387	0.3848	-0.7168	0.6499 
613.387	0.4219	-0.7441	0.7021 
613.402	0.4604	-0.7568	0.7295 
613.418	0.4268	-0.7969	0.7300 
613.449	0.3799	-0.8047	0.7056 
613.465	0.3491	-0.7500	0.6572 
613.481	0.3535	-0.6982	0.6494 
613.574	0.3740	-0.6675	0.6201 
613.606	0.3638	-0.6670	0.5977 
613.606	0.3379	-0.7090	0.5947 
613.606	0.3501	-0.7227	0.6055 
613.606	0.3608	-0.7446	0.5962 
613.606	0.3716	-0.7427	0.6064 
613.621	0.4019	-0.7285	0.6118 
613.637	0.4165	-0.7192	0.6001 
613.668	0.3984	-0.7153	0.5835 
613.699	0.3940	-0.7144	0.5767 
613.731	0.4009	-0.7363	0.5640 
613.731	0.4009	-0.7593	0.5684 
613.840	0.3887	-0.7798	0.5532 
613.840	0.3789	-0.7744	0.5278 
613.856	0.4028	-0.7534	0.5537 
613.856	0.4429	-0.7539	0.5996 
613.856	0.4849	-0.7715	0.7275 
613.856	0.4844	-0.7813	0.8262 
613.871	0.4541	-0.7422	0.8218 
613.887	0.4727	-0.6777	0.8286 
613.981	0.5083	-0.5913	0.8208 
614.012	0.5122	-0.5684	0.7720 
614.012	0.4531	-0.5835	0.7500 
614.012	0.4116	-0.5942	0.7729 
614.012	0.3545	-0.5313	0.7676 
614.012	0.3413	-0.4629	0.7529 
614.027	0.4565	-0.3911	0.8237 
614.043	0.5532	-0.3691	0.8823 
614.059	0.5474	-0.4507	0.8853 
614.074	0.4375	-0.5449	0.8418 
614.106	0.3066	-0.5874	0.7627 
614.215	0.3105	-0.5586	0.7168 
614.231	0.3613	-0.5151	0.7031 
614.231	0.3823	-0.4839	0.7075 
614.231	0.3657	-0.4688	0.7065 
614.231	0.3647	-0.4810	0.7075 
614.231	0.3740	-0.4990	0.7373 
614.246	0.3770	-0.5190	0.7568 
614.262	0.3677	-0.5430	0.7661 
614.293	0.3408	-0.5698	0.7544 
614.324	0.3066	-0.5898	0.7432 
614.324	0.3076	-0.5630	0.7471 
614.434	0.3594	-0.5225	0.7471 
614.449	0.3848	-0.5220	0.7544 
614.449	0.3970	-0.5420	0.7720 
614.449	0.3774	-0.5864	0.7695 
614.449	0.3364	-0.6348	0.7593 
614.449	0.2925	-0.6807	0.7480 
614.465	0.3179	-0.6729	0.7534 
614.481	0.4639	-0.6777	0.8086 
614.512	0.5229	-0.7354	0.8667 
614.543	0.5190	-0.7603	0.8105 
614.543	0.5151	-0.6938	0.6968 
614.621	0.5024	-0.6084	0.5313 
614.652	0.5972	-0.5283	0.5259 
614.652	0.6777	-0.5132	0.6396 
614.652	0.6201	-0.6201	0.7090 
614.652	0.5239	-0.7417	0.7422 
614.668	0.4995	-0.7461	0.7378 
614.684	0.4697	-0.6909	0.6816 
614.699	0.4526	-0.6313	0.6279 
614.715	0.4170	-0.5518	0.5542 
614.731	0.3833	-0.5205	0.5200 
614.840	0.3281	-0.5371	0.5186 
614.856	0.3325	-0.5713	0.5264 
614.856	0.3574	-0.6104	0.5879 
614.856	0.3633	-0.6279	0.6147 
614.856	0.3682	-0.6650	0.6274 
614.856	0.3691	-0.6860	0.6367 
614.887	0.3633	-0.6938	0.6230 
614.902	0.3638	-0.6572	0.5981 
614.918	0.4160	-0.6079	0.5771 
614.934	0.4585	-0.6064	0.6060 
614.949	0.4292	-0.6694	0.6284 
615.027	0.3848	-0.7275	0.6128 
615.059	0.3711	-0.7480	0.6040 
615.059	0.3760	-0.7388	0.6079 
615.059	0.4277	-0.6987	0.6138 
615.059	0.4575	-0.7236	0.6895 
615.074	0.4536	-0.7954	0.8730 
615.090	0.4316	-0.8179	0.9170 
615.106	0.4448	-0.7534	0.9429 
615.137	0.4004	-0.6665	0.8892 
615.152	0.3633	-0.5327	0.7998 
615.246	0.3750	-0.5054	0.8091 
615.262	0.4331	-0.5361	0.9106 
615.262	0.4551	-0.5659	0.9761 
615.262	0.4746	-0.6089	0.9521 
615.262	0.4497	-0.6016	0.8960 
615.277	0.4053	-0.5479	0.7949 
615.293	0.4053	-0.5034	0.7397 
615.324	0.3408	-0.4653	0.6602 
615.356	0.2852	-0.4707	0.6079 
615.356	0.2725	-0.4941	0.5894 
615.434	0.2827	-0.4912	0.6108 
615.449	0.2861	-0.5093	0.6372 
615.449	0.3091	-0.5210	0.6577 
615.449	0.3110	-0.5518	0.7100 
615.465	0.3042	-0.5723	0.7236 
615.481	0.3008	-0.6143	0.7163 
615.496	0.3018	-0.6401	0.7153 
615.512	0.3267	-0.6436	0.7271 
615.543	0.3574	-0.6226	0.7368 
615.621	0.3706	-0.6196	0.7412 
615.668	0.2993	-0.7104	0.7334 
615.668	0.2505	-0.7734	0.7373 
615.668	0.2456	-0.7695	0.7588 
615.668	0.2920	-0.7080	0.7563 
615.668	0.4819	-0.6729	0.7964 
615.684	0.5366	-0.7534	0.8633 
615.715	0.4561	-0.7944	0.7813 
615.715	0.4526	-0.7231	0.6372 
615.731	0.4541	-0.6421	0.5264 
615.777	0.5659	-0.5908	0.5459 
615.809	0.7158	-0.5649	0.6533 
615.809	0.6758	-0.6431	0.7197 
615.824	0.5400	-0.7466	0.7227 
615.840	0.5005	-0.7529	0.7100 
615.871	0.4595	-0.6758	0.6704 
615.871	0.4468	-0.6021	0.6035 
615.887	0.4194	-0.5273	0.5322 
615.902	0.3682	-0.5083	0.5220 
615.934	0.3198	-0.5371	0.4824 
615.965	0.3242	-0.5747	0.5127 
616.074	0.3413	-0.6157	0.5864 
616.106	0.3398	-0.6191	0.5850 
616.106	0.3306	-0.6396	0.5776 
616.106	0.3276	-0.6733	0.5923 
616.106	0.3188	-0.6802	0.5859 
616.106	0.3408	-0.6660	0.5859 
616.106	0.3794	-0.6694	0.6108 
616.137	0.3774	-0.7080	0.6196 
616.137	0.3325	-0.7920	0.6045 
616.152	0.3169	-0.8096	0.6157 
616.168	0.3701	-0.7476	0.6460 
616.199	0.4365	-0.6982	0.6587 
616.262	0.4766	-0.7017	0.6943 
616.277	0.4429	-0.7705	0.7544 
616.277	0.4199	-0.8442	0.8667 
616.277	0.4316	-0.8511	0.8643 
616.293	0.4585	-0.7793	0.8755 
616.309	0.3911	-0.7026	0.8525 
616.340	0.3818	-0.5542	0.8413 
616.356	0.3955	-0.5073	0.8740 
616.371	0.4395	-0.5400	0.9209 
616.481	0.5156	-0.5259	0.9678 
616.496	0.5508	-0.5396	0.9341 
616.496	0.5298	-0.5298	0.8521 
616.496	0.4243	-0.5547	0.7114 
616.496	0.3882	-0.5527	0.6694 
616.496	0.3843	-0.5044	0.6538 
616.527	0.3286	-0.4331	0.5967 
616.527	0.2886	-0.4292	0.5352 
616.590	0.2871	-0.4766	0.5640 
616.621	0.3262	-0.4902	0.6064 
616.621	0.3540	-0.5151	0.6670 
616.621	0.3647	-0.5293	0.6821 
616.637	0.3574	-0.5679	0.7046 
616.652	0.3413	-0.6001	0.7261 
616.684	0.3315	-0.6406	0.7446 
616.715	0.3716	-0.6265	0.7451 
616.715	0.4126	-0.5981	0.7515 
616.731	0.4326	-0.5874	0.7432 
616.746	0.4028	-0.6426	0.7314 
616.777	0.3530	-0.6880	0.7275 
616.887	0.2920	-0.6807	0.6904 
616.887	0.3433	-0.6279	0.6782 
616.902	0.5859	-0.6372	0.7935 
616.902	0.5688	-0.7192	0.8462 
616.902	0.5059	-0.7046	0.6470 
616.902	0.5557	-0.7002	0.5869 
616.918	0.6772	-0.7148	0.6201 
616.934	0.7402	-0.6680	0.6772 
616.996	0.7168	-0.6904	0.7383 
617.027	0.6060	-0.7637	0.7588 
617.027	0.4683	-0.7427	0.7129 
617.027	0.4409	-0.6636	0.6572 
617.027	0.4307	-0.5293	0.5708 
617.043	0.3911	-0.4922	0.5249 
617.059	0.3262	-0.4941	0.4810 
617.090	0.3076	-0.5176	0.4917 
617.121	0.3296	-0.5610	0.5386 
617.168	0.3633	-0.5845	0.5518 
617.168	0.3955	-0.6133	0.6011 
617.184	0.3877	-0.6426	0.6108 
617.184	0.3799	-0.6763	0.5845 
617.277	0.3706	-0.6748	0.5737 
617.293	0.3804	-0.6738	0.5562 
617.293	0.3989	-0.6719	0.5532 
617.293	0.4014	-0.6953	0.5664 
617.293	0.3867	-0.7271	0.5752 
617.309	0.4072	-0.7231	0.5996 
617.324	0.4258	-0.7065	0.6001 
617.340	0.4673	-0.7407	0.6284 
617.356	0.5029	-0.8208	0.7617 
617.387	0.4741	-0.8564	0.9346 
617.481	0.4282	-0.8403	0.8726 
617.512	0.3682	-0.7031	0.8374 
617.512	0.3555	-0.6187	0.8286 
617.512	0.3779	-0.5820	0.8877 
617.512	0.3984	-0.6123	0.9429 
617.543	0.4692	-0.6304	1.0063 
617.543	0.5054	-0.6318	0.9839 
617.559	0.5063	-0.6240	0.9126 
617.590	0.4263	-0.5796	0.8096 
617.590	0.3877	-0.5332	0.7310 
617.621	0.3521	-0.4702	0.6436 
617.621	0.3008	-0.4355	0.5981 
617.652	0.2856	-0.4443	0.5630 
617.746	0.2896	-0.4751	0.5825 
617.777	0.3398	-0.4805	0.6392 
617.777	0.3726	-0.4727	0.6738 
617.777	0.3579	-0.5146	0.7080 
617.777	0.3384	-0.5728	0.7314 
617.777	0.3184	-0.6123	0.7422 
617.809	0.3325	-0.5894	0.7354 
617.809	0.3794	-0.5537	0.7295 
617.887	0.4067	-0.5591	0.7344 
617.902	0.3706	-0.6450	0.7329 
617.902	0.2896	-0.7212	0.7075 
617.902	0.2451	-0.7266	0.6851 
617.902	0.3237	-0.6436	0.6851 
617.918	0.6226	-0.5938	0.7798 
617.934	0.6006	-0.7358	0.8760 
617.965	0.4785	-0.8433	0.7192 
617.996	0.4639	-0.8066	0.5996 
618.059	0.5488	-0.7134	0.5420 
618.090	0.6514	-0.6030	0.5537 
618.090	0.7202	-0.5884	0.6646 
618.090	0.6338	-0.6997	0.7095 
618.090	0.5264	-0.7715	0.7285 
618.106	0.4805	-0.7285	0.6938 
618.137	0.4648	-0.6152	0.5913 
618.168	0.4590	-0.5562	0.5415 
618.184	0.4199	-0.4922	0.4917 
618.184	0.3945	-0.4971	0.4878 
618.215	0.3550	-0.5801	0.5225 
618.231	0.3477	-0.6187	0.5356 
618.246	0.3901	-0.6201	0.5723 
618.356	0.4092	-0.6152	0.5815 
618.371	0.3760	-0.6431	0.5557 
618.371	0.3691	-0.6699	0.5518 
618.371	0.3984	-0.6890	0.5679 
618.371	0.3975	-0.6992	0.5610 
618.371	0.3931	-0.6904	0.5391 
618.387	0.3994	-0.6851	0.5332 
618.402	0.4341	-0.7173	0.5903 
618.465	0.4521	-0.6919	0.6113 
618.496	0.4824	-0.7012	0.6294 
618.496	0.5322	-0.7900	0.7676 
618.496	0.5122	-0.8584	0.9990 
618.496	0.4780	-0.8198	0.9941 
618.512	0.3960	-0.6802	0.9287 
618.543	0.3477	-0.6279	0.8911 
618.574	0.3599	-0.6167	0.8794 
618.606	0.4292	-0.5854	0.9233 
618.621	0.4644	-0.5693	0.9165 
618.621	0.4688	-0.5869	0.8242 
618.637	0.4512	-0.5845	0.7783 
618.652	0.3911	-0.5298	0.7017 
618.746	0.3750	-0.4800	0.6421 
618.778	0.3750	-0.4243	0.6284 
618.778	0.3452	-0.4175	0.6333 
618.778	0.3203	-0.4639	0.6377 
618.778	0.3223	-0.4956	0.6548 
618.778	0.3657	-0.5039	0.7026 
618.793	0.3779	-0.5181	0.7148 
618.871	0.3550	-0.5469	0.7427 
618.887	0.3418	-0.5894	0.7559 
618.887	0.3462	-0.6035	0.7603 
618.887	0.3516	-0.5908	0.7544 
618.903	0.3726	-0.5850	0.7529 
618.918	0.3994	-0.5767	0.7529 
618.934	0.4077	-0.6138	0.7451 
618.949	0.3647	-0.6797	0.7427 
618.981	0.3257	-0.6924	0.7305 
619.043	0.3613	-0.6362	0.7236 
619.059	0.5532	-0.5967	0.7568 
619.059	0.6318	-0.6880	0.8442 
619.059	0.5029	-0.8491	0.7798 
619.074	0.4858	-0.7842	0.6367 
619.090	0.5234	-0.6597	0.5181 
619.106	0.6484	-0.5723	0.5308 
619.137	0.7505	-0.5107	0.6191 
619.152	0.6768	-0.6108	0.6753 
619.168	0.5176	-0.7598	0.7061 
619.199	0.4722	-0.7441	0.7026 
619.231	0.4536	-0.6421	0.6118 
619.324	0.4541	-0.5791	0.5566 
619.340	0.4302	-0.5176	0.5029 
619.340	0.4028	-0.5073	0.4873 
619.340	0.3633	-0.5527	0.5103 
619.340	0.3672	-0.5864	0.5347 
619.340	0.3862	-0.6108	0.5713 
619.387	0.3940	-0.6074	0.5894 
619.387	0.3838	-0.6387	0.5957 
619.402	0.3784	-0.6719	0.5947 
619.434	0.3823	-0.6968	0.5884 
619.434	0.3809	-0.7153	0.5864 
619.543	0.3745	-0.7275	0.5894 
619.559	0.3804	-0.7295	0.5781 
619.559	0.4058	-0.7246	0.5801 
619.559	0.4307	-0.7002	0.5859 
619.559	0.4756	-0.6670	0.5923 
619.559	0.4922	-0.7085	0.6313 
619.606	0.5566	-0.7900	0.8955 
619.606	0.5283	-0.8374	1.0376 
619.621	0.5049	-0.8062	1.0244 
619.637	0.4233	-0.6699	0.9395 
619.652	0.3564	-0.6187	0.8486 
619.731	0.3433	-0.5708	0.8096 
619.746	0.4092	-0.5166	0.8550 
619.746	0.4980	-0.4746	0.8457 
619.746	0.5146	-0.5186	0.8159 
619.777	0.4980	-0.5513	0.8047 
619.777	0.4473	-0.5459	0.7583 
619.856	0.3965	-0.5029	0.6987 
619.887	0.3706	-0.5063	0.6729 
619.887	0.3345	-0.5059	0.6704 
619.887	0.3164	-0.5059	0.6548 
619.887	0.2998	-0.5303	0.6377 
619.903	0.3271	-0.5244	0.6538 
619.918	0.3672	-0.5254	0.6719 
619.934	0.3452	-0.5840	0.6763 
619.949	0.3096	-0.5962	0.7319 
619.981	0.3262	-0.5933	0.7334 
620.043	0.3555	-0.5830	0.7002 
620.043	0.3721	-0.5815	0.6846 
620.074	0.4282	-0.5845	0.7271 
620.074	0.4526	-0.6211	0.7554 
620.074	0.3921	-0.6895	0.7422 
620.090	0.3613	-0.6841	0.7129 
620.106	0.3916	-0.6636	0.6982 
620.137	0.4736	-0.6978	0.7358 
620.152	0.5151	-0.7979	0.8086 
620.168	0.4868	-0.7817	0.7295 
620.199	0.5293	-0.6885	0.5635 
620.231	0.5664	-0.6670	0.4976 
620.231	0.6860	-0.5762	0.5493 
620.246	0.6929	-0.5679	0.6182 
620.262	0.5938	-0.6782	0.6987 
620.277	0.5190	-0.7607	0.7202 
620.309	0.4717	-0.7344	0.7168 
620.324	0.4697	-0.6440	0.6714 
620.340	0.4512	-0.5352	0.5698 
620.356	0.4146	-0.4873	0.5039 
620.371	0.3701	-0.4907	0.4868 
620.449	0.3589	-0.5244	0.5093 
620.481	0.3643	-0.5840	0.5420 
620.481	0.3794	-0.5933	0.5713 
620.481	0.4043	-0.5952	0.5967 
620.496	0.3940	-0.6309	0.5957 
620.512	0.3613	-0.6831	0.5786 
620.527	0.3472	-0.6865	0.5688 
620.543	0.3696	-0.6602	0.5649 
620.559	0.3975	-0.6450	0.5732 
620.590	0.4360	-0.6382	0.6138 
620.621	0.4585	-0.6899	0.6650 
620.637	0.4487	-0.7271	0.6953 
620.653	0.4395	-0.7559	0.6919 
620.668	0.4419	-0.7925	0.7163 
620.684	0.4526	-0.8555	0.8716 
620.777	0.3833	-0.9102	0.8994 
620.793	0.3931	-0.8223	0.8809 
620.793	0.3809	-0.7104	0.8623 
620.793	0.3408	-0.5562	0.7827 
620.793	0.3618	-0.5103	0.8262 
620.824	0.4575	-0.4863	0.9214 
620.824	0.5078	-0.5156	0.9316 
620.934	0.5273	-0.5991	0.9121 
620.965	0.5151	-0.5947	0.8706 
620.965	0.3931	-0.5693	0.7324 
620.965	0.3555	-0.5444	0.6836 
620.965	0.3467	-0.4731	0.6533 
620.965	0.3291	-0.4395	0.6270 
620.981	0.3213	-0.4585	0.5991 
621.012	0.3213	-0.4922	0.6118 
621.012	0.3535	-0.5034	0.6660 
621.028	0.3735	-0.5127	0.6978 
621.043	0.3696	-0.5566	0.7256 
621.137	0.3486	-0.5850	0.7368 
621.168	0.3350	-0.5811	0.7334 
621.168	0.3408	-0.5679	0.7305 
621.168	0.3833	-0.5171	0.7476 
621.168	0.4204	-0.5122	0.7524 
621.184	0.3774	-0.6143	0.7549 
621.184	0.3047	-0.7002	0.7500 
621.199	0.2773	-0.7241	0.7432 
621.215	0.3696	-0.6904	0.7593 
621.246	0.5840	-0.7334	0.8628 
621.356	0.5786	-0.8135	0.8584 
621.371	0.5210	-0.7231	0.6592 
621.371	0.5171	-0.6177	0.5347 
621.371	0.6357	-0.4971	0.5078 
621.371	0.6909	-0.5166	0.6025 
621.371	0.6519	-0.6689	0.7085 
621.387	0.5835	-0.7485	0.7188 
621.402	0.5010	-0.7627	0.7202 
621.496	0.4961	-0.6934	0.6890 
621.512	0.4976	-0.5859	0.6128 
621.512	0.4814	-0.5371	0.5737 
621.512	0.4336	-0.4995	0.5269 
621.512	0.3901	-0.4961	0.5273 
621.528	0.3374	-0.5654	0.5269 
621.543	0.3359	-0.6128	0.5405 
621.559	0.3789	-0.6235	0.5820 
621.590	0.4053	-0.6182	0.6001 
621.606	0.3999	-0.6396	0.5938 
621.668	0.3818	-0.6514	0.5679 
621.699	0.3882	-0.6558	0.5576 
621.699	0.4033	-0.6733	0.5532 
621.699	0.4014	-0.7041	0.5654 
621.699	0.4087	-0.7417	0.6045 
621.731	0.4219	-0.7212	0.6001 
621.746	0.4741	-0.6978	0.6177 
621.762	0.5166	-0.7446	0.6909 
621.778	0.5371	-0.8521	0.9023 
621.793	0.4414	-0.8892	0.9507 
621.809	0.4292	-0.7285	0.9160 
621.840	0.3896	-0.6147	0.8716 
621.856	0.3887	-0.5371	0.8169 
621.949	0.4258	-0.5498	0.8633 
621.981	0.4751	-0.5435	0.9033 
621.981	0.4736	-0.5586	0.8779 
621.981	0.4629	-0.5991	0.8193 
621.981	0.4312	-0.6030	0.7925 
621.981	0.3853	-0.5522	0.7002 
621.996	0.3896	-0.4966	0.6714 
622.012	0.3584	-0.4395	0.6279 
622.043	0.3086	-0.4609	0.6060 
622.074	0.2617	-0.5229	0.6045 
622.137	0.2935	-0.5439	0.6445 
622.137	0.3462	-0.5396	0.6914 
622.152	0.3745	-0.5464	0.7002 
622.152	0.3521	-0.5825	0.7124 
622.168	0.3335	-0.6079	0.7295 
622.184	0.3491	-0.5859	0.7222 
622.199	0.3623	-0.5747	0.7192 
622.215	0.4116	-0.5679	0.7407 
622.231	0.4111	-0.6152	0.7622 
622.340	0.3198	-0.7261	0.7480 
622.356	0.2798	-0.7603	0.7275 
622.356	0.3223	-0.6890	0.7227 
622.356	0.4570	-0.6172	0.7344 
622.356	0.6035	-0.6685	0.8320 
622.356	0.5039	-0.7666	0.8013 
622.387	0.4551	-0.7729	0.6733 
622.403	0.4409	-0.7251	0.5933 
622.418	0.5713	-0.5840	0.5234 
622.449	0.6724	-0.5278	0.5576 
622.527	0.6782	-0.6191	0.6665 
622.527	0.5791	-0.7173	0.7109 
622.543	0.4702	-0.7754	0.7197 
622.543	0.4375	-0.7466	0.6982 
622.543	0.4219	-0.6548	0.6094 
622.559	0.4316	-0.5879	0.5454 
622.574	0.4258	-0.5049	0.5142 
622.606	0.3984	-0.5044	0.4951 
622.621	0.3330	-0.5791	0.5005 
622.637	0.3223	-0.6328	0.5181 
622.668	0.3413	-0.6392	0.5376 
622.699	0.3896	-0.6338	0.5557 
622.699	0.3857	-0.6519	0.5659 
622.793	0.3535	-0.6748	0.5488 
622.824	0.3447	-0.6919	0.5288 
622.824	0.3760	-0.7114	0.5610 
622.824	0.4009	-0.7134	0.5903 
622.824	0.4346	-0.7148	0.6240 
622.824	0.4536	-0.7002	0.6309 
622.856	0.4834	-0.6963	0.6372 
622.856	0.5063	-0.7397	0.6943 
622.918	0.5249	-0.8799	0.8477 
622.934	0.4341	-0.9185	0.9141 
622.934	0.4067	-0.8027	0.8779 
622.934	0.3794	-0.6606	0.8540 
622.949	0.4111	-0.4966	0.8213 
622.981	0.4624	-0.4888	0.8721 
622.996	0.4497	-0.5513	0.9209 
623.027	0.4229	-0.6074	0.9102 
623.137	0.4678	-0.6343	0.9004 
623.137	0.4600	-0.6064	0.8623 
623.168	0.3843	-0.5552	0.7280 
623.168	0.3501	-0.5190	0.6621 
623.168	0.3247	-0.4502	0.6123 
623.168	0.3130	-0.4385	0.5879 
623.168	0.3105	-0.4673	0.5928 
623.184	0.3315	-0.4883	0.6421 
623.231	0.3848	-0.4839	0.7095 
623.231	0.3872	-0.4946	0.7314 
623.246	0.3633	-0.5454	0.7520 
623.324	0.3428	-0.5786	0.7534 
623.340	0.3364	-0.5908	0.7324 
623.340	0.3496	-0.5659	0.7222 
623.340	0.3979	-0.5400	0.7266 
623.340	0.4180	-0.5732	0.7461 
623.356	0.3833	-0.6919	0.7646 
623.371	0.3457	-0.7163	0.7651 
623.418	0.3799	-0.6538	0.7500 
623.449	0.5234	-0.6104	0.7700 
623.449	0.6240	-0.7065	0.8564 
623.465	0.5552	-0.7729	0.8037 
623.496	0.5132	-0.7505	0.6274 
623.496	0.4868	-0.7217	0.5376 
623.574	0.6201	-0.5928	0.5518 
623.590	0.7085	-0.5557	0.6104 
623.590	0.6187	-0.6963	0.6963 
623.590	0.5303	-0.7739	0.6982 
623.590	0.4590	-0.7407	0.6650 
623.621	0.4473	-0.6670	0.6001 
623.637	0.4644	-0.5620	0.5264 
623.653	0.4546	-0.5132	0.5005 
623.668	0.4092	-0.5010	0.4653 
623.684	0.3462	-0.5464	0.4712 
623.746	0.3462	-0.5894	0.4927 
623.778	0.3745	-0.6138	0.5415 
623.778	0.3936	-0.6182	0.5518 
623.778	0.3911	-0.6333	0.5679 
623.793	0.3750	-0.6655	0.5684 
623.809	0.3740	-0.6836	0.5659 
623.824	0.3804	-0.6929	0.5645 
623.856	0.3887	-0.7227	0.5688 
623.871	0.4160	-0.7153	0.5781 
623.934	0.4492	-0.7036	0.6074 
623.949	0.4595	-0.6914	0.6274 
623.949	0.4956	-0.7017	0.6641 
623.949	0.5122	-0.7705	0.7490 
623.965	0.4639	-0.8540	0.9106 
623.981	0.4067	-0.8789	0.9243 
624.012	0.4287	-0.7402	0.9082 
624.028	0.3970	-0.6265	0.8779 
624.043	0.3843	-0.5576	0.8208 
624.106	0.4048	-0.5317	0.8555 
624.121	0.4839	-0.5278	0.8999 
624.121	0.5205	-0.5566	0.8945 
624.168	0.5068	-0.5991	0.8467 
624.168	0.4619	-0.5972	0.8018 
624.184	0.4087	-0.5449	0.6992 
624.215	0.4009	-0.4937	0.6636 
624.215	0.3418	-0.4487	0.6196 
624.231	0.3115	-0.4570	0.6011 
624.246	0.3213	-0.5020	0.6206 
624.278	0.3311	-0.5361	0.6519 
624.371	0.3643	-0.5483	0.6787 
624.371	0.3687	-0.5513	0.6958 
624.403	0.3618	-0.5513	0.7065 
624.403	0.3496	-0.5684	0.7021 
624.403	0.3462	-0.6050	0.7178 
624.403	0.3594	-0.6050	0.7314 
624.418	0.4004	-0.5791	0.7383 
624.434	0.4097	-0.5938	0.7393 
624.449	0.3730	-0.6553	0.7373 
624.465	0.3315	-0.6841	0.7188 
624.481	0.3594	-0.6426	0.6880 
624.606	0.5063	-0.6245	0.7285 
624.637	0.5796	-0.7173	0.8286 
624.637	0.5151	-0.7393	0.7061 
624.637	0.5264	-0.6665	0.5669 
624.637	0.6104	-0.6548	0.5674 
624.637	0.6958	-0.6221	0.6147 
624.668	0.6812	-0.6421	0.6606 
624.668	0.5615	-0.7734	0.7163 
624.684	0.4731	-0.8198	0.7251 
624.684	0.4243	-0.7886	0.6978 
624.715	0.4468	-0.6475	0.6084 
624.762	0.4561	-0.5688	0.5640 
624.778	0.4004	-0.5327	0.5171 
624.778	0.3501	-0.5396	0.4937 
624.793	0.3359	-0.5879	0.5210 
624.824	0.3501	-0.6147	0.5459 
624.840	0.3667	-0.6172	0.5684 
624.887	0.3726	-0.6167	0.5708 
624.887	0.3848	-0.6377	0.5796 
624.903	0.3799	-0.6543	0.5718 
624.903	0.3789	-0.6724	0.5610 
624.934	0.3945	-0.6909	0.5688 
624.996	0.4268	-0.6821	0.5942 
625.028	0.4492	-0.6777	0.5986 
625.028	0.4346	-0.6826	0.5845 
625.028	0.4312	-0.6821	0.5737 
625.028	0.4795	-0.6831	0.6133 
625.043	0.5278	-0.7642	0.7344 
