StartTime: 2018-11-11 20:28:49.928
Time(s)	ax(g)	ay(g)	az(g) 
800.977	0.3833	-0.7124	0.5776 
800.993	0.4141	-0.6924	0.6084 
801.102	0.4595	-0.6665	0.5894 
801.118	0.4253	-0.6714	0.5190 
801.118	0.3057	-0.7529	0.4917 
801.118	0.3042	-0.7612	0.5200 
801.118	0.3535	-0.7637	0.5903 
801.118	0.3750	-0.7314	0.5850 
801.149	0.4199	-0.7051	0.5757 
801.149	0.4629	-0.7036	0.5977 
801.180	0.4995	-0.7627	0.6865 
801.196	0.5112	-0.7891	0.7944 
801.211	0.5088	-0.8311	0.8467 
801.305	0.4893	-0.8110	0.8550 
801.336	0.3892	-0.7168	0.7871 
801.336	0.3428	-0.6167	0.6924 
801.336	0.3618	-0.5327	0.6719 
801.336	0.4346	-0.5317	0.7686 
801.352	0.4878	-0.5601	0.9370 
801.352	0.5327	-0.5903	0.9438 
801.383	0.5479	-0.5806	0.8608 
801.414	0.4961	-0.6035	0.7988 
801.414	0.4224	-0.6089	0.7090 
801.493	0.3950	-0.5776	0.6377 
801.508	0.3154	-0.4980	0.5459 
801.508	0.3022	-0.5059	0.5542 
801.508	0.3535	-0.5229	0.6436 
801.508	0.3672	-0.5356	0.6846 
801.524	0.3726	-0.5547	0.6797 
801.539	0.3623	-0.5840	0.6885 
801.571	0.3413	-0.6411	0.7129 
801.602	0.3330	-0.6328	0.7163 
801.664	0.3428	-0.6104	0.6826 
801.664	0.3506	-0.6118	0.6919 
801.696	0.3687	-0.6162	0.7124 
801.696	0.3750	-0.6240	0.7095 
801.696	0.3242	-0.6772	0.6958 
801.711	0.2651	-0.7432	0.6841 
801.727	0.3018	-0.7144	0.6841 
801.758	0.3818	-0.6675	0.7236 
801.774	0.5474	-0.6631	0.8345 
801.789	0.5366	-0.7583	0.8428 
801.868	0.5132	-0.7930	0.7280 
801.883	0.5322	-0.7329	0.6387 
801.883	0.5908	-0.6333	0.5615 
801.883	0.6182	-0.5874	0.5518 
801.899	0.6714	-0.6162	0.6309 
801.914	0.6343	-0.6748	0.6826 
801.946	0.5479	-0.7178	0.6709 
801.946	0.4692	-0.7021	0.6255 
801.961	0.3994	-0.6748	0.5527 
801.977	0.3862	-0.6294	0.5293 
802.008	0.3789	-0.5630	0.5024 
802.024	0.3740	-0.5654	0.4912 
802.039	0.3867	-0.5874	0.5244 
802.149	0.4092	-0.6055	0.5576 
802.164	0.4160	-0.6147	0.5693 
802.164	0.3945	-0.6338	0.5684 
802.164	0.3706	-0.6631	0.5674 
802.164	0.3823	-0.7036	0.6025 
802.164	0.4092	-0.7007	0.6211 
802.180	0.4189	-0.6802	0.5996 
802.196	0.4136	-0.6733	0.5557 
802.227	0.4004	-0.7139	0.5298 
802.243	0.4136	-0.7393	0.5757 
802.258	0.4341	-0.7310	0.6274 
802.321	0.4390	-0.7056	0.6230 
802.336	0.4502	-0.6855	0.6304 
802.336	0.4663	-0.7139	0.6660 
802.352	0.4873	-0.8022	0.8120 
802.368	0.4189	-0.8618	0.8623 
802.383	0.4180	-0.7671	0.8521 
802.399	0.3843	-0.6606	0.8428 
802.430	0.3955	-0.5391	0.7798 
802.539	0.4180	-0.5381	0.8018 
802.539	0.4478	-0.5762	0.9082 
802.555	0.4517	-0.6123	0.9497 
802.555	0.5068	-0.6284	0.9331 
802.555	0.5171	-0.6187	0.8701 
802.555	0.4380	-0.5825	0.7515 
802.586	0.4165	-0.5376	0.6655 
802.586	0.3477	-0.4858	0.5669 
802.618	0.3037	-0.4854	0.5435 
802.649	0.3008	-0.4868	0.5713 
802.649	0.3320	-0.4927	0.6060 
802.711	0.3784	-0.5034	0.6440 
802.711	0.3711	-0.5229	0.6836 
802.743	0.3530	-0.5786	0.7139 
802.743	0.3428	-0.6187	0.7202 
802.743	0.3188	-0.6377	0.7207 
802.758	0.3042	-0.6279	0.7075 
802.774	0.3281	-0.5957	0.7002 
802.805	0.3643	-0.5859	0.7134 
802.899	0.3950	-0.6035	0.7422 
802.915	0.3486	-0.6558	0.7393 
802.915	0.2412	-0.7402	0.6919 
802.915	0.2559	-0.7007	0.6875 
802.915	0.3950	-0.5342	0.7344 
802.930	0.5615	-0.5137	0.8086 
802.946	0.5127	-0.6987	0.8491 
802.961	0.4849	-0.7886	0.7476 
802.977	0.4814	-0.8633	0.6719 
803.008	0.5220	-0.8545	0.6416 
803.118	0.6274	-0.7490	0.6382 
803.118	0.6870	-0.6997	0.6572 
803.133	0.5645	-0.7378	0.6948 
803.133	0.5142	-0.7036	0.6738 
803.133	0.4600	-0.6538	0.6069 
803.133	0.3687	-0.6143	0.5483 
803.164	0.3530	-0.5952	0.5181 
803.164	0.3242	-0.5859	0.5215 
803.196	0.3071	-0.5913	0.5361 
803.227	0.3506	-0.5938	0.5537 
803.227	0.3691	-0.6206	0.5581 
803.305	0.3755	-0.6621	0.5786 
803.336	0.3652	-0.6621	0.5806 
803.336	0.3506	-0.6558	0.5703 
803.336	0.3579	-0.6470	0.5703 
803.336	0.3687	-0.6597	0.5693 
803.336	0.3848	-0.6689	0.5801 
803.368	0.3911	-0.6924	0.5962 
803.383	0.3853	-0.7266	0.6050 
803.414	0.3735	-0.7559	0.6475 
803.430	0.4131	-0.7319	0.6436 
803.493	0.4478	-0.6787	0.6235 
803.493	0.4604	-0.6816	0.5938 
803.524	0.4526	-0.7773	0.6738 
803.524	0.4658	-0.8052	0.8262 
803.524	0.5073	-0.7852	0.9141 
803.539	0.5068	-0.6675	0.9272 
803.555	0.4595	-0.5474	0.8760 
803.586	0.4526	-0.5049	0.8652 
803.618	0.4663	-0.5791	0.8799 
803.618	0.4790	-0.6265	0.9141 
803.680	0.4658	-0.6699	0.8877 
803.711	0.4648	-0.6426	0.8105 
803.711	0.4395	-0.5527	0.7036 
803.711	0.4263	-0.4971	0.6582 
803.727	0.4038	-0.4482	0.6138 
803.743	0.3491	-0.4619	0.5845 
803.774	0.2983	-0.5010	0.6001 
803.774	0.3286	-0.5020	0.6221 
803.805	0.3657	-0.4995	0.6489 
803.836	0.3687	-0.5200	0.6704 
803.836	0.3442	-0.5918	0.6953 
803.868	0.3301	-0.6284	0.7183 
803.946	0.3320	-0.6182	0.7202 
803.977	0.3364	-0.5884	0.7148 
803.977	0.3579	-0.5815	0.7153 
803.977	0.3931	-0.5913	0.7344 
803.977	0.4141	-0.6450	0.7710 
803.977	0.3599	-0.6958	0.7446 
803.993	0.3052	-0.7261	0.6831 
804.024	0.3359	-0.6611	0.6997 
804.040	0.5757	-0.5801	0.8120 
804.055	0.6343	-0.6543	0.8921 
804.118	0.5137	-0.8218	0.7607 
804.149	0.4868	-0.7749	0.6387 
804.149	0.5737	-0.6733	0.5610 
804.149	0.6548	-0.6064	0.5903 
804.165	0.7090	-0.5859	0.6284 
804.180	0.6006	-0.7158	0.6875 
804.211	0.5161	-0.7813	0.7153 
804.211	0.4268	-0.7217	0.6733 
804.227	0.4248	-0.6431	0.5933 
804.243	0.3760	-0.5889	0.5317 
804.289	0.3760	-0.5562	0.5063 
804.305	0.3716	-0.5444	0.5029 
804.321	0.3569	-0.5708	0.5107 
804.336	0.3608	-0.6128	0.5190 
804.352	0.3706	-0.6328	0.5474 
804.368	0.3784	-0.6611	0.5625 
804.399	0.3735	-0.6782	0.5728 
804.430	0.3687	-0.6777	0.5747 
804.430	0.3711	-0.6743	0.5688 
804.461	0.3940	-0.6860	0.5679 
804.539	0.4253	-0.6880	0.5762 
804.555	0.4575	-0.6992	0.5957 
804.555	0.4639	-0.7202	0.6226 
804.555	0.4575	-0.7178	0.6309 
804.555	0.4604	-0.7173	0.6372 
804.571	0.4692	-0.7666	0.6851 
804.602	0.4810	-0.8032	0.7695 
804.618	0.4873	-0.8066	0.8687 
804.649	0.4858	-0.7510	0.8643 
804.649	0.4146	-0.6064	0.8247 
804.727	0.3813	-0.5278	0.7813 
804.758	0.4185	-0.5269	0.8135 
804.758	0.5029	-0.5635	0.9150 
804.758	0.5269	-0.6343	1.0039 
804.758	0.5239	-0.6582	0.9478 
804.789	0.4238	-0.6313	0.8003 
804.805	0.3794	-0.5620	0.6855 
804.821	0.3271	-0.4946	0.5796 
804.836	0.3174	-0.4707	0.5571 
804.868	0.3208	-0.4692	0.5908 
804.868	0.3125	-0.4941	0.6230 
804.899	0.3428	-0.5190	0.6353 
804.961	0.3760	-0.5254	0.6558 
804.977	0.3994	-0.5376	0.6997 
804.977	0.3901	-0.5728	0.7407 
804.977	0.3823	-0.6123	0.7598 
804.993	0.3545	-0.6104	0.7446 
805.008	0.3335	-0.6221	0.7139 
805.024	0.3428	-0.6440	0.7178 
805.055	0.3730	-0.6665	0.7656 
805.071	0.3608	-0.6968	0.7549 
805.133	0.2983	-0.7261	0.6821 
805.164	0.3145	-0.6768	0.6758 
805.164	0.4766	-0.5845	0.7412 
805.164	0.5967	-0.6338	0.8389 
805.180	0.5732	-0.7451	0.8555 
805.196	0.5186	-0.7549	0.6582 
805.211	0.5044	-0.7041	0.5264 
805.227	0.6016	-0.6196	0.5229 
805.258	0.6807	-0.6035	0.5874 
805.368	0.6929	-0.6890	0.7134 
805.383	0.6431	-0.7690	0.7397 
805.383	0.5269	-0.7759	0.6870 
805.383	0.4663	-0.7246	0.6260 
805.383	0.4038	-0.6323	0.5327 
805.383	0.3486	-0.5869	0.4980 
805.414	0.3257	-0.5518	0.4551 
805.414	0.3008	-0.5591	0.4521 
805.446	0.2676	-0.6001	0.4536 
805.446	0.3091	-0.5952	0.4688 
805.477	0.3638	-0.6074	0.5098 
805.555	0.3809	-0.6265	0.5361 
805.555	0.4199	-0.6519	0.6001 
805.571	0.4453	-0.6646	0.6436 
805.571	0.4219	-0.6919	0.5972 
805.571	0.3711	-0.7280	0.5498 
805.586	0.3525	-0.7813	0.5933 
805.602	0.3755	-0.7935	0.6577 
805.633	0.4355	-0.7686	0.7080 
805.649	0.4482	-0.7373	0.6899 
805.664	0.4404	-0.7505	0.6777 
805.680	0.4492	-0.8062	0.7251 
805.758	0.4204	-0.8604	0.8384 
805.774	0.4424	-0.8379	0.8574 
805.774	0.4341	-0.6973	0.8833 
805.774	0.4063	-0.5967	0.8286 
805.790	0.3730	-0.5176	0.7813 
805.805	0.3604	-0.5342	0.8384 
805.821	0.4761	-0.5732	0.9790 
805.836	0.4829	-0.6226	0.9985 
805.868	0.5029	-0.6328	0.8940 
805.961	0.4438	-0.6040	0.7642 
805.993	0.3511	-0.5142	0.6045 
805.993	0.3140	-0.4692	0.5605 
805.993	0.2832	-0.4331	0.5352 
805.993	0.3013	-0.4224	0.5488 
806.024	0.3110	-0.4507	0.5991 
806.024	0.3179	-0.4863	0.6289 
806.039	0.3579	-0.5269	0.6870 
806.055	0.3774	-0.5605	0.7266 
806.071	0.3628	-0.5854	0.7622 
806.149	0.3491	-0.5928	0.7607 
806.164	0.3682	-0.5762	0.7578 
806.164	0.3892	-0.5811	0.7432 
806.164	0.4150	-0.6104	0.7563 
806.164	0.4019	-0.6440	0.7705 
806.180	0.3628	-0.6831	0.7495 
806.196	0.3125	-0.7085	0.7095 
806.227	0.3354	-0.6685	0.7314 
806.258	0.5303	-0.6338	0.8286 
806.321	0.6138	-0.7100	0.9092 
806.321	0.4912	-0.8286	0.7681 
806.352	0.4492	-0.7676	0.5933 
806.352	0.5664	-0.6260	0.5342 
806.352	0.6719	-0.5762	0.5918 
806.368	0.6479	-0.6470	0.6802 
806.383	0.5537	-0.7656	0.7163 
806.430	0.5098	-0.7446	0.7100 
806.446	0.4619	-0.6904	0.6665 
806.446	0.4351	-0.5698	0.5698 
806.477	0.4072	-0.5264	0.5322 
806.493	0.3843	-0.5063	0.5146 
806.508	0.3516	-0.5254	0.5127 
806.602	0.2983	-0.5708	0.5068 
806.633	0.2861	-0.6064	0.5103 
806.633	0.3379	-0.6177	0.5635 
806.633	0.3579	-0.6436	0.5967 
806.633	0.3457	-0.6787	0.6035 
806.633	0.3550	-0.6904	0.6201 
806.664	0.3735	-0.6963	0.6196 
806.664	0.3789	-0.7065	0.6021 
806.774	0.3896	-0.7153	0.6133 
806.805	0.3984	-0.7168	0.6416 
806.805	0.4277	-0.6997	0.6670 
806.805	0.4507	-0.6724	0.6641 
806.805	0.4907	-0.7349	0.7046 
806.805	0.4941	-0.8262	0.8311 
806.821	0.4282	-0.8633	0.9258 
806.821	0.4180	-0.7358	0.9116 
806.852	0.3682	-0.5752	0.8691 
806.868	0.3926	-0.5234	0.9077 
806.883	0.5039	-0.5732	0.9980 
806.993	0.5181	-0.6367	1.0078 
807.008	0.4795	-0.6709	0.8989 
807.008	0.4634	-0.6211	0.8203 
807.008	0.4155	-0.5127	0.6680 
807.008	0.3940	-0.4448	0.5850 
807.008	0.3213	-0.4165	0.5513 
807.040	0.3022	-0.4102	0.5586 
807.040	0.3125	-0.4517	0.6133 
807.071	0.3325	-0.4795	0.6592 
807.086	0.3726	-0.5044	0.6885 
807.102	0.3843	-0.5342	0.7173 
807.164	0.4043	-0.5737	0.7578 
807.180	0.3950	-0.5796	0.7583 
807.180	0.3652	-0.5996	0.7446 
807.180	0.3779	-0.5801	0.7422 
807.196	0.3936	-0.5444	0.7290 
807.211	0.4180	-0.5513	0.7183 
807.243	0.3911	-0.6147	0.7080 
807.274	0.3086	-0.7109	0.6978 
807.352	0.3042	-0.7139	0.6831 
807.368	0.4351	-0.7114	0.7715 
807.368	0.5747	-0.7173	0.8965 
807.368	0.6045	-0.7588	0.8218 
807.368	0.5835	-0.6777	0.6514 
807.383	0.5835	-0.5674	0.4932 
807.399	0.6284	-0.5215	0.5249 
807.415	0.6733	-0.5850	0.6660 
807.430	0.6265	-0.6934	0.7344 
807.461	0.5371	-0.7559	0.7163 
807.493	0.5015	-0.7144	0.6807 
807.508	0.4839	-0.6167	0.6318 
807.524	0.4600	-0.5752	0.6021 
807.602	0.4297	-0.5181	0.5259 
807.618	0.3853	-0.5166	0.5122 
807.618	0.3579	-0.5396	0.5308 
807.618	0.3545	-0.5693	0.5317 
807.618	0.3472	-0.6182	0.5513 
807.649	0.3564	-0.6377	0.5747 
807.665	0.3765	-0.6494	0.6074 
807.680	0.3799	-0.6372	0.5967 
807.696	0.3818	-0.6699	0.5811 
807.711	0.3726	-0.7158	0.5811 
807.821	0.3882	-0.7363	0.5781 
807.836	0.4102	-0.7241	0.5767 
807.836	0.4443	-0.6787	0.6143 
807.836	0.4600	-0.6753	0.6392 
807.836	0.4854	-0.7134	0.7085 
807.836	0.4956	-0.7852	0.8115 
807.883	0.4736	-0.8457	0.9785 
807.899	0.4849	-0.8062	0.9526 
807.899	0.4116	-0.6577	0.8896 
807.930	0.3770	-0.5859	0.8408 
807.977	0.4355	-0.5210	0.8530 
807.993	0.4644	-0.5269	0.8833 
807.993	0.4326	-0.6138	0.9043 
807.993	0.4585	-0.6367	0.8994 
808.008	0.5093	-0.5864	0.8311 
808.024	0.4683	-0.5439	0.7495 
808.040	0.4126	-0.4819	0.6577 
808.071	0.3477	-0.4790	0.6211 
808.086	0.2891	-0.4922	0.5952 
808.164	0.2832	-0.4858	0.5942 
808.180	0.2920	-0.4883	0.6152 
808.180	0.3066	-0.4976	0.6064 
808.180	0.3491	-0.5376	0.6592 
808.196	0.3477	-0.5654	0.6909 
808.211	0.3130	-0.6025	0.7080 
808.227	0.3037	-0.6157	0.7065 
808.258	0.3140	-0.6196	0.7222 
808.274	0.3447	-0.5981	0.7285 
808.305	0.3701	-0.5928	0.7168 
808.321	0.3604	-0.6694	0.7261 
808.336	0.3218	-0.7412	0.7310 
808.446	0.2979	-0.7896	0.7329 
808.461	0.3291	-0.7393	0.7378 
808.461	0.5181	-0.6743	0.8115 
808.461	0.6064	-0.7349	0.9053 
808.461	0.5405	-0.8184	0.8193 
808.461	0.5024	-0.7002	0.6387 
808.508	0.4819	-0.5488	0.4517 
808.508	0.5747	-0.5049	0.4966 
808.524	0.6895	-0.5703	0.6279 
808.540	0.6030	-0.7061	0.7139 
808.555	0.4902	-0.8003	0.7290 
808.618	0.4756	-0.7627	0.6934 
808.649	0.4585	-0.6680	0.6338 
808.649	0.4224	-0.6055	0.6016 
808.649	0.3633	-0.5366	0.5273 
808.649	0.3506	-0.5132	0.4976 
808.680	0.3374	-0.5366	0.5298 
808.696	0.3262	-0.5767	0.5386 
808.711	0.3398	-0.6016	0.5576 
808.743	0.3589	-0.5972	0.5854 
808.789	0.3730	-0.6240	0.5996 
808.805	0.3677	-0.6694	0.6060 
808.805	0.3618	-0.7051	0.6240 
808.821	0.3628	-0.7139	0.6196 
808.836	0.3809	-0.7119	0.6147 
808.852	0.4019	-0.7119	0.6343 
808.868	0.4082	-0.7241	0.6436 
808.883	0.4219	-0.7266	0.6655 
808.914	0.4414	-0.7085	0.7046 
808.930	0.4414	-0.7441	0.7188 
808.961	0.4458	-0.8613	0.8413 
809.040	0.3892	-0.8857	0.8862 
809.055	0.4355	-0.7373	0.8481 
809.055	0.3901	-0.6260	0.8359 
809.055	0.3564	-0.4927	0.7915 
809.055	0.4072	-0.4531	0.8457 
809.071	0.5068	-0.5137	0.9512 
809.086	0.5059	-0.5996	0.9946 
809.118	0.5161	-0.6084	0.9380 
809.149	0.4844	-0.5786	0.8247 
809.149	0.4028	-0.5122	0.6831 
809.165	0.3672	-0.4697	0.6519 
809.258	0.3110	-0.4722	0.6201 
809.290	0.2896	-0.4878	0.6333 
809.290	0.2808	-0.4995	0.6445 
809.290	0.3140	-0.4858	0.6514 
809.290	0.3604	-0.4775	0.6675 
809.305	0.3989	-0.5103	0.7246 
809.305	0.3945	-0.5469	0.7529 
809.336	0.3467	-0.5845	0.7549 
809.352	0.3252	-0.5830	0.7378 
809.368	0.3496	-0.5605	0.7441 
809.430	0.3848	-0.5518	0.7480 
809.446	0.4019	-0.6064	0.7495 
809.446	0.3618	-0.6914	0.7393 
809.446	0.2524	-0.7856	0.6997 
809.461	0.2480	-0.7329	0.6890 
809.477	0.3955	-0.5645	0.7329 
809.508	0.5645	-0.5322	0.8057 
809.524	0.5732	-0.7373	0.8613 
809.540	0.5356	-0.8130	0.8013 
809.633	0.5405	-0.7559	0.6309 
809.665	0.5703	-0.6851	0.5581 
809.665	0.6836	-0.5391	0.5571 
809.665	0.7305	-0.5415	0.6113 
809.665	0.5640	-0.7358	0.7085 
809.665	0.4697	-0.7881	0.7183 
809.696	0.4565	-0.6821	0.6582 
809.727	0.4409	-0.5962	0.6050 
809.727	0.4121	-0.5078	0.5376 
809.743	0.4185	-0.4858	0.5190 
809.758	0.4082	-0.5259	0.5347 
809.821	0.3804	-0.5752	0.5537 
809.852	0.3594	-0.6079	0.5449 
809.852	0.3672	-0.6069	0.5469 
809.852	0.3794	-0.6260	0.5889 
809.868	0.3857	-0.6514	0.6143 
809.883	0.3779	-0.6699	0.6128 
809.899	0.3892	-0.6563	0.5957 
809.915	0.4258	-0.6343	0.5752 
809.946	0.4497	-0.6406	0.5786 
810.008	0.4277	-0.6953	0.6099 
810.040	0.4082	-0.7275	0.6270 
810.040	0.3994	-0.7310	0.6450 
810.040	0.4209	-0.7163	0.6724 
810.040	0.4668	-0.7466	0.7246 
810.071	0.4854	-0.8066	0.8179 
810.086	0.4380	-0.8447	0.9058 
810.102	0.4692	-0.7759	0.8877 
810.118	0.4155	-0.6162	0.8867 
810.133	0.3887	-0.5371	0.8169 
810.196	0.3740	-0.5508	0.8354 
810.227	0.3696	-0.6064	0.8999 
810.227	0.3994	-0.6611	0.9253 
810.227	0.4390	-0.6533	0.9077 
810.243	0.4858	-0.5776	0.8066 
810.258	0.4517	-0.5449	0.7236 
810.290	0.4014	-0.4995	0.6460 
810.305	0.3389	-0.5029	0.6045 
810.321	0.2852	-0.5229	0.5762 
810.415	0.2681	-0.5034	0.5835 
810.430	0.3164	-0.4878	0.6025 
810.430	0.3770	-0.4907	0.6455 
810.430	0.3887	-0.5205	0.6895 
810.430	0.3794	-0.5625	0.7251 
810.446	0.3569	-0.5942	0.7285 
810.461	0.3428	-0.6108	0.7388 
810.477	0.3457	-0.5986	0.7432 
810.493	0.3882	-0.5537	0.7334 
810.524	0.4175	-0.5366	0.7314 
810.555	0.4175	-0.5962	0.7300 
810.571	0.3462	-0.6948	0.7266 
810.602	0.2583	-0.7578	0.7031 
810.649	0.2681	-0.6890	0.7134 
810.649	0.4800	-0.5791	0.7847 
810.665	0.5693	-0.6514	0.8677 
810.665	0.5210	-0.7778	0.8477 
810.680	0.5225	-0.7183	0.7290 
810.696	0.5137	-0.6665	0.5708 
810.727	0.5850	-0.6040	0.5488 
