StartTime: 2018-11-11 20:28:49.928
Time(s)	ax(g)	ay(g)	az(g) 
569.797	0.3726	-0.6357	0.7192 
569.829	0.3740	-0.6416	0.7168 
569.860	0.3745	-0.6436	0.7148 
569.860	0.3706	-0.6392	0.7104 
569.938	0.3687	-0.6309	0.7090 
569.954	0.3613	-0.6362	0.7139 
569.954	0.3701	-0.6362	0.7236 
569.954	0.3848	-0.6309	0.7173 
569.969	0.3804	-0.6265	0.7163 
569.985	0.3789	-0.6318	0.7158 
570.001	0.3833	-0.6318	0.7183 
570.016	0.3750	-0.6357	0.7168 
570.048	0.3696	-0.6343	0.7114 
570.141	0.3672	-0.6411	0.7061 
570.173	0.3691	-0.6416	0.7051 
570.173	0.3643	-0.6377	0.7026 
570.173	0.3594	-0.6367	0.7109 
570.173	0.3638	-0.6382	0.7290 
570.173	0.3574	-0.6372	0.7368 
570.188	0.3481	-0.6362	0.7383 
570.219	0.3394	-0.6436	0.7383 
570.219	0.3311	-0.6499	0.7212 
570.251	0.3267	-0.6426	0.7217 
570.344	0.3438	-0.6260	0.7271 
570.376	0.3413	-0.6191	0.7197 
570.376	0.3276	-0.6216	0.7075 
570.376	0.3208	-0.6323	0.7051 
570.376	0.3423	-0.6431	0.7197 
570.376	0.3657	-0.6289	0.7319 
570.376	0.3643	-0.6299	0.7124 
570.391	0.3491	-0.6426	0.6982 
570.407	0.3423	-0.6665	0.6851 
570.438	0.3413	-0.6743	0.6855 
570.469	0.3740	-0.6626	0.6997 
570.563	0.3926	-0.6738	0.7061 
570.563	0.4014	-0.6904	0.7085 
570.579	0.4028	-0.7046	0.7012 
570.579	0.4019	-0.7295	0.7041 
570.579	0.3887	-0.7412	0.7021 
570.579	0.3408	-0.7446	0.6851 
570.594	0.3125	-0.7319	0.6426 
570.610	0.3218	-0.6934	0.6084 
570.626	0.3418	-0.6694	0.6211 
570.657	0.3545	-0.6543	0.6274 
570.673	0.3354	-0.6777	0.6250 
570.751	0.2983	-0.7373	0.6333 
570.766	0.3018	-0.7505	0.6304 
570.766	0.3296	-0.7363	0.6270 
570.766	0.3711	-0.6997	0.6221 
570.782	0.3745	-0.6851	0.6143 
570.798	0.3540	-0.7021	0.6123 
570.813	0.3530	-0.7129	0.6104 
570.829	0.3555	-0.7251	0.5986 
570.860	0.3667	-0.7261	0.5996 
570.938	0.3711	-0.7344	0.5996 
570.969	0.3618	-0.7461	0.5913 
570.969	0.3477	-0.7529	0.5791 
570.969	0.3379	-0.7642	0.5801 
570.969	0.3223	-0.8022	0.5854 
570.985	0.3423	-0.8237	0.5981 
571.001	0.3770	-0.8179	0.5986 
571.016	0.4028	-0.8232	0.6123 
571.048	0.4619	-0.7891	0.7290 
571.126	0.4492	-0.7544	0.7500 
571.126	0.4712	-0.7056	0.7334 
571.157	0.4844	-0.6743	0.7881 
571.157	0.4834	-0.6470	0.8110 
571.157	0.4512	-0.6216	0.7749 
571.157	0.3784	-0.6030	0.7388 
571.173	0.3574	-0.5781	0.7549 
571.188	0.3569	-0.5122	0.8237 
571.219	0.3394	-0.4907	0.8296 
571.235	0.4014	-0.4653	0.8647 
571.251	0.4502	-0.4458	0.8955 
571.282	0.4697	-0.4785	0.8755 
571.407	0.4258	-0.5093	0.8350 
571.407	0.3364	-0.5391	0.7598 
571.423	0.3267	-0.5181	0.7222 
571.423	0.3389	-0.4541	0.7095 
571.423	0.3350	-0.4551	0.7129 
571.423	0.3027	-0.5151	0.7275 
571.423	0.2764	-0.5449	0.7271 
571.438	0.2686	-0.5649	0.7388 
571.454	0.2891	-0.5537	0.7583 
571.563	0.3135	-0.5776	0.7832 
571.579	0.3042	-0.6050	0.7827 
571.579	0.2773	-0.6309	0.7769 
571.579	0.2866	-0.6211	0.7754 
571.579	0.3237	-0.5806	0.7588 
571.579	0.3408	-0.5513	0.7480 
571.610	0.3164	-0.5615	0.7334 
571.610	0.2925	-0.5830	0.7368 
571.641	0.2559	-0.6377	0.7554 
571.673	0.2441	-0.6631	0.7690 
571.673	0.2319	-0.6768	0.7900 
571.782	0.2183	-0.7017	0.7949 
571.798	0.2417	-0.6938	0.7939 
571.798	0.3018	-0.6445	0.7788 
571.798	0.4116	-0.6113	0.7979 
571.798	0.4360	-0.6846	0.8501 
571.798	0.3931	-0.7622	0.8613 
571.829	0.3291	-0.7856	0.8042 
571.829	0.3672	-0.7773	0.8008 
571.860	0.4038	-0.7261	0.6953 
571.891	0.4370	-0.5923	0.5781 
571.891	0.5830	-0.4263	0.5259 
572.001	0.6372	-0.4600	0.5894 
572.016	0.6025	-0.6025	0.7026 
572.016	0.5566	-0.6650	0.7383 
572.016	0.4946	-0.7080	0.7280 
572.016	0.4619	-0.7085	0.7080 
572.016	0.4346	-0.6113	0.6367 
572.048	0.4375	-0.5586	0.6196 
572.048	0.4014	-0.5303	0.5933 
572.126	0.3599	-0.5527	0.5864 
572.141	0.3530	-0.5854	0.6035 
572.141	0.3638	-0.5972	0.6128 
572.141	0.3438	-0.6221	0.6191 
572.157	0.3540	-0.6328	0.6201 
572.173	0.3804	-0.6411	0.6309 
572.188	0.3726	-0.6504	0.6333 
572.204	0.3584	-0.6650	0.6104 
572.235	0.3506	-0.6646	0.5986 
572.266	0.3647	-0.6333	0.5796 
572.266	0.3901	-0.6167	0.5728 
572.298	0.4204	-0.6553	0.6201 
572.407	0.4224	-0.6924	0.6494 
572.407	0.4141	-0.7114	0.6738 
572.423	0.4297	-0.7188	0.7090 
572.423	0.4971	-0.7563	0.8447 
572.423	0.4829	-0.7705	0.9424 
572.423	0.4521	-0.7783	0.9282 
572.454	0.4546	-0.7388	0.9570 
572.454	0.3989	-0.6650	0.8799 
572.532	0.3647	-0.6060	0.8188 
572.532	0.3306	-0.5366	0.7671 
572.563	0.3428	-0.4893	0.7925 
572.563	0.4048	-0.4580	0.8687 
572.563	0.4624	-0.4634	0.9111 
572.563	0.5288	-0.4966	0.9331 
572.594	0.5049	-0.5264	0.9121 
572.610	0.4067	-0.5308	0.8066 
572.626	0.3481	-0.5068	0.7275 
572.657	0.3071	-0.4497	0.6470 
572.688	0.2920	-0.4351	0.6104 
572.688	0.3193	-0.4595	0.6318 
572.719	0.3291	-0.4912	0.6567 
572.813	0.3262	-0.5269	0.6646 
572.813	0.3369	-0.5347	0.6719 
572.829	0.3691	-0.5254	0.7261 
572.829	0.3662	-0.5386	0.7529 
572.829	0.3433	-0.5776	0.7563 
572.829	0.3350	-0.5728	0.7646 
572.844	0.3750	-0.5342	0.7930 
572.860	0.3882	-0.5327	0.7983 
572.923	0.3730	-0.5664	0.8130 
572.954	0.2935	-0.6592	0.8223 
572.954	0.2485	-0.6958	0.7905 
572.954	0.2388	-0.6948	0.7544 
572.969	0.3076	-0.6274	0.7407 
572.985	0.4751	-0.5879	0.7686 
573.001	0.4961	-0.6528	0.8223 
573.016	0.4219	-0.7085	0.8110 
573.048	0.4224	-0.7217	0.7866 
573.079	0.3760	-0.7295	0.6646 
573.094	0.4575	-0.6431	0.5859 
573.110	0.6821	-0.5088	0.6152 
573.188	0.6753	-0.5796	0.6831 
573.204	0.5005	-0.7627	0.7627 
573.204	0.4487	-0.7837	0.7612 
573.204	0.4360	-0.7012	0.7046 
573.204	0.4399	-0.6162	0.6323 
573.219	0.4336	-0.5386	0.5527 
573.235	0.4219	-0.5103	0.5234 
573.266	0.3442	-0.5649	0.5400 
573.298	0.3125	-0.6143	0.5591 
573.407	0.3477	-0.6250	0.5703 
573.407	0.3716	-0.6211	0.5889 
573.438	0.3779	-0.6597	0.6104 
573.438	0.3687	-0.6763	0.6265 
573.438	0.3530	-0.6860	0.6235 
573.438	0.3525	-0.6733	0.6123 
573.438	0.3604	-0.6372	0.5889 
573.438	0.3647	-0.6372	0.5903 
573.469	0.3477	-0.6626	0.5874 
573.485	0.3423	-0.6797	0.5928 
573.501	0.3848	-0.6831	0.6294 
573.516	0.4312	-0.6929	0.6665 
573.626	0.4673	-0.7134	0.7236 
573.641	0.4761	-0.7324	0.7461 
573.641	0.4575	-0.8032	0.8491 
573.641	0.3853	-0.8120	0.8818 
573.641	0.4219	-0.7402	0.8335 
573.641	0.4448	-0.6807	0.8623 
573.673	0.3984	-0.5972	0.8218 
573.782	0.3438	-0.5474	0.7764 
573.782	0.3125	-0.5293	0.8442 
573.798	0.3779	-0.5200	0.9263 
573.798	0.5103	-0.4937	0.9746 
573.798	0.5698	-0.5093	0.9727 
573.798	0.4927	-0.5806	0.9185 
573.798	0.3716	-0.6133	0.8242 
573.844	0.2476	-0.6050	0.6860 
573.876	0.2153	-0.5547	0.6323 
573.876	0.2344	-0.4883	0.5840 
573.891	0.2690	-0.4604	0.5840 
573.969	0.3262	-0.4580	0.6260 
574.001	0.3560	-0.4648	0.6592 
574.001	0.3613	-0.4858	0.6948 
574.001	0.3428	-0.5381	0.7432 
574.001	0.3394	-0.5576	0.7642 
574.001	0.3223	-0.5850	0.7505 
574.016	0.3027	-0.5923	0.7402 
574.032	0.3159	-0.5869	0.7451 
574.063	0.3384	-0.5835	0.7520 
574.079	0.3384	-0.6270	0.7759 
574.094	0.2871	-0.6904	0.7661 
574.126	0.2363	-0.7354	0.7656 
574.219	0.2476	-0.7134	0.7651 
574.219	0.3462	-0.6406	0.7627 
574.235	0.4390	-0.6338	0.7910 
574.235	0.4526	-0.7534	0.8472 
574.235	0.4092	-0.8047	0.8193 
574.235	0.4351	-0.7725	0.7500 
574.251	0.4175	-0.7310	0.6187 
574.282	0.5693	-0.5181	0.5171 
574.298	0.7168	-0.4214	0.5581 
574.329	0.7178	-0.5688	0.7227 
574.391	0.5815	-0.7090	0.7915 
574.391	0.4761	-0.7461	0.7461 
574.423	0.4590	-0.7261	0.7036 
574.423	0.4644	-0.6465	0.6323 
574.423	0.4751	-0.5688	0.5840 
574.438	0.4141	-0.5054	0.5107 
574.454	0.3789	-0.4990	0.5049 
574.485	0.3696	-0.5317	0.5322 
574.501	0.3691	-0.5547	0.5601 
574.516	0.3672	-0.5938	0.5835 
574.610	0.3652	-0.6182	0.5942 
574.626	0.3721	-0.6470	0.5996 
574.626	0.3613	-0.6445	0.5835 
574.626	0.3550	-0.6436	0.5537 
574.626	0.3755	-0.6465	0.5669 
574.641	0.4272	-0.6377	0.5894 
574.657	0.4395	-0.6675	0.6064 
574.688	0.4150	-0.7144	0.6333 
574.704	0.4092	-0.7334	0.6465 
574.719	0.4336	-0.7461	0.6904 
574.798	0.4565	-0.7681	0.7129 
574.813	0.4512	-0.8125	0.8560 
574.813	0.3926	-0.8154	0.8872 
574.813	0.4111	-0.7275	0.8716 
574.813	0.3691	-0.6636	0.8706 
574.829	0.3364	-0.5542	0.8789 
574.844	0.3892	-0.5210	0.9253 
574.876	0.4302	-0.5537	1.0068 
574.907	0.4443	-0.5601	1.0205 
575.016	0.4868	-0.5825	0.9810 
575.016	0.4702	-0.5820	0.9111 
575.032	0.3774	-0.5552	0.7534 
575.032	0.3521	-0.5054	0.6890 
575.032	0.3457	-0.4526	0.6621 
575.032	0.3125	-0.4277	0.6255 
575.032	0.2827	-0.4341	0.6133 
575.079	0.2593	-0.4756	0.6089 
575.110	0.2676	-0.5005	0.6401 
575.110	0.3262	-0.5020	0.6958 
575.126	0.3564	-0.5063	0.7251 
575.219	0.3379	-0.5439	0.7393 
575.235	0.3232	-0.5967	0.7490 
575.235	0.3306	-0.6045	0.7705 
575.235	0.3599	-0.5713	0.7788 
575.235	0.4063	-0.5601	0.7920 
575.235	0.4004	-0.5913	0.7925 
575.251	0.3115	-0.6719	0.7598 
575.266	0.2480	-0.7158	0.7412 
575.298	0.2632	-0.6914	0.7314 
575.329	0.4023	-0.6401	0.7778 
575.329	0.5771	-0.6587	0.8740 
575.391	0.5264	-0.7578	0.8384 
575.423	0.4868	-0.7559	0.6738 
575.423	0.4849	-0.6919	0.5566 
575.423	0.5830	-0.5322	0.5210 
575.438	0.6826	-0.4858	0.5771 
575.454	0.6768	-0.6030	0.7217 
575.469	0.5674	-0.7007	0.7588 
575.501	0.4814	-0.7412	0.7310 
575.516	0.4492	-0.7144	0.7007 
575.532	0.4229	-0.6323	0.6162 
575.548	0.4116	-0.5615	0.5664 
575.657	0.3643	-0.5474	0.5244 
575.673	0.3237	-0.5850	0.5273 
575.673	0.3003	-0.6187	0.5264 
575.673	0.3364	-0.5977	0.5396 
575.673	0.3896	-0.5781	0.5640 
575.673	0.3984	-0.6001	0.5801 
575.704	0.3682	-0.6514	0.5908 
575.782	0.3701	-0.6553	0.5894 
575.813	0.3896	-0.6616	0.6084 
575.813	0.3906	-0.6748	0.6147 
575.813	0.3979	-0.7104	0.6235 
575.813	0.3950	-0.7183	0.6362 
575.813	0.4111	-0.7021	0.6421 
575.829	0.4287	-0.6802	0.6479 
575.860	0.4551	-0.7007	0.6841 
575.876	0.4644	-0.7827	0.7817 
575.891	0.3975	-0.8052	0.9312 
575.907	0.4160	-0.7593	0.9077 
575.923	0.3828	-0.6304	0.8877 
575.954	0.3569	-0.5547	0.8477 
576.016	0.3848	-0.5127	0.8921 
576.048	0.4482	-0.5273	0.9556 
576.048	0.4893	-0.5425	1.0010 
576.048	0.4761	-0.5723	0.9448 
576.048	0.4380	-0.6069	0.8794 
576.063	0.3643	-0.6089	0.7798 
576.079	0.3687	-0.5288	0.6997 
576.094	0.3599	-0.4160	0.6152 
576.126	0.3115	-0.4160	0.5713 
576.173	0.2544	-0.4917	0.5762 
576.188	0.2705	-0.5200	0.6299 
576.188	0.3306	-0.5034	0.6909 
576.204	0.3574	-0.5083	0.7119 
576.219	0.3418	-0.5806	0.7432 
576.251	0.3296	-0.6211	0.7661 
576.266	0.3345	-0.6299	0.7705 
576.282	0.3462	-0.6099	0.7510 
576.298	0.3872	-0.5518	0.7617 
576.329	0.4375	-0.5254	0.7681 
576.345	0.4180	-0.5776	0.7607 
576.407	0.3237	-0.6816	0.7314 
576.423	0.2324	-0.7090	0.6968 
576.423	0.2588	-0.6387	0.6816 
576.423	0.4414	-0.5283	0.7021 
576.454	0.5645	-0.5518	0.7861 
576.469	0.4951	-0.6992	0.7510 
576.485	0.4883	-0.7456	0.7310 
576.501	0.4902	-0.8467	0.6997 
576.516	0.5674	-0.7905	0.6597 
576.579	0.6870	-0.6421	0.6816 
576.594	0.6260	-0.6616	0.7144 
576.594	0.4980	-0.6992	0.7246 
576.610	0.4502	-0.6528	0.6978 
576.626	0.4263	-0.5649	0.6284 
576.657	0.4287	-0.5410	0.5767 
576.673	0.3872	-0.5767	0.5586 
576.688	0.3623	-0.5918	0.5425 
576.719	0.3691	-0.5674	0.5244 
576.751	0.3906	-0.5654	0.5249 
576.751	0.4097	-0.5938	0.5674 
576.813	0.4204	-0.5981	0.5815 
576.813	0.3892	-0.5952	0.6050 
576.844	0.3564	-0.6162	0.6177 
576.844	0.3350	-0.6646	0.6279 
576.844	0.3296	-0.7095	0.6152 
576.860	0.3638	-0.7329	0.5957 
576.876	0.3989	-0.7109	0.5859 
576.907	0.4497	-0.6777	0.5854 
576.938	0.4658	-0.6826	0.6113 
577.016	0.4556	-0.7109	0.6353 
577.032	0.4346	-0.7622	0.6729 
577.032	0.4063	-0.8276	0.8335 
577.032	0.3472	-0.8452	0.8643 
577.032	0.4126	-0.7344	0.8818 
577.063	0.4224	-0.6216	0.9321 
577.063	0.4233	-0.5049	0.9419 
577.079	0.4243	-0.5020	0.9653 
577.094	0.4536	-0.5244	0.9844 
577.126	0.5190	-0.5830	1.0220 
577.219	0.5293	-0.5991	0.9873 
577.235	0.4609	-0.5508	0.8257 
577.235	0.3979	-0.5039	0.7227 
577.235	0.3525	-0.4766	0.6392 
577.235	0.3506	-0.4512	0.6230 
577.251	0.3267	-0.4624	0.6289 
577.266	0.3271	-0.4810	0.6494 
577.282	0.3091	-0.5088	0.6680 
577.298	0.3125	-0.5142	0.6836 
577.329	0.3320	-0.5166	0.7056 
577.391	0.3325	-0.5537	0.7109 
577.407	0.3057	-0.6030	0.7100 
577.407	0.3164	-0.6069	0.7056 
577.407	0.3579	-0.5815	0.7217 
577.423	0.3740	-0.5752	0.7212 
577.438	0.3887	-0.5986	0.7495 
577.454	0.3374	-0.6558	0.7617 
577.469	0.2573	-0.7446	0.7627 
577.501	0.2573	-0.7368	0.7568 
577.532	0.3828	-0.6572	0.7397 
577.548	0.5151	-0.6724	0.7803 
577.563	0.5024	-0.8237	0.8389 
577.657	0.4727	-0.8530	0.7559 
577.688	0.4546	-0.7817	0.5894 
577.688	0.4795	-0.6841	0.5181 
577.688	0.6177	-0.5234	0.5713 
577.688	0.6748	-0.5142	0.6611 
577.688	0.5542	-0.6670	0.7134 
577.719	0.4980	-0.7119	0.7124 
577.719	0.4946	-0.6318	0.7241 
577.751	0.4795	-0.5845	0.6626 
577.766	0.4351	-0.5332	0.5991 
577.782	0.4043	-0.4990	0.5635 
577.876	0.3535	-0.4888	0.5430 
577.907	0.3521	-0.5122	0.5498 
577.907	0.3433	-0.5591	0.5820 
577.907	0.3633	-0.5767	0.6011 
577.907	0.3794	-0.6196	0.6328 
577.907	0.3823	-0.6382	0.6343 
577.923	0.3438	-0.6704	0.6206 
577.938	0.3408	-0.6836	0.6143 
577.954	0.3643	-0.6865	0.6299 
577.985	0.3823	-0.6943	0.6260 
578.094	0.3730	-0.7339	0.6108 
578.094	0.3877	-0.7231	0.6211 
578.110	0.4492	-0.6675	0.6348 
578.110	0.4961	-0.6489	0.6484 
578.110	0.5010	-0.7651	0.7368 
578.110	0.4805	-0.8208	0.8833 
578.126	0.4365	-0.8003	0.9092 
578.141	0.4541	-0.6802	0.8862 
578.219	0.4302	-0.5864	0.8652 
578.235	0.4351	-0.4990	0.8828 
578.235	0.4458	-0.5151	0.9478 
578.235	0.5088	-0.5439	1.0122 
578.235	0.5532	-0.5698	1.0034 
578.251	0.5542	-0.5859	0.9102 
578.266	0.4736	-0.5635	0.8086 
578.298	0.3857	-0.5068	0.6689 
578.313	0.3960	-0.4653	0.6411 
578.329	0.3369	-0.4229	0.6260 
578.360	0.2935	-0.4326	0.5884 
578.391	0.2832	-0.4663	0.5864 
578.501	0.3096	-0.4746	0.6167 
578.501	0.3442	-0.4917	0.6670 
578.516	0.3574	-0.5083	0.6875 
578.516	0.3633	-0.5405	0.7158 
578.516	0.3511	-0.5679	0.7334 
578.516	0.3472	-0.5952	0.7490 
578.516	0.3647	-0.5806	0.7559 
578.548	0.4146	-0.5313	0.7578 
578.579	0.4199	-0.5737	0.7622 
578.579	0.3193	-0.6899	0.7476 
578.626	0.2563	-0.7437	0.7339 
578.719	0.2700	-0.7344	0.7246 
578.719	0.3550	-0.6621	0.7241 
578.735	0.5791	-0.6177	0.7979 
578.735	0.5693	-0.6997	0.8325 
578.735	0.5010	-0.7476	0.7554 
578.735	0.4712	-0.7246	0.6465 
578.735	0.5664	-0.5576	0.5498 
578.766	0.6890	-0.4531	0.5796 
578.844	0.6899	-0.5361	0.6558 
578.844	0.5894	-0.6738	0.7192 
578.860	0.5024	-0.7383	0.7598 
578.860	0.4727	-0.6904	0.7383 
578.860	0.4546	-0.6123	0.6343 
578.876	0.4785	-0.5562	0.6016 
578.891	0.4214	-0.5405	0.5801 
578.907	0.3467	-0.5889	0.5693 
578.923	0.2891	-0.6289	0.5674 
578.954	0.3213	-0.6226	0.5649 
579.016	0.3745	-0.6001	0.5698 
579.048	0.3867	-0.5898	0.5903 
579.048	0.3916	-0.5981	0.5942 
579.048	0.3765	-0.6118	0.5894 
579.063	0.4023	-0.6099	0.5913 
579.079	0.4136	-0.6274	0.5913 
579.095	0.3975	-0.6943	0.6011 
579.110	0.4028	-0.7261	0.6196 
579.126	0.3970	-0.7305	0.6167 
579.157	0.4136	-0.7056	0.6392 
579.188	0.5137	-0.7358	0.7534 
579.188	0.5645	-0.7998	0.9302 
579.282	0.4780	-0.8628	1.0000 
579.313	0.4424	-0.7720	0.9614 
579.313	0.4009	-0.6616	0.8975 
579.313	0.3652	-0.5352	0.8076 
579.313	0.3857	-0.4946	0.8169 
579.313	0.4521	-0.4805	0.9136 
579.329	0.4824	-0.4946	0.9492 
579.345	0.4854	-0.5483	0.9155 
579.360	0.4814	-0.5566	0.8760 
579.391	0.4116	-0.5347	0.7764 
579.501	0.3862	-0.4932	0.7158 
579.516	0.3149	-0.4570	0.6392 
579.516	0.2886	-0.4414	0.6128 
579.516	0.2939	-0.4697	0.6260 
579.516	0.3145	-0.4902	0.6548 
579.516	0.3501	-0.4873	0.7002 
579.548	0.3745	-0.4819	0.7114 
579.548	0.3765	-0.5195	0.7466 
579.563	0.3418	-0.5532	0.7563 
579.579	0.3179	-0.5889	0.7505 
579.610	0.3301	-0.5908	0.7544 
579.704	0.3867	-0.5703	0.7788 
579.720	0.4043	-0.5771	0.7744 
579.720	0.3555	-0.6631	0.7563 
579.720	0.2925	-0.7339	0.7505 
579.720	0.2402	-0.7583	0.7261 
579.735	0.2700	-0.7070	0.7061 
579.751	0.4058	-0.6309	0.7183 
579.782	0.4976	-0.6606	0.7749 
579.813	0.4248	-0.7163	0.7593 
579.813	0.4199	-0.7148	0.6987 
579.923	0.4253	-0.7456	0.6714 
579.954	0.4561	-0.7227	0.6133 
579.954	0.5571	-0.6348	0.5713 
579.954	0.6372	-0.6323	0.6362 
579.954	0.5918	-0.7109	0.7832 
579.954	0.5342	-0.7231	0.7690 
579.969	0.4497	-0.6787	0.6851 
579.969	0.4072	-0.6387	0.6260 
580.032	0.3818	-0.5571	0.5435 
580.063	0.3633	-0.5332	0.5190 
580.063	0.3501	-0.5444	0.5464 
580.063	0.3413	-0.5820	0.5654 
580.063	0.3442	-0.6191	0.5815 
580.079	0.3462	-0.6284	0.5903 
580.110	0.3486	-0.6460	0.5972 
580.126	0.3564	-0.6509	0.6001 
580.157	0.3711	-0.6494	0.5854 
580.188	0.3774	-0.6479	0.5767 
580.188	0.3706	-0.6689	0.5771 
580.219	0.3662	-0.7031	0.5767 
580.313	0.3799	-0.7573	0.6226 
580.313	0.3960	-0.7544	0.6567 
580.329	0.4282	-0.7329	0.6646 
580.329	0.4629	-0.7383	0.6689 
580.329	0.4795	-0.8164	0.7554 
580.329	0.4336	-0.8599	0.9375 
580.345	0.4185	-0.8281	0.8931 
580.360	0.4219	-0.7358	0.8789 
580.391	0.3652	-0.6670	0.8413 
580.407	0.2983	-0.5449	0.8262 
580.423	0.3154	-0.4985	0.8784 
580.516	0.4429	-0.4814	0.9565 
580.548	0.5186	-0.4814	0.9912 
580.548	0.5288	-0.5425	0.9365 
580.548	0.4712	-0.5708	0.8613 
580.548	0.3628	-0.5552	0.7358 
580.548	0.3467	-0.5122	0.6812 
580.563	0.3555	-0.4258	0.6284 
580.579	0.3389	-0.4121	0.6147 
580.594	0.2969	-0.4536	0.5874 
580.626	0.2935	-0.4844	0.6079 
580.641	0.3296	-0.4946	0.6675 
580.673	0.3389	-0.5151	0.7051 
580.688	0.3218	-0.5669	0.7212 
580.751	0.3101	-0.5923	0.7192 
580.766	0.3237	-0.5854	0.7285 
580.766	0.3613	-0.5596	0.7275 
580.766	0.3896	-0.5425	0.7524 
580.782	0.3965	-0.5596	0.7710 
580.798	0.3545	-0.6421	0.7905 
580.907	0.2910	-0.7056	0.7827 
580.923	0.2192	-0.7710	0.7676 
580.923	0.2495	-0.7544	0.7739 
580.923	0.4282	-0.6494	0.7832 
580.923	0.5391	-0.6475	0.8262 
580.923	0.4814	-0.7783	0.8579 
580.954	0.4497	-0.8071	0.7847 
580.970	0.3926	-0.7261	0.5835 
580.985	0.4463	-0.5747	0.5073 
581.016	0.6670	-0.4326	0.5713 
581.110	0.7051	-0.5039	0.6719 
581.141	0.5513	-0.7046	0.7729 
581.141	0.4937	-0.7539	0.7695 
581.141	0.4585	-0.7148	0.7432 
581.141	0.4399	-0.6582	0.6870 
581.141	0.4346	-0.5552	0.6074 
581.141	0.4170	-0.5015	0.5718 
581.157	0.3755	-0.4819	0.5430 
581.173	0.3433	-0.5225	0.5435 
581.204	0.3218	-0.5918	0.5703 
581.313	0.3281	-0.6060	0.5962 
581.329	0.3711	-0.6108	0.6147 
581.329	0.3745	-0.6211	0.6118 
581.329	0.3667	-0.6685	0.6089 
581.329	0.3691	-0.6636	0.5972 
581.329	0.3823	-0.6699	0.5962 
581.345	0.4028	-0.6782	0.6099 
581.360	0.4121	-0.6787	0.6172 
581.376	0.4287	-0.6772	0.6548 
581.391	0.4395	-0.6797	0.6694 
581.423	0.4624	-0.6938	0.7188 
581.516	0.5024	-0.7451	0.7979 
581.532	0.4917	-0.8013	0.9854 
581.532	0.4365	-0.8081	0.9731 
581.532	0.4204	-0.6904	0.9102 
581.532	0.3643	-0.6191	0.8643 
581.548	0.3579	-0.5220	0.8506 
581.563	0.3940	-0.4863	0.9019 
581.579	0.4614	-0.4971	0.9395 
581.610	0.4883	-0.5469	0.9375 
581.626	0.5181	-0.5586	0.9023 
581.704	0.4570	-0.5361	0.8247 
581.704	0.3765	-0.4922	0.6860 
581.720	0.3579	-0.4604	0.6426 
581.720	0.3267	-0.4224	0.6167 
581.720	0.3101	-0.4292	0.6040 
581.735	0.2993	-0.4800	0.6284 
581.751	0.3193	-0.4854	0.6606 
581.782	0.3809	-0.4707	0.7168 
581.813	0.3940	-0.4819	0.7378 
581.891	0.3535	-0.5352	0.7432 
581.891	0.3418	-0.5635	0.7476 
581.907	0.3271	-0.5830	0.7471 
581.907	0.3384	-0.5552	0.7534 
581.907	0.3936	-0.5366	0.7778 
581.923	0.3950	-0.5708	0.7944 
581.938	0.3022	-0.6816	0.7930 
581.970	0.2578	-0.7329	0.7861 
581.985	0.2847	-0.6987	0.7793 
582.001	0.3916	-0.6299	0.7734 
582.079	0.5498	-0.6431	0.8145 
582.110	0.5229	-0.7393	0.8374 
