StartTime: 2018-11-11 20:28:49.928
Time(s)	ax(g)	ay(g)	az(g) 
702.799	0.5435	-0.7300	0.8311 
702.830	0.5313	-0.8105	0.7388 
702.862	0.5522	-0.7236	0.6362 
702.862	0.6890	-0.4780	0.5967 
702.940	0.7173	-0.4824	0.6313 
702.955	0.5693	-0.6650	0.7407 
702.955	0.5015	-0.7139	0.7563 
702.955	0.4233	-0.6577	0.6929 
702.971	0.3970	-0.6196	0.6201 
702.987	0.3979	-0.5415	0.5728 
703.002	0.4121	-0.4775	0.5347 
703.018	0.3882	-0.5015	0.5264 
703.049	0.3589	-0.5698	0.5610 
703.065	0.3657	-0.6030	0.5957 
703.080	0.3857	-0.6025	0.5947 
703.111	0.3608	-0.6421	0.6006 
703.221	0.3574	-0.6597	0.6123 
703.237	0.3940	-0.6631	0.6069 
703.237	0.4297	-0.6235	0.6387 
703.237	0.4590	-0.6167	0.6489 
703.237	0.3965	-0.7090	0.5947 
703.237	0.3306	-0.7271	0.5767 
703.268	0.3125	-0.6909	0.5493 
703.268	0.3691	-0.6494	0.5640 
703.362	0.4678	-0.5962	0.6289 
703.362	0.5005	-0.5874	0.6621 
703.377	0.4951	-0.6392	0.7021 
703.377	0.4355	-0.7144	0.7549 
703.377	0.3877	-0.8325	0.8701 
703.393	0.3945	-0.8511	0.9624 
703.408	0.4590	-0.6885	1.0303 
703.424	0.4604	-0.5513	0.9688 
703.440	0.4556	-0.4863	0.9033 
703.455	0.4365	-0.5249	0.9370 
703.471	0.5073	-0.5581	0.9824 
703.580	0.5278	-0.5664	0.9585 
703.596	0.4868	-0.5801	0.8521 
703.596	0.4448	-0.5400	0.7896 
703.596	0.4233	-0.4956	0.6870 
703.596	0.4175	-0.4468	0.6504 
703.643	0.3384	-0.4336	0.6001 
703.643	0.2798	-0.4741	0.5815 
703.658	0.2407	-0.5327	0.5830 
703.658	0.2705	-0.5459	0.6138 
703.690	0.3442	-0.5225	0.6748 
703.768	0.3735	-0.4976	0.6870 
703.768	0.3687	-0.5415	0.6729 
703.799	0.3364	-0.5864	0.6890 
703.799	0.3359	-0.6206	0.7266 
703.799	0.3491	-0.6255	0.7529 
703.799	0.3701	-0.6113	0.7563 
703.815	0.3525	-0.5972	0.7324 
703.830	0.3228	-0.6309	0.7295 
703.862	0.3232	-0.6563	0.7466 
703.893	0.2446	-0.7261	0.7178 
703.924	0.2451	-0.6968	0.7017 
703.924	0.3901	-0.6108	0.7383 
703.955	0.5249	-0.6172	0.7627 
703.955	0.5151	-0.7139	0.8228 
704.049	0.4805	-0.7529	0.7700 
704.080	0.4946	-0.7495	0.6733 
704.080	0.5200	-0.6982	0.6152 
704.080	0.6470	-0.5977	0.6436 
704.080	0.6909	-0.6030	0.6924 
704.080	0.6074	-0.7056	0.7510 
704.096	0.5254	-0.7393	0.7632 
704.158	0.4951	-0.7280	0.7275 
704.190	0.4917	-0.6528	0.6948 
704.190	0.4766	-0.5405	0.6001 
704.190	0.4648	-0.4702	0.5464 
704.205	0.4277	-0.4712	0.5195 
704.221	0.3687	-0.5264	0.5083 
704.237	0.3628	-0.5381	0.5234 
704.252	0.3862	-0.5703	0.5615 
704.283	0.3994	-0.5889	0.5811 
704.315	0.3970	-0.6128	0.5894 
704.315	0.3867	-0.6313	0.5938 
704.346	0.3813	-0.6494	0.6133 
704.455	0.3916	-0.6548	0.6069 
704.455	0.4199	-0.6421	0.6172 
704.471	0.4248	-0.6421	0.6079 
704.471	0.3701	-0.7012	0.5947 
704.471	0.3418	-0.7354	0.6123 
704.471	0.3711	-0.7368	0.6416 
704.502	0.4121	-0.7007	0.6460 
704.502	0.4658	-0.6670	0.6709 
704.580	0.4580	-0.7129	0.6968 
704.580	0.4116	-0.8120	0.8247 
704.596	0.3818	-0.8262	0.8823 
704.596	0.4736	-0.7100	0.9023 
704.596	0.4810	-0.5928	0.8931 
704.612	0.3667	-0.5410	0.8511 
704.627	0.3379	-0.5542	0.8926 
704.658	0.3926	-0.5576	0.9839 
704.690	0.4756	-0.5547	0.9941 
704.721	0.5293	-0.5376	0.9375 
704.721	0.5308	-0.5278	0.8779 
704.737	0.4678	-0.5161	0.7759 
704.752	0.4043	-0.5151	0.6943 
704.830	0.3359	-0.5142	0.6382 
704.846	0.3013	-0.4956	0.6201 
704.846	0.2734	-0.4868	0.6035 
704.846	0.3032	-0.4580	0.6157 
704.862	0.3706	-0.4360	0.6372 
704.877	0.3809	-0.4585	0.6616 
704.893	0.3789	-0.5127	0.7207 
704.908	0.3467	-0.5532	0.7427 
704.940	0.3052	-0.5908	0.7065 
704.971	0.3076	-0.6084	0.6929 
704.971	0.3511	-0.5874	0.7114 
704.987	0.3813	-0.5747	0.7368 
705.002	0.4087	-0.5762	0.7456 
705.065	0.3926	-0.6240	0.7700 
705.096	0.3223	-0.7217	0.7690 
705.096	0.2729	-0.7524	0.7544 
705.096	0.2910	-0.7017	0.7422 
705.112	0.4116	-0.6313	0.7476 
705.190	0.6255	-0.6606	0.8413 
705.205	0.5596	-0.7686	0.8843 
705.205	0.4814	-0.7983	0.7437 
705.205	0.4521	-0.7661	0.6284 
705.221	0.4590	-0.6802	0.5439 
705.237	0.6709	-0.4536	0.5493 
705.252	0.7573	-0.4561	0.6274 
705.268	0.6011	-0.6680	0.7271 
705.299	0.5044	-0.7412	0.7329 
705.393	0.4829	-0.7031	0.7227 
705.424	0.4624	-0.6592	0.6577 
705.424	0.4443	-0.5869	0.5747 
705.424	0.4243	-0.5366	0.5386 
705.424	0.3691	-0.4956	0.5132 
705.424	0.3398	-0.5259	0.5127 
705.440	0.3423	-0.5674	0.5464 
705.487	0.3560	-0.5659	0.5708 
705.487	0.3833	-0.5957	0.6191 
705.502	0.3730	-0.6479	0.6396 
705.533	0.3398	-0.6982	0.6455 
705.533	0.3301	-0.6987	0.6309 
705.549	0.3701	-0.6587	0.6060 
705.565	0.4106	-0.6509	0.6147 
705.674	0.4272	-0.6592	0.6104 
705.690	0.4009	-0.6802	0.5957 
705.690	0.4043	-0.6812	0.6006 
705.690	0.4658	-0.6406	0.6519 
705.690	0.5605	-0.6841	0.7759 
705.690	0.5596	-0.7886	0.9297 
705.721	0.4165	-0.9316	1.0352 
705.768	0.3730	-0.8750	0.9917 
705.768	0.3159	-0.6709	0.8745 
705.783	0.3369	-0.5728	0.8208 
705.799	0.3936	-0.5093	0.8926 
705.877	0.4351	-0.4917	0.9302 
705.893	0.4961	-0.5127	0.9180 
705.893	0.5093	-0.5220	0.8916 
705.893	0.4585	-0.5254	0.8120 
705.893	0.3984	-0.5088	0.7417 
705.924	0.3696	-0.4468	0.6772 
705.924	0.3325	-0.4043	0.6460 
706.002	0.2935	-0.4058	0.5977 
706.018	0.2925	-0.4287	0.6123 
706.018	0.3286	-0.4653	0.6592 
706.018	0.3545	-0.4771	0.6885 
706.033	0.3682	-0.5020	0.7310 
706.049	0.3608	-0.5283	0.7559 
706.065	0.3418	-0.5527	0.7485 
706.080	0.3193	-0.5830	0.7402 
706.112	0.3091	-0.6328	0.7314 
706.190	0.3330	-0.6060	0.7383 
706.190	0.3574	-0.5322	0.7266 
706.205	0.3594	-0.5508	0.7314 
706.205	0.2900	-0.7061	0.7461 
706.205	0.2466	-0.7544	0.7603 
706.221	0.2686	-0.7192	0.7671 
706.237	0.4863	-0.6353	0.8096 
706.283	0.6016	-0.6782	0.8906 
706.299	0.5400	-0.7861	0.8765 
706.330	0.4785	-0.7959	0.7529 
706.330	0.4097	-0.7412	0.5664 
706.362	0.5195	-0.5796	0.5586 
706.362	0.7231	-0.4673	0.6724 
706.455	0.6636	-0.6064	0.7607 
706.487	0.4854	-0.7666	0.7520 
706.487	0.4297	-0.7339	0.7314 
706.487	0.3950	-0.6372	0.6704 
706.487	0.4263	-0.5576	0.6104 
706.487	0.4287	-0.4482	0.5420 
706.518	0.4150	-0.4370	0.5347 
706.549	0.3931	-0.5259	0.5840 
706.549	0.3608	-0.5791	0.6001 
706.580	0.3496	-0.5923	0.6045 
706.580	0.3560	-0.5957	0.6060 
706.658	0.3535	-0.6484	0.6250 
706.674	0.3613	-0.6699	0.6343 
706.674	0.3604	-0.6582	0.6313 
706.674	0.3628	-0.6479	0.6201 
706.690	0.3975	-0.6377	0.6079 
706.705	0.4170	-0.6582	0.6108 
706.721	0.4106	-0.6865	0.6367 
706.737	0.3979	-0.6992	0.6240 
706.768	0.4365	-0.6714	0.6489 
706.846	0.4785	-0.6650	0.6709 
706.877	0.4971	-0.7803	0.8047 
706.877	0.4619	-0.8462	0.9316 
706.877	0.4180	-0.8472	0.9238 
706.877	0.4351	-0.7275	0.9194 
706.908	0.3853	-0.5562	0.8745 
706.924	0.3838	-0.4985	0.8608 
706.924	0.4546	-0.4897	0.9165 
706.955	0.5371	-0.5117	0.9556 
707.018	0.5298	-0.5610	0.8926 
707.018	0.5044	-0.5527	0.8291 
707.049	0.4609	-0.5122	0.7607 
707.049	0.4429	-0.4556	0.7031 
707.049	0.3955	-0.4067	0.6548 
707.065	0.3369	-0.4033	0.6328 
707.080	0.3159	-0.4561	0.6294 
707.096	0.3193	-0.4863	0.6665 
707.112	0.3560	-0.4810	0.6938 
707.143	0.3818	-0.4668	0.6914 
707.221	0.3862	-0.4814	0.7012 
707.237	0.3711	-0.5088	0.7212 
707.237	0.3599	-0.5605	0.7427 
707.237	0.3447	-0.5747	0.7305 
707.237	0.3545	-0.5698	0.7192 
707.268	0.3906	-0.5645	0.7378 
707.283	0.4243	-0.5693	0.7422 
707.299	0.3774	-0.6528	0.7549 
707.315	0.2930	-0.7480	0.7451 
707.330	0.2515	-0.7622	0.7310 
707.408	0.3184	-0.6787	0.7407 
707.424	0.5522	-0.5645	0.7612 
707.424	0.6289	-0.6055	0.8423 
707.424	0.4648	-0.7559	0.7852 
707.440	0.4575	-0.7456	0.6914 
707.455	0.4756	-0.6968	0.6187 
707.487	0.5942	-0.6191	0.6338 
707.502	0.6880	-0.5713	0.6851 
707.518	0.6655	-0.6455	0.7192 
707.533	0.5439	-0.7280	0.7305 
707.549	0.4849	-0.7100	0.7065 
707.596	0.4355	-0.6318	0.6143 
707.674	0.4209	-0.5430	0.5518 
707.690	0.4067	-0.4512	0.5083 
707.690	0.4063	-0.4287	0.5244 
707.690	0.3838	-0.5049	0.5732 
707.690	0.3623	-0.5752	0.5913 
707.705	0.3574	-0.6230	0.5981 
707.721	0.3750	-0.6250	0.6177 
707.737	0.3989	-0.6548	0.6304 
707.752	0.3975	-0.6748	0.6104 
707.783	0.3999	-0.6567	0.6162 
707.862	0.3896	-0.6567	0.6108 
707.862	0.3730	-0.6841	0.5977 
707.877	0.3740	-0.7090	0.6079 
707.877	0.4102	-0.7241	0.6191 
707.877	0.4390	-0.7026	0.6133 
707.893	0.4731	-0.6870	0.6284 
707.908	0.5132	-0.7158	0.6890 
707.940	0.5425	-0.7773	0.9175 
707.955	0.4756	-0.8247	0.9565 
707.971	0.4712	-0.7305	0.9619 
708.065	0.4209	-0.6655	0.9014 
708.096	0.3384	-0.5952	0.8115 
708.096	0.3418	-0.5464	0.8403 
708.096	0.4253	-0.5181	0.8799 
708.096	0.4766	-0.5649	0.9165 
708.127	0.5347	-0.5649	0.9224 
708.143	0.4907	-0.5342	0.8525 
708.143	0.3999	-0.4985	0.7285 
708.158	0.3579	-0.4863	0.6719 
708.174	0.2861	-0.4565	0.6084 
708.268	0.2622	-0.4375	0.5659 
708.299	0.2764	-0.4531	0.5684 
708.299	0.2979	-0.4756	0.6299 
708.299	0.3369	-0.4980	0.6831 
708.299	0.3604	-0.5234	0.7158 
708.299	0.3638	-0.5337	0.7622 
708.315	0.3491	-0.5752	0.7754 
708.330	0.3462	-0.6011	0.7480 
708.362	0.3491	-0.6113	0.7212 
708.377	0.3599	-0.6104	0.7231 
708.502	0.3872	-0.5938	0.7324 
708.533	0.3867	-0.6123	0.7427 
708.533	0.3057	-0.6899	0.7466 
708.533	0.2617	-0.7300	0.7344 
708.533	0.3149	-0.6938	0.7368 
708.533	0.4541	-0.6665	0.7803 
708.533	0.5537	-0.7368	0.8486 
708.549	0.4839	-0.7700	0.7188 
708.643	0.4780	-0.6963	0.6089 
708.643	0.5093	-0.7217	0.5796 
708.658	0.6240	-0.6772	0.6172 
708.658	0.7075	-0.6426	0.6631 
708.658	0.5815	-0.7422	0.7197 
708.658	0.4614	-0.8286	0.7212 
708.674	0.4248	-0.7529	0.6831 
708.690	0.4258	-0.6528	0.6240 
708.721	0.4629	-0.5254	0.5571 
708.737	0.4575	-0.4863	0.5308 
708.752	0.3853	-0.5098	0.5190 
708.815	0.3691	-0.5439	0.5405 
708.846	0.3735	-0.5796	0.5708 
708.846	0.3730	-0.6074	0.5767 
708.846	0.3691	-0.6313	0.6006 
708.862	0.3779	-0.6372	0.6191 
708.877	0.3701	-0.6572	0.6157 
708.893	0.3574	-0.6577	0.5923 
708.908	0.3760	-0.6416	0.5801 
708.924	0.3965	-0.6504	0.5796 
708.955	0.3833	-0.6870	0.5830 
708.971	0.3584	-0.7158	0.5884 
709.002	0.3486	-0.7446	0.5859 
709.049	0.3794	-0.7285	0.6001 
709.065	0.4614	-0.7017	0.6660 
709.065	0.4580	-0.7202	0.6772 
709.080	0.4229	-0.8330	0.7241 
709.096	0.4204	-0.8970	0.8228 
709.112	0.4043	-0.9282	0.8662 
709.143	0.4673	-0.8428	0.9067 
709.158	0.4727	-0.5796	0.8760 
709.205	0.4644	-0.4414	0.7891 
709.205	0.4526	-0.4048	0.8154 
709.221	0.4917	-0.4487	0.8882 
709.299	0.5200	-0.5234	0.9468 
709.315	0.4961	-0.5620	0.8989 
709.315	0.4971	-0.5566	0.8555 
709.315	0.4873	-0.5356	0.8101 
709.315	0.4551	-0.4990	0.7202 
709.346	0.4097	-0.4722	0.6694 
709.346	0.3506	-0.4653	0.6299 
709.377	0.3174	-0.4780	0.5913 
709.408	0.3120	-0.5068	0.6001 
709.408	0.3403	-0.5225	0.6255 
709.471	0.3594	-0.5015	0.6313 
709.502	0.3779	-0.5151	0.6455 
709.502	0.3623	-0.5576	0.6719 
709.502	0.3677	-0.5728	0.6973 
709.518	0.3838	-0.5767	0.7271 
709.533	0.4033	-0.5859	0.7373 
709.549	0.4116	-0.5962	0.7412 
709.580	0.4023	-0.6182	0.7524 
709.612	0.4067	-0.6416	0.7676 
709.627	0.3560	-0.7026	0.7446 
709.627	0.2969	-0.7344	0.7197 
709.658	0.3354	-0.7036	0.7285 
709.737	0.5010	-0.6772	0.7871 
709.752	0.5806	-0.7012	0.8774 
709.752	0.5444	-0.7178	0.7847 
709.752	0.5127	-0.6851	0.6108 
709.752	0.5303	-0.6523	0.5469 
709.768	0.6973	-0.5015	0.5801 
709.783	0.7319	-0.4966	0.6265 
709.830	0.6191	-0.6592	0.7041 
709.846	0.5386	-0.7559	0.7334 
709.846	0.4819	-0.7349	0.7026 
709.955	0.4604	-0.6768	0.6450 
709.987	0.4434	-0.5762	0.5620 
709.987	0.4209	-0.5254	0.5259 
709.987	0.3896	-0.4980	0.4824 
709.987	0.3760	-0.4844	0.4927 
709.987	0.3848	-0.5200	0.5278 
710.002	0.3872	-0.5581	0.5615 
710.002	0.3608	-0.6411	0.6045 
710.033	0.3472	-0.6714	0.6187 
710.049	0.3511	-0.6606	0.6011 
710.065	0.3774	-0.6523	0.5938 
710.127	0.4165	-0.6763	0.6235 
710.143	0.4111	-0.7119	0.6382 
710.143	0.3921	-0.7354	0.6372 
710.143	0.3960	-0.7583	0.6465 
710.174	0.4346	-0.7451	0.6772 
710.283	0.4639	-0.7153	0.6460 
710.299	0.4946	-0.6704	0.6465 
710.299	0.5024	-0.7378	0.7163 
710.299	0.4766	-0.8013	0.9136 
710.299	0.4678	-0.8096	0.9106 
710.299	0.4185	-0.7056	0.8843 
710.330	0.3726	-0.6353	0.8428 
710.330	0.3594	-0.5347	0.8042 
710.362	0.3882	-0.5005	0.8447 
710.362	0.4346	-0.5127	0.8970 
710.393	0.5239	-0.5498	0.9370 
710.502	0.5425	-0.5811	0.9209 
710.518	0.5059	-0.5698	0.8599 
710.518	0.4414	-0.5347	0.7886 
710.518	0.3667	-0.5088	0.6758 
710.518	0.3188	-0.4756	0.6260 
710.518	0.2910	-0.4233	0.5542 
710.534	0.2896	-0.4219	0.5400 
710.549	0.3198	-0.4521	0.6108 
710.565	0.3457	-0.4556	0.6523 
710.580	0.3750	-0.4453	0.6938 
710.627	0.3926	-0.4702	0.7002 
710.643	0.3735	-0.5654	0.7544 
710.643	0.3491	-0.6060	0.7544 
710.658	0.3398	-0.6211	0.7280 
710.674	0.3774	-0.6177	0.7441 
710.752	0.4302	-0.6074	0.7739 
710.768	0.4414	-0.6313	0.7637 
710.768	0.3521	-0.7144	0.7427 
710.768	0.3105	-0.7207	0.7334 
710.784	0.3838	-0.6387	0.7339 
710.799	0.5454	-0.5757	0.7690 
710.893	0.6465	-0.7139	0.8481 
710.909	0.5518	-0.8242	0.8091 
710.909	0.4976	-0.8350	0.6211 
710.909	0.5044	-0.7651	0.5435 
710.909	0.6465	-0.5840	0.5806 
710.924	0.6929	-0.5503	0.6387 
710.940	0.5850	-0.6646	0.7144 
710.955	0.5029	-0.7080	0.6831 
710.971	0.4185	-0.6914	0.6519 
711.002	0.4072	-0.6387	0.6094 
711.065	0.4434	-0.5508	0.5474 
711.096	0.4434	-0.5005	0.5283 
711.096	0.3926	-0.4912	0.4937 
711.096	0.3647	-0.5181	0.4985 
711.096	0.3682	-0.5547	0.5273 
711.112	0.3936	-0.5757	0.5527 
711.143	0.4189	-0.6001	0.6099 
711.158	0.4165	-0.6118	0.6133 
711.190	0.3799	-0.6440	0.6001 
711.221	0.3701	-0.6597	0.5835 
711.221	0.3989	-0.6538	0.5811 
711.252	0.4341	-0.6660	0.5952 
711.330	0.4326	-0.7280	0.6143 
711.330	0.4409	-0.7432	0.6338 
711.346	0.4521	-0.7085	0.6670 
711.346	0.4741	-0.6973	0.6860 
711.346	0.5171	-0.7700	0.8379 
711.362	0.5010	-0.8062	0.9736 
711.377	0.4185	-0.8042	0.9570 
711.424	0.3599	-0.7314	0.9058 
711.455	0.3218	-0.6343	0.8618 
711.455	0.3784	-0.5103	0.8687 
711.487	0.4209	-0.4976	0.9019 
711.502	0.4634	-0.5381	0.9336 
711.502	0.4639	-0.5845	0.9087 
711.612	0.4712	-0.6108	0.8579 
711.627	0.4258	-0.5913	0.8081 
711.627	0.3623	-0.5264	0.7056 
711.627	0.3413	-0.4717	0.6582 
711.627	0.3188	-0.4058	0.5908 
711.627	0.3052	-0.4180	0.5732 
711.658	0.2876	-0.4629	0.6030 
711.658	0.3159	-0.4678	0.6313 
711.752	0.3599	-0.4966	0.6812 
711.783	0.3574	-0.5107	0.6885 
711.783	0.3296	-0.5659	0.7192 
711.783	0.3218	-0.6167	0.7354 
711.783	0.3394	-0.6089	0.7437 
711.783	0.3867	-0.5605	0.7407 
711.815	0.4209	-0.5605	0.7646 
711.846	0.3965	-0.6313	0.7930 
711.877	0.2856	-0.7236	0.7827 
711.877	0.2529	-0.7520	0.7710 
711.893	0.3535	-0.7495	0.8032 
711.893	0.5186	-0.7637	0.8945 
711.924	0.5908	-0.7773	0.9067 
712.018	0.5967	-0.6997	0.7520 
712.033	0.5566	-0.6162	0.5522 
712.033	0.6006	-0.5601	0.5425 
712.033	0.6885	-0.5234	0.6450 
712.033	0.6689	-0.5938	0.7163 
712.033	0.5361	-0.7065	0.7197 
712.065	0.4541	-0.7168	0.6875 
712.143	0.4185	-0.6382	0.6323 
712.158	0.4302	-0.5405	0.5776 
712.158	0.4424	-0.4756	0.5195 
712.158	0.4155	-0.4912	0.5176 
712.158	0.3657	-0.5464	0.5376 
712.174	0.3540	-0.5757	0.5415 
712.190	0.3525	-0.6035	0.5605 
712.221	0.3638	-0.6216	0.5854 
712.237	0.3984	-0.6245	0.6147 
712.252	0.4009	-0.6328	0.6299 
712.362	0.3730	-0.6616	0.6309 
712.393	0.3662	-0.6675	0.6196 
712.393	0.4023	-0.6626	0.5913 
712.393	0.4321	-0.6440	0.5879 
712.393	0.4380	-0.6978	0.6050 
712.393	0.4048	-0.7666	0.6382 
712.424	0.3921	-0.8105	0.6245 
712.440	0.4038	-0.7871	0.6123 
712.440	0.4219	-0.7813	0.6338 
712.487	0.4707	-0.8062	0.7827 
712.487	0.4497	-0.7920	0.8711 
712.518	0.4609	-0.7212	0.8198 
712.565	0.4175	-0.6196	0.8066 
712.565	0.3960	-0.4863	0.8149 
712.580	0.4390	-0.5005	0.8857 
712.580	0.5889	-0.5889	0.9927 
712.612	0.6313	-0.6299	1.0508 
712.612	0.5605	-0.6753	0.9312 
712.690	0.4438	-0.6685	0.8047 
712.705	0.3535	-0.5796	0.6396 
712.705	0.3770	-0.4785	0.6001 
712.705	0.3682	-0.3799	0.5205 
712.721	0.3281	-0.3750	0.4966 
712.752	0.2969	-0.4712	0.5396 
712.768	0.3164	-0.5166	0.6099 
712.768	0.4009	-0.4995	0.6821 
712.784	0.4214	-0.4961	0.7139 
712.815	0.3711	-0.5654	0.7178 
712.830	0.3335	-0.6123	0.7148 
712.862	0.3145	-0.6558	0.7192 
712.971	0.3330	-0.6470	0.7363 
712.971	0.3745	-0.6245	0.7568 
712.987	0.3730	-0.6689	0.7539 
712.987	0.2646	-0.7969	0.7236 
712.987	0.2163	-0.8311	0.7075 
712.987	0.2988	-0.7241	0.7178 
712.987	0.4990	-0.6211	0.7432 
713.018	0.7266	-0.6768	0.8584 
713.049	0.6104	-0.7671	0.8130 
713.049	0.5142	-0.7363	0.5962 
713.096	0.5508	-0.6650	0.4946 
713.112	0.7588	-0.5063	0.5366 
713.112	0.8481	-0.4429	0.6235 
713.143	0.7007	-0.6299	0.6982 
713.221	0.5435	-0.7637	0.7168 
713.237	0.4785	-0.7432	0.7100 
713.237	0.4829	-0.6504	0.6636 
713.237	0.4795	-0.5107	0.5625 
713.237	0.4551	-0.4487	0.5063 
713.252	0.4111	-0.4321	0.4717 
713.268	0.3940	-0.4683	0.5132 
713.330	0.3647	-0.5352	0.5532 
713.362	0.3750	-0.5605	0.5605 
713.362	0.4004	-0.6025	0.6025 
713.362	0.3975	-0.6338	0.6226 
713.377	0.3931	-0.6304	0.6035 
713.408	0.4092	-0.6260	0.5825 
713.424	0.4082	-0.6606	0.5728 
713.424	0.3931	-0.7026	0.5825 
713.440	0.3975	-0.7344	0.6123 
713.455	0.4019	-0.7363	0.6240 
713.518	0.4004	-0.7261	0.6353 
713.549	0.4595	-0.7144	0.6855 
713.549	0.5068	-0.7446	0.7500 
713.549	0.5376	-0.8501	0.9038 
713.565	0.4326	-0.9224	0.9536 
713.580	0.3623	-0.7896	0.8843 
713.612	0.3394	-0.6343	0.8306 
713.627	0.3901	-0.4971	0.8047 
713.674	0.4673	-0.4888	0.8843 
