StartTime: 2018-11-23 19:07:01.106
Time(s)	ax(g)	ay(g)	az(g)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
462.978	-0.1235	-0.0381	1.1772	2.4060	6.2842	-13.2495	28.5800 
462.987	-0.0352	-0.0220	1.1592	2.5928	6.3062	-13.0737	28.6000 
463.007	-0.0547	-0.0293	1.0610	2.6862	6.2732	-13.0627	28.6100 
463.027	-0.0796	0.0684	0.9927	2.7466	6.2842	-13.2111	28.5900 
463.047	-0.1519	0.1362	0.8672	3.0267	6.3062	-13.2605	28.6000 
463.067	-0.1704	0.0928	0.8203	3.3783	6.3556	-13.2330	28.5800 
463.087	-0.1577	0.1191	0.8174	3.6420	6.4600	-13.1891	28.5800 
463.106	-0.1323	0.0811	0.8232	3.8672	6.5424	-13.0957	28.5800 
463.126	-0.0957	0.0508	0.8447	4.0814	6.5314	-12.8760	28.5700 
463.146	-0.1060	0.0806	0.9087	4.1144	6.4929	-12.5793	28.5700 
463.166	-0.1284	0.1074	0.9590	4.0485	6.4325	-12.2662	28.5700 
463.217	-0.1377	0.0923	0.9497	4.0814	6.3721	-11.9586	28.5700 
463.220	-0.1138	0.1191	0.9463	4.0540	6.3007	-11.6620	28.5700 
463.226	-0.0815	0.1650	0.9614	4.0430	6.1908	-11.3818	28.5800 
463.246	-0.0674	0.1875	0.9697	4.0375	6.0040	-11.1511	28.5900 
463.266	-0.0713	0.1621	0.9727	4.1144	5.7513	-10.9698	28.5800 
463.286	-0.0806	0.1411	0.9888	4.1803	5.4327	-10.8655	28.5800 
463.306	-0.1064	0.1270	0.9990	4.2133	5.1141	-10.8655	28.5800 
463.325	-0.1714	0.1743	1.0596	4.3561	4.8889	-11.0083	28.5800 
463.345	-0.1646	0.2075	1.0996	4.4330	4.7021	-11.1346	28.5800 
463.365	-0.1548	0.2627	1.1157	4.3396	4.5209	-11.1292	28.5900 
463.408	-0.1714	0.1807	1.1040	4.4385	4.3396	-11.0138	28.5800 
463.411	-0.1064	0.1729	1.2666	4.5758	4.1858	-10.8215	28.5900 
463.425	-0.0420	0.2109	1.3354	4.8010	4.0375	-10.5414	28.5800 
463.445	-0.0298	0.1357	1.2798	5.1306	3.8782	-10.2008	28.5800 
463.465	-0.0586	0.1099	1.1860	5.4492	3.7738	-9.8163	28.5800 
463.485	-0.0059	0.0366	1.0288	5.6689	3.7628	-9.4208	28.5800 
463.505	0.0698	0.0181	0.9077	5.7678	3.7683	-8.9648	28.5800 
463.525	0.2026	-0.1255	0.8516	5.6799	3.7299	-8.4540	28.5500 
463.545	0.2559	-0.1304	0.9146	5.4272	3.6749	-8.0200	28.5800 
463.603	0.1060	-0.1099	1.1343	4.9768	3.7244	-7.9651	28.5800 
463.605	0.0093	-0.0313	1.2324	4.3231	3.8782	-8.1738	28.5800 
463.605	-0.0059	0.0269	1.1523	3.7903	4.0430	-8.2892	28.5700 
463.624	-0.0005	0.0347	1.0288	3.5156	4.2847	-8.3771	28.5800 
463.645	0.0098	0.0166	0.8833	3.2629	4.5978	-8.4595	28.5800 
463.664	0.0083	0.0376	0.8511	2.8400	4.9054	-8.5583	28.5800 
463.684	0.0215	0.0215	0.8511	2.7631	5.1965	-8.6462	28.5800 
463.704	0.0562	-0.0059	0.8608	2.8455	5.4382	-8.7122	28.5700 
463.724	0.0762	0.0112	0.8799	2.8455	5.6195	-8.8110	28.5600 
463.745	0.0542	0.0078	0.9014	2.7246	5.7788	-8.9374	28.5800 
463.800	0.0156	0.0566	0.9688	2.5269	5.9381	-9.0857	28.5600 
463.802	0.0107	0.0176	0.9844	2.4500	6.0919	-9.2120	28.5600 
463.804	0.0107	0.0469	0.9941	2.4225	6.2402	-9.3274	28.5500 
463.823	0.0122	0.0815	1.0112	2.3621	6.3556	-9.4373	28.5500 
463.843	0.0156	0.0957	1.0220	2.4500	6.4709	-9.5471	28.5500 
463.863	0.0190	0.0962	1.0435	2.5378	6.5918	-9.6240	28.5500 
463.884	0.0015	0.1465	1.0576	2.5598	6.7346	-9.6680	28.5500 
463.903	-0.0195	0.1733	1.0527	2.5378	6.9049	-9.6625	28.5500 
463.923	-0.0283	0.1714	1.0688	2.6257	7.1027	-9.6185	28.5200 
463.943	0.0234	0.1299	1.0430	2.8235	7.2894	-9.5306	28.5500 
463.987	0.0493	0.1387	1.0288	3.0103	7.4652	-9.5142	28.5400 
463.991	0.0293	0.1748	1.0229	3.1366	7.6300	-9.5856	28.5400 
464.003	-0.0205	0.2129	1.0479	3.2190	7.7838	-9.6844	28.5400 
464.023	-0.1470	0.1689	1.2036	3.3344	7.9706	-9.7614	28.5400 
464.042	-0.1787	0.1494	1.2100	3.4387	8.1903	-9.6899	28.5400 
464.062	-0.1230	0.0200	1.2031	3.4827	8.4320	-9.5197	28.5300 
464.082	-0.1172	-0.0483	1.2109	3.3398	8.6298	-9.2999	28.5200 
464.102	-0.1929	-0.0977	1.0557	2.9773	8.8330	-9.2010	28.5400 
464.122	-0.2314	-0.0967	0.9438	2.2302	9.0802	-9.3054	28.5300 
464.142	-0.2568	-0.1011	0.9658	1.4667	9.2450	-9.3054	28.5200 
464.161	-0.2964	-0.1309	1.0854	0.9833	9.3384	-9.1022	28.5200 
464.182	-0.1592	-0.1060	1.1646	0.5109	9.3549	-8.7122	28.5300 
464.225	-0.1074	-0.0791	1.1309	0.0934	9.2670	-8.2837	28.5300 
464.227	-0.0894	-0.0488	1.0366	-0.1373	9.0747	-7.9486	28.5200 
464.242	-0.0928	-0.0615	0.9585	-0.1923	8.7946	-7.6685	28.5200 
464.261	-0.1392	-0.0112	0.8804	-0.1758	8.4869	-7.4707	28.5300 
464.281	-0.1494	0.0132	0.8413	0.0220	8.2123	-7.3224	28.5200 
464.301	-0.1646	0.0234	0.7881	0.2362	7.9816	-7.1851	28.5100 
464.321	-0.1460	0.0254	0.7983	0.3790	7.7673	-6.9873	28.5100 
464.341	-0.1294	-0.0063	0.8511	0.5383	7.5531	-6.7621	28.4900 
464.364	-0.1680	-0.0161	0.9131	0.5109	7.3444	-6.5314	28.5000 
464.423	-0.1890	0.0308	0.9849	0.2856	7.2070	-6.3556	28.5000 
464.426	-0.1616	0.0645	1.0020	0.1483	7.1191	-6.2567	28.4900 
464.426	-0.1035	0.0737	0.9976	0.4230	7.0532	-6.1523	28.5200 
464.441	-0.0962	0.0806	0.9883	0.8185	6.9763	-6.0754	28.4900 
464.461	-0.0996	0.1201	0.9966	1.0767	6.8610	-5.9656	28.4900 
464.481	-0.1128	0.1318	0.9893	1.3019	6.7236	-5.8667	28.5000 
464.500	-0.1084	0.1509	1.0083	1.5326	6.5479	-5.7953	28.5000 
464.520	-0.1035	0.1514	1.0518	1.8402	6.3281	-5.7513	28.5000 
464.540	-0.1304	0.1587	1.0947	2.1863	6.0974	-5.7843	28.4900 
464.560	-0.1733	0.1548	1.0850	2.4829	5.9381	-5.8777	28.4900 
464.621	-0.1958	0.1665	1.0718	2.7576	5.8722	-6.0150	28.5000 
464.623	-0.1646	0.1997	1.1045	2.9718	5.8557	-6.1029	28.4900 
464.623	-0.0562	0.1450	1.2021	3.2739	5.7898	-6.1249	28.4800 
464.640	0.0283	0.1274	1.2720	3.6804	5.5920	-6.1304	28.4700 
464.660	0.0259	0.0728	1.2178	4.2023	5.3394	-6.2073	28.5000 
464.680	0.0063	0.0200	1.1929	4.7131	5.1251	-6.3831	28.5100 
464.700	0.0464	0.0420	1.0103	4.9054	5.0043	-6.5643	28.4900 
464.719	0.0732	-0.0957	0.9272	4.7736	4.9603	-6.7126	28.4900 
464.740	0.1108	-0.1216	0.9858	4.4659	4.9164	-6.8005	28.5000 
464.759	0.0894	-0.1099	1.1040	4.1144	4.9164	-7.0422	28.5000 
464.812	-0.0498	-0.0098	1.1890	3.7408	4.9933	-7.5366	28.5100 
464.814	-0.0879	0.0356	1.1396	3.4772	5.1416	-8.0585	28.4900 
464.819	-0.0679	0.0420	0.9995	3.3234	5.3394	-8.4430	28.4800 
464.839	-0.0591	0.0210	0.9126	3.1311	5.5536	-8.7616	28.4900 
464.859	-0.0264	-0.0049	0.8447	2.9333	5.7733	-9.0253	28.5000 
464.879	0.0132	0.0215	0.8682	2.9224	5.9601	-9.1846	28.5000 
464.899	0.0352	0.0391	0.9150	2.9224	6.0864	-9.2175	28.5100 
464.919	0.0181	0.0503	0.9209	2.8400	6.1633	-9.2340	28.5100 
464.938	0.0186	0.0576	0.9287	2.6587	6.2292	-9.2340	28.4900 
464.959	0.0327	0.0581	0.9478	2.3840	6.2677	-9.1516	28.4900 
464.998	0.0381	0.0791	0.9570	2.2467	6.2732	-9.0033	28.4900 
465.002	0.0527	0.1074	0.9526	2.2028	6.2402	-8.8220	28.4800 
465.018	0.0049	0.1025	0.9414	2.2137	6.2073	-8.6517	28.4800 
465.038	-0.0186	0.0972	0.9243	2.2852	6.2073	-8.5529	28.4900 
465.058	-0.0474	0.1108	0.9600	2.3071	6.2842	-8.5419	28.5000 
465.078	-0.0356	0.1172	1.0005	2.2192	6.4160	-8.5034	28.5000 
465.098	-0.0088	0.1885	1.0518	2.1863	6.5753	-8.3990	28.4900 
465.118	-0.0229	0.1851	1.0674	2.2852	6.7456	-8.2507	28.4900 
465.138	0.0190	0.1533	1.0254	2.5378	6.8884	-8.0200	28.4900 
465.158	0.0479	0.1333	0.9888	2.9059	7.0148	-7.7948	28.5000 
465.177	-0.0103	0.1611	1.0254	3.2629	7.1521	-7.6355	28.4800 
465.197	-0.0825	0.1719	1.1611	3.5651	7.3334	-7.5146	28.4900 
465.237	-0.1475	0.1426	1.3086	3.8287	7.5366	-7.3828	28.4800 
465.239	-0.1104	0.1113	1.2363	4.1089	7.7618	-7.2015	28.4900 
465.257	-0.1182	0.0034	1.1421	4.2078	8.0035	-7.1191	28.5000 
465.277	-0.1694	-0.1226	1.0278	3.9441	8.2397	-7.2125	28.5000 
465.297	-0.2329	-0.1367	1.0151	3.4113	8.4320	-7.4377	28.5000 
465.317	-0.2524	-0.0552	1.1709	2.9004	8.4705	-7.3993	28.5000 
465.337	-0.2007	-0.0459	1.2632	2.5708	8.4100	-7.1082	28.4800 
465.357	-0.0796	0.0259	1.2358	2.4500	8.2782	-6.6907	28.4900 
465.377	-0.0708	0.0254	1.1440	2.3346	8.0695	-6.3226	28.4900 
465.428	-0.0825	0.0342	0.9937	2.1808	7.8333	-6.0205	28.4900 
465.430	-0.0835	0.0200	0.8940	2.0654	7.6190	-5.7129	28.4800 
465.437	-0.0669	0.0625	0.8130	1.9995	7.4268	-5.4547	28.4800 
465.457	-0.1011	0.0391	0.7813	2.0380	7.2675	-5.2295	28.4600 
465.476	-0.1519	0.0605	0.8115	2.0544	7.1082	-5.0702	28.4700 
465.496	-0.1587	0.0947	0.8247	2.3785	6.9104	-5.0482	28.4700 
465.516	-0.1235	0.0273	0.8267	2.4005	6.7236	-4.9329	28.4700 
465.537	-0.0869	0.0532	0.8799	2.1643	6.5149	-4.6747	28.4600 
465.556	-0.1011	0.0928	0.9224	2.1039	6.3116	-4.5044	28.4500 
465.579	-0.1157	0.0781	0.9429	2.3566	6.1469	-4.3671	28.4600 
465.625	-0.1274	0.1211	0.9678	2.4060	5.9766	-4.3286	28.4500 
465.629	-0.1333	0.1592	1.0059	2.5818	5.8392	-4.3121	28.4500 
465.635	-0.1294	0.1528	1.0508	2.7356	5.7239	-4.2572	28.4400 
465.655	-0.1289	0.1636	1.0659	2.8839	5.5920	-4.2682	28.4400 
465.675	-0.1094	0.1611	1.0381	2.9883	5.4327	-4.2682	28.4200 
465.695	-0.1113	0.1675	1.0293	3.1146	5.2515	-4.2407	28.4300 
465.715	-0.1328	0.2070	1.0190	3.2574	5.0647	-4.1968	28.4400 
465.735	-0.1284	0.1997	1.0576	3.3838	4.8724	-4.1364	28.4400 
465.755	-0.0259	0.1230	1.2710	3.5870	4.6417	-4.0540	28.4400 
465.775	0.0142	0.1299	1.2856	3.9386	4.3671	-3.9661	28.4200 
465.812	0.0552	-0.0420	1.2456	4.1803	4.0814	-3.9111	28.4400 
465.815	0.1123	-0.0933	1.1987	4.0814	3.8068	-3.8123	28.4200 
465.835	0.1206	-0.1182	1.0454	3.6310	3.6420	-3.7024	28.4200 
465.855	0.1006	-0.1821	1.0576	2.9443	3.5486	-3.6035	28.4300 
465.874	0.0439	-0.1055	1.2036	2.0544	3.5156	-3.6255	28.4100 
465.895	-0.0234	-0.0249	1.2749	1.5381	3.5760	-3.7573	28.4200 
465.914	-0.0547	-0.0029	1.1699	1.4117	3.7079	-3.8287	28.4400 
465.934	-0.0449	0.0068	1.0313	1.4337	3.9221	-3.8287	28.4100 
465.954	0.0010	-0.0122	0.8169	1.3348	4.2023	-3.7903	28.4200 
465.975	0.0166	-0.0273	0.7314	1.0327	4.4604	-3.6859	28.4200 
466.002	0.0283	-0.0601	0.7783	0.8405	4.7186	-3.5486	28.4200 
466.014	0.0410	-0.0645	0.8447	0.6812	4.9878	-3.3728	28.4100 
466.052	0.0747	-0.0308	0.9233	0.2582	5.2350	-3.1641	28.4100 
466.054	0.0913	-0.0239	0.9390	0.0110	5.4437	-3.0597	28.4200 
466.073	0.0835	-0.0347	0.9434	-0.2747	5.6305	-2.9388	28.4100 
466.093	0.0703	-0.0015	0.9785	-0.8185	5.8173	-2.7631	28.4100 
466.113	0.0571	0.0488	1.0283	-1.1316	6.0150	-2.6202	28.3900 
466.133	0.0415	0.0757	1.0313	-1.0712	6.2183	-2.5983	28.4100 
466.153	0.0513	0.0742	0.9971	-0.8789	6.4050	-2.6477	28.4000 
466.173	0.0449	0.0708	0.9805	-0.6042	6.5808	-2.7740	28.4100 
466.193	0.0122	0.1211	0.9956	-0.4724	6.8170	-2.9553	28.4000 
466.250	-0.0190	0.1274	1.0093	-0.3845	7.0917	-3.1256	28.4100 
466.254	-0.0151	0.1079	1.0264	-0.2637	7.3553	-3.2465	28.3800 
466.254	0.0376	0.0679	1.0020	-0.0934	7.5861	-3.3728	28.3800 
466.272	0.0781	-0.0010	0.9624	0.1044	7.7893	-3.6420	28.3900 
466.293	0.0249	0.1060	1.0020	0.2527	7.9816	-4.0649	28.3900 
466.312	-0.0820	0.2051	1.1665	0.3186	8.1958	-4.5428	28.3800 
466.332	-0.1787	0.1113	1.3198	0.3955	8.3936	-4.9384	28.3800 
466.352	-0.2856	0.0264	1.2666	0.7086	8.5803	-5.1416	28.3800 
466.372	-0.2886	-0.0923	1.1548	0.9778	8.8495	-5.3009	28.3900 
466.392	-0.2471	-0.1055	1.0347	0.7086	9.1791	-5.4767	28.3900 
466.439	-0.2324	-0.1494	0.9653	0.0714	9.4922	-5.6964	28.3900 
466.441	-0.1943	-0.1870	1.1089	-0.6152	9.6185	-5.7294	28.3800 
466.452	-0.1875	-0.1445	1.2588	-1.1206	9.5911	-5.5371	28.4100 
466.475	-0.1118	-0.1001	1.2324	-1.2854	9.4647	-5.2185	28.3900 
466.491	-0.1133	-0.0459	1.1514	-1.3403	9.2834	-4.9109	28.4000 
466.512	-0.1235	-0.0010	1.0063	-1.2799	9.0308	-4.6307	28.3800 
466.532	-0.1265	-0.0479	0.9136	-1.3953	8.6902	-4.2957	28.3600 
466.551	-0.1387	-0.0576	0.8569	-1.6699	8.3002	-3.9276	28.3800 
466.572	-0.1401	-0.0244	0.8135	-1.6974	7.9376	-3.5596	28.3800 
466.630	-0.1333	-0.0156	0.8018	-1.4612	7.5970	-3.2190	28.3800 
466.633	-0.1396	-0.0078	0.8145	-1.1426	7.2729	-2.9279	28.3900 
466.633	-0.1348	0.0063	0.8394	-0.8405	6.9708	-2.6202	28.3900 
466.651	-0.1064	-0.0142	0.8701	-0.7635	6.6522	-2.2028	28.3800 
466.671	-0.1250	0.0332	0.9307	-0.7086	6.3446	-1.7468	28.3700 
466.691	-0.1016	0.0142	0.9395	-0.7800	6.0645	-1.2964	28.3700 
466.710	-0.0962	0.0742	0.9648	-0.6702	5.8832	-0.9723	28.3600 
466.730	-0.0928	0.0811	0.9951	-0.4285	5.7404	-0.6647	28.3800 
466.751	-0.0898	0.1162	1.0273	-0.1868	5.6085	-0.3790	28.3600 
466.771	-0.0869	0.1489	1.0498	0.2527	5.4657	-0.0934	28.3600 
466.793	-0.0752	0.1577	1.0503	0.6866	5.2954	0.1868	28.3500 
466.810	-0.0796	0.1572	1.0435	1.0822	5.0867	0.4834	28.3600 
466.830	-0.1006	0.1206	1.0137	1.4667	4.8889	0.7251	28.3800 
466.869	-0.1089	0.1050	1.0010	1.6974	4.7186	0.9174	28.3600 
466.871	-0.0889	0.1465	1.0254	1.8237	4.5758	1.0876	28.3700 
466.890	-0.0127	0.1719	1.1514	1.9116	4.3890	1.2689	28.3700 
466.910	0.0601	0.1104	1.2881	2.0435	4.0979	1.4337	28.3600 
466.930	0.0630	0.0776	1.2676	2.5049	3.7189	1.4612	28.3600 
466.950	0.0073	-0.0381	1.2236	3.0597	3.3673	1.3513	28.3600 
466.970	0.0493	-0.0420	1.1274	3.2355	3.1366	1.2579	28.3600 
466.989	0.0762	-0.0801	1.0381	2.9498	2.9938	1.3403	28.3600 
467.009	0.0708	-0.1987	1.0093	2.1643	2.9388	1.4502	28.3800 
467.069	0.0591	-0.2261	1.1235	1.3348	2.9718	1.4447	28.3800 
467.071	-0.0161	-0.0713	1.2451	0.7910	3.1256	1.1151	28.3600 
467.071	-0.0347	-0.0127	1.2129	0.4669	3.3344	0.7196	28.3600 
467.089	-0.0137	0.0063	1.0483	0.3735	3.5651	0.3955	28.3700 
467.109	-0.0024	-0.0127	0.9395	0.3516	3.8013	0.1318	28.3600 
467.129	0.0522	-0.0303	0.8584	0.2911	3.9661	0.0055	28.3700 
467.149	0.1035	-0.0132	0.8369	0.2582	4.0540	-0.0769	28.3700 
467.168	0.0952	-0.0151	0.8335	0.3735	4.0924	-0.2032	28.3600 
467.189	0.0630	0.0103	0.8525	0.4504	4.1528	-0.4175	28.3600 
467.209	0.0459	0.0391	0.8867	0.4669	4.2572	-0.6647	28.3700 
467.257	0.0464	0.0293	0.9058	0.4999	4.3616	-0.8624	28.3700 
467.259	0.0322	0.0146	0.9390	0.5603	4.4604	-0.9998	28.3600 
467.269	0.0317	0.0420	0.9619	0.6866	4.5648	-1.0931	28.3700 
467.288	0.0703	0.0850	0.9961	0.8569	4.6417	-1.1371	28.3700 
467.308	0.0811	0.1006	1.0107	1.1261	4.6802	-1.1920	28.3700 
467.328	0.0601	0.1069	1.0068	1.2250	4.7186	-1.2634	28.3500 
467.348	0.0415	0.1348	1.0093	1.3184	4.7736	-1.3348	28.3500 
467.368	0.0181	0.1299	1.0093	1.5656	4.8505	-1.4008	28.3600 
467.388	0.0332	0.1729	1.0342	1.7358	4.9384	-1.4117	28.3800 
467.408	0.0791	0.1440	1.0298	1.9171	5.0043	-1.4008	28.3600 
