StartTime: 2018-11-23 19:07:01.106
Time(s)	ax(g)	ay(g)	az(g)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
547.365	0.0288	0.1602	0.9839	1.2634	3.9551	-10.9259	27.2800 
547.385	0.0444	0.1538	0.9795	1.3239	4.0485	-10.6567	27.2700 
547.405	0.0537	0.1826	0.9932	1.3623	4.1254	-10.3271	27.2800 
547.425	0.0771	0.1738	1.0122	1.4172	4.1748	-9.9811	27.2800 
547.445	0.0830	0.1558	1.0176	1.4117	4.1913	-9.6075	27.2800 
547.509	0.0654	0.1777	1.0410	1.4502	4.2297	-9.2999	27.2800 
547.511	0.0679	0.1851	1.0654	1.4612	4.3066	-9.0527	27.2800 
547.511	0.0732	0.2070	1.0991	1.4282	4.4110	-8.8055	27.2900 
547.525	0.0854	0.2085	1.1074	1.3788	4.5209	-8.5419	27.3000 
547.545	0.0977	0.2124	1.0942	1.3348	4.6307	-8.2782	27.2800 
547.565	0.0825	0.2241	1.0796	1.2964	4.7791	-8.0640	27.2800 
547.584	0.0537	0.2095	1.1196	1.2140	4.9603	-7.8882	27.2800 
547.604	0.0278	0.1938	1.1738	1.0931	5.1691	-7.7289	27.2900 
547.624	0.0347	0.1626	1.1177	0.9393	5.4163	-7.5751	27.2800 
547.643	0.0405	0.1440	1.0894	0.6702	5.7019	-7.5037	27.2800 
547.705	-0.0107	0.1255	1.1260	0.2472	6.0150	-7.5201	27.2800 
547.708	-0.0405	0.0630	1.1216	-0.0549	6.2897	-7.5256	27.2800 
547.708	-0.0825	-0.0532	1.0288	-0.2032	6.5094	-7.5366	27.2900 
547.723	-0.1426	-0.1855	0.9561	-0.3845	6.7291	-7.7124	27.2800 
547.744	-0.2202	-0.3008	1.0205	-0.7526	7.0038	-8.0695	27.2700 
547.764	-0.2241	-0.2803	1.0610	-1.3239	7.2729	-8.3716	27.2600 
547.783	-0.2319	-0.2593	1.1304	-2.1698	7.5146	-8.7122	27.2700 
547.803	-0.1855	-0.2056	1.2075	-2.8619	7.6630	-9.0143	27.2700 
547.825	-0.1348	-0.1597	1.1631	-2.9388	7.6300	-9.1296	27.2700 
547.843	-0.1143	-0.1284	1.1123	-2.7576	7.4762	-9.2230	27.2700 
547.899	-0.1089	-0.0669	1.0464	-2.3126	7.2675	-9.3494	27.2700 
547.901	-0.1235	-0.0459	0.9663	-1.9940	7.0752	-9.5087	27.2500 
547.903	-0.1602	-0.0586	0.8545	-1.8512	6.9104	-9.6790	27.2500 
547.923	-0.1982	-0.0879	0.8311	-1.8237	6.7896	-9.7943	27.2600 
547.943	-0.1816	-0.0479	0.8623	-1.4941	6.6522	-9.8602	27.2400 
547.963	-0.1162	-0.0757	0.8740	-1.2030	6.5039	-9.8108	27.2500 
547.984	-0.0581	-0.0254	0.9229	-0.9558	6.3116	-9.6954	27.2600 
548.003	-0.0679	-0.0298	0.9419	-0.5328	6.0974	-9.6405	27.2800 
548.024	-0.1177	0.0259	0.9434	-0.1044	5.8722	-9.6735	27.2500 
548.046	-0.1338	0.0664	0.9238	0.3516	5.6580	-9.7339	27.2500 
548.089	-0.0601	0.0996	0.9185	0.7910	5.4547	-9.6954	27.2500 
548.091	-0.0454	0.0967	0.9185	1.1920	5.2515	-9.6130	27.2600 
548.102	-0.0664	0.0801	0.8906	1.7853	5.0427	-9.5251	27.2400 
548.122	-0.0664	0.0811	0.9043	2.2357	4.8560	-9.4702	27.2500 
548.142	-0.0645	0.1616	0.9453	2.5104	4.7241	-9.4757	27.2500 
548.162	-0.0674	0.1577	0.9629	2.7246	4.6417	-9.4977	27.2600 
548.182	-0.0859	0.1460	0.9854	2.9004	4.5538	-9.5032	27.2600 
548.201	-0.0928	0.1543	1.0049	3.0707	4.4550	-9.4977	27.2500 
548.222	-0.0703	0.1929	1.0356	3.2959	4.3506	-9.5032	27.2300 
548.242	-0.0708	0.1890	1.0459	3.5431	4.2517	-9.5856	27.2300 
548.261	-0.0957	0.2134	1.0415	3.7134	4.1748	-9.7064	27.2400 
548.281	-0.0957	0.1860	1.0254	3.9056	4.0979	-9.7778	27.2500 
548.328	-0.0493	0.2197	1.1187	3.9716	3.9990	-9.7723	27.2600 
548.336	-0.0059	0.1812	1.2993	4.0924	3.8452	-9.7229	27.2600 
548.341	-0.0264	0.2109	1.3618	4.2407	3.6145	-9.6021	27.2500 
548.361	-0.0850	0.0952	1.3228	4.4824	3.4167	-9.4702	27.2500 
548.381	-0.0469	0.0337	1.1855	4.5044	3.2684	-9.2450	27.2700 
548.401	0.0308	-0.0132	1.0537	4.2023	3.1476	-8.8989	27.2600 
548.421	0.0479	-0.1523	0.9609	3.5266	3.0597	-8.5034	27.2500 
548.440	0.0962	-0.2100	0.9478	2.6587	2.9279	-8.0969	27.2400 
548.460	0.1489	-0.2412	1.0840	1.8402	2.7686	-7.9102	27.2700 
548.481	0.1069	-0.2437	1.1836	1.1975	2.6807	-8.0585	27.2600 
548.514	0.0459	-0.1846	1.2261	0.5438	2.7081	-8.3881	27.2600 
548.521	0.0215	-0.1343	1.2070	-0.0439	2.8290	-8.7396	27.2600 
548.540	0.0107	-0.0874	1.1538	-0.6152	3.0157	-9.0747	27.2500 
548.560	-0.0132	-0.0596	1.0425	-0.8844	3.2300	-9.3658	27.2600 
548.580	-0.0117	-0.0879	0.9595	-0.9119	3.4058	-9.5251	27.2600 
548.600	0.0288	-0.0713	0.8799	-1.0767	3.5486	-9.5416	27.2600 
548.619	0.0610	-0.0669	0.8433	-1.2140	3.6694	-9.5032	27.2600 
548.639	0.0698	-0.0859	0.7954	-1.2524	3.7683	-9.4922	27.2500 
548.660	0.0659	-0.0957	0.7988	-1.2360	3.8562	-9.4592	27.2600 
548.712	0.0781	-0.0796	0.8638	-1.3074	3.9386	-9.4537	27.2600 
548.714	0.0923	-0.0537	0.9048	-1.3074	4.0320	-9.4977	27.2700 
548.719	0.0977	-0.0225	0.9395	-1.2579	4.1089	-9.5526	27.2700 
548.741	0.0894	0.0088	0.9575	-1.1481	4.1693	-9.6295	27.2600 
548.759	0.0420	0.0469	0.9521	-0.9943	4.2188	-9.7394	27.2500 
548.779	0.0122	0.0454	0.9424	-0.7855	4.2627	-9.8492	27.2500 
548.799	-0.0073	0.0195	0.9238	-0.5273	4.3176	-9.9811	27.2500 
548.819	0.0156	0.0112	0.9600	-0.4065	4.3945	-10.0305	27.2600 
548.838	0.0723	0.0630	1.0190	-0.5438	4.4879	-9.9756	27.2700 
548.858	0.0537	0.1055	1.0166	-0.5933	4.5923	-9.9207	27.2500 
548.901	0.0034	0.1255	1.0234	-0.6042	4.7186	-9.8822	27.2400 
548.903	-0.0029	0.1602	1.0415	-0.5713	4.8834	-9.8328	27.2500 
548.918	0.0356	0.1196	1.0376	-0.4285	5.0647	-9.7064	27.2400 
548.938	0.0581	0.1069	1.0371	-0.2197	5.2570	-9.5361	27.2400 
548.958	0.0586	0.1206	1.0576	-0.0659	5.4602	-9.3933	27.2300 
548.978	0.0327	0.1362	1.0649	-0.0165	5.6799	-9.2834	27.2500 
548.998	-0.0303	0.1660	1.0693	-0.0385	5.9601	-9.2065	27.2500 
549.022	-0.0620	0.1895	1.0933	-0.0604	6.3116	-9.1516	27.2400 
549.038	-0.0967	0.1558	1.2026	-0.1538	6.7072	-9.0472	27.2400 
549.104	-0.1147	0.0669	1.3062	-0.2637	7.0807	-8.8879	27.2300 
549.109	-0.0342	0.0005	1.3184	-0.2472	7.3993	-8.6627	27.2300 
549.109	-0.0278	-0.0972	1.3398	-0.3186	7.6740	-8.5419	27.2300 
549.118	-0.0693	-0.1592	1.1997	-0.6482	7.8827	-8.6133	27.2400 
549.137	-0.1211	-0.1953	1.0884	-1.3513	8.0475	-8.8605	27.2400 
549.158	-0.1743	-0.2476	0.9849	-2.4115	8.1464	-9.2065	27.2300 
549.179	-0.2231	-0.2373	0.9844	-3.2080	8.1409	-9.4318	27.2400 
549.197	-0.2490	-0.2095	1.0757	-3.6749	8.0530	-9.3878	27.2400 
549.217	-0.1802	-0.1631	1.1050	-3.8123	7.9102	-9.0802	27.2300 
549.237	-0.1113	-0.1938	1.0903	-3.5760	7.7728	-8.7231	27.2300 
549.257	-0.1108	-0.1948	1.0522	-3.2135	7.6355	-8.4814	27.2300 
549.277	-0.0801	-0.1523	0.9951	-2.8180	7.4927	-8.3112	27.2200 
549.297	-0.0972	-0.1055	0.9683	-2.4664	7.3499	-8.2123	27.2100 
549.349	-0.1592	-0.0303	0.8975	-2.0819	7.2455	-8.2343	27.2100 
549.351	-0.1753	-0.0225	0.8569	-1.6150	7.1851	-8.2837	27.2200 
549.357	-0.1450	-0.0176	0.8501	-1.1646	7.1466	-8.3441	27.2000 
549.377	-0.1182	-0.0249	0.8516	-0.7635	7.1246	-8.3551	27.2000 
549.397	-0.1089	-0.0215	0.8462	-0.5603	7.0917	-8.3167	27.2100 
549.416	-0.1172	0.0083	0.8892	-0.3186	7.0313	-8.3057	27.2000 
549.436	-0.1216	-0.0034	0.9077	0.0000	6.9653	-8.3002	27.2000 
549.458	-0.1172	0.0532	0.9526	0.2417	6.8610	-8.3221	27.1900 
549.475	-0.1094	0.0625	0.9580	0.5768	6.7401	-8.3661	27.1800 
549.496	-0.1060	0.0742	0.9478	0.8679	6.6193	-8.4210	27.2000 
549.540	-0.1123	0.1084	0.9316	1.1261	6.5039	-8.4595	27.2000 
549.542	-0.1094	0.1060	0.9287	1.3293	6.3666	-8.4650	27.2000 
549.556	-0.1089	0.1255	0.9570	1.5436	6.1798	-8.4375	27.2100 
549.575	-0.1152	0.1626	1.0049	1.7688	5.9821	-8.4210	27.2000 
549.596	-0.1147	0.1602	1.0327	2.1204	5.8063	-8.4045	27.1900 
549.615	-0.0913	0.1802	1.0591	2.5104	5.6085	-8.3990	27.1900 
549.635	-0.0767	0.1904	1.0747	3.1091	5.3888	-8.4375	27.1900 
549.655	-0.0840	0.1748	1.0601	3.4607	5.1031	-8.4375	27.2000 
549.675	-0.0806	0.2119	1.0415	3.8068	4.7791	-8.4375	27.2100 
549.737	-0.0806	0.2358	1.0347	4.1748	4.4495	-8.4430	27.2000 
549.740	-0.0415	0.1982	1.1533	4.5099	4.1144	-8.3936	27.2100 
549.740	-0.0005	0.2280	1.2686	4.8944	3.7518	-8.3276	27.2100 
549.755	-0.0547	0.1450	1.2632	5.3394	3.4332	-8.1903	27.2000 
549.775	-0.0859	0.0981	1.2251	5.6744	3.2080	-8.0750	27.2200 
549.794	-0.0454	0.0874	1.0630	5.7404	3.0981	-7.8827	27.2200 
549.814	-0.0151	0.0068	0.9844	5.6415	3.0981	-7.6080	27.2100 
549.834	0.0923	-0.1147	0.9609	5.3723	3.1421	-7.1686	27.2000 
549.854	0.1626	-0.1392	1.0283	5.0812	3.1586	-6.6742	27.2100 
549.874	0.1860	-0.1094	1.1201	4.7516	3.1805	-6.3171	27.2100 
549.935	0.0479	-0.0361	1.1987	4.3945	3.2629	-6.2347	27.1900 
549.937	-0.0474	0.0000	1.1812	4.0045	3.4552	-6.3116	27.2100 
549.937	-0.0635	0.0356	1.0732	3.6694	3.7354	-6.3336	27.2000 
549.955	-0.0283	0.0410	0.9756	3.3728	4.0485	-6.2677	27.2100 
549.975	0.0396	0.0234	0.8579	3.2025	4.3121	-6.1139	27.2100 
549.994	0.0469	-0.0024	0.8022	3.0542	4.4989	-5.8667	27.2100 
550.014	0.0820	-0.0107	0.8066	2.8949	4.5703	-5.5261	27.2200 
550.033	0.0649	0.0166	0.8813	2.7026	4.6033	-5.1910	27.2100 
550.053	0.0244	-0.0103	0.9248	2.7191	4.6362	-4.9713	27.2000 
550.073	0.0293	-0.0112	0.9370	2.9004	4.6967	-4.8834	27.2000 
550.125	0.0938	0.0278	0.9731	2.9498	4.7736	-4.7955	27.2000 
550.127	0.1069	0.0493	0.9897	2.8180	4.8175	-4.6527	27.2000 
550.133	0.0942	0.0776	0.9854	2.6422	4.8230	-4.4934	27.2000 
550.153	0.0635	0.0903	0.9673	2.3785	4.8010	-4.3396	27.1900 
550.173	0.0254	0.1157	0.9668	2.2687	4.7900	-4.2407	27.2000 
550.193	0.0342	0.1792	0.9927	2.6093	4.8120	-4.2297	27.2000 
550.212	0.0415	0.1392	0.9727	3.1805	4.8615	-4.2627	27.1800 
550.232	0.0508	0.1582	0.9893	3.4167	4.9384	-4.2133	27.2000 
550.252	0.0679	0.1777	1.0161	3.3453	5.0757	-4.1199	27.2000 
550.273	0.0898	0.2002	1.0278	3.3728	5.2515	-4.0540	27.2000 
550.312	0.0840	0.1685	1.0098	3.6859	5.4767	-4.1583	27.2000 
550.314	0.0737	0.1426	1.0117	3.8342	5.7184	-4.3341	27.1900 
550.332	0.0254	0.1670	1.0151	3.7463	5.9711	-4.5538	27.2000 
550.352	-0.0254	0.2310	1.0156	3.5706	6.2512	-4.8175	27.1800 
550.372	-0.0962	0.2515	1.0835	3.5706	6.5808	-5.0922	27.2000 
550.392	-0.1470	0.1748	1.1904	3.5541	6.9543	-5.3394	27.2000 
550.412	-0.0962	0.1768	1.2827	3.4662	7.3553	-5.4492	27.2000 
550.431	-0.0562	0.0752	1.2886	3.6255	7.7728	-5.5536	27.1800 
550.451	-0.0811	-0.0386	1.2070	3.8013	8.1793	-5.8008	27.1900 
550.471	-0.1445	-0.1484	1.0625	3.6310	8.5748	-6.2183	27.1900 
550.491	-0.2148	-0.1650	0.9976	2.9663	8.9539	-6.7786	27.1800 
550.511	-0.2544	-0.1006	1.0659	2.1313	9.1791	-7.1082	27.1700 
550.556	-0.1953	-0.1099	1.2104	1.4337	9.2340	-7.1686	27.1700 
550.558	-0.1274	-0.0869	1.2227	1.0052	9.1791	-7.0532	27.1800 
550.571	-0.1094	-0.0522	1.1396	0.6537	9.0747	-6.9708	27.1700 
550.591	-0.1055	-0.0322	1.0532	0.5109	8.9044	-6.9269	27.1700 
550.611	-0.0967	-0.0405	0.9395	0.5603	8.6462	-6.9269	27.1600 
550.631	-0.1177	-0.0181	0.8921	0.7251	8.3771	-7.0258	27.1600 
550.651	-0.1348	-0.0225	0.8335	0.8844	8.1354	-7.1521	27.1600 
550.670	-0.1514	-0.0073	0.8252	0.9448	7.9321	-7.3004	27.1600 
550.690	-0.1543	0.0098	0.8447	0.8185	7.7728	-7.4487	27.1800 
550.744	-0.1416	0.0303	0.8589	0.7361	7.6245	-7.5806	27.1600 
550.746	-0.1289	0.0303	0.8833	0.8130	7.4872	-7.6904	27.1400 
550.750	-0.1226	0.0083	0.9043	0.8679	7.3334	-7.7563	27.1600 
550.770	-0.1201	0.0562	0.9492	0.9558	7.1906	-7.8442	27.1600 
550.790	-0.1313	0.0439	0.9429	1.1920	7.1027	-8.0200	27.1700 
550.810	-0.1357	0.1074	0.9351	1.3513	7.0367	-8.1848	27.1600 
550.830	-0.1348	0.1289	0.9458	1.5601	6.9873	-8.3002	27.1500 
550.850	-0.1216	0.1250	0.9717	1.7139	6.9159	-8.3551	27.1300 
550.869	-0.1201	0.1470	0.9971	1.7194	6.8115	-8.3826	27.1400 
550.891	-0.1299	0.1558	1.0166	1.7029	6.6687	-8.3881	27.1500 
550.936	-0.1362	0.1899	1.0327	1.7468	6.5039	-8.3716	27.1300 
550.939	-0.1270	0.2061	1.0386	1.9171	6.3116	-8.3276	27.1400 
550.949	-0.1318	0.1958	1.0186	2.1423	6.1139	-8.2727	27.1400 
550.969	-0.1274	0.1655	0.9956	2.4335	5.9271	-8.1738	27.1400 
550.989	-0.1216	0.1611	1.0015	2.6532	5.7294	-8.0255	27.1400 
551.011	-0.0806	0.2119	1.0010	2.8015	5.4822	-7.8717	27.1400 
551.029	-0.0474	0.2437	1.0444	2.9443	5.1965	-7.7124	27.1400 
551.049	0.0117	0.1597	1.2339	3.0817	4.8065	-7.5531	27.1300 
551.069	0.0103	0.1992	1.2920	3.2959	4.3616	-7.4213	27.1300 
551.090	-0.0889	0.0464	1.2485	3.6090	4.0045	-7.3334	27.1300 
551.128	-0.0996	0.0166	1.1519	3.7958	3.7683	-7.2235	27.1300 
551.130	-0.0083	-0.0698	1.0977	3.5760	3.6420	-6.9269	27.1500 
551.148	0.0923	-0.1650	0.9937	3.0103	3.5760	-6.4545	27.1400 
551.169	0.1055	-0.1831	1.0215	2.2906	3.5541	-6.0095	27.1500 
551.188	0.1025	-0.1836	1.1895	1.5161	3.4937	-5.7513	27.1600 
551.208	0.0176	-0.1089	1.2520	0.8514	3.4607	-5.7239	27.1500 
551.228	-0.0361	-0.0581	1.2202	0.4724	3.5266	-5.7074	27.1400 
551.248	-0.0562	-0.0396	1.1172	0.3021	3.6639	-5.6030	27.1400 
551.270	-0.0132	-0.0249	0.9512	0.2362	3.8617	-5.3833	27.1400 
551.289	0.0332	-0.0186	0.8926	0.1648	4.0265	-5.0372	27.1500 
551.307	0.0522	-0.0547	0.8501	0.0439	4.1034	-4.6307	27.1500 
551.327	0.0469	-0.0459	0.8477	-0.0494	4.1254	-4.2133	27.1400 
551.373	0.0103	-0.0195	0.8345	0.0385	4.1364	-3.8177	27.1400 
551.375	0.0142	-0.0171	0.8345	0.2032	4.1309	-3.3618	27.1200 
551.387	0.0493	-0.0195	0.8726	0.3680	4.1254	-2.8290	27.1400 
551.407	0.0767	0.0132	0.9268	0.5383	4.1418	-2.2906	27.1500 
551.428	0.0747	0.0234	0.9922	0.6042	4.1803	-1.7633	27.1300 
551.447	0.0610	0.0391	1.0273	0.5878	4.2407	-1.2744	27.1300 
551.467	0.0684	0.0806	1.0337	0.5713	4.3011	-0.7965	27.1300 
551.487	0.0654	0.1016	1.0303	0.5823	4.3561	-0.3516	27.1500 
551.507	0.0566	0.1201	1.0142	0.6702	4.4110	0.0604	27.1400 
551.527	0.0518	0.1240	0.9917	0.9009	4.4659	0.4944	27.1300 
551.564	0.0439	0.1309	0.9766	1.1041	4.5538	0.9338	27.1300 
551.567	0.0542	0.1328	0.9819	1.3678	4.6692	1.3623	27.1400 
551.586	0.0742	0.1152	0.9912	1.6644	4.7900	1.7523	27.1400 
551.606	0.1060	0.1011	0.9849	1.9446	4.9274	2.0215	27.1400 
551.626	0.1089	0.0991	0.9858	2.0984	5.0812	2.1423	27.1400 
551.646	0.0493	0.1860	1.0137	2.1808	5.2625	2.1094	27.1500 
551.666	-0.0596	0.1758	1.1689	2.3016	5.5096	2.0105	27.1400 
551.686	-0.1465	0.1304	1.3242	2.5653	5.7623	2.0105	27.1400 
551.706	-0.1001	0.0518	1.2993	3.0652	5.9766	2.1204	27.1300 
551.751	-0.0552	-0.0498	1.2075	3.6475	6.1469	2.1918	27.1300 
551.754	-0.1758	-0.0718	1.0591	3.8837	6.3940	2.0050	27.1400 
551.766	-0.2412	-0.1245	1.0244	3.6584	6.6632	1.6699	27.1300 
551.786	-0.2588	-0.0483	1.1533	3.1311	6.8060	1.5381	27.1300 
551.805	-0.2314	-0.0371	1.2876	2.7576	6.8170	1.7139	27.1200 
551.826	-0.0859	-0.0371	1.2510	2.6532	6.7236	2.0929	27.1400 
551.845	-0.0410	-0.0024	1.1606	2.6971	6.5204	2.5269	27.1300 
551.865	-0.0254	0.0107	1.0049	2.6093	6.2292	2.9388	27.1400 
551.885	-0.0386	0.0054	0.9189	2.5269	5.8887	3.3124	27.1200 
551.952	-0.1074	0.0493	0.8657	2.5653	5.5756	3.5925	27.1400 
551.957	-0.1416	0.0859	0.8569	2.6422	5.3284	3.8068	27.1400 
551.957	-0.1274	0.0586	0.8359	2.8290	5.1361	4.0155	27.1200 
551.965	-0.1089	0.0498	0.8345	3.0597	4.9988	4.1968	27.1200 
551.985	-0.0811	0.0566	0.8384	3.2684	4.8999	4.3726	27.1200 
552.004	-0.0493	0.0610	0.8467	3.3508	4.7955	4.6033	27.1400 
552.024	-0.0298	0.1011	0.9063	3.3893	4.6417	4.8450	27.1100 
552.044	-0.0532	0.0781	0.9224	3.4607	4.4824	5.0317	27.1300 
552.064	-0.0825	0.1113	0.9482	3.5321	4.3231	5.1855	27.1200 
552.084	-0.0688	0.1382	0.9609	3.5760	4.1913	5.2679	27.1100 
552.106	-0.0591	0.1387	0.9727	3.6365	4.0594	5.3394	27.1400 
552.144	-0.0527	0.1475	0.9727	3.7518	3.9331	5.4108	27.1200 
552.147	-0.0288	0.1846	1.0220	3.8727	3.8123	5.4657	27.1300 
552.164	-0.0220	0.2202	1.0586	3.9716	3.6639	5.4877	27.1400 
552.184	-0.0449	0.2295	1.0615	4.1254	3.4882	5.4327	27.1400 
552.204	-0.0625	0.2046	1.0415	4.3286	3.3179	5.3668	27.1300 
552.223	-0.0728	0.2109	1.0117	4.4769	3.1750	5.3009	27.1400 
552.243	-0.0591	0.1978	1.0366	4.5264	3.0652	5.2570	27.1500 
552.263	0.0063	0.1274	1.2324	4.5813	2.9663	5.2405	27.1400 
552.283	0.0493	0.1431	1.3286	4.5593	2.8564	5.2515	27.1400 
552.304	0.0088	0.0610	1.3281	4.6143	2.7191	5.1965	27.1300 
552.323	0.0210	0.0508	1.2959	4.5319	2.5928	5.2020	27.1400 
552.343	0.0786	0.0122	1.0894	4.3561	2.5488	5.2515	27.1600 
552.385	0.0811	-0.0659	0.9111	4.1089	2.5928	5.3174	27.1500 
552.388	0.1401	-0.1992	0.9028	3.6584	2.6697	5.3009	27.1600 
552.403	0.1621	-0.1611	1.0376	3.1750	2.7411	5.0922	27.1400 
552.423	0.0889	-0.0991	1.1606	2.8070	2.8729	4.5044	27.1400 
552.442	-0.0122	-0.0176	1.2114	2.5818	3.0487	3.8342	27.1400 
552.462	-0.0249	-0.0049	1.1465	2.3950	3.2794	3.2520	27.1500 
552.482	-0.0098	0.0000	1.0078	2.1698	3.5596	2.7191	27.1500 
552.502	0.0205	-0.0107	0.9634	2.1204	3.8177	2.2577	27.1400 
552.522	0.0522	-0.0298	0.8813	2.0764	3.9935	1.8512	27.1400 
552.583	0.0488	-0.0020	0.8652	2.0984	4.1089	1.4227	27.1500 
552.585	0.0576	0.0298	0.8604	2.1863	4.1858	1.0437	27.1400 
