StartTime: 2018-11-15 20:11:00.594
Time(s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
1802.815	7.1851	4.2902	-0.7251	0.0000 
1802.832	7.2784	4.2352	-0.8844	0.0000 
1802.852	7.3553	4.1803	-1.0052	0.0000 
1802.872	7.3114	4.0759	-1.1096	0.0000 
1802.895	7.1301	3.9606	-1.2744	0.0000 
1802.969	6.9489	3.9331	-1.5546	0.0000 
1802.982	6.8555	3.9276	-1.7908	0.0000 
1802.982	6.8500	3.9331	-1.8842	0.0000 
1802.982	6.8884	3.9551	-1.8292	0.0000 
1802.991	6.9214	3.9990	-1.7194	0.0000 
1803.011	6.8829	4.0759	-1.6425	0.0000 
1803.031	6.7841	4.1913	-1.6315	0.0000 
1803.051	6.6687	4.3011	-1.6534	0.0000 
1803.070	6.5643	4.3671	-1.6754	0.0000 
1803.091	6.4764	4.3890	-1.6754	0.0000 
1803.112	6.3666	4.3396	-1.6095	0.0000 
1803.206	6.2567	4.2462	-1.4777	0.0000 
1803.212	6.2018	4.1364	-1.2689	0.0000 
1803.212	6.2018	4.0320	-1.0492	0.0000 
1803.212	6.2402	3.9716	-0.8514	0.0000 
1803.212	6.2952	3.9551	-0.6427	0.0000 
1803.237	6.3885	3.9716	-0.3790	0.0000 
1803.259	6.5259	3.9825	-0.0549	0.0000 
1803.270	6.6852	3.9771	0.3076	0.0000 
1803.289	6.8665	3.9716	0.6207	0.0000 
1803.379	6.9983	3.9990	0.7965	0.0000 
1803.386	7.0807	4.0759	0.8624	0.0000 
1803.386	7.1082	4.1803	0.9613	0.0000 
1803.386	7.2070	4.2517	1.2140	0.0000 
1803.392	7.3993	4.2847	1.6260	0.0000 
1803.413	7.6904	4.3341	2.1478	0.0000 
1803.436	7.9651	4.4110	2.6587	0.0000 
1803.455	8.1573	4.5593	3.0103	0.0000 
1803.478	8.0969	4.8230	3.1311	0.0000 
1803.488	7.8827	5.0812	3.0981	0.0000 
1803.508	7.7124	5.1965	3.1531	0.0000 
1803.528	7.6410	5.1416	3.4497	0.0000 
1803.613	7.6794	5.0153	3.8397	0.0000 
1803.619	7.6959	4.8615	4.1364	0.0000 
1803.619	7.6685	4.7131	4.3011	0.0000 
1803.619	7.5531	4.6252	4.3451	0.0000 
1803.627	7.4762	4.5154	4.3890	0.0000 
1803.647	7.4597	4.2957	4.4989	0.0000 
1803.667	7.4542	4.0320	4.5923	0.0000 
1803.688	7.4048	3.8507	4.5758	0.0000 
1803.711	7.3224	3.7793	4.4659	0.0000 
1803.787	7.2565	3.7738	4.3176	0.0000 
1803.798	7.2125	3.7518	4.1968	0.0000 
1803.799	7.1796	3.7189	4.0759	0.0000 
1803.799	7.1411	3.7189	3.9441	0.0000 
1803.806	7.0477	3.7408	3.8013	0.0000 
1803.826	6.9489	3.7848	3.6255	0.0000 
1803.845	6.8829	3.8232	3.4332	0.0000 
1803.868	6.8774	3.8177	3.2355	0.0000 
1803.886	6.9159	3.7573	3.0103	0.0000 
1803.908	6.9873	3.7134	2.7246	0.0000 
1803.930	7.0807	3.7134	2.3950	0.0000 
1804.026	7.1741	3.7079	2.0929	0.0000 
1804.032	7.2675	3.6530	1.8237	0.0000 
1804.032	7.4377	3.5596	1.5601	0.0000 
1804.032	7.5806	3.4442	1.2415	0.0000 
1804.032	7.6849	3.3344	0.8954	0.0000 
1804.044	7.7673	3.2739	0.5768	0.0000 
1804.064	7.8113	3.2080	0.3571	0.0000 
1804.084	7.7618	3.0542	0.2252	0.0000 
1804.104	7.6959	2.9443	0.0220	0.0000 
1804.124	7.6959	2.9608	-0.2582	0.0000 
1804.202	7.7234	3.0542	-0.5219	0.0000 
1804.213	7.7783	3.1696	-0.6757	0.0000 
1804.213	7.7838	3.2849	-0.7581	0.0000 
1804.213	7.6849	3.4277	-0.8459	0.0000 
1804.224	7.5696	3.5925	-0.9558	0.0000 
1804.244	7.4927	3.7354	-1.0327	0.0000 
1804.264	7.4048	3.8177	-1.0876	0.0000 
1804.284	7.3114	3.8287	-1.1261	0.0000 
1804.303	7.1851	3.7958	-1.1206	0.0000 
1804.324	7.0532	3.7354	-1.0602	0.0000 
1804.346	6.9598	3.6639	-0.9503	0.0000 
1804.435	6.9159	3.5980	-0.8569	0.0000 
1804.441	6.8665	3.5431	-0.7910	0.0000 
1804.441	6.7731	3.4991	-0.7196	0.0000 
1804.441	6.7181	3.4607	-0.5933	0.0000 
1804.447	6.7126	3.4277	-0.3845	0.0000 
1804.467	6.7566	3.3948	-0.1263	0.0000 
1804.489	6.8170	3.3673	0.1263	0.0000 
1804.513	6.8445	3.3783	0.3461	0.0000 
1804.523	6.8719	3.4167	0.5493	0.0000 
1804.609	6.8939	3.4442	0.7910	0.0000 
1804.621	6.9049	3.4442	1.0822	0.0000 
1804.621	6.9873	3.4222	1.4722	0.0000 
1804.621	7.1466	3.4058	1.9281	0.0000 
1804.627	7.2839	3.3893	2.3676	0.0000 
1804.642	7.4048	3.4167	2.6862	0.0000 
1804.663	7.3883	3.5431	2.7850	0.0000 
1804.687	7.2510	3.6969	2.7411	0.0000 
1804.709	7.1301	3.7793	2.7576	0.0000 
1804.730	7.1027	3.7518	3.0103	0.0000 
1804.742	7.1246	3.6420	3.3344	0.0000 
1804.761	7.1136	3.5596	3.4882	0.0000 
1804.846	7.0148	3.5266	3.4387	0.0000 
1804.853	6.8665	3.5211	3.3124	0.0000 
1804.853	6.7456	3.4991	3.2080	0.0000 
1804.853	6.6852	3.4442	3.1696	0.0000 
1804.860	6.6632	3.3783	3.1531	0.0000 
1804.880	6.6412	3.3563	3.1256	0.0000 
1804.902	6.6193	3.3838	3.0542	0.0000 
1804.924	6.6302	3.4552	2.9388	0.0000 
1804.945	6.6632	3.5321	2.8125	0.0000 
1805.020	6.6797	3.6090	2.6917	0.0000 
1805.031	6.6797	3.6914	2.5708	0.0000 
1805.032	6.6467	3.7463	2.4939	0.0000 
1805.032	6.5808	3.7958	2.4005	0.0000 
1805.039	6.5094	3.8782	2.2467	0.0000 
1805.059	6.4600	3.9331	2.0325	0.0000 
1805.079	6.4270	3.9056	1.8182	0.0000 
1805.099	6.4325	3.8342	1.5601	0.0000 
1805.119	6.5039	3.7738	1.2689	0.0000 
1805.141	6.6302	3.7134	1.0107	0.0000 
1805.163	6.7291	3.6200	0.7910	0.0000 
1805.255	6.8500	3.4717	0.6097	0.0000 
1805.261	6.9543	3.3398	0.3900	0.0000 
1805.261	7.0422	3.2300	0.1428	0.0000 
1805.261	7.1686	3.1586	-0.0385	0.0000 
1805.261	7.2949	3.1256	-0.0989	0.0000 
1805.287	7.2565	3.0597	-0.1373	0.0000 
1805.297	7.0697	3.0157	-0.3076	0.0000 
1805.318	6.9214	3.0542	-0.6262	0.0000 
1805.337	6.8610	3.1091	-0.9503	0.0000 
1805.357	6.8610	3.1421	-1.1755	0.0000 
1805.428	6.8280	3.1805	-1.2689	0.0000 
1805.440	6.7126	3.2465	-1.2744	0.0000 
1805.441	6.5533	3.3508	-1.2415	0.0000 
1805.447	6.4215	3.4882	-1.2305	0.0000 
1805.461	6.3336	3.6255	-1.2030	0.0000 
1805.483	6.2512	3.7683	-1.1646	0.0000 
1805.504	6.1359	3.8672	-1.0327	0.0000 
1805.518	5.9766	3.9661	-0.8459	0.0000 
1805.536	5.8118	4.0979	-0.6647	0.0000 
1805.556	5.6799	4.2572	-0.5438	0.0000 
1805.576	5.5756	4.4275	-0.4834	0.0000 
1805.651	5.4987	4.6088	-0.4614	0.0000 
1805.664	5.4657	4.7736	-0.3680	0.0000 
1805.664	5.4712	4.8669	-0.1483	0.0000 
1805.664	5.5042	4.9438	0.1208	0.0000 
1805.685	5.5865	5.0098	0.4230	0.0000 
1805.706	5.7074	5.0537	0.7086	0.0000 
1805.716	5.8118	5.0757	0.9229	0.0000 
1805.736	5.8777	5.1031	1.0767	0.0000 
1805.755	5.9216	5.1306	1.2360	0.0000 
1805.828	6.0480	5.1251	1.4996	0.0000 
1805.839	6.3721	5.0812	1.9281	0.0000 
1805.839	6.7181	5.0317	2.3730	0.0000 
1805.845	7.0532	5.0427	2.6971	0.0000 
1805.861	7.2620	5.1361	2.8510	0.0000 
1805.884	7.2894	5.2515	2.8839	0.0000 
1805.895	7.2949	5.3229	2.9279	0.0000 
1805.915	7.3059	5.2789	3.1366	0.0000 
1805.935	7.3059	5.1636	3.4167	0.0000 
1805.954	7.2455	5.0592	3.5925	0.0000 
1805.974	7.1301	5.0043	3.6365	0.0000 
1806.059	6.9928	4.9823	3.6035	0.0000 
1806.065	6.8719	4.9438	3.5760	0.0000 
1806.065	6.7786	4.8779	3.5980	0.0000 
1806.065	6.7072	4.7955	3.6584	0.0000 
1806.074	6.6632	4.7241	3.7134	0.0000 
1806.094	6.6248	4.6637	3.7463	0.0000 
1806.113	6.5918	4.6472	3.7408	0.0000 
1806.141	6.5973	4.6582	3.6804	0.0000 
1806.158	6.6302	4.6472	3.6530	0.0000 
1806.231	6.6522	4.6143	3.7079	0.0000 
1806.242	6.6577	4.5923	3.7903	0.0000 
1806.242	6.6632	4.6088	3.7903	0.0000 
1806.242	6.6797	4.6472	3.6639	0.0000 
1806.253	6.6962	4.6692	3.4497	0.0000 
1806.272	6.7456	4.6307	3.1970	0.0000 
1806.292	6.8390	4.5648	2.9224	0.0000 
1806.313	6.9434	4.5099	2.6367	0.0000 
1806.333	7.0203	4.4385	2.3676	0.0000 
1806.352	7.0642	4.2957	2.1808	0.0000 
1806.374	7.1246	4.1638	2.0435	0.0000 
1806.466	7.2125	4.0869	1.9116	0.0000 
1806.472	7.3883	4.0759	1.8677	0.0000 
1806.472	7.4377	4.0320	1.8732	0.0000 
1806.472	7.2729	3.9716	1.8182	0.0000 
1806.472	7.1027	4.0045	1.5656	0.0000 
1806.498	7.0093	4.0594	1.2524	0.0000 
1806.521	7.0367	4.0594	1.0327	0.0000 
1806.532	7.0972	4.0375	0.9668	0.0000 
1806.551	7.0972	4.0375	1.0382	0.0000 
1806.570	7.0422	4.0869	1.1481	0.0000 
1806.642	6.9928	4.1968	1.2360	0.0000 
1806.653	6.9873	4.3286	1.2634	0.0000 
1806.653	6.9763	4.4165	1.2305	0.0000 
1806.659	6.8829	4.4659	1.1755	0.0000 
1806.676	6.7456	4.4824	1.1536	0.0000 
1806.697	6.5863	4.4769	1.2250	0.0000 
1806.719	6.4764	4.4440	1.3678	0.0000 
1806.739	6.4435	4.3835	1.5601	0.0000 
1806.751	6.4325	4.3506	1.6809	0.0000 
1806.769	6.3885	4.3506	1.7139	0.0000 
1806.789	6.3281	4.3561	1.8127	0.0000 
1806.872	6.3062	4.3286	2.0874	0.0000 
1806.879	6.3611	4.2737	2.4719	0.0000 
1806.879	6.4435	4.2188	2.8674	0.0000 
1806.879	6.5149	4.1968	3.1476	0.0000 
1806.888	6.5533	4.2188	3.2849	0.0000 
1806.908	6.5698	4.2352	3.3453	0.0000 
1806.928	6.6907	4.1858	3.4552	0.0000 
1806.949	6.8500	4.0979	3.6365	0.0000 
1806.971	7.0367	3.9716	3.8177	0.0000 
1807.046	7.2180	3.8727	3.9496	0.0000 
1807.056	7.2510	3.8123	4.0100	0.0000 
1807.057	7.2070	3.7408	4.0155	0.0000 
1807.057	7.1796	3.6200	4.1913	0.0000 
1807.068	7.2784	3.4332	4.5923	0.0000 
1807.088	7.3608	3.3234	4.9493	0.0000 
1807.108	7.3499	3.3289	5.0812	0.0000 
1807.128	7.2510	3.4222	5.0208	0.0000 
1807.148	7.1466	3.5266	4.9603	0.0000 
1807.168	7.0862	3.5541	5.0262	0.0000 
1807.188	7.0477	3.5321	5.1471	0.0000 
1807.278	7.0203	3.4991	5.2240	0.0000 
1807.285	6.9873	3.4937	5.2570	0.0000 
1807.285	6.9379	3.5266	5.2405	0.0000 
1807.285	6.9159	3.5706	5.2405	0.0000 
1807.292	6.8939	3.5870	5.2460	0.0000 
1807.312	6.8500	3.6145	5.2240	0.0000 
1807.335	6.7950	3.6639	5.1746	0.0000 
1807.355	6.7511	3.7189	5.1251	0.0000 
1807.376	6.7346	3.7573	5.0427	0.0000 
1807.457	6.7401	3.7903	4.8834	0.0000 
1807.470	6.7676	3.7958	4.6307	0.0000 
1807.470	6.8390	3.7793	4.3341	0.0000 
1807.470	6.9269	3.7573	4.0430	0.0000 
1807.485	7.0422	3.7244	3.8232	0.0000 
1807.493	7.1906	3.6310	3.7079	0.0000 
1807.505	7.3883	3.4772	3.6145	0.0000 
1807.525	7.5531	3.3618	3.3838	0.0000 
1807.545	7.6300	3.2849	3.0267	0.0000 
1807.565	7.7399	3.2465	2.7191	0.0000 
1807.587	7.8662	3.1696	2.6093	0.0000 
1807.607	7.8937	3.0377	2.6093	0.0000 
1807.688	7.8497	2.9608	2.5543	0.0000 
1807.701	7.8333	3.0103	2.3676	0.0000 
1807.701	7.8882	3.1091	2.1533	0.0000 
1807.701	7.9541	3.1641	1.9940	0.0000 
1807.707	7.9321	3.2080	1.9006	0.0000 
1807.724	7.8278	3.2849	1.8732	0.0000 
1807.744	7.7563	3.3728	1.9281	0.0000 
1807.764	7.7344	3.4442	1.9830	0.0000 
1807.787	7.7179	3.4937	2.0050	0.0000 
1807.864	7.6410	3.5156	1.9995	0.0000 
1807.875	7.4927	3.5211	2.0215	0.0000 
1807.875	7.2894	3.5321	2.1039	0.0000 
1807.875	7.1246	3.5541	2.2357	0.0000 
1807.883	7.0313	3.5760	2.4005	0.0000 
1807.903	6.9653	3.6035	2.5543	0.0000 
1807.923	6.8665	3.6530	2.7026	0.0000 
1807.943	6.7731	3.7354	2.8784	0.0000 
1807.962	6.7291	3.8397	3.1201	0.0000 
1807.985	6.7511	3.9111	3.4332	0.0000 
1808.006	6.7896	3.9551	3.7189	0.0000 
1808.099	6.8005	4.0155	3.9331	0.0000 
1808.106	6.7896	4.0979	4.0814	0.0000 
1808.106	6.7731	4.1693	4.2627	0.0000 
1808.106	6.7950	4.1968	4.5483	0.0000 
1808.106	6.9543	4.1913	4.9658	0.0000 
1808.130	7.1191	4.2023	5.3998	0.0000 
1808.141	7.2949	4.2627	5.7513	0.0000 
1808.161	7.3718	4.3835	6.0205	0.0000 
1808.181	7.2894	4.5538	6.1359	0.0000 
1808.201	7.1521	4.7186	6.1963	0.0000 
1808.276	7.0752	4.7241	6.4764	0.0000 
1808.287	7.0587	4.6252	6.9159	0.0000 
1808.287	7.0203	4.5703	7.2620	0.0000 
1808.287	6.9104	4.5593	7.4597	0.0000 
1808.308	6.7566	4.5648	7.5586	0.0000 
1808.329	6.5808	4.5868	7.6465	0.0000 
1808.341	6.4325	4.6033	7.7673	0.0000 
1808.360	6.3226	4.6143	7.8882	0.0000 
1808.380	6.2018	4.6198	7.9486	0.0000 
1808.451	6.0645	4.6417	7.9266	0.0000 
1808.461	5.9656	4.6582	7.8552	0.0000 
1808.462	5.8887	4.6692	7.7563	0.0000 
1808.469	5.8228	4.6802	7.6135	0.0000 
1808.484	5.7678	4.6967	7.4323	0.0000 
1808.507	5.7239	4.7076	7.2510	0.0000 
1808.529	5.6799	4.7076	7.0697	0.0000 
1808.541	5.6415	4.7186	6.8610	0.0000 
1808.560	5.6525	4.7406	6.5918	0.0000 
1808.580	5.6854	4.7626	6.2842	0.0000 
1808.599	5.7568	4.7681	5.9546	0.0000 
1808.686	5.8557	4.7516	5.6140	0.0000 
1808.693	5.9821	4.7131	5.3174	0.0000 
1808.693	6.0699	4.6362	5.0537	0.0000 
1808.693	6.1743	4.4659	4.8285	0.0000 
1808.699	6.3116	4.2682	4.6033	0.0000 
1808.719	6.4215	4.0375	4.3506	0.0000 
1808.739	6.5259	3.8232	4.1473	0.0000 
1808.764	6.6412	3.6694	4.0594	0.0000 
1808.786	6.6412	3.5156	4.0210	0.0000 
1808.858	6.4929	3.4003	3.9056	0.0000 
1808.873	6.4160	3.3783	3.6584	0.0000 
1808.873	6.4160	3.4387	3.3453	0.0000 
1808.873	6.4050	3.4937	3.0762	0.0000 
1808.880	6.3776	3.5651	2.9169	0.0000 
1808.898	6.2897	3.6749	2.8455	0.0000 
1808.918	6.1908	3.8232	2.8345	0.0000 
1808.938	6.1469	3.9880	2.8345	0.0000 
1808.958	6.1304	4.1473	2.7905	0.0000 
1808.978	6.0645	4.2792	2.6917	0.0000 
1809.003	5.9546	4.3945	2.5928	0.0000 
1809.092	5.8447	4.4714	2.5708	0.0000 
1809.098	5.7623	4.5044	2.6642	0.0000 
1809.098	5.7294	4.5154	2.8345	0.0000 
1809.098	5.7184	4.5483	2.9993	0.0000 
1809.098	5.7019	4.6307	3.1311	0.0000 
1809.125	5.6909	4.7461	3.2849	0.0000 
1809.137	5.7184	4.8669	3.5156	0.0000 
1809.157	5.8118	4.9603	3.8562	0.0000 
1809.176	5.9326	5.0317	4.2188	0.0000 
1809.196	6.0315	5.1086	4.5044	0.0000 
1809.270	6.1084	5.1965	4.7131	0.0000 
1809.281	6.1633	5.2240	4.9054	0.0000 
1809.281	6.2842	5.1965	5.1196	0.0000 
1809.281	6.4709	5.1801	5.3778	0.0000 
1809.304	6.6687	5.1581	5.6305	0.0000 
1809.326	6.8555	5.1636	5.8392	0.0000 
1809.336	6.9214	5.2020	5.9766	0.0000 
1809.355	6.9159	5.2570	6.0260	0.0000 
1809.374	6.9104	5.2679	6.1414	0.0000 
1809.395	6.8829	5.2185	6.3721	0.0000 
1809.414	6.8280	5.1855	6.5753	0.0000 
1809.504	6.7072	5.1636	6.6852	0.0000 
1809.510	6.5643	5.1471	6.7236	0.0000 
1809.510	6.3995	5.1416	6.7236	0.0000 
1809.510	6.3116	5.1196	6.7621	0.0000 
1809.516	6.2347	5.0757	6.8719	0.0000 
1809.536	6.1523	5.0427	6.9543	0.0000 
1809.559	6.0809	5.0482	6.9763	0.0000 
1809.580	6.0425	5.0757	6.9489	0.0000 
1809.605	6.0370	5.0922	6.9104	0.0000 
1809.681	6.0315	5.1306	6.8445	0.0000 
1809.694	6.0370	5.2020	6.7291	0.0000 
1809.694	6.0480	5.2734	6.5698	0.0000 
1809.694	6.0645	5.3174	6.3831	0.0000 
1809.700	6.0754	5.3339	6.1414	0.0000 
1809.713	6.1469	5.3339	5.8667	0.0000 
1809.736	6.2842	5.3064	5.5920	0.0000 
1809.759	6.4655	5.2789	5.3174	0.0000 
1809.781	6.6577	5.2789	5.0592	0.0000 
1809.803	6.8555	5.3009	4.8230	0.0000 
1809.822	7.0477	5.2570	4.6252	0.0000 
1809.832	7.2620	5.1196	4.4110	0.0000 
1809.914	7.4707	4.9658	4.1144	0.0000 
1809.925	7.5696	4.7626	3.7848	0.0000 
1809.925	7.6959	4.5319	3.5541	0.0000 
1809.925	7.8387	4.3396	3.4497	0.0000 
1809.932	7.8882	4.1089	3.4607	0.0000 
1809.952	7.8717	3.9496	3.4662	0.0000 
1809.972	7.8442	3.9606	3.3673	0.0000 
1809.992	7.8497	4.1199	3.1860	0.0000 
1810.014	7.8662	4.3396	2.9663	0.0000 
1810.094	7.8058	4.5538	2.7631	0.0000 
1810.105	7.6465	4.7406	2.6257	0.0000 
1810.106	7.4872	4.8669	2.6038	0.0000 
1810.106	7.3444	4.9164	2.6807	0.0000 
1810.112	7.2125	4.9329	2.7411	0.0000 
1810.131	7.0752	4.9329	2.7301	0.0000 
1810.151	6.9049	4.9164	2.7081	0.0000 
1810.170	6.7236	4.8615	2.7905	0.0000 
1810.195	6.5698	4.7845	2.9279	0.0000 
1810.215	6.4929	4.6967	3.0872	0.0000 
1810.238	6.4160	4.6252	3.2245	0.0000 
1810.259	6.3611	4.5868	3.3398	0.0000 
1810.329	6.3501	4.5758	3.4827	0.0000 
1810.340	6.3831	4.5923	3.6694	0.0000 
1810.340	6.4764	4.6088	3.9111	0.0000 
1810.340	6.5863	4.6198	4.1309	0.0000 
1810.349	6.6907	4.6307	4.2682	0.0000 
1810.370	6.7786	4.6417	4.3341	0.0000 
1810.389	6.8994	4.6143	4.4110	0.0000 
1810.410	7.1301	4.5209	4.5978	0.0000 
1810.429	7.3938	4.4495	4.8999	0.0000 
1810.503	7.6135	4.3671	5.2185	0.0000 
1810.514	7.8223	4.3011	5.4877	0.0000 
1810.514	7.8937	4.3945	5.6140	0.0000 
1810.515	7.7893	4.5648	5.6470	0.0000 
1810.537	7.7014	4.6692	5.7404	0.0000 
1810.557	7.6300	4.6143	5.9875	0.0000 
1810.569	7.5531	4.5264	6.2128	0.0000 
1810.588	7.4817	4.4385	6.3007	0.0000 
1810.608	7.3883	4.3726	6.2787	0.0000 
1810.627	7.2455	4.3286	6.2073	0.0000 
1810.647	7.0532	4.2792	6.1743	0.0000 
1810.736	6.8390	4.2407	6.1908	0.0000 
1810.742	6.6742	4.2407	6.1908	0.0000 
1810.742	6.5533	4.2627	6.1688	0.0000 
1810.742	6.4655	4.2847	6.1304	0.0000 
1810.748	6.3721	4.2957	6.0699	0.0000 
1810.769	6.2952	4.3286	5.9821	0.0000 
1810.792	6.2402	4.3671	5.8997	0.0000 
1810.813	6.2073	4.4110	5.7843	0.0000 
1810.835	6.1688	4.4659	5.5975	0.0000 
1810.910	6.1633	4.5044	5.3503	0.0000 
1810.923	6.2018	4.4989	5.0647	0.0000 
1810.923	6.2842	4.4495	4.7571	0.0000 
1810.923	6.3721	4.4055	4.4110	0.0000 
1810.929	6.4435	4.4000	4.0375	0.0000 
1810.945	6.4819	4.3506	3.6804	0.0000 
1810.965	6.5094	4.2133	3.3344	0.0000 
1810.986	6.5533	4.0485	2.9224	0.0000 
1811.009	6.5479	3.8782	2.4829	0.0000 
1811.032	6.5808	3.7189	2.1259	0.0000 
1811.054	6.6522	3.5651	1.9061	0.0000 
1811.065	6.6302	3.3893	1.7963	0.0000 
1811.146	6.4380	3.2190	1.6260	0.0000 
1811.158	6.1908	3.2574	1.2634	0.0000 
1811.158	6.0315	3.4003	0.8844	0.0000 
1811.158	6.0040	3.5321	0.6262	0.0000 
1811.164	6.0095	3.6255	0.4614	0.0000 
1811.184	5.9326	3.7408	0.3241	0.0000 
1811.204	5.7623	3.8837	0.2197	0.0000 
1811.225	5.5701	4.0485	0.1978	0.0000 
1811.244	5.4492	4.2078	0.2362	0.0000 
1811.322	5.3558	4.3286	0.3076	0.0000 
1811.335	5.2295	4.4220	0.3680	0.0000 
1811.335	5.0757	4.5044	0.4175	0.0000 
1811.336	4.9438	4.5648	0.5328	0.0000 
1811.355	4.8944	4.5978	0.7196	0.0000 
1811.365	4.9109	4.6143	0.9009	0.0000 
1811.385	4.9603	4.6307	1.0492	0.0000 
1811.404	5.0153	4.6362	1.2305	0.0000 
1811.423	5.0922	4.6472	1.4832	0.0000 
1811.500	5.2185	4.6527	1.8018	0.0000 
1811.511	5.3778	4.6417	2.1588	0.0000 
1811.511	5.5261	4.6143	2.4719	0.0000 
1811.511	5.6525	4.6143	2.6971	0.0000 
1811.531	5.7568	4.6747	2.8070	0.0000 
1811.543	5.8612	4.7681	2.9169	0.0000 
1811.562	6.0040	4.8175	3.1805	0.0000 
1811.582	6.2457	4.8175	3.6200	0.0000 
1811.602	6.4325	4.8230	4.1089	0.0000 
1811.622	6.5863	4.8560	4.5044	0.0000 
1811.642	6.6302	4.9384	4.7516	0.0000 
1811.729	6.5424	5.0372	4.8834	0.0000 
1811.736	6.3995	5.1196	4.9329	0.0000 
1811.736	6.3336	5.1086	5.1581	0.0000 
1811.736	6.3501	5.0098	5.5536	0.0000 
1811.742	6.3446	4.9109	5.8557	0.0000 
1811.763	6.3062	4.8395	5.9711	0.0000 
1811.785	6.2073	4.7791	5.9711	0.0000 
1811.807	6.0864	4.6912	5.9601	0.0000 
1811.829	5.9821	4.5813	5.9656	0.0000 
1811.903	5.9216	4.4659	5.9381	0.0000 
1811.914	5.9161	4.3781	5.8667	0.0000 
1811.914	5.9161	4.3341	5.7184	0.0000 
1811.914	5.8502	4.3506	5.4657	0.0000 
1811.920	5.7733	4.4220	5.1526	0.0000 
1811.940	5.7349	4.5099	4.8395	0.0000 
1811.960	5.7513	4.5593	4.5703	0.0000 
1811.980	5.7733	4.5813	4.3451	0.0000 
1812.002	5.7953	4.5813	4.1473	0.0000 
1812.024	5.8447	4.5428	3.9386	0.0000 
1812.045	5.8502	4.4550	3.6475	0.0000 
1812.068	5.8228	4.3781	3.2190	0.0000 
1812.139	5.8282	4.2957	2.7081	0.0000 
1812.150	5.8832	4.1583	2.2247	0.0000 
1812.150	5.9271	3.9606	1.8182	0.0000 
1812.150	5.9711	3.6969	1.4832	0.0000 
1812.159	6.0974	3.4222	1.2634	0.0000 
1812.179	6.2292	3.2080	1.0876	0.0000 
1812.199	6.3776	3.0322	0.9723	0.0000 
1812.218	6.4984	2.9004	0.9009	0.0000 
1812.238	6.4270	2.7521	0.8240	0.0000 
1812.316	6.2292	2.6587	0.6482	0.0000 
1812.327	6.0864	2.6752	0.2966	0.0000 
1812.328	6.0535	2.7301	-0.0714	0.0000 
1812.328	6.0919	2.7411	-0.3131	0.0000 
1812.338	6.1029	2.7301	-0.4230	0.0000 
1812.357	6.0370	2.7356	-0.4779	0.0000 
1812.378	5.9656	2.8125	-0.5273	0.0000 
1812.397	5.9491	2.9333	-0.5603	0.0000 
1812.418	5.9546	3.0597	-0.5548	0.0000 
1812.437	5.9491	3.1750	-0.5219	0.0000 
1812.459	5.8722	3.2794	-0.4614	0.0000 
1812.553	5.7404	3.3948	-0.3571	0.0000 
1812.568	5.6415	3.5101	-0.1813	0.0000 
1812.568	5.6250	3.6145	0.0275	0.0000 
1812.569	5.6909	3.7024	0.2417	0.0000 
1812.569	5.7568	3.8013	0.4230	0.0000 
1812.576	5.7898	3.9166	0.6317	0.0000 
1812.596	5.8392	4.0320	0.9064	0.0000 
1812.616	5.9436	4.1144	1.2689	0.0000 
1812.636	6.0699	4.1748	1.6260	0.0000 
1812.656	6.1578	4.2682	1.8622	0.0000 
1812.730	6.2073	4.4055	2.0050	0.0000 
1812.742	6.2622	4.5703	2.1204	0.0000 
1812.743	6.3556	4.6857	2.3401	0.0000 
1812.743	6.5588	4.7296	2.7136	0.0000 
1812.763	6.8170	4.7571	3.1531	0.0000 
1812.788	7.0697	4.8065	3.5266	0.0000 
1812.797	7.2125	4.8944	3.7628	0.0000 
1812.816	7.1356	4.9933	3.8397	0.0000 
1812.835	6.9489	5.0812	3.8452	0.0000 
1812.855	6.8390	5.0482	4.0540	0.0000 
1812.876	6.8390	4.9274	4.4165	0.0000 
1812.962	6.8115	4.8120	4.6527	0.0000 
1812.969	6.7072	4.7076	4.7021	0.0000 
1812.970	6.5094	4.6198	4.6198	0.0000 
1812.970	6.2732	4.5209	4.5374	0.0000 
1812.976	6.1084	4.4165	4.5319	0.0000 
1812.995	6.0205	4.3011	4.5593	0.0000 
1813.016	5.9711	4.2352	4.5154	0.0000 
1813.039	5.9052	4.2188	4.4000	0.0000 
1813.062	5.7953	4.2462	4.2078	0.0000 
1813.137	5.6909	4.3066	3.9880	0.0000 
1813.148	5.6360	4.3726	3.7958	0.0000 
1813.149	5.5975	4.4275	3.6310	0.0000 
1813.149	5.5536	4.4769	3.4552	0.0000 
1813.156	5.4932	4.5374	3.2465	0.0000 
1813.173	5.4437	4.5978	3.0048	0.0000 
1813.193	5.4218	4.6307	2.7686	0.0000 
1813.213	5.4712	4.6198	2.5323	0.0000 
1813.236	5.5591	4.5978	2.2687	0.0000 
1813.257	5.6470	4.5868	1.9775	0.0000 
1813.278	5.7294	4.6033	1.6754	0.0000 
1813.368	5.7513	4.6143	1.4117	0.0000 
1813.375	5.7843	4.5264	1.2030	0.0000 
1813.375	5.8777	4.3945	1.0162	0.0000 
1813.375	5.9766	4.2297	0.8514	0.0000 
1813.375	6.0864	4.0814	0.7416	0.0000 
1813.402	6.2073	4.0320	0.6812	0.0000 
