StartTime: 2018-11-15 20:11:00.594
Time(s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
1980.116	10.3546	19.8633	-3.7244	0.0000 
1980.127	10.2063	19.8743	-4.1803	0.0000 
1980.147	10.1239	19.7919	-4.4495	0.0000 
1980.167	10.0854	19.6326	-4.5593	0.0000 
1980.187	10.1019	19.4843	-4.5648	0.0000 
1980.207	10.0745	19.4238	-4.5868	0.0000 
1980.227	9.9371	19.4678	-4.6967	0.0000 
1980.250	9.7614	19.5721	-4.8834	0.0000 
1980.330	9.5471	19.6820	-5.1031	0.0000 
1980.337	9.3823	19.7534	-5.2844	0.0000 
1980.337	9.2395	19.7534	-5.4108	0.0000 
1980.337	9.1571	19.7095	-5.4602	0.0000 
1980.346	9.1461	19.6271	-5.3943	0.0000 
1980.366	9.1461	19.5612	-5.2515	0.0000 
1980.386	9.1571	19.5392	-5.0702	0.0000 
1980.406	9.1571	19.5502	-4.8834	0.0000 
1980.426	9.1516	19.5941	-4.6802	0.0000 
1980.493	9.1791	19.6381	-4.4165	0.0000 
1980.501	9.2340	19.6820	-4.1034	0.0000 
1980.502	9.3384	19.7095	-3.7354	0.0000 
1980.508	9.4482	19.6985	-3.3179	0.0000 
1980.525	9.5526	19.6930	-2.9333	0.0000 
1980.545	9.7064	19.6985	-2.5598	0.0000 
1980.568	9.8877	19.6765	-2.1368	0.0000 
1980.590	10.1953	19.5886	-1.5985	0.0000 
1980.612	10.5524	19.5117	-1.0327	0.0000 
1980.625	10.9204	19.4733	-0.4779	0.0000 
1980.644	11.3873	19.4623	0.0714	0.0000 
1980.704	11.7444	19.5007	0.5383	0.0000 
1980.713	12.0685	19.5612	0.9503	0.0000 
1980.713	12.2168	19.6271	1.2854	0.0000 
1980.724	12.3322	19.6381	1.6974	0.0000 
1980.743	12.4915	19.6271	2.1313	0.0000 
1980.765	12.5848	19.6490	2.4280	0.0000 
1980.783	12.5574	19.7095	2.5269	0.0000 
1980.803	12.4365	19.7699	2.5488	0.0000 
1980.824	12.2552	19.8248	2.5433	0.0000 
1980.844	12.1069	19.8633	2.5708	0.0000 
1980.923	11.9751	19.8798	2.5928	0.0000 
1980.930	11.8268	19.9182	2.5433	0.0000 
1980.930	11.6400	19.9786	2.4225	0.0000 
1980.930	11.4203	20.0775	2.2302	0.0000 
1980.942	11.2061	20.2039	1.9885	0.0000 
1980.962	11.0248	20.3357	1.7413	0.0000 
1980.982	10.8655	20.4510	1.5051	0.0000 
1981.002	10.6897	20.5444	1.2524	0.0000 
1981.022	10.5084	20.6323	0.9778	0.0000 
1981.042	10.3381	20.7037	0.6812	0.0000 
1981.061	10.1788	20.7477	0.3735	0.0000 
1981.141	10.0470	20.7751	0.0769	0.0000 
1981.147	9.9426	20.7697	-0.1868	0.0000 
1981.148	9.9097	20.7587	-0.4230	0.0000 
1981.148	9.9207	20.7697	-0.6592	0.0000 
1981.161	9.9646	20.7916	-0.9119	0.0000 
1981.181	10.0195	20.8081	-1.1755	0.0000 
1981.202	10.0470	20.7916	-1.4722	0.0000 
1981.220	10.0635	20.7092	-1.7853	0.0000 
1981.240	10.1129	20.5499	-2.1149	0.0000 
1981.308	10.1239	20.3192	-2.4390	0.0000 
1981.318	10.2228	20.0500	-2.6093	0.0000 
1981.318	10.3546	19.8578	-2.6532	0.0000 
1981.325	10.4590	19.8193	-2.6642	0.0000 
1981.341	10.5579	19.9622	-2.7411	0.0000 
1981.361	10.5688	20.1654	-2.9004	0.0000 
1981.383	10.4700	20.2863	-3.1311	0.0000 
1981.404	10.2832	20.2863	-3.3948	0.0000 
1981.425	10.2118	20.1929	-3.5651	0.0000 
1981.449	10.2502	20.0226	-3.6035	0.0000 
1981.460	10.3052	19.8413	-3.5596	0.0000 
1981.532	10.3436	19.7314	-3.4827	0.0000 
1981.542	10.2832	19.7095	-3.4167	0.0000 
1981.542	10.1459	19.7479	-3.4003	0.0000 
1981.548	10.0085	19.7919	-3.3783	0.0000 
1981.563	9.8877	19.8248	-3.3453	0.0000 
1981.586	9.7778	19.8523	-3.3069	0.0000 
1981.607	9.6790	19.8578	-3.2465	0.0000 
1981.619	9.6021	19.8413	-3.1366	0.0000 
1981.639	9.5911	19.7809	-2.9059	0.0000 
1981.659	9.6185	19.6985	-2.6257	0.0000 
1981.678	9.6185	19.6545	-2.3840	0.0000 
1981.744	9.6021	19.6600	-2.1698	0.0000 
1981.753	9.5966	19.6930	-1.8842	0.0000 
1981.753	9.6295	19.7205	-1.5216	0.0000 
1981.760	9.6954	19.7314	-1.1371	0.0000 
1981.778	9.7723	19.7534	-0.7690	0.0000 
1981.799	9.8877	19.7809	-0.4340	0.0000 
1981.820	10.0031	19.7864	-0.1208	0.0000 
1981.844	10.1459	19.7809	0.1978	0.0000 
1981.908	10.3052	19.7479	0.5548	0.0000 
1981.917	10.5029	19.6655	0.9668	0.0000 
1981.918	10.7172	19.5612	1.4337	0.0000 
1981.924	10.9094	19.4623	1.9006	0.0000 
1981.938	11.1676	19.4513	2.3126	0.0000 
1981.961	11.3324	19.5721	2.5653	0.0000 
1981.982	11.3873	19.7150	2.6587	0.0000 
1982.004	11.4478	19.8029	2.7191	0.0000 
1982.025	11.4697	19.7589	2.9059	0.0000 
1982.036	11.5192	19.6436	3.2190	0.0000 
1982.056	11.6071	19.5721	3.5046	0.0000 
1982.128	11.6785	19.5831	3.6694	0.0000 
1982.134	11.6235	19.6381	3.6365	0.0000 
1982.134	11.4807	19.7095	3.5211	0.0000 
1982.140	11.3434	19.7644	3.4552	0.0000 
1982.159	11.2665	19.7644	3.4552	0.0000 
1982.182	11.2061	19.7260	3.4552	0.0000 
1982.204	11.1292	19.7205	3.3783	0.0000 
1982.216	11.0413	19.7479	3.2465	0.0000 
1982.235	10.9589	19.8083	3.0872	0.0000 
1982.255	10.8984	19.8853	2.9059	0.0000 
1982.275	10.8325	19.9896	2.7026	0.0000 
1982.345	10.7611	20.1050	2.5049	0.0000 
1982.352	10.6732	20.1819	2.3456	0.0000 
1982.352	10.5359	20.2313	2.1863	0.0000 
1982.358	10.3931	20.2917	1.9830	0.0000 
1982.375	10.2832	20.3412	1.7413	0.0000 
1982.397	10.2008	20.3687	1.4832	0.0000 
1982.419	10.1239	20.3796	1.2305	0.0000 
1982.442	10.0800	20.3741	0.9943	0.0000 
1982.454	10.1019	20.3851	0.7745	0.0000 
1982.479	10.1953	20.3961	0.5768	0.0000 
1982.499	10.3107	20.3851	0.3680	0.0000 
1982.561	10.4315	20.3577	0.1208	0.0000 
1982.572	10.5139	20.2972	-0.1373	0.0000 
1982.572	10.5798	20.1874	-0.3900	0.0000 
1982.578	10.6732	20.0555	-0.6537	0.0000 
1982.592	10.7446	19.8853	-0.9229	0.0000 
1982.613	10.8435	19.6710	-1.1151	0.0000 
1982.634	10.9918	19.5062	-1.2305	0.0000 
1982.656	11.1401	19.4458	-1.3568	0.0000 
1982.726	11.2280	19.4678	-1.5710	0.0000 
1982.736	11.1676	19.5447	-1.9006	0.0000 
1982.737	11.1017	19.5721	-2.2577	0.0000 
1982.743	11.1017	19.5227	-2.5323	0.0000 
1982.757	11.1346	19.4403	-2.7136	0.0000 
1982.779	11.1896	19.2975	-2.7850	0.0000 
1982.802	11.2280	19.1766	-2.7905	0.0000 
1982.823	11.1621	19.1437	-2.7686	0.0000 
1982.832	11.0852	19.1711	-2.7466	0.0000 
1982.852	10.9644	19.2206	-2.7521	0.0000 
1982.872	10.7941	19.2645	-2.7850	0.0000 
1982.945	10.6183	19.2810	-2.7850	0.0000 
1982.952	10.4535	19.2371	-2.7301	0.0000 
1982.952	10.3052	19.1876	-2.6422	0.0000 
1982.952	10.2173	19.1382	-2.5378	0.0000 
1982.979	10.1239	19.0887	-2.4225	0.0000 
1982.999	10.0195	19.0668	-2.3236	0.0000 
1983.020	9.8932	19.0833	-2.2192	0.0000 
1983.032	9.7778	19.1272	-2.0764	0.0000 
1983.051	9.7174	19.1602	-1.8842	0.0000 
1983.070	9.7119	19.1602	-1.6479	0.0000 
1983.090	9.7119	19.1382	-1.4172	0.0000 
1983.167	9.7394	19.0997	-1.1920	0.0000 
1983.173	9.7943	19.0448	-0.9558	0.0000 
1983.173	9.8767	18.9844	-0.7361	0.0000 
1983.173	9.9481	18.9294	-0.5054	0.0000 
1983.199	10.0415	18.8690	-0.2307	0.0000 
1983.209	10.2118	18.8031	0.1154	0.0000 
1983.229	10.3931	18.7537	0.5164	0.0000 
1983.249	10.6073	18.7042	0.8734	0.0000 
1983.269	10.8435	18.7152	1.1591	0.0000 
1983.329	10.9534	18.7756	1.3129	0.0000 
1983.339	11.0577	18.8196	1.4612	0.0000 
1983.339	11.1292	18.7866	1.7084	0.0000 
1983.348	11.2390	18.7097	2.0874	0.0000 
1983.368	11.3379	18.6932	2.4445	0.0000 
1983.388	11.3489	18.7537	2.6257	0.0000 
1983.408	11.2665	18.8361	2.6257	0.0000 
1983.428	11.1182	18.8855	2.5763	0.0000 
1983.449	10.9973	18.9020	2.5818	0.0000 
1983.468	10.8875	18.8855	2.6202	0.0000 
1983.549	10.7501	18.8800	2.6477	0.0000 
1983.555	10.5963	18.9514	2.6093	0.0000 
1983.555	10.4590	19.0668	2.4994	0.0000 
1983.555	10.3766	19.1876	2.3346	0.0000 
1983.567	10.3271	19.2975	2.1698	0.0000 
1983.587	10.2887	19.4128	2.0270	0.0000 
1983.607	10.2667	19.5227	1.9061	0.0000 
1983.627	10.2502	19.6271	1.7853	0.0000 
1983.647	10.2228	19.7369	1.6205	0.0000 
1983.667	10.1898	19.8578	1.3898	0.0000 
1983.688	10.1514	19.9677	1.1371	0.0000 
1983.767	10.1404	20.0336	0.9064	0.0000 
1983.773	10.1898	20.0665	0.7086	0.0000 
1983.773	10.2777	20.0665	0.5164	0.0000 
1983.773	10.3766	20.0720	0.2747	0.0000 
1983.786	10.4974	20.1160	-0.0604	0.0000 
1983.806	10.5139	20.1379	-0.4944	0.0000 
1983.825	10.4865	20.0665	-0.9119	0.0000 
1983.848	10.5084	19.9072	-1.2085	0.0000 
1983.865	10.5743	19.6710	-1.3293	0.0000 
1983.885	10.7611	19.4843	-1.3129	0.0000 
1983.907	10.8820	19.4073	-1.3348	0.0000 
1983.986	10.8435	19.4128	-1.4832	0.0000 
1983.992	10.5853	19.4403	-1.7853	0.0000 
1983.992	10.2942	19.4183	-2.1368	0.0000 
1983.992	10.1019	19.3195	-2.4115	0.0000 
1984.004	10.0085	19.1986	-2.5049	0.0000 
1984.024	9.9536	19.0887	-2.4939	0.0000 
1984.044	9.8712	19.0338	-2.4225	0.0000 
1984.064	9.7284	19.0668	-2.3676	0.0000 
1984.084	9.5636	19.1437	-2.3401	0.0000 
1984.156	9.4043	19.2096	-2.3346	0.0000 
1984.165	9.2285	19.2535	-2.3950	0.0000 
1984.166	9.0417	19.2755	-2.4609	0.0000 
1984.172	8.8330	19.2700	-2.5269	0.0000 
1984.188	8.6682	19.2480	-2.5598	0.0000 
1984.208	8.5693	19.2151	-2.5433	0.0000 
1984.230	8.5034	19.1711	-2.4664	0.0000 
1984.251	8.4595	19.1437	-2.3840	0.0000 
1984.265	8.3881	19.1437	-2.3126	0.0000 
1984.283	8.3057	19.1656	-2.2412	0.0000 
1984.304	8.2617	19.1986	-2.1204	0.0000 
1984.375	8.2837	19.2041	-1.9006	0.0000 
1984.381	8.3716	19.1656	-1.5985	0.0000 
1984.381	8.5034	19.1052	-1.2524	0.0000 
1984.388	8.6353	19.0338	-0.9064	0.0000 
1984.404	8.7946	18.9679	-0.5493	0.0000 
1984.427	9.0088	18.9459	-0.1923	0.0000 
1984.451	9.2560	18.9459	0.1758	0.0000 
1984.472	9.5526	18.9514	0.6152	0.0000 
1984.482	9.8273	18.9624	1.0767	0.0000 
1984.502	10.1074	19.0173	1.4557	0.0000 
1984.522	10.3656	19.1821	1.7084	0.0000 
1984.594	10.5469	19.3689	1.8951	0.0000 
1984.601	10.6952	19.4733	2.1149	0.0000 
1984.601	10.7556	19.5062	2.3895	0.0000 
1984.607	10.8545	19.4843	2.7795	0.0000 
1984.625	10.9808	19.4788	3.1531	0.0000 
1984.645	11.0413	19.5117	3.3673	0.0000 
1984.669	11.0028	19.5392	3.4332	0.0000 
1984.681	10.8765	19.5941	3.3783	0.0000 
1984.755	10.7336	19.6326	3.3124	0.0000 
1984.765	10.6348	19.6216	3.2684	0.0000 
1984.765	10.5194	19.6161	3.2025	0.0000 
1984.765	10.3931	19.6490	3.1091	0.0000 
1984.786	10.2722	19.6930	2.9883	0.0000 
1984.809	10.1733	19.7424	2.8125	0.0000 
1984.828	10.0909	19.7974	2.6093	0.0000 
1984.841	10.0195	19.8468	2.4280	0.0000 
1984.860	9.9646	19.8962	2.2742	0.0000 
1984.881	9.8987	19.9567	2.1094	0.0000 
1984.900	9.8273	20.0171	1.9336	0.0000 
1984.975	9.7394	20.0775	1.7194	0.0000 
1984.981	9.6899	20.1160	1.4447	0.0000 
1984.981	9.6790	20.1324	1.1646	0.0000 
1984.981	9.7229	20.1215	0.9229	0.0000 
1985.008	9.8218	20.0885	0.7306	0.0000 
1985.019	9.9756	20.0446	0.5768	0.0000 
1985.039	10.1459	20.0061	0.4340	0.0000 
1985.059	10.2338	19.9841	0.2142	0.0000 
1985.078	10.2777	19.9182	-0.0385	0.0000 
1985.098	10.3162	19.8138	-0.2802	0.0000 
1985.118	10.3326	19.6655	-0.5164	0.0000 
1985.200	10.4205	19.4733	-0.6647	0.0000 
1985.207	10.5139	19.3689	-0.7855	0.0000 
1985.207	10.5634	19.3744	-0.9174	0.0000 
1985.207	10.5304	19.4238	-1.1096	0.0000 
1985.218	10.4095	19.4733	-1.3843	0.0000 
1985.237	10.2997	19.4678	-1.6479	0.0000 
1985.257	10.2448	19.4128	-1.8182	0.0000 
1985.279	10.2338	19.2975	-1.8787	0.0000 
1985.299	10.2283	19.1547	-1.8896	0.0000 
1985.362	10.1788	19.0668	-1.9171	0.0000 
1985.374	10.0470	19.0558	-1.9995	0.0000 
1985.374	9.8657	19.1217	-2.1259	0.0000 
1985.380	9.6570	19.1986	-2.3071	0.0000 
1985.397	9.4263	19.2590	-2.5049	0.0000 
1985.416	9.1901	19.2810	-2.6587	0.0000 
1985.437	9.0033	19.2590	-2.7411	0.0000 
1985.457	8.9209	19.2206	-2.7301	0.0000 
1985.479	8.8879	19.1656	-2.6532	0.0000 
1985.501	8.8770	19.1327	-2.5708	0.0000 
1985.525	8.8440	19.0887	-2.4884	0.0000 
1985.586	8.7836	19.0723	-2.4115	0.0000 
1985.596	8.7231	19.0997	-2.3346	0.0000 
1985.596	8.6572	19.1656	-2.2632	0.0000 
1985.602	8.6353	19.2535	-2.1808	0.0000 
1985.618	8.6902	19.3085	-2.0270	0.0000 
1985.640	8.8165	19.3195	-1.8073	0.0000 
1985.662	8.9923	19.2810	-1.5106	0.0000 
1985.683	9.1736	19.1986	-1.1920	0.0000 
1985.704	9.3274	19.0723	-0.8954	0.0000 
1985.715	9.4373	19.0009	-0.6372	0.0000 
1985.735	9.5471	19.0393	-0.4504	0.0000 
1985.806	9.6515	19.1107	-0.3406	0.0000 
1985.812	9.7284	19.1547	-0.2472	0.0000 
1985.812	9.7833	19.1437	-0.1044	0.0000 
1985.818	9.7339	19.0723	0.1044	0.0000 
1985.837	9.6790	19.0063	0.3241	0.0000 
1985.858	9.6405	18.9844	0.4779	0.0000 
1985.882	9.5471	19.0393	0.5328	0.0000 
1985.903	9.3988	19.0997	0.4834	0.0000 
1985.968	9.1736	19.1052	0.3790	0.0000 
1985.979	8.9264	19.0833	0.3186	0.0000 
1985.979	8.7506	19.0228	0.3900	0.0000 
1985.979	8.6517	18.9734	0.5273	0.0000 
1986.001	8.5748	18.9679	0.6317	0.0000 
1986.022	8.4595	19.0173	0.6152	0.0000 
1986.034	8.2837	19.1217	0.4559	0.0000 
1986.053	8.1079	19.2480	0.2527	0.0000 
1986.073	8.0035	19.3744	0.1154	0.0000 
1986.093	7.9596	19.4733	0.0385	0.0000 
1986.113	7.9486	19.5557	-0.0055	0.0000 
1986.192	7.9321	19.6490	-0.1099	0.0000 
1986.199	7.9047	19.7424	-0.2802	0.0000 
1986.199	7.8772	19.8303	-0.5164	0.0000 
1986.199	7.8772	19.8907	-0.8075	0.0000 
1986.212	7.9266	19.9347	-1.1041	0.0000 
1986.232	8.0420	19.9567	-1.3513	0.0000 
1986.252	8.2233	19.9786	-1.5546	0.0000 
1986.272	8.3936	19.9896	-1.7413	0.0000 
1986.291	8.5803	19.9567	-1.8896	0.0000 
1986.311	8.7012	19.9017	-2.0819	0.0000 
1986.332	8.8110	19.7919	-2.2687	0.0000 
1986.411	9.0308	19.6765	-2.3016	0.0000 
1986.418	9.2285	19.6106	-2.2577	0.0000 
1986.418	9.2450	19.6271	-2.2852	0.0000 
1986.418	9.1461	19.7150	-2.4609	0.0000 
1986.431	9.0308	19.7754	-2.7081	0.0000 
1986.451	8.9868	19.7479	-2.9443	0.0000 
1986.470	8.9868	19.6490	-3.1036	0.0000 
1986.490	8.9978	19.5062	-3.2025	0.0000 
1986.510	8.9758	19.3799	-3.2135	0.0000 
1986.532	8.8989	19.3140	-3.1750	0.0000 
1986.551	8.8055	19.3304	-3.1421	0.0000 
1986.632	8.7231	19.3744	-3.1366	0.0000 
1986.638	8.5858	19.4183	-3.2025	0.0000 
1986.638	8.4155	19.4568	-3.3014	0.0000 
1986.638	8.2507	19.4458	-3.3618	0.0000 
1986.649	8.1134	19.4128	-3.3673	0.0000 
1986.669	8.0420	19.3689	-3.3234	0.0000 
1986.689	8.0255	19.3304	-3.2190	0.0000 
1986.709	8.0090	19.3030	-3.0762	0.0000 
1986.729	7.9596	19.3195	-2.9553	0.0000 
1986.792	7.8937	19.3469	-2.8235	0.0000 
1986.803	7.8717	19.3964	-2.6587	0.0000 
1986.803	7.8882	19.4238	-2.4554	0.0000 
1986.809	7.9321	19.4293	-2.2247	0.0000 
1986.828	7.9761	19.4348	-2.0160	0.0000 
1986.848	8.0310	19.4183	-1.8073	0.0000 
1986.868	8.0969	19.3909	-1.5930	0.0000 
1986.890	8.1409	19.3579	-1.3898	0.0000 
1986.912	8.2288	19.3634	-1.1316	0.0000 
1986.936	8.3386	19.3964	-0.7855	0.0000 
1986.957	8.4650	19.4019	-0.4010	0.0000 
1987.017	8.6133	19.3744	-0.0494	0.0000 
1987.026	8.6517	19.4128	0.1483	0.0000 
1987.027	8.6517	19.5007	0.2087	0.0000 
1987.033	8.6517	19.5612	0.3131	0.0000 
1987.050	8.7067	19.5886	0.5713	0.0000 
1987.070	8.7616	19.6326	0.8295	0.0000 
1987.094	8.7671	19.7369	0.9229	0.0000 
1987.116	8.6957	19.8248	0.8899	0.0000 
1987.136	8.5419	19.8578	0.8075	0.0000 
1987.148	8.3936	19.8358	0.7690	0.0000 
1987.167	8.2782	19.7974	0.7965	0.0000 
1987.241	8.2123	19.7479	0.8789	0.0000 
1987.247	8.1299	19.7150	0.9283	0.0000 
1987.248	8.0145	19.7314	0.8844	0.0000 
1987.248	7.9047	19.7699	0.7855	0.0000 
1987.273	7.8442	19.7809	0.7086	0.0000 
1987.294	7.8113	19.8029	0.6317	0.0000 
1987.316	7.8058	19.8413	0.5383	0.0000 
1987.326	7.8113	19.8798	0.4504	0.0000 
1987.403	7.8003	19.8962	0.3461	0.0000 
1987.410	7.8058	19.9237	0.1758	0.0000 
1987.410	7.8387	19.9622	-0.0494	0.0000 
1987.410	7.9486	19.9402	-0.2966	0.0000 
1987.434	8.1079	19.8578	-0.5383	0.0000 
1987.445	8.2782	19.7369	-0.7416	0.0000 
1987.465	8.4045	19.5941	-0.9558	0.0000 
1987.492	8.5968	19.3854	-1.0986	0.0000 
1987.511	8.7781	19.1711	-1.2469	0.0000 
1987.525	8.9374	18.9954	-1.3788	0.0000 
1987.551	9.1901	18.9294	-1.4447	0.0000 
1987.626	9.3823	18.9899	-1.4447	0.0000 
1987.633	9.4647	19.0997	-1.4722	0.0000 
1987.633	9.3768	19.2316	-1.5985	0.0000 
1987.633	9.1626	19.3250	-1.8677	0.0000 
1987.644	9.0143	19.3250	-2.1533	0.0000 
1987.664	9.0143	19.2261	-2.2522	0.0000 
1987.683	9.0912	19.0778	-2.1588	0.0000 
1987.704	9.1626	18.9349	-1.9666	0.0000 
1987.723	9.1132	18.8416	-1.7798	0.0000 
1987.743	9.0143	18.8361	-1.6040	0.0000 
1987.766	8.9099	18.8690	-1.4392	0.0000 
1987.846	8.7451	18.9130	-1.3568	0.0000 
1987.852	8.5364	18.9624	-1.3678	0.0000 
1987.852	8.3276	18.9459	-1.3678	0.0000 
1987.852	8.1628	18.8690	-1.3019	0.0000 
1987.863	8.0859	18.7537	-1.1755	0.0000 
1987.882	8.0365	18.6438	-1.0437	0.0000 
1987.902	8.0475	18.5449	-0.8569	0.0000 
1987.922	8.0530	18.4680	-0.5933	0.0000 
1987.942	8.0640	18.4570	-0.3076	0.0000 
1988.007	8.0804	18.5120	-0.0439	0.0000 
1988.017	8.1299	18.5779	0.2032	0.0000 
1988.017	8.1903	18.6053	0.4559	0.0000 
1988.024	8.2343	18.5889	0.7141	0.0000 
1988.041	8.2837	18.5724	0.9723	0.0000 
1988.062	8.3716	18.5999	1.2195	0.0000 
1988.082	8.5089	18.6603	1.5051	0.0000 
1988.105	8.6957	18.7207	1.8677	0.0000 
1988.125	8.8989	18.7976	2.2797	0.0000 
1988.146	9.1351	18.9075	2.7191	0.0000 
1988.168	9.3713	19.0063	3.2025	0.0000 
1988.228	9.6130	19.0063	3.6969	0.0000 
1988.238	9.9097	18.9569	4.1583	0.0000 
1988.238	10.1678	19.0833	4.4550	0.0000 
1988.244	10.2887	19.3195	4.5428	0.0000 
1988.260	10.3107	19.4952	4.6472	0.0000 
1988.281	10.3052	19.5337	4.9329	0.0000 
1988.302	10.3381	19.5337	5.2899	0.0000 
1988.323	10.3876	19.5172	5.4932	0.0000 
1988.346	10.3381	19.4568	5.5096	0.0000 
1988.368	10.2063	19.4019	5.4163	0.0000 
1988.381	10.0250	19.3469	5.2899	0.0000 
1988.448	9.8492	19.2755	5.1910	0.0000 
1988.458	9.7614	19.1876	5.1196	0.0000 
1988.458	9.7229	19.1437	5.0043	0.0000 
1988.464	9.6844	19.1437	4.8450	0.0000 
1988.482	9.6405	19.1602	4.6912	0.0000 
1988.502	9.6240	19.1931	4.5538	0.0000 
1988.525	9.6350	19.2535	4.4110	0.0000 
1988.546	9.6240	19.3524	4.1913	0.0000 
1988.568	9.5251	19.4403	3.9221	0.0000 
1988.581	9.3713	19.4897	3.6530	0.0000 
1988.599	9.2450	19.5007	3.4167	0.0000 
1988.673	9.2065	19.4733	3.1970	0.0000 
1988.681	9.2065	19.4019	2.9718	0.0000 
1988.681	9.2285	19.3469	2.7136	0.0000 
1988.681	9.2725	19.3250	2.4774	0.0000 
1988.704	9.3658	19.3250	2.2906	0.0000 
1988.727	9.4812	19.3414	2.1149	0.0000 
1988.738	9.5691	19.3085	1.9501	0.0000 
1988.758	9.6515	19.1986	1.7798	0.0000 
1988.778	9.6735	19.0283	1.5710	0.0000 
1988.837	9.7284	18.8196	1.3843	0.0000 
1988.846	9.9371	18.6383	1.3239	0.0000 
1988.847	10.1074	18.5504	1.3513	0.0000 
1988.857	10.1678	18.5229	1.3074	0.0000 
1988.877	10.0580	18.5669	1.0931	0.0000 
1988.897	9.9756	18.6273	0.8295	0.0000 
1988.917	10.0195	18.6328	0.6812	0.0000 
1988.937	10.1294	18.5779	0.6702	0.0000 
1988.956	10.2502	18.4900	0.7690	0.0000 
1988.979	10.2612	18.4680	0.8514	0.0000 
1989.058	10.0964	18.5669	0.8405	0.0000 
1989.064	9.8932	18.7317	0.7910	0.0000 
1989.064	9.6954	18.8635	0.7471	0.0000 
1989.064	9.5032	18.9514	0.7086	0.0000 
1989.076	9.3164	18.9954	0.7031	0.0000 
1989.095	9.1241	19.0063	0.7196	0.0000 
1989.116	8.9813	19.0118	0.7910	0.0000 
1989.135	8.9429	19.0173	0.9503	0.0000 
1989.156	8.9429	19.0448	1.1261	0.0000 
1989.176	8.9319	19.1217	1.2689	0.0000 
1989.199	8.8879	19.2480	1.3843	0.0000 
1989.279	8.8220	19.4019	1.5216	0.0000 
1989.285	8.8275	19.5447	1.7194	0.0000 
1989.285	8.8715	19.6326	1.9611	0.0000 
1989.285	8.8824	19.7260	2.1478	0.0000 
1989.294	8.8605	19.8523	2.2522	0.0000 
1989.314	8.8715	19.9786	2.3840	0.0000 
1989.334	8.9044	20.0775	2.5488	0.0000 
1989.354	8.9923	20.1489	2.7466	0.0000 
1989.374	9.1022	20.2313	2.9663	0.0000 
1989.439	9.2230	20.3082	3.2025	0.0000 
1989.449	9.4098	20.3137	3.4827	0.0000 
1989.449	9.6130	20.3192	3.7408	0.0000 
1989.455	9.7449	20.3851	3.8672	0.0000 
1989.473	9.7998	20.4675	3.9111	0.0000 
1989.493	9.7778	20.5005	4.0100	0.0000 
1989.514	9.7943	20.4785	4.2078	0.0000 
1989.533	9.8328	20.4510	4.3561	0.0000 
1989.556	9.7833	20.4291	4.3341	0.0000 
1989.578	9.6130	20.3851	4.2023	0.0000 
1989.600	9.3713	20.3247	4.0540	0.0000 
1989.660	9.1736	20.2643	3.9880	0.0000 
1989.669	9.0253	20.1819	4.0100	0.0000 
1989.669	8.9264	20.1324	4.0540	0.0000 
1989.676	8.8220	20.0995	4.0485	0.0000 
1989.692	8.6847	20.0830	3.9880	0.0000 
1989.712	8.5583	20.0610	3.9221	0.0000 
1989.734	8.4650	20.0500	3.8782	0.0000 
1989.758	8.4100	20.0555	3.8123	0.0000 
1989.779	8.3167	20.0830	3.7024	0.0000 
1989.801	8.1793	20.1160	3.5486	0.0000 
1989.873	8.0804	20.1215	3.4167	0.0000 
1989.882	8.0090	20.1050	3.2520	0.0000 
1989.883	7.9761	20.0885	3.0212	0.0000 
1989.883	7.9761	20.0665	2.7740	0.0000 
1989.892	8.0475	20.0281	2.5708	0.0000 
1989.911	8.1793	19.9841	2.4225	0.0000 
1989.931	8.3276	19.9237	2.3071	0.0000 
1989.951	8.4924	19.8138	2.2083	0.0000 
1989.971	8.6353	19.6985	2.0984	0.0000 
1990.034	8.7451	19.5721	1.9666	0.0000 
1990.043	8.9374	19.4897	1.9061	0.0000 
1990.044	9.1187	19.5117	1.8896	0.0000 
1990.050	9.2120	19.6381	1.8292	0.0000 
1990.071	9.1406	19.8083	1.6205	0.0000 
1990.090	8.9429	19.9512	1.2854	0.0000 
1990.110	8.7726	19.9677	0.9833	0.0000 
1990.131	8.7122	19.8798	0.8020	0.0000 
1990.152	8.7012	19.7534	0.7031	0.0000 
1990.173	8.7067	19.6710	0.6537	0.0000 
1990.196	8.6407	19.6875	0.6097	0.0000 
1990.256	8.4924	19.7754	0.5713	0.0000 
1990.266	8.3386	19.8798	0.5219	0.0000 
1990.266	8.1354	19.9512	0.4065	0.0000 
1990.272	7.9156	19.9896	0.2307	0.0000 
1990.290	7.7069	19.9731	0.0714	0.0000 
1990.309	7.5366	19.9127	-0.0055	0.0000 
1990.331	7.4213	19.8029	0.0000	0.0000 
1990.354	7.3389	19.6985	0.0165	0.0000 
1990.375	7.3169	19.6271	0.0494	0.0000 
1990.398	7.2784	19.5667	0.1208	0.0000 
1990.408	7.2290	19.5392	0.2197	0.0000 
1990.477	7.2015	19.5447	0.3516	0.0000 
1990.487	7.2345	19.5667	0.5548	0.0000 
1990.488	7.3004	19.5831	0.7910	0.0000 
1990.494	7.3773	19.5941	1.0492	0.0000 
1990.508	7.4597	19.5941	1.2854	0.0000 
1990.531	7.5531	19.6161	1.4832	0.0000 
1990.553	7.6630	19.6216	1.6644	0.0000 
