StartTime: 2018-11-15 20:11:00.594
Time(s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
2071.847	5.1965	17.0563	-10.3052	0.0000 
2071.918	5.1251	17.0013	-10.3162	0.0000 
2071.929	5.0482	16.9794	-10.2612	0.0000 
2071.929	4.9384	16.9849	-10.2228	0.0000 
2071.935	4.8669	17.0068	-10.1953	0.0000 
2071.950	4.8615	17.0288	-10.1678	0.0000 
2071.972	4.8944	17.0233	-10.1129	0.0000 
2071.994	4.8834	16.9958	-10.0690	0.0000 
2072.014	4.8120	16.9629	-10.0470	0.0000 
2072.035	4.7131	16.9354	-10.0085	0.0000 
2072.046	4.6088	16.9135	-9.9097	0.0000 
2072.066	4.5428	16.8805	-9.7449	0.0000 
2072.149	4.4824	16.8585	-9.5416	0.0000 
2072.155	4.4440	16.8585	-9.3329	0.0000 
2072.155	4.4330	16.8860	-9.1187	0.0000 
2072.155	4.4165	16.9409	-8.8989	0.0000 
2072.165	4.4110	17.0178	-8.6462	0.0000 
2072.185	4.4440	17.1002	-8.3441	0.0000 
2072.206	4.5264	17.1716	-7.9706	0.0000 
2072.228	4.6472	17.2430	-7.5806	0.0000 
2072.249	4.7626	17.3309	-7.2235	0.0000 
2072.325	4.8724	17.4408	-6.9049	0.0000 
2072.335	4.9768	17.5836	-6.5973	0.0000 
2072.336	5.1306	17.7429	-6.2457	0.0000 
2072.336	5.3394	17.8857	-5.8008	0.0000 
2072.344	5.6195	18.0231	-5.2405	0.0000 
2072.364	5.8942	18.1604	-4.6912	0.0000 
2072.383	6.1359	18.3032	-4.2517	0.0000 
2072.404	6.3885	18.5889	-3.9825	0.0000 
2072.425	6.5808	18.9624	-3.8123	0.0000 
2072.445	6.7236	19.3030	-3.6310	0.0000 
2072.465	6.7896	19.5282	-3.3179	0.0000 
2072.558	6.7456	19.5337	-2.7301	0.0000 
2072.565	6.7126	19.4568	-2.0270	0.0000 
2072.565	6.6632	19.4183	-1.5381	0.0000 
2072.566	6.5369	19.4458	-1.3458	0.0000 
2072.566	6.3171	19.5447	-1.4282	0.0000 
2072.590	6.0919	19.6655	-1.5491	0.0000 
2072.612	5.9381	19.7314	-1.5546	0.0000 
2072.623	5.8777	19.7424	-1.4502	0.0000 
2072.642	5.8942	19.7314	-1.3623	0.0000 
2072.661	5.9381	19.7644	-1.3898	0.0000 
2072.733	5.9546	19.8468	-1.5326	0.0000 
2072.745	5.8832	19.9896	-1.7743	0.0000 
2072.745	5.7513	20.1599	-2.0599	0.0000 
2072.751	5.6195	20.3302	-2.3181	0.0000 
2072.765	5.5206	20.4675	-2.5433	0.0000 
2072.786	5.4108	20.5719	-2.7905	0.0000 
2072.808	5.3009	20.6433	-3.0872	0.0000 
2072.833	5.2185	20.6653	-3.4003	0.0000 
2072.841	5.1361	20.6378	-3.7299	0.0000 
2072.861	5.0922	20.5609	-4.0430	0.0000 
2072.882	5.0867	20.4620	-4.3341	0.0000 
2072.970	5.1086	20.3687	-4.6198	0.0000 
2072.976	5.1581	20.2917	-4.8999	0.0000 
2072.976	5.1965	20.2313	-5.1526	0.0000 
2072.976	5.2240	20.1709	-5.3888	0.0000 
2072.982	5.2460	20.1160	-5.6030	0.0000 
2073.001	5.2460	20.0446	-5.8228	0.0000 
2073.025	5.2185	19.8962	-6.0150	0.0000 
2073.045	5.1910	19.7040	-6.2183	0.0000 
2073.066	5.1141	19.5062	-6.4819	0.0000 
2073.146	5.0702	19.2975	-6.6962	0.0000 
2073.158	5.1416	19.1602	-6.7841	0.0000 
2073.158	5.2515	19.0997	-6.7896	0.0000 
2073.158	5.3009	19.0942	-6.7950	0.0000 
2073.164	5.2625	19.1437	-6.8994	0.0000 
2073.180	5.2020	19.2041	-7.1027	0.0000 
2073.200	5.1141	19.2426	-7.3608	0.0000 
2073.225	5.0372	19.2371	-7.5861	0.0000 
2073.245	4.9768	19.2096	-7.7124	0.0000 
2073.266	4.9384	19.1766	-7.7069	0.0000 
2073.290	4.8834	19.1986	-7.6794	0.0000 
2073.298	4.8120	19.2590	-7.6740	0.0000 
2073.380	4.7296	19.3250	-7.7014	0.0000 
2073.386	4.6637	19.3854	-7.7563	0.0000 
2073.386	4.5813	19.4348	-7.8003	0.0000 
2073.386	4.4824	19.4733	-7.8223	0.0000 
2073.399	4.3671	19.4843	-7.8113	0.0000 
2073.418	4.2133	19.4843	-7.7838	0.0000 
2073.438	4.0979	19.4952	-7.7509	0.0000 
2073.457	4.0045	19.5007	-7.6685	0.0000 
2073.479	3.9221	19.5007	-7.5366	0.0000 
2073.555	3.8507	19.5062	-7.3553	0.0000 
2073.567	3.7903	19.5117	-7.1411	0.0000 
2073.567	3.7903	19.5282	-6.8610	0.0000 
2073.567	3.8617	19.5612	-6.5204	0.0000 
2073.591	3.9935	19.5886	-6.1414	0.0000 
2073.597	4.1199	19.6106	-5.8118	0.0000 
2073.616	4.2023	19.6326	-5.6030	0.0000 
2073.637	4.2957	19.6710	-5.4712	0.0000 
2073.656	4.4385	19.6765	-5.2734	0.0000 
2073.732	4.6417	19.5886	-4.8669	0.0000 
2073.743	4.8560	19.4897	-4.3561	0.0000 
2073.743	5.1581	19.6545	-3.9056	0.0000 
2073.743	5.3284	20.0226	-3.6804	0.0000 
2073.766	5.4272	20.3412	-3.5211	0.0000 
2073.786	5.3888	20.5225	-3.3673	0.0000 
2073.796	5.3668	20.4840	-2.9388	0.0000 
2073.815	5.4602	20.3247	-2.2522	0.0000 
2073.836	5.5646	20.1929	-1.6150	0.0000 
2073.855	5.5646	20.1379	-1.2415	0.0000 
2073.876	5.4382	20.2039	-1.1646	0.0000 
2073.967	5.2679	20.3247	-1.2085	0.0000 
2073.974	5.0922	20.4346	-1.2250	0.0000 
2073.974	4.9713	20.4840	-1.1261	0.0000 
2073.974	4.9274	20.4620	-0.9448	0.0000 
2073.980	4.9493	20.4181	-0.7965	0.0000 
2074.000	4.9878	20.3906	-0.7416	0.0000 
2074.023	4.9768	20.3851	-0.7800	0.0000 
2074.044	4.9054	20.4126	-0.8789	0.0000 
2074.055	4.8285	20.4620	-0.9778	0.0000 
2074.144	4.7351	20.5005	-1.0437	0.0000 
2074.155	4.6307	20.5225	-1.1151	0.0000 
2074.155	4.5483	20.5334	-1.2195	0.0000 
2074.155	4.4714	20.5334	-1.3843	0.0000 
2074.161	4.3945	20.5060	-1.6260	0.0000 
2074.177	4.3286	20.4620	-1.9391	0.0000 
2074.197	4.2792	20.4016	-2.3126	0.0000 
2074.221	4.2737	20.3082	-2.6697	0.0000 
2074.243	4.3396	20.1874	-2.9553	0.0000 
2074.253	4.4275	20.0500	-3.2190	0.0000 
2074.273	4.4550	19.9072	-3.5431	0.0000 
2074.293	4.4055	19.7424	-3.9221	0.0000 
2074.370	4.2957	19.5557	-4.3286	0.0000 
2074.381	4.1803	19.3469	-4.7131	0.0000 
2074.382	4.2462	19.1382	-4.8889	0.0000 
2074.382	4.3890	19.0009	-4.9823	0.0000 
2074.402	4.4824	18.9624	-5.1141	0.0000 
2074.412	4.5044	18.9954	-5.3119	0.0000 
2074.432	4.3835	19.0503	-5.6360	0.0000 
2074.453	4.2737	19.0778	-6.0095	0.0000 
2074.472	4.2078	19.0503	-6.3556	0.0000 
2074.492	4.1254	18.9734	-6.6687	0.0000 
2074.512	4.0430	18.8910	-6.8884	0.0000 
2074.601	3.9825	18.8196	-6.9653	0.0000 
2074.608	3.8617	18.7921	-6.9598	0.0000 
2074.608	3.7573	18.8141	-6.9708	0.0000 
2074.608	3.6804	18.8470	-7.0093	0.0000 
2074.614	3.6584	18.8635	-7.0917	0.0000 
2074.633	3.6694	18.8635	-7.1960	0.0000 
2074.657	3.6694	18.8361	-7.2839	0.0000 
2074.678	3.6310	18.7701	-7.3499	0.0000 
2074.701	3.5651	18.6877	-7.3773	0.0000 
2074.780	3.4991	18.6108	-7.3334	0.0000 
2074.791	3.4387	18.5284	-7.2125	0.0000 
2074.791	3.3838	18.4515	-7.0587	0.0000 
2074.791	3.3234	18.3911	-6.8939	0.0000 
2074.798	3.2410	18.3527	-6.7072	0.0000 
2074.815	3.1476	18.3362	-6.4984	0.0000 
2074.836	3.0487	18.3252	-6.2402	0.0000 
2074.859	3.0048	18.3417	-5.9216	0.0000 
2074.870	3.0212	18.3691	-5.5481	0.0000 
2074.957	3.0762	18.4131	-5.1636	0.0000 
2074.969	3.1531	18.4790	-4.8010	0.0000 
2074.969	3.2355	18.6053	-4.4824	0.0000 
2074.969	3.3344	18.7592	-4.1473	0.0000 
2074.975	3.4717	18.9294	-3.7628	0.0000 
2074.989	3.6530	19.0942	-3.3014	0.0000 
2075.013	3.8562	19.2590	-2.7850	0.0000 
2075.032	4.0594	19.4458	-2.3291	0.0000 
2075.057	4.2682	19.6765	-1.9885	0.0000 
2075.077	4.4440	19.9677	-1.7303	0.0000 
2075.089	4.5703	20.2588	-1.5546	0.0000 
2075.108	4.6857	20.4730	-1.3623	0.0000 
2075.191	4.7351	20.5499	-1.0657	0.0000 
2075.197	4.6912	20.5005	-0.6372	0.0000 
2075.197	4.6417	20.4126	-0.1428	0.0000 
2075.197	4.5428	20.3851	0.2197	0.0000 
2075.207	4.3890	20.4346	0.3900	0.0000 
2075.227	4.1638	20.4895	0.4175	0.0000 
2075.247	3.8342	20.5115	0.3955	0.0000 
2075.267	3.4991	20.5060	0.3955	0.0000 
2075.289	3.2080	20.4456	0.4285	0.0000 
2075.365	2.9993	20.3522	0.4559	0.0000 
2075.376	2.8839	20.2423	0.4065	0.0000 
2075.376	2.8015	20.1379	0.3021	0.0000 
2075.377	2.7081	20.0665	0.1593	0.0000 
2075.387	2.5983	20.0171	0.0220	0.0000 
2075.406	2.4664	20.0061	-0.0989	0.0000 
2075.426	2.3236	20.0391	-0.2417	0.0000 
2075.446	2.2083	20.0885	-0.3900	0.0000 
2075.466	2.1259	20.1324	-0.5383	0.0000 
2075.488	2.0654	20.1489	-0.7141	0.0000 
2075.508	1.9995	20.1434	-0.9283	0.0000 
2075.601	1.9885	20.1324	-1.1810	0.0000 
2075.608	2.0215	20.0885	-1.4337	0.0000 
2075.608	2.1094	20.0281	-1.6699	0.0000 
2075.608	2.2467	19.9622	-1.8842	0.0000 
2075.609	2.4170	19.8798	-2.0984	0.0000 
2075.633	2.6038	19.7809	-2.3236	0.0000 
2075.645	2.7576	19.6545	-2.6147	0.0000 
2075.664	2.8619	19.4513	-2.9498	0.0000 
2075.685	2.9279	19.2096	-3.3508	0.0000 
2075.705	3.0267	18.9130	-3.7024	0.0000 
2075.778	3.3344	18.6053	-3.7683	0.0000 
2075.789	3.7299	18.3801	-3.6584	0.0000 
2075.790	4.0210	18.2373	-3.5156	0.0000 
2075.790	4.1254	18.2208	-3.4882	0.0000 
2075.810	4.1309	18.3032	-3.6200	0.0000 
2075.834	4.1748	18.3582	-3.8507	0.0000 
2075.853	4.1968	18.3691	-4.1473	0.0000 
2075.865	4.1528	18.3087	-4.4495	0.0000 
2075.884	4.1418	18.2098	-4.6362	0.0000 
2075.905	4.0979	18.1384	-4.6307	0.0000 
2075.924	3.9661	18.1000	-4.5374	0.0000 
2076.012	3.8013	18.0945	-4.4055	0.0000 
2076.020	3.6859	18.1055	-4.2847	0.0000 
2076.021	3.6694	18.1055	-4.1583	0.0000 
2076.021	3.7299	18.0835	-4.0375	0.0000 
2076.027	3.7738	18.0396	-3.9111	0.0000 
2076.045	3.7573	17.9681	-3.7573	0.0000 
2076.068	3.6749	17.8583	-3.5156	0.0000 
2076.091	3.5596	17.7429	-3.1805	0.0000 
2076.111	3.4772	17.6715	-2.8125	0.0000 
2076.190	3.4607	17.6495	-2.4170	0.0000 
2076.200	3.5046	17.6495	-1.9775	0.0000 
2076.201	3.5870	17.6550	-1.4832	0.0000 
2076.201	3.6804	17.6605	-0.9338	0.0000 
2076.207	3.7958	17.6605	-0.3241	0.0000 
2076.224	3.9716	17.6770	0.3296	0.0000 
2076.244	4.2297	17.7155	1.0437	0.0000 
2076.267	4.5483	17.7924	1.8073	0.0000 
2076.289	4.8010	17.8912	2.5433	0.0000 
2076.311	5.0098	17.9297	3.4222	0.0000 
2076.322	5.2405	18.1274	4.4879	0.0000 
2076.341	5.4163	18.5010	5.6580	0.0000 
2076.427	5.4712	18.7811	6.8774	0.0000 
2076.433	5.4163	18.9734	8.0255	0.0000 
2076.433	5.3009	19.1162	9.1022	0.0000 
2076.433	5.2020	19.1327	10.1733	0.0000 
2076.441	5.1196	19.0668	11.1896	0.0000 
2076.460	4.9658	18.9624	11.9641	0.0000 
2076.481	4.7296	18.8470	12.5189	0.0000 
2076.505	4.4659	18.7537	12.8925	0.0000 
2076.526	4.2242	18.6768	13.2330	0.0000 
2076.601	3.9990	18.6383	13.6230	0.0000 
2076.612	3.8562	18.6603	14.1119	0.0000 
2076.612	3.8068	18.7152	14.6503	0.0000 
2076.612	3.7738	18.8141	15.1282	0.0000 
2076.619	3.7024	18.9569	15.5182	0.0000 
2076.639	3.5870	19.1162	15.8203	0.0000 
2076.659	3.4552	19.2755	16.0785	0.0000 
2076.679	3.3618	19.4183	16.3531	0.0000 
2076.700	3.3838	19.5282	16.6058	0.0000 
2076.722	3.4717	19.5831	16.8530	0.0000 
2076.743	3.5760	19.5831	17.1167	0.0000 
2076.841	3.6914	19.6216	17.3749	0.0000 
2076.847	3.7958	19.6875	17.6550	0.0000 
2076.847	3.9111	19.7040	18.0231	0.0000 
2076.847	4.0704	19.6820	18.4460	0.0000 
2076.848	4.2133	19.6161	18.8251	0.0000 
2076.858	4.3231	19.5392	19.1052	0.0000 
2076.878	4.4110	19.5172	19.2975	0.0000 
2076.897	4.4495	19.5227	19.5062	0.0000 
2076.917	4.4769	19.5227	19.8193	0.0000 
2076.939	4.5428	19.5282	20.1819	0.0000 
2077.014	4.5758	19.5337	20.5499	0.0000 
2077.025	4.5813	19.5282	20.8685	0.0000 
2077.025	4.5374	19.5282	21.1212	0.0000 
2077.025	4.4934	19.5337	21.3794	0.0000 
2077.037	4.4934	19.5062	21.6870	0.0000 
2077.056	4.5264	19.4348	22.0221	0.0000 
2077.077	4.5319	19.3414	22.2913	0.0000 
2077.097	4.5154	19.2810	22.4670	0.0000 
2077.117	4.4879	19.2426	22.5934	0.0000 
2077.193	4.4659	19.2096	22.7362	0.0000 
2077.204	4.4385	19.1876	22.8571	0.0000 
2077.205	4.3945	19.1876	22.9340	0.0000 
2077.205	4.3451	19.2151	22.9779	0.0000 
2077.225	4.3121	19.2480	23.0273	0.0000 
2077.237	4.2572	19.2700	23.0933	0.0000 
2077.256	4.1803	19.2975	23.1647	0.0000 
2077.276	4.1144	19.3304	23.2086	0.0000 
2077.297	4.0759	19.3469	23.2581	0.0000 
2077.317	4.0540	19.3085	23.3020	0.0000 
2077.338	4.0320	19.2645	23.3295	0.0000 
2077.429	4.0045	19.1986	23.3679	0.0000 
2077.435	3.9771	19.1272	23.4174	0.0000 
2077.435	3.9331	19.0613	23.4613	0.0000 
2077.435	3.9111	19.0009	23.4998	0.0000 
2077.442	3.9221	18.9404	23.5162	0.0000 
2077.461	3.9221	18.8690	23.5162	0.0000 
2077.483	3.9111	18.8141	23.4613	0.0000 
2077.500	3.9056	18.7482	23.4174	0.0000 
2077.518	3.9111	18.6548	23.3789	0.0000 
2077.602	3.9331	18.5669	23.3240	0.0000 
2077.609	3.9606	18.4625	23.2635	0.0000 
2077.609	3.9771	18.3472	23.1812	0.0000 
2077.609	3.9825	18.2428	23.0878	0.0000 
2077.615	3.9825	18.1604	22.9999	0.0000 
2077.634	3.9880	18.0780	22.9285	0.0000 
2077.659	3.9990	17.9956	22.8625	0.0000 
2077.681	3.9935	17.9132	22.7911	0.0000 
2077.701	3.9880	17.8418	22.6978	0.0000 
2077.722	3.9661	17.7869	22.5824	0.0000 
2077.744	3.9496	17.7539	22.4725	0.0000 
2077.753	3.9441	17.7155	22.3846	0.0000 
2077.837	3.9606	17.6660	22.3187	0.0000 
2077.843	3.9661	17.6166	22.2418	0.0000 
2077.843	3.9606	17.5891	22.1320	0.0000 
2077.843	3.9496	17.5781	22.0111	0.0000 
2077.852	3.9441	17.5616	21.8958	0.0000 
2077.872	3.9331	17.5397	21.7969	0.0000 
2077.892	3.9276	17.5177	21.7035	0.0000 
2077.914	3.9331	17.4957	21.6046	0.0000 
2077.938	3.9441	17.4738	21.5002	0.0000 
2078.014	3.9331	17.4518	21.3959	0.0000 
2078.027	3.9056	17.4298	21.2970	0.0000 
2078.027	3.9001	17.4133	21.2091	0.0000 
2078.027	3.9111	17.4023	21.1212	0.0000 
2078.033	3.9056	17.3859	21.0388	0.0000 
2078.051	3.8947	17.3859	20.9290	0.0000 
2078.071	3.8782	17.3804	20.8246	0.0000 
2078.092	3.8672	17.3639	20.7312	0.0000 
2078.114	3.8452	17.3474	20.6378	0.0000 
2078.139	3.8342	17.3419	20.5444	0.0000 
2078.158	3.8287	17.3309	20.4565	0.0000 
2078.171	3.8342	17.3254	20.3851	0.0000 
2078.255	3.8397	17.3199	20.3082	0.0000 
2078.265	3.8452	17.3145	20.2368	0.0000 
2078.265	3.8452	17.3090	20.1489	0.0000 
2078.266	3.8342	17.3254	20.0336	0.0000 
2078.272	3.8232	17.3474	19.9017	0.0000 
2078.290	3.7903	17.3584	19.7644	0.0000 
2078.310	3.7573	17.3749	19.6106	0.0000 
2078.331	3.7299	17.3859	19.4238	0.0000 
2078.355	3.6859	17.4023	19.2041	0.0000 
2078.432	3.6365	17.4353	18.9240	0.0000 
2078.443	3.5815	17.4683	18.6108	0.0000 
2078.443	3.4882	17.4957	18.2483	0.0000 
2078.443	3.3618	17.5122	17.8418	0.0000 
2078.449	3.2300	17.5122	17.3914	0.0000 
2078.468	3.0981	17.4957	16.9080	0.0000 
2078.491	2.9938	17.4628	16.4026	0.0000 
2078.509	2.8949	17.4408	15.8862	0.0000 
2078.532	2.8180	17.4078	15.4028	0.0000 
2078.614	2.7301	17.3859	14.9030	0.0000 
2078.625	2.6532	17.4023	14.3811	0.0000 
2078.625	2.5928	17.4243	13.8538	0.0000 
2078.625	2.5433	17.4353	13.3099	0.0000 
2078.632	2.5104	17.4353	12.7496	0.0000 
2078.648	2.4994	17.4133	12.2498	0.0000 
2078.669	2.5159	17.3474	11.8268	0.0000 
2078.691	2.5598	17.2650	11.4697	0.0000 
2078.715	2.6642	17.1716	11.1676	0.0000 
2078.742	2.7686	17.0782	10.9039	0.0000 
2078.757	2.8619	17.0068	10.6732	0.0000 
2078.767	3.0048	16.9464	10.4755	0.0000 
2078.850	3.2245	16.8970	10.3217	0.0000 
2078.862	3.4662	16.8915	10.1788	0.0000 
2078.862	3.6804	16.9574	9.9811	0.0000 
2078.862	3.8562	17.0618	9.7339	0.0000 
2078.868	4.0265	17.2101	9.4537	0.0000 
2078.887	4.2352	17.3639	9.1901	0.0000 
2078.906	4.4659	17.4792	8.9539	0.0000 
2078.926	4.6362	17.5836	8.6792	0.0000 
2078.948	4.7296	17.7045	8.3496	0.0000 
2079.028	4.7845	17.8363	8.0365	0.0000 
2079.039	4.8724	17.9791	7.7728	0.0000 
2079.039	4.9329	18.1329	7.5092	0.0000 
2079.040	4.9438	18.3032	7.1851	0.0000 
2079.046	4.9219	18.4680	6.8335	0.0000 
2079.065	4.9164	18.5999	6.5149	0.0000 
2079.086	4.9219	18.6987	6.2018	0.0000 
2079.105	4.9219	18.8141	5.8557	0.0000 
2079.126	4.9164	18.9349	5.4932	0.0000 
2079.148	4.8944	19.0393	5.1471	0.0000 
2079.171	4.8340	19.1656	4.8065	0.0000 
2079.263	4.7791	19.3140	4.4989	0.0000 
2079.269	4.7296	19.4788	4.2352	0.0000 
2079.270	4.6472	19.6436	3.9716	0.0000 
2079.270	4.5374	19.8303	3.6749	0.0000 
2079.270	4.4055	20.0116	3.3728	0.0000 
2079.286	4.2627	20.1709	3.0652	0.0000 
2079.304	4.0869	20.3192	2.7466	0.0000 
2079.324	3.9001	20.4620	2.4170	0.0000 
2079.344	3.7299	20.5939	2.1039	0.0000 
2079.364	3.5651	20.7037	1.8127	0.0000 
2079.439	3.3948	20.8026	1.5161	0.0000 
2079.450	3.2190	20.8960	1.1865	0.0000 
2079.450	3.0432	20.9839	0.8624	0.0000 
2079.451	2.8949	21.0443	0.5603	0.0000 
2079.472	2.7411	21.0718	0.2417	0.0000 
2079.483	2.5928	21.0883	-0.1154	0.0000 
2079.503	2.4719	21.0828	-0.4999	0.0000 
2079.522	2.4005	21.0333	-0.8569	0.0000 
2079.542	2.3785	20.9344	-1.1755	0.0000 
2079.562	2.3950	20.7971	-1.4996	0.0000 
2079.582	2.4170	20.6543	-1.8787	0.0000 
2079.675	2.4500	20.5115	-2.2852	0.0000 
2079.681	2.4774	20.3467	-2.7081	0.0000 
2079.681	2.5378	20.1874	-3.1146	0.0000 
2079.681	2.6093	20.0171	-3.5101	0.0000 
2079.687	2.6532	19.8138	-3.8947	0.0000 
2079.709	2.6697	19.5996	-4.2407	0.0000 
2079.732	2.7356	19.3304	-4.4934	0.0000 
2079.741	2.9059	19.1107	-4.6527	0.0000 
2079.761	3.0817	19.0503	-4.8505	0.0000 
2079.781	3.1915	19.1107	-5.1636	0.0000 
2079.856	3.2300	19.2975	-5.6140	0.0000 
2079.867	3.2574	19.5062	-6.0699	0.0000 
2079.867	3.2520	19.6161	-6.4600	0.0000 
2079.867	3.2629	19.6106	-6.7786	0.0000 
2079.890	3.2739	19.5282	-7.0697	0.0000 
2079.911	3.2794	19.4843	-7.3718	0.0000 
2079.923	3.2959	19.4788	-7.6300	0.0000 
2079.942	3.2739	19.4952	-7.8333	0.0000 
2079.962	3.1805	19.5282	-8.0310	0.0000 
2079.981	3.0542	19.5667	-8.2343	0.0000 
2080.000	2.9553	19.6106	-8.4595	0.0000 
2080.093	2.8619	19.6490	-8.7286	0.0000 
2080.099	2.7301	19.6820	-9.0363	0.0000 
2080.099	2.5928	19.7040	-9.3439	0.0000 
2080.099	2.4829	19.6820	-9.5691	0.0000 
2080.105	2.4225	19.6436	-9.7119	0.0000 
2080.126	2.4005	19.5886	-9.7998	0.0000 
2080.147	2.3730	19.5612	-9.8767	0.0000 
2080.170	2.3511	19.5612	-9.9261	0.0000 
2080.179	2.3511	19.5776	-9.9152	0.0000 
2080.266	2.3840	19.5886	-9.8273	0.0000 
2080.273	2.4719	19.6051	-9.6790	0.0000 
2080.273	2.6257	19.6381	-9.4702	0.0000 
2080.273	2.7960	19.6765	-9.2560	0.0000 
2080.279	2.9553	19.7534	-9.0857	0.0000 
2080.299	3.1311	19.8688	-8.9319	0.0000 
2080.322	3.3398	19.9786	-8.7286	0.0000 
2080.342	3.6090	20.0555	-8.4430	0.0000 
2080.365	3.9276	20.1324	-8.1244	0.0000 
2080.444	4.2847	20.2478	-7.8223	0.0000 
2080.457	4.5978	20.4456	-7.6025	0.0000 
2080.457	4.7626	20.6927	-7.5421	0.0000 
2080.457	4.7516	20.9399	-7.6630	0.0000 
2080.463	4.7791	21.1212	-7.6740	0.0000 
2080.477	4.8779	21.1871	-7.3718	0.0000 
2080.498	4.9823	21.1707	-6.9269	0.0000 
2080.521	5.0427	21.1816	-6.6083	0.0000 
2080.543	5.0317	21.2476	-6.4984	0.0000 
2080.564	4.9219	21.3354	-6.5149	0.0000 
2080.588	4.7406	21.4178	-6.5479	0.0000 
2080.599	4.6033	21.4783	-6.5808	0.0000 
2080.680	4.5264	21.5002	-6.5973	0.0000 
2080.690	4.4934	21.5002	-6.5918	0.0000 
2080.691	4.4934	21.4783	-6.5698	0.0000 
2080.691	4.4604	21.4618	-6.5643	0.0000 
2080.697	4.4220	21.5057	-6.6138	0.0000 
2080.716	4.3945	21.5991	-6.6577	0.0000 
2080.738	4.3616	21.6980	-6.6687	0.0000 
2080.757	4.3231	21.7914	-6.6687	0.0000 
2080.778	4.2517	21.8573	-6.6742	0.0000 
2080.855	4.1418	21.9012	-6.7401	0.0000 
2080.866	4.0375	21.9397	-6.8994	0.0000 
2080.866	3.9716	21.9672	-7.1082	0.0000 
2080.866	3.9386	21.9836	-7.3499	0.0000 
2080.875	3.9386	21.9781	-7.5970	0.0000 
2080.895	3.9935	21.9672	-7.8113	0.0000 
2080.915	4.0869	21.9452	-7.9761	0.0000 
2080.937	4.1858	21.8903	-8.0804	0.0000 
2080.958	4.3286	21.7914	-8.1354	0.0000 
2080.979	4.4989	21.6705	-8.1903	0.0000 
2081.000	4.6307	21.5332	-8.2507	0.0000 
2081.078	4.7900	21.3464	-8.1793	0.0000 
2081.089	5.0262	21.1926	-7.9321	0.0000 
2081.089	5.0977	21.0992	-7.7399	0.0000 
2081.090	5.0043	20.9784	-7.6904	0.0000 
2081.096	4.8669	20.9015	-7.8552	0.0000 
2081.113	4.7736	20.8795	-8.1079	0.0000 
2081.133	4.7736	20.8740	-8.2727	0.0000 
2081.154	4.8065	20.8630	-8.2837	0.0000 
2081.174	4.7900	20.8575	-8.1958	0.0000 
2081.250	4.6802	20.8685	-8.0969	0.0000 
2081.262	4.5099	20.9235	-7.9871	0.0000 
2081.262	4.3671	20.9949	-7.8387	0.0000 
2081.262	4.2847	21.0553	-7.6740	0.0000 
2081.283	4.2297	21.0773	-7.5421	0.0000 
2081.292	4.1089	21.0718	-7.5311	0.0000 
2081.312	3.9331	21.0553	-7.5806	0.0000 
2081.332	3.7518	21.0114	-7.5861	0.0000 
2081.353	3.5980	20.9344	-7.5092	0.0000 
2081.373	3.5156	20.8521	-7.3608	0.0000 
2081.393	3.4827	20.7861	-7.1851	0.0000 
2081.487	3.4717	20.7477	-6.9983	0.0000 
2081.493	3.4827	20.7312	-6.7786	0.0000 
2081.493	3.4937	20.7367	-6.5533	0.0000 
2081.493	3.5266	20.7422	-6.3226	0.0000 
2081.493	3.5925	20.7697	-6.1084	0.0000 
2081.520	3.6749	20.8081	-5.8997	0.0000 
2081.542	3.7573	20.8575	-5.7239	0.0000 
2081.553	3.8452	20.9290	-5.5811	0.0000 
2081.572	3.9551	21.0333	-5.4547	0.0000 
2081.592	4.1309	21.1102	-5.2625	0.0000 
2081.665	4.3341	21.2091	-4.9988	0.0000 
2081.676	4.6033	21.3739	-4.7296	0.0000 
2081.676	4.8010	21.5771	-4.6088	0.0000 
2081.676	4.7900	21.7914	-4.7736	0.0000 
2081.698	4.7406	21.9781	-5.1251	0.0000 
2081.722	4.7571	22.0605	-5.3174	0.0000 
2081.730	4.7845	22.0660	-5.2515	0.0000 
2081.751	4.8010	22.0276	-5.1361	0.0000 
2081.771	4.7571	22.0056	-5.2020	0.0000 
2081.790	4.6582	22.0496	-5.5261	0.0000 
2081.810	4.4879	22.1045	-5.9216	0.0000 
2081.901	4.3616	22.1155	-6.2402	0.0000 
2081.908	4.3011	22.0715	-6.4874	0.0000 
2081.908	4.2682	22.0001	-6.7456	0.0000 
2081.908	4.2517	21.9507	-7.0532	0.0000 
2081.914	4.2352	21.9232	-7.3883	0.0000 
2081.933	4.2242	21.9342	-7.7124	0.0000 
2081.956	4.2627	21.9617	-8.0090	0.0000 
2081.978	4.3396	21.9617	-8.2562	0.0000 
2081.989	4.4055	21.9836	-8.5144	0.0000 
2082.075	4.4714	22.0551	-8.8330	0.0000 
2082.086	4.5154	22.1539	-9.2230	0.0000 
2082.087	4.5538	22.2253	-9.6844	0.0000 
2082.087	4.6033	22.2528	-10.1788	0.0000 
2082.093	4.6582	22.2693	-10.7227	0.0000 
2082.109	4.7571	22.3242	-11.2775	0.0000 
2082.134	4.8834	22.3846	-11.8158	0.0000 
2082.152	4.9933	22.4231	-12.3047	0.0000 
2082.173	5.0702	22.4011	-12.7441	0.0000 
2082.196	5.1526	22.2913	-13.0957	0.0000 
2082.218	5.2295	22.1320	-13.3923	0.0000 
