StartTime: 2018-11-22 16:32:19.868
Time(s)	ax(g)	ay(g)	az(g)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
955.439	0.1509	-0.0684	0.9951	-4.3066	-6.9214	4.3286	25.6100 
955.459	0.1255	-0.0811	1.0269	-4.2462	-6.9104	4.3286	25.6100 
955.479	0.1396	-0.0869	1.0254	-4.1528	-6.9214	4.3176	25.6000 
955.500	0.1265	-0.0679	1.0229	-3.9935	-6.9543	4.2737	25.6100 
955.543	0.1514	-0.0635	1.0054	-3.8068	-7.0258	4.2242	25.6100 
955.545	0.1333	-0.0527	1.0093	-3.6475	-7.0752	4.1913	25.6000 
955.559	0.1313	-0.0645	1.0259	-3.5431	-7.1082	4.1638	25.5900 
955.578	0.1372	-0.0654	1.0303	-3.4387	-7.1411	4.1418	25.5900 
955.599	0.1470	-0.0605	1.0229	-3.3234	-7.1796	4.1199	25.6000 
955.620	0.1494	-0.0547	1.0117	-3.2355	-7.2180	4.1254	25.6000 
955.639	0.1470	-0.0527	1.0171	-3.1970	-7.2400	4.1309	25.6000 
955.658	0.1421	-0.0581	1.0210	-3.2245	-7.2400	4.1473	25.6000 
955.678	0.1294	-0.0605	1.0317	-3.2684	-7.2180	4.1583	25.6100 
955.698	0.1362	-0.0596	1.0210	-3.2904	-7.2070	4.1528	25.6200 
955.718	0.1489	-0.0557	1.0142	-3.2959	-7.2125	4.1638	25.6200 
955.738	0.1377	-0.0615	1.0205	-3.3069	-7.2235	4.1858	25.6200 
955.795	0.1382	-0.0620	1.0220	-3.3124	-7.2400	4.2078	25.6100 
955.797	0.1377	-0.0635	1.0259	-3.3069	-7.2510	4.2133	25.6300 
955.799	0.1479	-0.0552	1.0112	-3.2739	-7.2729	4.2188	25.6100 
955.817	0.1411	-0.0469	1.0039	-3.2629	-7.3004	4.2242	25.6200 
955.837	0.1484	-0.0542	1.0093	-3.3014	-7.3444	4.2462	25.6200 
955.857	0.1567	-0.0640	1.0151	-3.3728	-7.3938	4.2902	25.6300 
955.877	0.1538	-0.0630	1.0171	-3.4662	-7.4268	4.3231	25.6100 
955.897	0.1582	-0.0605	1.0068	-3.6090	-7.4487	4.3616	25.6100 
955.917	0.1587	-0.0688	1.0098	-3.7958	-7.4432	4.4220	25.6200 
955.937	0.1445	-0.0781	1.0244	-4.0320	-7.4048	4.4879	25.6300 
955.990	0.1431	-0.0742	1.0264	-4.2572	-7.3553	4.5374	25.6100 
955.995	0.1465	-0.0815	1.0244	-4.4824	-7.3114	4.5978	25.6200 
955.997	0.1460	-0.0806	1.0210	-4.7241	-7.2729	4.6802	25.6200 
956.017	0.1401	-0.0864	1.0195	-5.0043	-7.2620	4.7791	25.6200 
956.041	0.1362	-0.0884	1.0161	-5.3119	-7.2565	4.8779	25.5900 
956.058	0.1392	-0.0796	1.0044	-5.6580	-7.2455	4.9658	25.6300 
956.076	0.1440	-0.1060	1.0273	-6.1194	-7.1851	5.0867	25.6000 
956.096	0.1475	-0.1011	1.0015	-6.7291	-7.0148	5.2405	25.6300 
956.115	0.1445	-0.1050	0.9961	-7.4377	-6.7181	5.4218	25.6100 
956.136	0.1069	-0.1382	1.0073	-8.2343	-6.2732	5.5756	25.6200 
956.180	0.1055	-0.1523	1.0146	-8.9868	-5.7788	5.6525	25.6100 
956.184	0.1074	-0.1846	1.0322	-9.6240	-5.2789	5.6030	25.6300 
956.196	0.1079	-0.2051	1.0386	-10.1129	-4.7845	5.4877	25.6200 
956.215	0.0967	-0.1865	1.0371	-10.4425	-4.2957	5.3448	25.6300 
956.235	0.0938	-0.1807	1.0483	-10.7336	-3.8287	5.1910	25.6500 
956.255	0.0801	-0.1943	1.0420	-11.1896	-3.3618	4.9988	25.6500 
956.275	0.0796	-0.1694	1.0391	-11.8048	-2.8839	4.8340	25.6400 
956.295	0.0825	-0.1519	1.0273	-12.6617	-2.3950	4.7296	25.6200 
956.314	0.1001	0.0186	1.0547	-13.7604	-2.0380	4.7900	25.6600 
956.373	0.0757	0.0073	1.2534	-15.8203	-1.9501	5.3284	25.6600 
956.376	0.0854	0.1665	1.4409	-19.6106	-1.8292	6.2732	25.6600 
956.376	0.3633	-0.0864	1.5425	-27.2845	-1.6040	7.3993	25.6300 
956.394	0.4839	-0.3066	1.3745	-37.1173	-0.9723	8.4760	25.6500 
956.415	0.5278	-0.1812	1.4194	-47.9224	1.3129	8.8385	25.6300 
956.434	0.9805	-0.2192	3.6875	-54.8987	4.2352	6.7621	25.6300 
956.454	0.8242	0.4321	1.9331	-54.1406	4.8834	5.6635	25.6400 
956.474	0.5474	0.2949	0.5063	-50.8392	4.4714	5.0208	25.6300 
956.495	0.5552	0.2065	0.6396	-47.4335	3.9386	4.2242	25.6300 
956.515	0.5952	0.1118	1.1250	-44.0717	3.3234	3.1915	25.6300 
956.561	0.4771	0.0405	1.2412	-39.8419	2.3785	1.9116	25.6100 
956.563	0.1060	-0.0977	1.0957	-34.7168	1.1646	0.5713	25.6200 
956.574	-0.0742	-0.2056	0.9858	-29.1797	-0.1813	-0.4559	25.6000 
956.594	-0.1226	-0.2998	0.9253	-23.8293	-1.5710	-1.0217	25.6200 
956.613	-0.1211	-0.3198	1.0981	-18.9075	-2.8784	-1.3239	25.6200 
956.633	-0.2241	-0.3350	1.3784	-14.0900	-3.9496	-1.6095	25.5800 
956.653	-0.2588	-0.3667	1.4102	-9.3164	-4.8669	-1.7413	25.5900 
956.673	0.0054	-0.4380	1.5098	-4.7461	-5.7294	-1.5546	25.5800 
956.693	0.1909	-0.4697	1.5571	-0.3955	-6.5039	-1.2634	25.5900 
956.713	0.3535	-0.5215	1.5654	3.7299	-7.2894	-1.1426	25.5900 
956.733	0.3950	-0.5503	1.5229	7.6740	-8.2562	-1.3019	25.5900 
956.753	0.4775	-0.6274	1.4229	11.1786	-9.4263	-1.8951	25.5800 
956.809	0.4663	-0.7134	1.4751	14.2218	-10.3931	-2.9498	25.6000 
956.811	0.2241	-0.8184	1.4976	17.0892	-10.7776	-4.9164	25.5800 
956.813	-0.0747	-0.8906	1.1240	20.2643	-10.5579	-8.3551	25.6000 
956.833	-0.5239	-1.0913	0.7070	23.2361	-9.7339	-11.9806	25.5900 
956.853	-0.9199	-1.2461	0.6470	25.4773	-8.5803	-14.7766	25.5900 
956.872	-0.9277	-1.4316	0.3823	26.6199	-7.8607	-15.9741	25.5900 
956.892	-0.4644	-1.3604	0.5073	26.6254	-7.4487	-15.9027	25.5900 
956.912	0.0547	-1.2783	0.2466	25.3619	-6.2732	-14.8315	25.5800 
956.935	0.3564	-0.4473	0.7529	22.7911	-4.3671	-12.2113	25.5700 
956.952	0.8521	0.4087	0.1484	20.2258	-2.6422	-10.0470	25.5800 
956.995	0.1680	-0.2671	1.4365	16.2103	-1.1810	-8.8989	25.5600 
956.998	-0.5303	0.0356	1.3569	12.1729	0.1154	-8.9758	25.5600 
957.012	1.0366	-0.5859	2.6631	7.3004	0.1044	-8.4760	25.5600 
957.032	-0.2881	-0.1694	1.8594	2.9169	-0.3076	-8.1464	25.6000 
957.051	0.0444	-0.0684	1.3208	0.9283	-1.0547	-8.0914	25.6100 
957.071	0.1196	-0.1260	1.1450	0.1154	-1.3184	-8.0640	25.6200 
957.092	0.0981	-0.1191	1.1084	-0.3845	-1.3843	-8.0255	25.6200 
957.111	0.1016	-0.0767	1.0371	-0.5603	-1.3348	-8.0365	25.6200 
957.131	0.1040	-0.0845	1.0288	-0.7141	-1.3733	-8.0475	25.6300 
957.183	0.1143	-0.0786	1.0337	-0.8569	-1.5436	-8.0420	25.6300 
957.185	0.1167	-0.0742	1.0161	-0.9338	-1.8018	-7.9980	25.6400 
957.191	0.1182	-0.0767	1.0078	-1.0492	-2.0984	-7.9321	25.6400 
957.210	0.1348	-0.0703	1.0010	-1.1810	-2.4170	-7.8387	25.6200 
957.231	0.1440	-0.0776	1.0029	-1.3348	-2.7686	-7.6904	25.6200 
957.250	0.1440	-0.0850	1.0151	-1.5601	-3.0157	-7.5092	25.6300 
957.270	0.1333	-0.0942	1.0225	-1.8292	-3.0927	-7.3224	25.6400 
957.291	0.1323	-0.0913	1.0078	-2.1753	-3.0707	-7.1356	25.6400 
957.310	0.1206	-0.0874	1.0132	-2.5763	-2.9883	-6.9379	25.6500 
957.330	0.1123	-0.0913	1.0156	-2.9993	-2.8564	-6.7291	25.6400 
957.369	0.1201	-0.1206	1.0278	-3.4937	-2.7081	-6.4380	25.6600 
957.371	0.0938	-0.1152	1.0278	-4.0540	-2.4994	-6.1304	25.6300 
957.389	0.0776	-0.1235	1.0181	-4.7955	-2.2302	-5.8557	25.6400 
957.410	0.0850	-0.1470	1.0078	-5.6470	-1.8787	-5.6525	25.6400 
957.430	0.0791	-0.1841	1.0239	-6.4545	-1.4117	-5.5536	25.6500 
957.450	0.0796	-0.1855	1.0225	-7.1356	-0.8844	-5.5701	25.6400 
957.477	0.0742	-0.2070	1.0361	-7.7454	-0.3516	-5.6854	25.6500 
957.489	0.0635	-0.2017	1.0337	-8.2452	0.0604	-5.8612	25.6500 
957.509	0.0601	-0.2188	1.0249	-8.6572	0.4449	-6.0864	25.6500 
957.532	0.0376	-0.2241	1.0073	-9.1791	0.7965	-6.3391	25.6500 
957.549	0.0337	-0.1997	1.0420	-9.7833	1.1536	-6.6193	25.6600 
957.569	0.0483	-0.1558	1.0552	-10.3931	1.5436	-6.9104	25.6600 
957.624	0.0649	-0.1650	1.0239	-11.5137	1.9006	-7.0313	25.6500 
957.626	0.0625	0.0190	1.1055	-12.9529	2.0709	-6.7126	25.6700 
957.629	0.0103	0.2036	1.2944	-15.5127	2.0764	-5.6470	25.6900 
957.649	0.1221	0.2109	1.8076	-21.8628	2.2357	-4.0869	25.6600 
957.668	0.3667	-0.0063	1.9053	-32.5854	2.5049	-2.6697	25.6600 
957.688	0.3047	0.1597	1.9912	-44.9890	3.0487	-1.1591	25.6600 
957.708	0.9868	-0.5015	4.8481	-53.7122	5.2020	-2.2467	25.6500 
957.728	0.9004	0.7769	1.8130	-53.4045	5.5975	-2.9169	25.6400 
957.748	0.4893	0.6411	0.8403	-49.8065	5.1526	-3.7793	25.6300 
957.768	0.2246	0.4238	0.8774	-45.5493	4.9384	-4.8230	25.6500 
957.818	0.2407	0.3701	1.0630	-40.7483	4.8450	-5.5261	25.6400 
957.821	0.3022	0.1157	1.1299	-35.9308	4.5868	-5.9271	25.6400 
957.828	0.2778	-0.0571	1.1777	-30.6683	4.0594	-6.2732	25.6300 
957.847	0.0879	-0.3193	1.0703	-24.8950	3.1366	-6.7401	25.6400 
957.870	-0.1206	-0.4194	1.1011	-19.1327	2.0874	-7.3828	25.6100 
957.888	-0.4219	-0.5313	1.3716	-13.8098	1.0931	-7.8497	25.6200 
957.907	-0.5049	-0.5322	1.4263	-8.5419	0.2087	-7.8497	25.6200 
957.927	-0.3901	-0.5610	1.4233	-3.2904	-0.6372	-7.1741	25.6300 
957.947	-0.2207	-0.6030	1.4746	1.8292	-1.5820	-6.2238	25.6100 
957.966	0.0039	-0.7104	1.6299	6.6742	-2.6038	-5.3833	25.5900 
958.008	0.0894	-0.8340	1.7471	11.1566	-3.5596	-4.9274	25.6000 
958.011	0.0908	-1.0815	1.8760	15.4083	-4.4769	-5.1086	25.6000 
958.026	0.0947	-1.2441	1.6382	19.8468	-5.5975	-5.2295	25.6000 
958.047	-0.0947	-1.4424	1.0068	24.3457	-6.0974	-5.9766	25.6000 
958.067	-0.4517	-1.6563	0.7329	28.0920	-5.0592	-8.2397	25.6000 
958.088	-0.9253	-2.0737	-0.1177	30.5640	-4.4934	-9.7449	25.6000 
958.109	-0.6763	-2.5405	-0.5361	30.7672	-4.0210	-9.9097	25.6000 
958.126	-0.0542	-0.8765	0.3711	27.7734	-1.8842	-8.1134	25.6000 
958.147	1.3081	0.2793	1.3340	24.0326	-0.8130	-5.6470	25.5700 
958.214	-0.4561	-0.2329	1.2896	19.3909	-0.2472	-4.1583	25.5700 
958.217	-0.5410	-0.0757	2.1235	14.2383	-0.2911	-4.2517	25.5800 
958.217	0.0820	-0.3442	1.8228	8.8220	-1.7798	-3.4991	25.6200 
958.226	-0.0977	-0.0947	1.7178	5.7733	-2.6477	-3.5760	25.6300 
958.246	0.0645	-0.0967	1.2388	4.3121	-2.4609	-3.3893	25.6500 
958.266	0.1074	-0.1182	1.1494	3.2410	-2.2467	-3.1750	25.6300 
958.285	0.1309	-0.0889	1.0601	2.4609	-2.0874	-2.9114	25.6400 
958.307	0.1133	-0.1011	1.0630	1.9006	-1.9391	-2.6587	25.6500 
958.325	0.0942	-0.0850	1.0391	1.4063	-1.9006	-2.4554	25.6300 
958.345	0.1519	-0.0962	1.0229	1.0602	-1.9940	-2.2742	25.6400 
958.365	0.1558	-0.1206	1.0376	0.7251	-2.1918	-2.0544	25.6300 
958.410	0.1445	-0.1123	1.0146	0.3955	-2.3566	-1.8127	25.6400 
958.412	0.1558	-0.1025	1.0063	0.0879	-2.5159	-1.5546	25.6600 
958.425	0.1431	-0.1182	1.0132	-0.2856	-2.6697	-1.2524	25.6500 
958.445	0.1382	-0.1250	1.0078	-0.6537	-2.7740	-0.9338	25.6400 
958.464	0.1411	-0.1260	1.0010	-1.0272	-2.8015	-0.5988	25.6500 
958.484	0.1226	-0.1504	1.0264	-1.4941	-2.7466	-0.2417	25.6400 
958.504	0.1211	-0.1484	1.0205	-2.0380	-2.6093	0.0879	25.6500 
958.527	0.1162	-0.1460	1.0083	-2.6202	-2.3785	0.3845	25.6500 
958.545	0.1206	-0.1450	1.0024	-3.2849	-2.1368	0.6537	25.6500 
958.599	0.1191	-0.1646	0.9990	-3.9496	-1.9006	0.9393	25.6500 
958.601	0.1157	-0.1694	1.0063	-4.6143	-1.6370	1.2195	25.6400 
958.604	0.0986	-0.2021	1.0083	-5.2844	-1.3403	1.4337	25.6400 
958.624	0.1021	-0.2100	1.0083	-5.8722	-1.0162	1.5710	25.6400 
958.644	0.0840	-0.2178	1.0244	-6.3062	-0.6262	1.6315	25.6600 
958.663	0.0747	-0.2275	1.0293	-6.6138	-0.2417	1.6040	25.6500 
958.683	0.0703	-0.2407	1.0547	-6.8829	0.0769	1.4832	25.6600 
958.703	0.0654	-0.2266	1.0449	-7.3279	0.3735	1.3184	25.6400 
958.723	0.0703	-0.2007	1.0332	-8.0640	0.6427	1.1755	25.6500 
958.744	0.0801	-0.2358	1.0308	-9.0033	0.9009	1.1096	25.6500 
958.799	0.0767	-0.1997	1.0254	-10.2777	1.0547	1.2250	25.6600 
958.801	0.0923	-0.0879	1.0840	-11.7609	1.1316	1.6644	25.6500 
958.803	0.0796	0.4312	1.4639	-14.3866	1.1975	2.5323	25.6900 
958.824	0.1826	0.2500	1.9683	-22.2144	1.4557	3.6090	25.6800 
958.843	0.4800	0.1035	1.9272	-34.8102	1.5051	4.8834	25.6500 
958.862	0.4585	-0.7744	3.6709	-47.8070	2.7191	5.7239	25.6400 
958.883	0.7139	0.5723	4.2568	-53.2617	5.3064	4.5593	25.6400 
958.903	0.7871	0.6016	1.1704	-51.6797	6.2292	4.6527	25.6500 
958.922	0.6504	0.4434	0.6470	-48.1311	6.5643	4.4769	25.6500 
958.942	0.6650	0.2798	0.7070	-43.8354	6.4215	4.1089	25.6300 
958.967	0.6670	0.2603	0.8848	-39.1553	5.7294	3.4991	25.6400 
958.981	0.3696	0.0972	1.0737	-34.4531	4.7791	2.4719	25.6400 
959.002	0.0708	-0.0415	1.0825	-29.0204	3.8397	1.2634	25.6300 
959.036	-0.2632	-0.3247	1.0933	-22.8900	3.0817	0.4504	25.6100 
959.041	-0.2441	-0.5049	1.1338	-16.5179	2.2412	0.4559	25.6500 
959.062	-0.0298	-0.7295	1.3682	-10.7776	0.9833	1.1920	25.6200 
959.081	0.0713	-0.7822	1.4849	-5.3998	-0.4779	2.0435	25.6100 
959.101	0.1050	-0.7505	1.4644	-0.3076	-2.0215	2.6477	25.6100 
959.121	0.0708	-0.7388	1.5469	4.3945	-3.5266	2.9663	25.6100 
959.141	0.1494	-0.7266	1.6641	8.7012	-5.0757	3.1586	25.5900 
959.161	0.3193	-0.7246	1.6616	12.8101	-6.5753	3.2684	25.6000 
959.182	0.4966	-0.8091	1.6904	16.6498	-7.8387	3.0707	25.5900 
959.221	0.4902	-0.9121	1.6538	20.3412	-8.9099	2.3291	25.6100 
959.224	0.2251	-1.0537	1.1807	23.9832	-9.9976	1.0052	25.5900 
959.241	-0.2725	-1.0791	0.9263	27.6251	-10.3052	-1.6919	25.5900 
959.261	-0.7466	-1.3892	0.7197	30.7452	-9.6460	-5.2789	25.5800 
959.280	-1.0601	-1.4751	0.2295	33.0963	-8.6682	-7.5037	25.6000 
959.300	-0.3936	-1.3667	0.4414	33.6456	-7.8662	-7.8442	25.5800 
959.321	0.0552	-1.2363	0.9185	33.0469	-7.8113	-6.3721	25.6000 
959.340	0.8340	-0.7280	-0.0396	32.2284	-8.1464	-3.7573	25.6000 
959.361	0.5156	-0.3545	0.5703	30.0916	-7.1631	-1.3458	25.5700 
959.408	-0.0352	0.5005	-0.0469	27.6086	-4.8450	-0.2966	25.5800 
959.411	-1.4922	-0.1328	1.3882	23.1097	-2.3676	0.0055	25.5700 
959.420	0.6597	0.6636	2.1665	17.7484	-2.0599	0.2362	25.5700 
959.440	0.6909	-1.2163	2.8311	10.9259	-3.8342	1.3403	25.5800 
959.461	0.4092	-0.1440	1.1211	7.9651	-4.7900	1.0217	25.6200 
959.479	0.0835	-0.0215	1.1240	6.7401	-4.7681	1.0657	25.6300 
959.499	0.0977	-0.1030	1.1021	5.8282	-4.5813	1.3293	25.6300 
959.519	0.0752	-0.1206	1.0913	4.9878	-4.2242	1.5491	25.6200 
959.539	0.0811	-0.1309	1.0757	4.3011	-4.0210	1.6809	25.6300 
959.561	0.1357	-0.1245	1.0381	3.6530	-4.0045	1.8182	25.6300 
959.597	0.1416	-0.1357	1.0293	3.0927	-4.0759	2.0325	25.6300 
959.599	0.1230	-0.1367	1.0332	2.6038	-4.2078	2.2687	25.6500 
959.619	0.1221	-0.1206	1.0059	2.1588	-4.3066	2.5159	25.6300 
959.640	0.1240	-0.1357	1.0122	1.7358	-4.3781	2.7686	25.6300 
959.659	0.1182	-0.1401	1.0039	1.2634	-4.4879	3.0542	25.6300 
959.679	0.1499	-0.1655	1.0024	0.7800	-4.4879	3.3783	25.6300 
959.698	0.0435	-0.1074	0.8945	0.2142	-4.3451	3.6639	25.6300 
959.718	0.0728	-0.1929	1.0576	-0.5603	-4.1418	3.9661	25.6300 
959.738	0.1089	-0.1963	1.0195	-1.4832	-3.9221	4.2297	25.6300 
959.758	0.1084	-0.1958	1.0010	-2.4225	-3.6584	4.4769	25.6300 
959.778	0.1104	-0.2144	1.0103	-3.2080	-3.4332	4.7021	25.6400 
959.798	0.0991	-0.2524	1.0210	-3.8397	-3.2520	4.8999	25.6400 
959.832	0.1021	-0.2173	0.9922	-4.3066	-3.0487	5.0647	25.6300 
959.838	0.0928	-0.2192	0.9971	-4.5758	-2.7191	5.1855	25.6500 
959.858	0.0728	-0.2236	1.0098	-4.7845	-2.3730	5.2515	25.6500 
959.878	0.0708	-0.2529	1.0215	-5.1581	-2.1094	5.2789	25.6500 
959.898	0.0615	-0.2690	1.0234	-5.6799	-1.9775	5.2240	25.6600 
959.917	0.0688	-0.2544	1.0220	-6.0919	-1.8732	5.1141	25.6500 
959.937	0.0840	-0.2505	1.0371	-6.5918	-1.7303	4.9988	25.6300 
959.957	0.0918	-0.2446	1.0278	-7.5146	-1.5491	4.9933	25.6400 
959.977	0.0781	-0.2300	1.0073	-8.7616	-1.3239	5.1471	25.6600 
960.019	0.0557	0.0405	1.0703	-10.1184	-1.0217	5.6250	25.6600 
960.020	0.0420	0.3652	1.3237	-12.6123	-0.8679	6.8225	25.6700 
960.037	0.0083	-0.0605	1.9004	-19.7479	-0.7581	8.5364	25.6700 
960.057	0.2402	-0.0942	1.8623	-31.3440	-0.9998	10.6073	25.6600 
960.077	0.5894	0.1978	1.0898	-43.5828	-0.6482	12.5903	25.6600 
960.097	0.4673	-1.6294	4.4658	-55.0415	2.4280	12.3322	25.6400 
960.117	1.0752	0.5835	3.0542	-57.9034	4.2627	12.0905	25.6400 
960.136	0.8755	0.4697	1.4355	-55.7007	4.5428	12.0135	25.6500 
960.157	0.4565	0.2275	0.6514	-50.9766	4.4604	10.8270	25.6500 
960.211	0.3428	0.1704	0.8188	-45.4230	4.4165	9.1956	25.6400 
960.216	0.2559	-0.0156	1.1602	-40.0067	4.3011	7.9541	25.6400 
960.220	0.2310	-0.1353	1.1519	-33.9203	3.9056	7.2015	25.6300 
960.236	0.0757	-0.3726	0.8193	-27.1692	3.1696	6.7566	25.6000 
960.256	-0.0479	-0.5171	0.7808	-20.5719	2.2412	6.3556	25.6100 
960.276	-0.1968	-0.6187	1.1938	-15.0568	1.2085	5.9821	25.6100 
960.296	-0.2769	-0.6196	1.5557	-9.9261	0.3186	5.6854	25.6100 
960.315	-0.3066	-0.6738	1.6514	-4.5264	-0.4559	5.6799	25.6000 
960.335	-0.2720	-0.7124	1.5244	1.0382	-1.3898	5.8997	25.6000 
960.357	-0.0479	-0.8330	1.6079	6.3666	-2.7411	6.3446	25.5900 
960.377	0.1680	-0.9346	1.6763	11.4587	-4.3396	6.7786	25.5800 
960.395	0.3188	-1.1841	1.6421	16.3422	-5.9985	7.0093	25.5800 
960.415	0.2305	-1.3203	1.6021	21.2805	-7.6410	7.0422	25.5900 
960.449	-0.0840	-1.5313	1.3335	26.1969	-9.1187	6.3446	25.5800 
960.455	-0.4180	-1.9170	0.6929	30.5145	-9.0582	4.3231	25.5700 
960.474	-1.0415	-2.4517	0.0205	32.9260	-7.0532	2.3291	25.5900 
960.494	-1.0527	-3.2886	-0.8042	33.0304	-4.9054	1.7908	25.5800 
960.515	-0.5166	-0.2090	0.9053	29.6686	-2.1313	3.2135	25.5400 
960.534	0.4746	-0.1187	2.4897	24.4830	-1.2250	4.6033	25.5400 
960.554	0.0332	-0.2173	2.2358	19.5776	-1.3239	5.8777	25.5500 
960.574	0.5742	-1.2002	2.6123	14.6667	-1.8292	6.5588	25.5700 
960.594	-0.2202	-0.1455	1.7798	10.2448	-3.0267	6.5149	25.6000 
960.635	0.0996	-0.1372	1.3037	7.8717	-3.7628	6.3611	25.6200 
960.638	0.0688	-0.1001	1.1387	6.8829	-3.9111	6.3007	25.6100 
960.654	0.0967	-0.0928	1.0664	6.1743	-4.0540	6.3116	25.6100 
960.674	0.1055	-0.0879	1.0513	5.6525	-4.2627	6.3062	25.6100 
960.694	0.0947	-0.0947	1.0498	5.2130	-4.5483	6.2567	25.6200 
960.714	0.1665	-0.1055	1.0386	4.7736	-4.9274	6.2457	25.6300 
960.734	0.1782	-0.1089	1.0176	4.3671	-5.2679	6.3336	25.6100 
960.753	0.1709	-0.0952	0.9897	4.0265	-5.5371	6.4655	25.6200 
960.775	0.1670	-0.0942	0.9824	3.6310	-5.6689	6.6577	25.6100 
960.823	0.1523	-0.1104	1.0044	3.1915	-5.6854	6.8719	25.6000 
960.827	0.1426	-0.1235	1.0142	2.7356	-5.6085	7.0972	25.6000 
960.833	0.1592	-0.1309	0.9990	2.2137	-5.3888	7.3553	25.6200 
960.853	0.1470	-0.1128	0.9966	1.6699	-5.0592	7.6300	25.6300 
960.873	0.1118	-0.1548	1.0288	1.0217	-4.6582	7.9431	25.6100 
960.893	0.0933	-0.1689	1.0361	0.2802	-4.1803	8.2397	25.6200 
960.913	0.0962	-0.1577	1.0142	-0.4559	-3.7299	8.4869	25.6200 
960.932	0.0947	-0.1704	1.0098	-1.1426	-3.3618	8.6847	25.6100 
960.952	0.0977	-0.1753	1.0098	-1.8457	-2.9938	8.8165	25.6200 
960.972	0.0967	-0.1709	0.9995	-2.4994	-2.5708	8.8934	25.6200 
960.992	0.0762	-0.2212	1.0332	-3.0652	-2.0599	8.8989	25.6200 
961.014	0.0674	-0.2051	1.0391	-3.5156	-1.5271	8.8550	25.6300 
961.082	0.0542	-0.2412	1.0269	-3.9716	-0.9998	8.7341	25.6200 
961.086	0.0444	-0.2466	1.0200	-4.3890	-0.4834	8.5474	25.6200 
961.086	0.0381	-0.1978	1.0469	-4.7351	-0.0934	8.3112	25.6500 
961.092	0.0474	-0.1851	1.0547	-5.2460	0.2087	8.0750	25.6400 
961.111	0.1484	-0.0820	0.9702	-6.2073	0.5328	8.0530	25.6300 
961.131	0.0996	0.2993	1.0767	-7.4432	0.7251	8.5474	25.6700 
961.151	0.1265	0.3784	1.4775	-10.9314	0.7855	10.0854	25.6800 
961.171	0.3140	0.1655	2.1108	-19.9786	1.5381	12.8485	25.6500 
961.194	0.4951	-0.0005	1.9536	-33.6401	3.4058	16.0730	25.6400 
961.211	0.3691	-0.0962	2.3135	-47.6862	6.9434	18.8580	25.6400 
961.231	1.0967	-0.4116	4.7544	-57.2552	11.3324	19.9841	25.6200 
961.280	1.7290	0.4331	2.2476	-56.4587	12.4255	22.5055	25.6100 
961.283	1.2910	0.0713	0.9834	-51.5808	10.8929	24.0436	25.6100 
961.291	0.5166	-0.0771	0.3931	-45.9229	8.3167	23.2141	25.6400 
961.311	0.1348	-0.0850	0.6274	-40.9076	6.0754	21.0114	25.6300 
961.331	-0.1880	-0.1323	1.1489	-35.5902	4.1968	18.8306	25.6100 
