StartTime: 2018-11-22 16:32:19.868
Time(s)	ax(g)	ay(g)	az(g)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
808.903	0.1479	-0.0513	1.0112	-3.0157	-7.8662	10.5798	25.4100 
808.906	0.1548	-0.0479	1.0083	-2.9718	-7.9376	10.5469	25.4100 
808.920	0.1563	-0.0620	1.0249	-2.9443	-8.0310	10.5249	25.4200 
808.940	0.1587	-0.0532	1.0195	-2.8949	-8.1134	10.5084	25.4100 
808.960	0.1538	-0.0386	1.0049	-2.8510	-8.1683	10.4810	25.4100 
808.980	0.1538	-0.0361	0.9966	-2.8729	-8.1958	10.4535	25.4100 
809.000	0.1572	-0.0376	1.0059	-2.9773	-8.1958	10.4370	25.4200 
809.020	0.1509	-0.0615	1.0225	-3.1201	-8.1628	10.4370	25.4100 
809.040	0.1694	-0.0703	1.0200	-3.2410	-8.1189	10.4260	25.4100 
809.093	0.1729	-0.0669	1.0229	-3.3398	-8.0530	10.4041	25.4200 
809.096	0.1567	-0.0581	1.0151	-3.4387	-7.9651	10.3821	25.4300 
809.100	0.1704	-0.0410	0.9941	-3.5541	-7.8497	10.3766	25.4200 
809.119	0.1489	-0.0830	1.0298	-3.7518	-7.7454	10.4041	25.4200 
809.139	0.1426	-0.0894	1.0352	-3.9441	-7.6685	10.4315	25.4000 
809.159	0.1470	-0.0947	1.0361	-4.0814	-7.6245	10.4370	25.4100 
809.179	0.1572	-0.0864	1.0200	-4.1583	-7.5970	10.4425	25.4100 
809.199	0.1514	-0.0801	1.0166	-4.1473	-7.5861	10.4590	25.4200 
809.218	0.1421	-0.0835	1.0273	-4.0924	-7.5696	10.4755	25.4100 
809.239	0.1460	-0.0820	1.0293	-4.0100	-7.5476	10.4755	25.4100 
809.259	0.1494	-0.0737	1.0156	-3.9056	-7.5201	10.4590	25.4200 
809.278	0.1553	-0.0596	0.9995	-3.7903	-7.4872	10.4315	25.4200 
809.333	0.1475	-0.0615	1.0083	-3.7408	-7.4377	10.4260	25.4300 
809.335	0.1450	-0.0649	1.0132	-3.7408	-7.3938	10.4370	25.4300 
809.338	0.1431	-0.0625	1.0122	-3.7573	-7.3553	10.4590	25.4100 
809.357	0.1509	-0.0591	1.0098	-3.7683	-7.3279	10.4755	25.4200 
809.377	0.1567	-0.0464	0.9941	-3.8013	-7.3114	10.5194	25.4100 
809.397	0.1553	-0.0566	1.0103	-3.9001	-7.2894	10.5963	25.4200 
809.418	0.1519	-0.0693	1.0132	-4.1089	-7.2455	10.6952	25.4100 
809.437	0.1406	-0.0732	1.0151	-4.4000	-7.1851	10.8215	25.4200 
809.458	0.1338	-0.0786	1.0107	-4.7681	-7.1082	10.9314	25.4000 
809.477	0.1348	-0.0903	1.0181	-5.1636	-7.0093	11.0358	25.4100 
809.524	0.1226	-0.0708	0.9922	-5.6305	-6.8555	11.1786	25.4200 
809.526	0.1313	-0.0703	0.9888	-6.1743	-6.5973	11.3818	25.4200 
809.537	0.1123	-0.0879	1.0059	-6.9598	-6.2018	11.5796	25.4100 
809.557	0.0801	-0.1440	1.0366	-7.9871	-5.7184	11.7279	25.4200 
809.580	0.0923	-0.1699	1.0332	-9.1791	-5.1855	11.7664	25.4200 
809.597	0.0996	-0.1987	1.0288	-10.4150	-4.6252	11.7059	25.4100 
809.617	0.0938	-0.2114	1.0327	-11.4587	-3.9771	11.5247	25.4200 
809.637	0.0889	-0.2271	1.0439	-12.2443	-3.3014	11.2610	25.4300 
809.656	0.0762	-0.2397	1.0273	-13.0133	-2.6697	10.9424	25.4300 
809.676	0.0835	-0.2319	1.0313	-13.8593	-2.0764	10.6128	25.4400 
809.721	0.0801	-0.2480	1.0313	-14.9139	-1.5051	10.3381	25.4400 
809.725	0.1250	-0.2100	1.0244	-16.3751	-1.0437	10.2777	25.4400 
809.736	0.1626	-0.1206	1.0874	-18.2922	-0.6812	10.5359	25.4400 
809.756	0.0972	0.1489	1.4722	-21.2366	-0.1758	11.2885	25.4500 
809.776	0.2817	-0.0845	1.6655	-27.2296	0.7196	12.5793	25.4500 
809.796	0.6338	-0.2168	1.4922	-35.5737	2.8784	13.8373	25.4400 
809.816	0.3926	-0.0742	1.4893	-44.2310	7.3828	13.9471	25.4500 
809.837	0.8384	-0.0874	3.4790	-49.5319	11.4752	12.1509	25.4300 
809.856	1.0781	0.3281	1.3857	-48.3563	11.0962	12.4365	25.4300 
809.908	0.5815	0.2358	0.5034	-45.7086	9.5416	12.0959	25.4300 
809.910	0.3364	0.2197	0.8535	-43.1323	8.0475	10.8984	25.4200 
809.915	0.1367	0.1157	1.1826	-40.0616	6.4819	9.7668	25.4200 
809.935	0.0337	0.0156	1.1030	-35.8429	4.8615	8.8385	25.4200 
809.955	-0.1382	-0.1089	0.8076	-31.0858	3.4113	8.0090	25.4100 
809.975	-0.2217	-0.1875	0.7583	-26.3617	2.2028	7.3004	25.4200 
809.994	-0.2085	-0.2329	1.0405	-21.8079	1.1810	6.9543	25.4200 
810.015	-0.1152	-0.2568	1.2612	-17.4518	0.2307	6.8445	25.4200 
810.035	-0.0610	-0.2837	1.4233	-13.0353	-0.7251	6.8225	25.4200 
810.055	-0.0820	-0.3120	1.4277	-8.5309	-1.7633	6.7291	25.4100 
810.099	0.0171	-0.4004	1.3838	-4.1309	-2.9004	6.6193	25.4100 
810.102	0.1440	-0.4336	1.3555	-0.0385	-4.0649	6.4380	25.4000 
810.114	0.2344	-0.4185	1.3945	3.6090	-5.2405	5.9711	25.4100 
810.134	0.2349	-0.3950	1.4883	6.9873	-6.3611	5.1086	25.4100 
810.154	0.1865	-0.3789	1.4937	10.2063	-7.3499	3.7958	25.4000 
810.174	0.1348	-0.3955	1.3857	13.3374	-8.2013	2.2083	25.3900 
810.194	-0.0156	-0.4370	1.2144	16.2762	-8.9758	0.1978	25.4000 
810.214	-0.0820	-0.4751	1.1455	18.9789	-9.5746	-2.2467	25.4000 
810.234	-0.2373	-0.5542	0.9800	21.3904	-9.5966	-4.9878	25.4100 
810.254	-0.2891	-0.6270	0.9346	23.4393	-9.2120	-7.5476	25.4100 
810.273	-0.3398	-0.7939	0.9341	25.0653	-8.5748	-9.7064	25.4000 
810.294	-0.4502	-0.9219	0.6807	26.4276	-7.6630	-11.3654	25.4100 
810.343	-0.4600	-1.1230	0.5815	27.1582	-6.6028	-12.3376	25.4000 
810.345	-0.3608	-1.1807	0.1860	27.0154	-5.3778	-12.5079	25.4100 
810.353	-0.2598	-0.8296	0.0654	24.8730	-3.1970	-11.3763	25.3800 
810.373	0.4517	0.5786	1.0122	21.9122	-1.6644	-9.1022	25.3800 
810.393	0.8071	-0.2617	1.2441	18.2922	-0.9668	-6.5149	25.3600 
810.412	-0.3345	-0.0723	1.8911	14.5459	-0.4834	-5.6964	25.3400 
810.433	0.7393	-0.1890	1.7490	10.8820	-0.6537	-5.2460	25.3600 
810.452	0.2397	-0.6040	1.8936	7.7179	-0.9393	-4.7571	25.4000 
810.475	0.0259	-0.0713	1.3018	5.3833	-1.5106	-4.8944	25.4000 
810.494	0.0264	-0.0361	1.3418	3.3838	-2.5488	-4.8779	25.4200 
810.529	0.1201	-0.0591	1.1631	2.4445	-3.0707	-4.8340	25.4300 
810.533	0.1299	-0.0493	1.1128	2.0929	-3.2794	-4.8175	25.4000 
810.552	0.1230	-0.0146	1.0264	2.0709	-3.4277	-4.8010	25.4200 
810.572	0.1382	-0.0068	1.0098	2.1643	-3.6035	-4.7955	25.4200 
810.592	0.1484	0.0039	0.9917	2.1918	-3.8397	-4.7791	25.4300 
810.612	0.1436	0.0005	0.9951	2.1478	-4.0485	-4.7736	25.4100 
810.632	0.1577	-0.0073	0.9976	1.9501	-4.3176	-4.7900	25.4500 
810.652	0.1968	-0.0210	0.9858	1.6205	-4.7021	-4.7626	25.4300 
810.672	0.2080	-0.0405	0.9878	1.2909	-5.0537	-4.6527	25.4500 
810.722	0.1982	-0.0259	0.9766	0.9998	-5.1910	-4.5209	25.4300 
810.724	0.2026	-0.0459	1.0015	0.5493	-5.1251	-4.3781	25.4400 
810.731	0.1851	-0.0508	1.0127	0.0824	-4.9438	-4.2297	25.4400 
810.751	0.2134	-0.0566	1.0068	-0.2692	-4.7571	-4.0210	25.4300 
810.771	0.2041	-0.0786	1.0288	-0.5768	-4.5758	-3.7463	25.4400 
810.791	0.1470	-0.0684	1.0366	-0.8844	-4.3231	-3.4717	25.4400 
810.810	0.1440	-0.0562	1.0132	-1.2305	-4.1309	-3.2025	25.4300 
810.831	0.1377	-0.0415	1.0024	-1.6150	-4.0210	-2.9004	25.4300 
810.851	0.1411	-0.0718	1.0039	-2.2247	-3.9276	-2.5763	25.4400 
810.871	0.1436	-0.1372	1.0313	-3.0322	-3.7793	-2.2083	25.4400 
810.912	0.1523	-0.0864	0.9878	-3.8562	-3.4222	-1.8842	25.4300 
810.916	0.0947	-0.1304	1.0298	-4.9384	-2.8619	-1.5820	25.4300 
810.930	0.0913	-0.1646	1.0308	-6.1963	-2.1973	-1.3568	25.4500 
810.951	0.0864	-0.1904	1.0522	-7.5696	-1.5216	-1.2524	25.4400 
810.970	0.0801	-0.2080	1.0259	-8.7836	-0.8899	-1.3074	25.4400 
810.990	0.0938	-0.2510	1.0513	-9.6185	-0.2856	-1.5106	25.4300 
811.011	0.0952	-0.2197	1.0566	-10.3931	0.2197	-1.7194	25.4500 
811.030	0.0815	-0.2017	1.0693	-11.4532	0.6866	-1.8951	25.4300 
811.051	0.1118	-0.2095	1.0547	-12.9694	1.1261	-1.9446	25.4500 
811.070	0.1533	-0.0703	1.0840	-15.1337	1.4502	-1.6479	25.4500 
811.089	0.0757	0.1758	1.4619	-18.3032	1.7468	-0.6702	25.4800 
811.109	0.1060	0.1338	1.7842	-24.5599	2.0380	1.2030	25.4700 
811.153	0.6899	0.0342	1.8091	-34.6124	2.9114	3.2849	25.4500 
811.155	0.3984	0.1035	1.8062	-46.2085	5.5701	4.4879	25.4500 
811.169	0.9155	0.4209	4.2344	-53.0640	9.2340	3.3398	25.4400 
811.189	1.2344	0.6230	1.7632	-52.6190	10.1184	3.6749	25.4400 
811.209	0.8223	0.4165	0.5459	-49.3231	9.5032	3.2245	25.4100 
811.229	0.5547	0.3877	0.9204	-45.7965	8.6188	1.7358	25.4400 
811.249	0.2227	0.2813	1.2251	-41.7975	7.3553	0.2307	25.4400 
811.269	0.0791	0.1333	1.1992	-37.0844	5.8997	-0.9668	25.4200 
811.291	-0.1768	-0.0420	1.0405	-31.2781	4.5593	-1.9940	25.4300 
811.341	-0.2808	-0.0850	1.0400	-25.1917	3.4662	-2.8180	25.4300 
811.344	-0.3716	-0.1421	1.3574	-19.4348	2.5488	-3.1531	25.4200 
811.348	-0.3516	-0.2490	1.6025	-13.7494	1.6315	-3.0267	25.4100 
811.371	-0.1416	-0.4146	1.6675	-7.8278	0.4999	-2.5323	25.4000 
811.388	-0.0439	-0.5195	1.6440	-1.9940	-0.7690	-2.2632	25.4100 
811.408	-0.0225	-0.6318	1.6812	3.5156	-2.0215	-2.6532	25.4000 
811.428	0.0190	-0.7520	1.6567	8.6517	-3.0103	-3.4827	25.3900 
811.448	-0.0361	-0.9116	1.7808	13.3978	-3.6035	-4.5648	25.4000 
811.468	-0.1738	-0.9824	1.6890	17.9297	-3.9166	-6.0315	25.4000 
811.487	-0.1899	-1.0957	1.4087	22.4506	-3.9935	-7.9431	25.3900 
811.535	-0.2329	-1.2451	1.0425	26.7023	-3.7903	-9.5251	25.3900 
811.538	-0.0933	-1.5820	0.6831	30.1355	-3.5266	-10.5414	25.3900 
811.547	-0.0117	-1.8350	0.5288	32.5909	-3.2849	-11.4587	25.4000 
811.567	-0.2275	-2.1836	0.2007	33.9862	-2.6202	-12.4695	25.4000 
811.587	-0.2158	-2.0420	0.2773	33.9752	-1.5106	-13.3154	25.4000 
811.607	0.1333	0.1196	0.3770	31.6132	-0.0824	-12.8595	25.3800 
811.627	0.6724	0.6484	-0.1372	28.3557	0.8405	-10.7281	25.3800 
811.647	-0.3936	-0.2632	1.3594	22.9175	2.4225	-8.9154	25.3400 
811.667	-0.0356	-0.2285	2.1797	16.6663	2.6477	-8.4210	25.3600 
811.687	-0.0840	-0.6812	2.5752	10.4150	2.0599	-7.5256	25.4000 
811.724	-0.0566	-0.1616	1.7373	6.6357	1.4282	-7.7344	25.4300 
811.726	0.0825	-0.0420	1.1997	5.0757	0.7086	-7.6245	25.4100 
811.746	0.0986	-0.0591	1.1543	4.4714	0.4120	-7.5366	25.4300 
811.766	0.1011	-0.0444	1.0566	4.0759	0.2802	-7.3828	25.4100 
811.786	0.1157	-0.0283	1.0313	3.7958	0.0769	-7.2510	25.4200 
811.808	0.1431	-0.0537	1.0195	3.4717	-0.2527	-7.1191	25.4300 
811.826	0.1675	-0.0669	1.0303	3.1860	-0.7196	-6.9873	25.4200 
811.845	0.2031	-0.0806	1.0117	2.9443	-1.2195	-6.8005	25.4300 
811.867	0.1992	-0.0879	1.0107	2.7521	-1.7194	-6.5588	25.4400 
811.885	0.1953	-0.0723	1.0015	2.5543	-2.1808	-6.3116	25.4300 
811.905	0.1978	-0.0854	1.0005	2.4115	-2.6147	-6.0645	25.4200 
811.925	0.2119	-0.0659	0.9868	2.3236	-2.9828	-5.8282	25.4300 
811.970	0.2124	-0.0630	0.9863	2.1643	-3.2520	-5.5811	25.4200 
811.972	0.2192	-0.0840	1.0078	1.8237	-3.3783	-5.2954	25.4200 
811.985	0.2109	-0.0884	1.0122	1.3733	-3.3838	-4.9878	25.4300 
812.005	0.2075	-0.0840	0.9980	0.8405	-3.3893	-4.6692	25.4200 
812.025	0.1885	-0.0991	1.0161	0.2087	-3.4442	-4.3286	25.4300 
812.045	0.1802	-0.1079	1.0171	-0.3955	-3.4882	-3.9771	25.4300 
812.065	0.1841	-0.1138	0.9902	-0.9338	-3.5101	-3.6310	25.4300 
812.084	0.1797	-0.1104	0.9868	-1.4227	-3.4772	-3.3179	25.4000 
812.104	0.2070	-0.1108	0.9683	-1.9116	-3.3618	-2.9883	25.4200 
812.158	0.2104	-0.1362	0.9780	-2.4884	-3.1036	-2.5928	25.4400 
812.160	0.1802	-0.1558	0.9995	-3.1696	-2.6257	-2.1698	25.4200 
812.164	0.1489	-0.1802	1.0254	-3.9276	-2.0654	-1.7798	25.4400 
812.184	0.1343	-0.2056	1.0239	-4.6967	-1.5381	-1.4612	25.4300 
812.204	0.1353	-0.2319	1.0332	-5.2954	-1.0822	-1.2689	25.4300 
812.224	0.1372	-0.2007	1.0522	-5.6360	-0.6647	-1.1920	25.4300 
812.244	0.1328	-0.2012	1.0806	-6.0699	-0.2911	-1.1041	25.4500 
812.264	0.1226	-0.1914	1.0762	-7.0477	0.0000	-0.9558	25.4500 
812.284	0.1113	-0.1646	1.0679	-8.6627	0.2197	-0.7361	25.4500 
812.307	0.1270	-0.0884	1.0278	-10.9369	0.4944	-0.3406	25.4400 
812.350	0.1460	-0.1162	1.1172	-13.9362	0.8240	0.3516	25.4500 
812.353	0.0898	0.0967	1.7891	-19.4019	1.3293	1.6589	25.4700 
812.363	0.2407	0.0718	1.9312	-28.6688	1.5985	3.4167	25.4500 
812.383	0.6455	0.0938	1.4341	-40.1770	1.6040	5.7678	25.4700 
812.403	0.4956	-1.0547	3.4624	-50.9711	4.0045	6.1963	25.4500 
812.423	0.8291	0.7295	3.4292	-54.5087	6.8005	4.8560	25.4200 
812.442	0.7310	0.6548	1.4009	-52.9596	8.1848	4.3561	25.4300 
812.463	0.6265	0.3315	0.5835	-49.1528	8.9429	3.6804	25.4400 
812.482	0.6797	0.2427	0.8003	-44.8956	9.5746	2.6312	25.4400 
812.503	0.6802	0.1201	1.1514	-39.9738	9.7559	1.4612	25.4300 
812.541	0.5781	-0.0439	1.1270	-34.6124	9.2395	0.3845	25.4200 
812.545	0.2529	-0.2798	0.9795	-28.7183	8.1024	-0.6262	25.4100 
812.562	0.0649	-0.4092	1.0454	-22.6538	6.7126	-1.5381	25.4200 
812.582	-0.0938	-0.5317	1.2891	-16.7816	5.3064	-2.2302	25.4300 
812.602	-0.1353	-0.5771	1.3394	-11.1456	4.0375	-2.6147	25.4100 
812.622	-0.1479	-0.5859	1.4487	-5.6140	2.8839	-2.7081	25.4100 
812.642	-0.1440	-0.5938	1.5337	-0.3076	1.7688	-2.5708	25.4100 
812.661	-0.0771	-0.6641	1.6118	4.7516	0.5493	-2.1863	25.4000 
812.683	0.0283	-0.7319	1.6606	9.5911	-0.8075	-1.5875	25.4000 
812.703	0.2671	-0.8286	1.7725	14.2657	-2.3016	-0.8954	25.4000 
812.721	0.3789	-0.9526	1.7432	18.7646	-3.8232	-0.3845	25.3900 
812.748	0.3975	-1.1538	1.4326	23.1372	-5.4382	-0.2527	25.3700 
812.782	0.3169	-1.2832	1.2891	27.2516	-7.1191	-0.8020	25.3800 
812.785	-0.2852	-1.5728	0.8228	31.1023	-8.0035	-2.6422	25.3900 
812.801	-0.7285	-1.9434	0.6255	34.2279	-6.9543	-5.9436	25.3800 
812.821	-1.0723	-2.1826	0.2017	35.9637	-5.8942	-8.1189	25.3900 
812.840	-0.5923	-1.6938	-0.4404	36.0352	-5.0262	-8.7836	25.3800 
812.860	-0.0439	0.0771	0.8691	32.7173	-2.7850	-7.3059	25.3700 
812.881	0.6265	0.5220	0.1748	29.1962	-0.8020	-4.8395	25.3600 
812.901	-0.6724	-0.3291	1.7046	24.0381	0.7526	-3.4387	25.3400 
812.920	-0.3535	-0.1201	1.9658	18.7482	1.3458	-3.3289	25.3500 
812.966	0.3853	-0.9839	2.5630	13.2001	0.3186	-2.2852	25.3900 
812.968	-0.3315	-0.0391	1.9663	9.2450	-0.9613	-2.3785	25.4000 
812.981	-0.0010	-0.0352	1.2295	7.2235	-1.3239	-2.3016	25.4200 
813.000	0.1050	-0.1133	1.1499	6.0809	-1.3843	-2.1588	25.4300 
813.020	0.1074	-0.0986	1.0708	5.2075	-1.4667	-1.9775	25.4100 
813.040	0.1113	-0.0903	1.0474	4.6307	-1.5930	-1.8073	25.4200 
813.060	0.1265	-0.0854	1.0283	4.0594	-1.8182	-1.6754	25.4200 
813.079	0.1626	-0.1016	1.0303	3.5706	-2.1478	-1.5161	25.4200 
813.100	0.1860	-0.1172	1.0103	3.0981	-2.5159	-1.2689	25.4100 
813.159	0.1655	-0.1196	1.0093	2.6807	-2.7905	-0.9998	25.4100 
813.161	0.1621	-0.1196	1.0122	2.2083	-2.9938	-0.7306	25.4200 
813.161	0.1597	-0.1343	1.0122	1.7194	-3.1805	-0.4614	25.4200 
813.182	0.1475	-0.1304	1.0112	1.2799	-3.2959	-0.1978	25.4300 
813.199	0.1675	-0.1250	0.9873	0.8130	-3.3344	0.0549	25.4200 
813.219	0.1670	-0.1343	0.9893	0.2417	-3.3069	0.3406	25.4200 
813.239	0.1689	-0.1709	1.0049	-0.4230	-3.2190	0.6702	25.4100 
813.259	0.1494	-0.1636	0.9941	-1.1591	-3.0212	1.0162	25.4200 
813.278	0.1338	-0.1675	0.9956	-1.8402	-2.7740	1.3239	25.4200 
813.298	0.1309	-0.1548	0.9819	-2.4884	-2.5488	1.5930	25.4200 
813.351	0.1377	-0.1763	0.9937	-3.3124	-2.2742	1.8567	25.4200 
813.355	0.1343	-0.2686	1.0503	-4.2792	-1.9006	2.1149	25.4000 
813.359	0.1226	-0.2490	1.0254	-4.9548	-1.5161	2.2742	25.4300 
813.378	0.1040	-0.2446	1.0410	-5.3448	-1.1865	2.3730	25.4300 
813.409	0.0928	-0.2441	1.0327	-5.7294	-0.9064	2.3785	25.4300 
813.418	0.0894	-0.2578	1.0352	-6.3391	-0.6537	2.3126	25.4300 
813.438	0.1138	-0.2109	1.0679	-7.2400	-0.4504	2.2906	25.4300 
813.458	0.1113	-0.1831	1.0796	-8.5089	-0.3241	2.3730	25.4300 
813.478	0.1426	0.0547	1.0742	-10.4700	-0.3186	2.8125	25.4300 
813.497	0.0693	0.2109	1.3687	-13.6560	-0.2802	3.7573	25.4500 
813.556	-0.0356	-0.0635	1.8672	-21.2366	-0.1648	5.4712	25.4500 
813.561	0.5181	0.1050	1.9370	-32.3712	-0.5933	8.0200	25.4300 
813.561	0.8818	0.1714	3.5151	-44.7858	0.7141	10.4425	25.4200 
813.577	1.0527	0.3989	4.5469	-50.3998	4.0649	9.8877	25.4100 
813.596	0.8882	0.7437	1.1338	-48.2849	5.3284	9.6844	25.4300 
813.616	0.6816	0.5850	0.6416	-44.4287	6.1304	8.9648	25.4200 
813.637	0.6650	0.3862	1.0483	-40.5450	6.6797	7.8772	25.4000 
813.657	0.5908	0.2520	1.2173	-36.1285	6.8005	6.7786	25.4200 
813.677	0.3604	0.0078	1.0884	-30.6519	6.2183	5.8612	25.4100 
813.696	0.1978	-0.1660	1.0693	-24.7797	5.1965	5.0922	25.4000 
813.717	-0.0635	-0.3135	1.1685	-18.8141	3.9056	4.4220	25.4100 
813.736	-0.2598	-0.3794	1.2632	-12.9858	2.5214	3.9056	25.3900 
813.756	-0.3047	-0.5078	1.4292	-7.3224	1.0602	3.7189	25.4000 
813.791	-0.1831	-0.5737	1.4683	-1.8402	-0.3076	3.8123	25.4000 
813.796	-0.0532	-0.6133	1.4966	3.3838	-1.4227	3.9661	25.4000 
813.816	0.0210	-0.6655	1.5820	8.2947	-2.5049	4.0924	25.3700 
813.836	0.2197	-0.7808	1.7495	12.8760	-3.8232	4.1913	25.3900 
813.856	0.3589	-0.8955	1.8408	17.2650	-5.2734	4.1748	25.3600 
813.875	0.3535	-1.0430	1.5693	21.6980	-6.6467	3.9935	25.3700 
813.896	0.2534	-1.2129	1.3438	26.2189	-8.1409	3.4552	25.3700 
813.916	-0.2109	-1.5200	1.0884	30.5035	-8.9154	1.5436	25.3700 
813.935	-0.6177	-1.7603	0.7656	34.1180	-7.5586	-1.9171	25.3600 
813.975	-0.9243	-2.0474	0.3662	36.4197	-5.9271	-4.2737	25.3700 
813.978	-0.6719	-1.8022	-0.1367	37.1997	-4.6802	-5.4327	25.3600 
813.996	-0.6982	-1.4658	-0.1172	35.0079	-2.3840	-4.6472	25.3600 
814.015	-0.1831	0.5449	1.0029	31.5637	0.6372	-2.7411	25.3500 
814.035	0.1265	-0.2905	1.5459	26.9934	1.8896	-0.7526	25.3400 
814.055	-0.6694	-0.1284	1.8770	22.2089	2.6312	-0.3955	25.3400 
814.075	1.2334	-1.6445	3.0752	17.1771	2.0215	0.0275	25.3600 
814.094	-0.3911	-0.0571	1.8145	12.0905	0.7251	0.5933	25.3900 
814.114	-0.0264	-0.0776	1.3623	9.3329	-0.0934	0.4285	25.4000 
814.160	0.1333	-0.1045	1.1655	7.9541	-0.1208	0.4285	25.4000 
814.164	0.0820	-0.0732	1.0537	7.1191	-0.1318	0.5658	25.4000 
814.174	0.0874	-0.0796	1.0747	6.5753	-0.2417	0.6702	25.3900 
814.194	0.0742	-0.0811	1.0562	6.0919	-0.3955	0.7141	25.4100 
814.214	0.1338	-0.0811	1.0303	5.6305	-0.5768	0.7251	25.4000 
814.234	0.1641	-0.1167	1.0186	5.1855	-0.8295	0.8350	25.4000 
814.254	0.1279	-0.0928	1.0137	4.8450	-1.0986	0.9778	25.4100 
814.274	0.1323	-0.0977	1.0195	4.5593	-1.4063	1.1206	25.4100 
814.293	0.1489	-0.1035	1.0122	4.3121	-1.7029	1.2909	25.4100 
814.313	0.1426	-0.1040	1.0107	4.0210	-1.9006	1.4722	25.4100 
814.333	0.1455	-0.1147	1.0146	3.6914	-2.0160	1.6644	25.3900 
814.353	0.1553	-0.0947	0.9932	3.3838	-2.0929	1.8732	25.4100 
814.398	0.1553	-0.0923	0.9893	2.9938	-2.1094	2.1423	25.4100 
814.402	0.1372	-0.1040	1.0039	2.4554	-2.0270	2.4554	25.4200 
814.413	0.1133	-0.1240	1.0098	1.8292	-1.8402	2.7960	25.4200 
