StartTime: 2018-11-17 10:22:35.946
Time(s)	ax(g)	ay(g)	az(g)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
241.748	0.0474	0.0166	1.0630	-3.6859	3.9441	-2.8235	21.1900 
241.773	0.0415	0.0186	1.0215	-3.6584	3.8342	-2.8235	21.1600 
241.784	0.0396	0.0161	0.9902	-3.6090	3.7134	-2.8235	21.1700 
241.806	0.0474	0.0176	0.9834	-3.5431	3.5706	-2.8180	21.1800 
241.823	0.0610	0.0054	0.9863	-3.4827	3.4058	-2.8125	21.1800 
241.843	0.0645	0.0024	0.9780	-3.4442	3.2190	-2.8180	21.1900 
241.944	0.0669	0.0073	1.0000	-3.4332	3.0597	-2.8345	21.1900 
241.957	0.0757	0.0137	1.0137	-3.4497	2.8894	-2.8400	21.1900 
241.957	0.0913	0.0264	1.0308	-3.4827	2.7136	-2.8235	21.1800 
241.957	0.0957	0.0171	1.0347	-3.5156	2.5323	-2.7740	21.1800 
241.957	0.0972	-0.0332	1.0327	-3.5706	2.3511	-2.6971	21.1900 
241.963	0.0874	-0.0317	1.0444	-3.6145	2.2028	-2.6038	21.1900 
241.981	0.0996	-0.0127	1.0142	-3.6200	2.0764	-2.4719	21.1900 
242.001	0.1104	-0.0049	1.0171	-3.6090	1.9720	-2.3071	21.1900 
242.022	0.1152	0.0049	1.0391	-3.5870	1.8787	-2.1204	21.1800 
242.045	0.1230	0.0161	1.0371	-3.5431	1.8018	-1.9226	21.1800 
242.172	0.1235	0.0229	1.0347	-3.4882	1.7303	-1.7029	21.1900 
242.184	0.1260	0.0273	1.0508	-3.4387	1.6754	-1.4722	21.1900 
242.185	0.1416	0.0488	1.0947	-3.3948	1.6205	-1.2085	21.2000 
242.185	0.1558	0.0522	1.1128	-3.3563	1.5601	-0.9064	21.1900 
242.185	0.1611	0.0493	1.1206	-3.3398	1.5271	-0.5768	21.1900 
242.185	0.1602	0.0576	1.1196	-3.3289	1.5271	-0.2527	21.1800 
242.191	0.1611	0.0562	1.1079	-3.3289	1.5546	0.0549	21.2000 
242.205	0.1504	0.0459	1.1123	-3.3344	1.6040	0.3406	21.2000 
242.228	0.1372	0.0464	1.1191	-3.3344	1.6864	0.5878	21.1800 
242.330	0.1274	0.0508	1.1143	-3.3234	1.8018	0.7910	21.1900 
242.341	0.1084	0.0581	1.0464	-3.2629	1.9281	0.9778	21.1800 
242.341	0.0923	0.0313	1.0015	-3.1531	2.0435	1.1920	21.1700 
242.341	0.0425	-0.0313	0.9805	-2.9663	2.1149	1.4612	21.1900 
242.341	0.0127	-0.0747	0.9722	-2.7026	2.1039	1.7963	21.1800 
242.347	-0.0293	-0.0791	1.0410	-2.4280	2.0764	2.1368	21.1600 
242.365	-0.0493	-0.1016	1.0571	-2.2247	2.0599	2.4335	21.1700 
242.390	-0.0962	-0.0757	1.0791	-2.1094	2.0709	2.6202	21.1800 
242.410	-0.1060	-0.1050	1.0562	-1.9775	2.0874	2.7740	21.1900 
242.420	-0.1362	-0.1504	1.0630	-1.8402	2.0709	2.9443	21.1700 
242.439	-0.1611	-0.1118	1.0952	-1.6699	2.0599	3.1421	21.1700 
242.541	-0.1284	-0.0474	1.1250	-1.5875	2.1039	3.3838	21.1700 
242.555	-0.0771	-0.0195	1.1094	-1.6095	2.1643	3.6255	21.1700 
242.555	-0.0176	0.0112	1.0356	-1.6425	2.1973	3.7903	21.1700 
242.555	-0.0195	0.0000	0.9756	-1.7139	2.2028	3.8562	21.1500 
242.555	-0.0679	-0.0479	0.9111	-1.8018	2.2083	3.8068	21.1500 
242.563	-0.0884	-0.0854	0.9063	-1.8787	2.2137	3.7079	21.1500 
242.578	-0.1011	-0.1216	0.9614	-1.9446	2.2247	3.6200	21.1400 
242.600	-0.0869	-0.0850	0.9780	-1.9830	2.2522	3.5541	21.1500 
242.618	-0.0361	-0.0181	0.9727	-1.9666	2.2797	3.5046	21.1400 
242.642	-0.0225	-0.0098	0.9795	-1.9281	2.3016	3.4442	21.1500 
242.749	-0.0405	-0.0049	0.9971	-1.8896	2.3566	3.3069	21.1400 
242.763	-0.0645	-0.0005	0.9976	-1.8347	2.4280	3.1201	21.1500 
242.763	-0.0752	-0.0015	1.0010	-1.8018	2.5104	2.9279	21.1500 
242.763	-0.0830	0.0078	1.0034	-1.7963	2.5983	2.7631	21.1400 
242.763	-0.0640	0.0186	0.9971	-1.8457	2.6862	2.6257	21.1500 
242.769	-0.0308	0.0459	0.9849	-1.9006	2.7411	2.5159	21.1300 
242.782	-0.0142	0.0654	0.9678	-1.9501	2.7411	2.3895	21.1400 
242.805	-0.0161	0.0728	0.9683	-1.9995	2.7246	2.2302	21.1500 
242.828	-0.0234	0.0615	0.9790	-2.0709	2.7081	2.0160	21.1400 
242.839	-0.0400	0.0459	1.0054	-2.1808	2.6807	1.7688	21.1200 
242.951	-0.0469	0.0400	1.0176	-2.3126	2.6477	1.4886	21.1200 
242.964	-0.0435	0.0376	1.0420	-2.4390	2.5983	1.1920	21.1200 
242.964	-0.0459	0.0488	1.0435	-2.5159	2.5378	0.8899	21.1200 
242.964	-0.0439	0.0752	1.0342	-2.5873	2.4774	0.5768	21.1300 
242.964	-0.0449	0.0591	1.0386	-2.6697	2.4170	0.2582	21.1200 
242.964	-0.0547	0.0273	1.0693	-2.7686	2.3401	-0.0275	21.1400 
242.983	-0.0542	0.0239	1.0815	-2.8564	2.2467	-0.2747	21.1400 
243.006	-0.0488	0.0508	1.0732	-2.9224	2.1478	-0.4724	21.1300 
243.016	-0.0361	0.0581	1.1064	-3.0048	2.0490	-0.6427	21.1300 
243.037	0.0264	0.0513	1.1270	-3.1201	1.8896	-0.8350	21.1200 
243.056	0.0322	0.0410	1.1289	-3.1641	1.6589	-1.0162	21.1200 
243.155	-0.0020	-0.0220	1.1323	-3.1696	1.4557	-1.1920	21.1300 
243.166	-0.0010	-0.0454	1.1289	-3.1586	1.2360	-1.3458	21.1200 
243.167	0.0596	-0.1025	1.0864	-3.1915	0.9613	-1.4063	21.1100 
243.168	0.0801	-0.1191	1.0288	-3.2135	0.6592	-1.4008	21.1200 
243.168	0.1235	-0.1362	0.9951	-3.2080	0.3955	-1.4008	21.1100 
243.175	0.1528	-0.1890	1.0068	-3.2190	0.1648	-1.4557	21.1100 
243.195	0.1782	-0.2290	1.0732	-3.2245	-0.0330	-1.6095	21.0900 
243.215	0.1504	-0.2412	1.0991	-3.2080	-0.2087	-1.8237	21.1100 
243.235	0.0913	-0.2451	1.1558	-3.1915	-0.3131	-2.0929	21.1300 
243.257	0.0659	-0.2090	1.1548	-3.1696	-0.3790	-2.3291	21.1100 
243.364	0.0801	-0.1240	1.0547	-3.1366	-0.4285	-2.4719	21.1100 
243.383	0.0869	-0.0728	0.9692	-3.0267	-0.4999	-2.5378	21.1000 
243.383	0.1069	-0.0581	0.8643	-2.8839	-0.6042	-2.5214	21.1000 
243.383	0.1069	-0.0928	0.8882	-2.8125	-0.6866	-2.5104	21.1000 
243.383	0.0981	-0.1230	0.9512	-2.8070	-0.7526	-2.5378	21.1100 
243.398	0.1069	-0.1113	0.9663	-2.7960	-0.8185	-2.5653	21.1000 
243.404	0.1289	-0.0981	0.9707	-2.7850	-0.9009	-2.5214	21.1000 
243.421	0.1284	-0.0923	0.9829	-2.7905	-0.9668	-2.4335	21.0900 
243.443	0.1250	-0.0532	0.9893	-2.8015	-1.0052	-2.3236	21.0900 
243.455	0.1304	-0.0488	0.9932	-2.8345	-1.0217	-2.2028	21.1000 
243.572	0.1372	-0.0435	1.0112	-2.9333	-1.0107	-2.0709	21.0800 
243.583	0.1367	-0.0366	1.0308	-3.0707	-0.9833	-1.9666	21.0700 
243.583	0.1235	-0.0635	1.0249	-3.2410	-0.9558	-1.8677	21.0900 
243.583	0.0986	-0.0688	1.0269	-3.3893	-0.9229	-1.7853	21.1100 
243.584	0.0869	-0.0640	1.0073	-3.4937	-0.9229	-1.6589	21.0700 
243.584	0.1094	-0.0508	0.9805	-3.5651	-0.9558	-1.4612	21.0800 
243.593	0.1455	-0.0322	0.9717	-3.6365	-1.0162	-1.1755	21.0700 
243.613	0.1602	-0.0391	0.9897	-3.7189	-1.0492	-0.8844	21.0700 
243.634	0.1602	-0.0552	1.0181	-3.7793	-1.0657	-0.6042	21.0700 
243.653	0.1396	-0.0586	1.0400	-3.8232	-1.0547	-0.3516	21.0600 
243.675	0.1372	-0.0430	1.0210	-3.8287	-1.0217	-0.0989	21.0600 
243.784	0.1479	-0.0132	1.0098	-3.8013	-0.9723	0.1813	21.0500 
243.798	0.1577	0.0063	1.0083	-3.7518	-0.9064	0.4944	21.0600 
243.798	0.1484	0.0205	1.0181	-3.6859	-0.8130	0.8240	21.0600 
243.798	0.1348	0.0098	1.0313	-3.6145	-0.6921	1.1591	21.0500 
243.798	0.1318	0.0391	1.0391	-3.5321	-0.5713	1.5106	21.0500 
243.804	0.1597	0.0718	1.0400	-3.4442	-0.4834	1.8896	21.0300 
243.818	0.1968	0.0908	1.0518	-3.3673	-0.4340	2.3071	21.0500 
243.840	0.1904	0.0854	1.0713	-3.3124	-0.3790	2.6971	21.0500 
243.862	0.1650	0.0825	1.0854	-3.2574	-0.2802	3.0542	21.0400 
243.873	0.1636	0.0952	1.0640	-3.1805	-0.1758	3.4332	21.0500 
243.987	0.1797	0.1040	1.0298	-3.1036	-0.0934	3.8562	21.0300 
243.999	0.1758	0.0967	1.0122	-3.0267	0.0000	4.2792	21.0300 
243.999	0.1274	0.0352	1.0684	-3.0157	0.1483	4.6692	21.0300 
243.999	0.1011	0.0220	1.1646	-3.0652	0.3790	4.9823	21.0200 
243.999	0.1147	0.1084	1.2563	-3.1366	0.6372	5.2185	21.0200 
243.999	0.1050	0.0786	1.1885	-3.1915	0.8624	5.5151	21.0300 
244.024	0.0059	-0.0654	1.0889	-3.2245	1.1206	5.8173	21.0200 
244.032	-0.0571	-0.0679	1.0557	-3.2080	1.3678	6.0480	21.0100 
244.051	-0.0669	-0.1489	0.9658	-3.2025	1.4886	6.2842	21.0100 
244.072	-0.0752	-0.2300	0.9795	-3.3069	1.5436	6.4874	21.0200 
244.090	-0.1367	-0.1909	1.1011	-3.4717	1.5875	6.4545	20.9700 
244.192	-0.1533	-0.1709	1.1084	-3.6145	1.6260	6.3885	21.0000 
244.203	-0.1616	-0.1948	1.0845	-3.7903	1.6974	6.3336	21.0000 
244.204	-0.1582	-0.1719	1.0771	-3.9825	1.7908	6.2347	20.9800 
244.204	-0.0874	-0.1094	1.0493	-4.1364	1.8347	6.1139	20.9700 
244.204	-0.0293	-0.0815	1.0078	-4.2517	1.7633	5.9985	20.9800 
244.210	0.0059	-0.0513	0.9546	-4.3066	1.5930	5.8722	20.9800 
244.230	0.0103	-0.0869	0.9492	-4.3781	1.3678	5.7074	20.9700 
244.250	-0.0098	-0.1299	0.9351	-4.4714	1.1646	5.4932	20.9500 
244.270	-0.0166	-0.1211	0.9307	-4.5374	1.0382	5.2075	20.9600 
244.295	-0.0195	-0.1050	0.9385	-4.5978	0.9723	4.8944	20.9600 
244.412	-0.0195	-0.0552	0.9678	-4.6362	0.9448	4.5319	20.9400 
244.424	0.0068	-0.0117	0.9893	-4.6417	0.9009	4.1968	20.9400 
244.424	0.0225	0.0063	0.9868	-4.6307	0.8350	3.9001	20.9300 
244.424	0.0156	0.0112	0.9688	-4.6143	0.7910	3.5925	20.9200 
244.424	0.0020	0.0161	0.9717	-4.6088	0.7855	3.2849	20.9300 
244.424	-0.0103	0.0161	0.9570	-4.6252	0.7910	2.9773	20.9200 
244.430	-0.0054	0.0327	0.9663	-4.6472	0.7855	2.6971	20.9200 
244.449	0.0112	0.0327	0.9604	-4.6692	0.7581	2.4664	20.9200 
244.565	0.0181	0.0337	0.9600	-4.7131	0.7196	2.2357	20.9300 
244.571	0.0200	0.0220	0.9341	-4.7845	0.7141	1.9611	20.9100 
244.571	0.0171	0.0190	0.9453	-4.8615	0.7306	1.6479	20.9000 
244.571	-0.0132	-0.0313	0.9761	-4.9054	0.7416	1.3184	20.9100 
244.571	-0.0425	-0.0298	1.0024	-4.8999	0.7581	0.9833	20.9100 
244.571	-0.0557	-0.0005	1.0103	-4.8230	0.7745	0.6757	20.9000 
244.597	-0.0479	0.0156	1.0186	-4.7461	0.7965	0.4010	20.9000 
244.607	-0.0381	0.0220	1.0234	-4.6912	0.8240	0.1099	20.8800 
244.627	-0.0547	0.0259	1.0684	-4.6307	0.8569	-0.1648	20.8800 
244.647	-0.0835	0.0381	1.1396	-4.5044	0.8624	-0.4230	20.9000 
244.666	-0.0415	-0.0073	1.2554	-4.3726	0.7745	-0.6537	20.8800 
244.770	0.0806	-0.0439	1.3291	-4.2133	0.4449	-0.7745	20.8700 
244.782	0.0718	-0.0635	1.3462	-4.0045	0.0824	-0.8899	20.8700 
244.783	0.0767	-0.1177	1.3711	-3.9001	-0.1154	-1.0822	20.8700 
244.783	0.1216	-0.1484	1.2656	-3.8287	-0.2637	-1.1865	20.8500 
244.783	0.1494	-0.1328	1.1509	-3.7024	-0.4285	-1.1316	20.8700 
244.791	0.1758	-0.1909	1.0083	-3.5541	-0.6812	-0.9613	20.8600 
244.807	0.1934	-0.2681	0.9634	-3.4717	-0.9833	-0.8569	20.8600 
244.835	0.1367	-0.2856	1.0356	-3.4882	-1.1151	-1.0492	20.8500 
244.845	0.0820	-0.2305	1.0869	-3.5046	-1.1755	-1.4612	20.8400 
244.869	0.0771	-0.1904	1.0693	-3.5101	-1.3074	-1.7688	20.8500 
244.891	0.0962	-0.1880	1.0322	-3.5596	-1.4722	-1.8842	20.8300 
244.988	0.1235	-0.1152	0.9365	-3.5596	-1.6260	-1.8787	20.8200 
245.004	0.1558	-0.1060	0.8574	-3.5321	-1.7908	-1.7249	20.8300 
245.004	0.1685	-0.1064	0.8208	-3.5486	-1.8951	-1.5656	20.8200 
245.004	0.1421	-0.1099	0.8887	-3.5870	-1.9446	-1.4941	20.8200 
245.004	0.1333	-0.1606	0.9102	-3.6365	-2.0270	-1.4227	20.8100 
245.010	0.1270	-0.1733	0.9326	-3.7024	-2.0874	-1.3184	20.8300 
245.025	0.1357	-0.1172	0.9663	-3.7518	-2.1039	-1.1646	20.8000 
245.045	0.1509	-0.0815	0.9746	-3.7848	-2.1149	-0.9119	20.8000 
245.065	0.1748	-0.0601	0.9878	-3.8232	-2.1149	-0.5548	20.8300 
245.087	0.1709	-0.0596	1.0127	-3.8837	-2.0874	-0.1813	20.8200 
245.189	0.1772	-0.0527	1.0200	-3.9551	-2.0435	0.2142	20.8200 
245.201	0.1763	-0.0488	1.0112	-4.0320	-1.9940	0.6097	20.8300 
245.201	0.1685	-0.0454	0.9907	-4.1034	-1.9611	1.0272	20.8200 
245.201	0.1641	-0.0415	0.9775	-4.1528	-1.9446	1.4557	20.8100 
245.201	0.1680	-0.0371	0.9595	-4.1803	-1.9281	1.8787	20.7900 
245.207	0.1655	-0.0361	0.9795	-4.2352	-1.8567	2.2522	20.8000 
245.225	0.1699	-0.0254	1.0010	-4.2847	-1.7743	2.5928	20.8100 
245.248	0.1699	-0.0229	1.0171	-4.3011	-1.6974	2.9224	20.8300 
245.267	0.1724	-0.0068	1.0269	-4.2682	-1.6534	3.2629	20.8100 
245.290	0.1758	0.0039	1.0293	-4.1968	-1.6425	3.6310	20.7800 
245.401	0.1992	0.0317	1.0146	-4.0979	-1.6370	4.0320	20.8000 
245.412	0.1958	0.0444	1.0298	-4.0100	-1.5985	4.4330	20.8100 
245.412	0.1719	0.0459	1.0459	-3.9441	-1.4832	4.8120	20.7800 
245.412	0.1689	0.0405	1.0576	-3.9056	-1.2909	5.1471	20.7900 
245.413	0.1816	0.0225	1.0898	-3.9001	-1.0657	5.4767	20.7800 
245.413	0.1895	0.0215	1.0903	-3.8947	-0.8514	5.8173	20.7900 
245.423	0.1909	0.0527	1.0684	-3.8562	-0.6482	6.1853	20.7900 
245.442	0.1846	0.0684	1.0576	-3.7958	-0.4559	6.5753	20.7700 
245.462	0.1636	0.0269	1.0420	-3.7463	-0.2527	6.9818	20.7900 
245.482	0.1299	-0.0303	1.0845	-3.7299	-0.0055	7.3608	20.7800 
245.504	0.0845	0.0132	1.2217	-3.7299	0.2911	7.6465	20.7700 
245.608	0.0981	0.0098	1.1836	-3.6530	0.5109	7.9541	20.7800 
245.622	0.0552	-0.0469	1.1538	-3.5431	0.6372	8.2782	20.7700 
245.623	0.0063	-0.0479	1.0762	-3.3728	0.7031	8.5638	20.7700 
245.623	-0.0806	-0.0889	0.9399	-3.1750	0.8020	8.7671	20.7700 
245.623	-0.1509	-0.1943	0.9546	-3.1091	0.9888	8.8110	20.7500 
245.630	-0.1982	-0.2041	1.1128	-3.2025	1.2799	8.6298	20.7600 
245.642	-0.1646	-0.1367	1.1353	-3.2849	1.4612	8.5199	20.7600 
245.673	-0.1089	-0.1016	1.1494	-3.4003	1.5271	8.5693	20.7600 
245.688	-0.0645	-0.0938	1.1030	-3.5431	1.5381	8.6627	20.7500 
245.702	-0.0273	-0.0713	1.0581	-3.6969	1.4996	8.7616	20.7500 
245.824	-0.0083	-0.0566	0.9482	-3.8013	1.4117	8.8715	20.7600 
245.830	-0.0137	-0.0713	0.8828	-3.8727	1.2799	8.9758	20.7500 
245.830	-0.0273	-0.0723	0.8867	-3.9276	1.1481	9.0308	20.7300 
245.830	-0.0161	-0.0732	0.9048	-4.0045	1.0052	9.0472	20.7300 
245.830	0.0039	-0.0371	0.9287	-4.0759	0.9009	9.0363	20.7300 
245.830	0.0244	-0.0361	0.9219	-4.1364	0.8240	8.9923	20.7400 
245.841	0.0288	-0.0151	0.9585	-4.2297	0.8185	8.8440	20.7200 
245.862	0.0171	-0.0093	0.9873	-4.3341	0.8624	8.5913	20.7400 
245.882	-0.0088	-0.0293	1.0068	-4.4385	0.9229	8.3002	20.7000 
245.904	-0.0166	-0.0586	1.0044	-4.5264	0.9888	8.0255	20.7100 
245.926	-0.0332	-0.0483	1.0200	-4.6088	1.0602	7.7838	20.7100 
246.061	-0.0127	-0.0068	1.0200	-4.6747	1.0986	7.5806	20.7000 
246.067	0.0225	0.0210	0.9844	-4.7406	1.0986	7.4377	20.7200 
246.067	0.0239	0.0249	0.9741	-4.7955	1.1041	7.2729	20.7100 
246.067	0.0103	0.0151	0.9736	-4.8285	1.1151	7.0477	20.7000 
246.067	-0.0073	-0.0107	0.9995	-4.8560	1.1316	6.7786	20.7100 
246.067	-0.0190	0.0083	1.0513	-4.8834	1.1536	6.4435	20.7100 
246.068	-0.0107	0.0371	1.0537	-4.8889	1.1646	6.1084	20.7200 
246.078	-0.0039	0.0513	1.0547	-4.8560	1.1646	5.7843	20.7000 
246.099	-0.0122	0.0586	1.0571	-4.7900	1.1536	5.4437	20.7200 
246.237	-0.0068	0.0781	1.0469	-4.7076	1.1261	5.0537	20.7100 
246.244	0.0005	0.0571	1.0239	-4.6472	1.0767	4.6198	20.6900 
246.244	-0.0200	-0.0122	1.0107	-4.5978	0.9943	4.1803	20.7100 
246.244	-0.0298	-0.0586	1.0649	-4.5483	0.8734	3.7518	20.7000 
246.244	0.0415	-0.0557	1.1904	-4.5044	0.6537	3.3673	20.6900 
246.244	0.0840	-0.0430	1.2188	-4.3945	0.3680	3.0872	20.6900 
246.244	0.1191	-0.0811	1.1938	-4.2133	0.0769	2.8839	20.7000 
246.259	0.1436	-0.1680	1.1440	-4.0045	-0.1978	2.7905	20.6900 
246.278	0.1226	-0.2275	1.1479	-3.7793	-0.3680	2.7631	20.6900 
246.407	0.1436	-0.2222	1.1802	-3.5706	-0.4504	2.7631	20.6900 
246.414	0.1855	-0.1201	1.1421	-3.3838	-0.4889	2.7521	20.6800 
246.414	0.1772	-0.1055	1.1016	-3.2355	-0.4889	2.6917	20.6900 
246.414	0.0864	-0.2168	1.0889	-3.2190	-0.3845	2.5159	20.6800 
246.414	0.0215	-0.2065	1.0811	-3.2959	-0.1154	2.1478	20.6900 
246.414	-0.0220	-0.1064	1.0117	-3.3069	0.2087	1.8457	20.6800 
246.421	0.0103	-0.1079	0.9341	-3.2684	0.4614	1.8567	20.6900 
246.441	0.0747	-0.0854	0.8701	-3.2465	0.6372	2.0435	20.6900 
246.463	0.0894	-0.0693	0.8628	-3.2300	0.7690	2.2577	20.6800 
246.487	0.0610	-0.0898	0.8691	-3.1860	0.8569	2.4060	20.6700 
246.508	0.0347	-0.1069	0.8975	-3.1805	0.9668	2.4500	20.6700 
246.629	0.0410	-0.0894	0.9268	-3.2300	1.0876	2.4280	20.6700 
246.629	0.0571	-0.0781	0.9438	-3.3069	1.1700	2.4390	20.6600 
246.629	0.0718	-0.0537	0.9751	-3.4003	1.2140	2.5214	20.6500 
246.629	0.0830	-0.0288	0.9980	-3.4717	1.2195	2.6587	20.6600 
246.629	0.1001	-0.0327	1.0039	-3.5541	1.1810	2.8290	20.6600 
246.629	0.0991	-0.0347	1.0156	-3.6475	1.1481	2.9883	20.6400 
246.636	0.1069	-0.0552	1.0107	-3.7408	1.1041	3.1750	20.6400 
246.655	0.0957	-0.0718	1.0278	-3.8342	1.0822	3.3893	20.6400 
246.677	0.0845	-0.0645	1.0625	-3.9111	1.0931	3.5980	20.6400 
246.696	0.1074	-0.0620	1.0537	-3.9771	1.0931	3.8342	20.6400 
246.717	0.1226	-0.0356	1.0474	-4.0045	1.0822	4.0814	20.6500 
246.840	0.1309	0.0029	1.0181	-3.9661	1.0327	4.3671	20.6400 
246.847	0.1323	0.0127	1.0288	-3.8837	0.9668	4.6967	20.6300 
246.847	0.1553	0.0400	1.0254	-3.7463	0.8954	5.0922	20.6400 
246.847	0.1665	0.0586	1.0229	-3.5870	0.8459	5.5096	20.6200 
246.847	0.1602	0.0801	1.0596	-3.4332	0.8459	5.8722	20.6300 
246.847	0.1582	0.0742	1.0723	-3.3069	0.8954	6.1688	20.6300 
246.855	0.1421	0.0610	1.0396	-3.1311	0.9338	6.4325	20.6300 
246.875	0.1113	-0.0176	1.0649	-2.9663	0.9888	6.6907	20.6100 
246.896	0.0469	-0.0376	1.2900	-2.8729	1.1591	6.8280	20.6100 
246.919	0.0596	0.0781	1.2993	-2.7136	1.3239	6.9543	20.6100 
246.942	0.0444	0.1099	1.2231	-2.5323	1.4777	7.1741	20.6000 
247.052	0.0117	0.0762	1.0947	-2.3346	1.5765	7.4542	20.6100 
247.065	-0.0278	-0.0488	0.9258	-2.2137	1.6644	7.6959	20.6000 
