StartTime: 2018-11-17 10:31:15.081
Time(s)	ax(g)	ay(g)	az(g)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
63.278	0.0742	-0.0156	0.9722	2.6697	-3.6255	2.0544	20.8500 
63.284	0.0830	-0.0220	1.0386	2.7136	-3.7573	2.2906	20.8500 
63.299	0.0850	-0.0176	1.0630	2.7521	-3.9056	2.5433	20.8500 
63.322	0.0322	-0.0161	1.1079	2.8290	-3.9880	2.7905	20.8400 
63.344	0.0020	-0.0083	1.1230	2.8894	-3.9221	2.9663	20.8300 
63.370	0.0107	0.0278	1.1108	2.9004	-3.7079	3.0707	20.8500 
63.470	0.0479	0.0317	1.0752	2.8674	-3.4607	3.1311	20.8500 
63.482	0.0605	-0.0098	1.0366	2.8015	-3.2629	3.1421	20.8300 
63.482	0.0493	-0.0127	1.0195	2.7356	-3.1036	3.1311	20.8300 
63.482	0.0352	0.0371	0.9609	2.7521	-2.9498	3.0927	20.8300 
63.482	0.0415	0.0679	0.9189	2.8125	-2.7850	3.0597	20.8400 
63.488	0.0654	0.0952	0.9209	2.8564	-2.5928	3.0322	20.8300 
63.504	0.0693	0.0981	0.9321	2.8564	-2.3840	2.9663	20.8300 
63.525	0.0552	0.1045	0.9370	2.8674	-2.1643	2.8345	20.8200 
63.537	0.0444	0.1128	0.9287	2.9224	-1.9666	2.6587	20.8100 
63.556	0.0376	0.1069	0.9185	2.9718	-1.7853	2.4554	20.8300 
63.669	0.0166	0.0874	0.9536	2.9773	-1.5985	2.2577	20.8200 
63.675	0.0059	0.0903	0.9971	2.9388	-1.3898	2.0709	20.8000 
63.675	0.0103	0.1226	1.0454	2.8949	-1.1755	1.9281	20.8200 
63.675	0.0366	0.1660	1.0298	2.8455	-0.9778	1.8018	20.8000 
63.675	0.0576	0.2119	0.9756	2.7850	-0.7910	1.6205	20.8000 
63.681	0.0527	0.1978	0.9434	2.6807	-0.6317	1.3788	20.7900 
63.704	0.0166	0.1333	0.9307	2.5049	-0.5054	1.0986	20.7900 
63.726	-0.0083	0.1040	0.9434	2.3181	-0.4285	0.8075	20.8000 
63.738	-0.0107	0.1123	0.9863	2.1643	-0.4010	0.5713	20.7900 
63.756	0.0088	0.1450	0.9990	2.0819	-0.4449	0.4065	20.7900 
63.777	0.0503	0.1709	1.0264	2.0270	-0.5273	0.2747	20.8000 
63.882	0.0547	0.1699	1.0532	1.9666	-0.6152	0.1373	20.7900 
63.894	0.0391	0.1587	1.0786	1.9061	-0.6592	0.0110	20.7900 
63.894	0.0347	0.1572	1.0864	1.8567	-0.6812	-0.0879	20.7900 
63.894	0.0640	0.1660	1.0972	1.8182	-0.7306	-0.1868	20.7800 
63.894	0.1050	0.1602	1.1440	1.8018	-0.8405	-0.2802	20.7700 
63.900	0.1240	0.1313	1.2114	1.7688	-1.0547	-0.3680	20.7900 
63.916	0.0786	0.0610	1.2295	1.7029	-1.2469	-0.4669	20.7700 
64.035	0.0557	0.0044	1.2246	1.6425	-1.4008	-0.4944	20.7800 
64.043	0.0815	-0.0068	1.1533	1.6699	-1.5820	-0.3571	20.7800 
64.044	0.1089	-0.0088	1.0552	1.7303	-1.7358	-0.1154	20.7600 
64.044	0.1406	-0.0273	0.9878	1.7688	-1.8567	0.1099	20.7800 
64.044	0.1387	-0.0884	1.0117	1.7468	-1.8787	0.2527	20.7700 
64.044	0.1411	-0.1245	1.0356	1.6754	-1.8182	0.2802	20.7700 
64.053	0.1284	-0.1318	1.0659	1.5710	-1.7358	0.2032	20.7500 
64.074	0.1060	-0.1377	1.0811	1.4777	-1.6754	0.0659	20.7600 
64.094	0.0923	-0.1187	1.1392	1.4008	-1.6479	-0.0824	20.7600 
64.114	0.0972	-0.0718	1.1240	1.3513	-1.6370	-0.1978	20.7700 
64.143	0.1113	-0.0049	1.0288	1.3623	-1.6425	-0.2472	20.7900 
64.242	0.1362	0.0073	0.9429	1.4392	-1.7139	-0.1978	20.7600 
64.255	0.1372	0.0293	0.8862	1.5216	-1.7908	-0.1483	20.7600 
64.256	0.1304	0.0293	0.8887	1.5710	-1.8292	-0.1538	20.7700 
64.256	0.1191	0.0239	0.9063	1.5710	-1.8182	-0.2142	20.7600 
64.256	0.1230	0.0229	0.9092	1.5381	-1.7963	-0.2911	20.7600 
64.262	0.1328	0.0117	0.9224	1.4667	-1.7578	-0.3571	20.7500 
64.274	0.1328	0.0156	0.9272	1.3788	-1.7194	-0.3955	20.7600 
64.296	0.1367	0.0391	0.9370	1.3239	-1.6864	-0.3790	20.7600 
64.321	0.1440	0.0581	0.9531	1.2854	-1.6589	-0.3351	20.7600 
64.342	0.1655	0.0923	0.9658	1.2634	-1.6644	-0.2692	20.7600 
64.449	0.1753	0.0806	0.9575	1.2469	-1.6974	-0.1978	20.7600 
64.461	0.1528	0.0615	0.9849	1.2195	-1.7194	-0.1263	20.7600 
64.461	0.1328	0.0566	0.9976	1.2030	-1.7303	-0.0549	20.7500 
64.461	0.1367	0.0767	1.0181	1.2140	-1.7578	0.0549	20.7600 
64.461	0.1675	0.0869	1.0566	1.2360	-1.8237	0.2197	20.7400 
64.462	0.2285	0.1411	1.0669	1.2964	-1.9501	0.4340	20.7400 
64.471	0.2563	0.1494	1.0615	1.3898	-2.1094	0.6647	20.7400 
64.491	0.2539	0.1616	1.0806	1.4777	-2.2247	0.8295	20.7400 
64.511	0.2549	0.1519	1.0718	1.5656	-2.3016	0.9558	20.7300 
64.531	0.2100	0.0835	1.0547	1.6534	-2.3126	1.0876	20.7200 
64.554	0.0996	-0.0117	1.1978	1.7249	-2.2357	1.2469	20.7300 
64.662	0.0947	0.0073	1.3105	1.8402	-2.1863	1.5326	20.7300 
64.674	0.1392	0.0527	1.2778	2.0215	-2.1753	1.9281	20.7400 
64.674	0.1177	0.0674	1.2241	2.2577	-2.1423	2.3016	20.7400 
64.674	0.0625	0.0908	1.0410	2.5159	-2.0819	2.5873	20.7300 
64.674	-0.0020	0.0269	0.9819	2.6752	-1.9446	2.7905	20.7300 
64.680	-0.0615	-0.0977	1.0225	2.6807	-1.8292	2.9993	20.7200 
64.696	-0.0918	-0.1152	1.0996	2.5653	-1.7084	3.2300	20.7300 
64.719	-0.0371	-0.0576	1.1216	2.3566	-1.5710	3.4442	20.7100 
64.743	-0.0088	-0.0366	1.0723	2.1149	-1.4008	3.6530	20.7200 
64.750	0.0186	-0.0322	1.0273	1.8402	-1.2085	3.8397	20.7100 
64.770	0.0386	-0.0400	1.0000	1.5381	-1.0437	3.9990	20.7000 
64.863	0.0566	-0.0181	0.9536	1.2744	-0.9338	4.0979	20.6900 
64.875	0.0498	0.0039	0.9009	1.0657	-0.8679	4.1089	20.7000 
64.875	0.0063	0.0127	0.8975	0.9174	-0.8020	4.0265	20.7000 
64.875	-0.0161	0.0161	0.9219	0.7910	-0.7086	3.9166	20.7100 
64.881	-0.0181	0.0127	0.9316	0.6757	-0.5933	3.8123	20.6900 
64.895	-0.0044	0.0186	0.9443	0.5603	-0.4724	3.7134	20.7000 
64.916	0.0078	0.0513	0.9785	0.4285	-0.3625	3.5870	20.7300 
64.940	0.0127	0.0762	0.9746	0.3351	-0.2747	3.4497	20.7000 
64.948	0.0049	0.0732	0.9644	0.2527	-0.1868	3.2959	20.7000 
65.075	0.0010	0.0562	0.9771	0.1208	-0.0824	3.1036	20.7000 
65.081	-0.0010	0.0464	0.9604	0.0165	-0.0110	2.9333	20.6700 
65.081	0.0039	0.0444	0.9473	-0.0220	0.0000	2.8125	20.6700 
65.081	-0.0063	0.0493	0.9395	-0.0055	-0.0220	2.7081	20.6800 
65.081	-0.0176	0.0723	0.9453	0.1044	-0.0714	2.6477	20.6800 
65.081	-0.0073	0.1064	0.9941	0.2747	-0.1483	2.6147	20.6900 
65.088	0.0293	0.1392	1.0366	0.4230	-0.2197	2.5928	20.6700 
65.112	0.0615	0.1499	1.0635	0.5383	-0.2802	2.5488	20.6700 
65.133	0.0571	0.1450	1.0649	0.6372	-0.2966	2.4554	20.6700 
65.156	0.0215	0.1387	1.0786	0.7526	-0.2911	2.3236	20.6700 
65.179	-0.0073	0.1460	1.0732	0.8954	-0.2911	2.1478	20.6700 
65.294	-0.0044	0.1426	1.1157	1.0162	-0.3131	1.9226	20.6600 
65.307	0.0552	0.1143	1.2388	1.0327	-0.3955	1.6315	20.6600 
65.308	0.1338	0.0405	1.2632	1.0437	-0.6427	1.3458	20.6500 
65.308	0.1128	-0.0029	1.2803	1.1700	-0.9393	1.0547	20.6500 
65.308	0.1465	-0.0698	1.2070	1.3513	-1.2469	0.8734	20.6300 
65.308	0.1733	-0.0879	1.1392	1.5106	-1.5106	0.8350	20.6400 
65.314	0.1963	-0.0762	1.0293	1.5985	-1.6919	0.8789	20.6400 
65.328	0.1958	-0.0771	1.0532	1.5985	-1.7743	0.8734	20.6400 
65.349	0.1577	-0.0840	1.1221	1.5656	-1.8073	0.7526	20.6300 
65.374	0.1235	-0.0771	1.1177	1.5546	-1.8182	0.5273	20.6400 
65.393	0.0854	-0.0649	1.0298	1.5491	-1.8018	0.2582	20.6200 
65.499	0.0728	-0.0557	0.9512	1.5710	-1.7798	0.0604	20.6300 
65.510	0.0952	-0.0464	0.8848	1.5930	-1.7633	0.0000	20.6200 
65.511	0.1216	-0.0229	0.8745	1.5930	-1.7578	0.0110	20.6300 
65.511	0.1475	0.0278	0.8604	1.6150	-1.7358	0.0385	20.6300 
65.511	0.1611	0.0488	0.8608	1.6644	-1.7194	0.0549	20.6200 
65.517	0.1572	0.0264	0.9033	1.6644	-1.6864	0.0330	20.6200 
65.531	0.1445	0.0068	0.9429	1.6095	-1.6260	-0.0165	20.6300 
65.553	0.1401	0.0029	0.9785	1.5051	-1.5546	-0.0769	20.6100 
65.579	0.1499	0.0244	0.9937	1.4117	-1.4886	-0.1044	20.6200 
65.585	0.1558	0.0537	0.9961	1.3623	-1.4337	-0.0989	20.6200 
65.706	0.1577	0.0830	0.9878	1.3293	-1.3953	-0.0879	20.6100 
65.724	0.1499	0.0674	0.9893	1.3019	-1.3568	-0.0769	20.6200 
65.725	0.1372	0.0659	1.0103	1.2854	-1.3403	-0.0494	20.6100 
65.725	0.1431	0.0703	1.0132	1.2579	-1.3513	0.0055	20.6000 
65.725	0.1567	0.0693	0.9932	1.2469	-1.3843	0.1099	20.6000 
65.725	0.1533	0.0693	1.0073	1.2744	-1.4227	0.2527	20.6200 
65.742	0.1504	0.0923	1.0327	1.3348	-1.4502	0.4614	20.6000 
65.751	0.1772	0.1299	1.0156	1.4227	-1.4777	0.7251	20.6100 
65.764	0.2192	0.1519	1.0068	1.4996	-1.4886	0.9998	20.6100 
65.789	0.2168	0.1421	1.0054	1.5436	-1.4557	1.2030	20.6100 
65.810	0.1631	0.0625	1.0029	1.5875	-1.3513	1.3239	20.5900 
65.918	0.0947	-0.0024	1.0537	1.6919	-1.2085	1.4557	20.6000 
65.936	0.0298	-0.0107	1.2734	1.9171	-1.0986	1.6974	20.6200 
65.936	0.1006	0.0884	1.2793	2.2467	-1.0602	2.0764	20.5900 
65.936	0.1616	0.1191	1.2007	2.6038	-0.9888	2.5543	20.5900 
65.936	0.0991	0.1187	1.1846	2.9114	-0.8185	2.9608	20.5900 
65.936	-0.0313	0.0957	1.0903	3.0981	-0.5548	3.1860	20.6100 
65.952	-0.0923	-0.0127	1.0313	3.0707	-0.2527	3.2574	20.6100 
65.974	-0.1675	-0.1260	1.0767	2.9169	-0.0220	3.2629	20.6000 
66.073	-0.1445	-0.0986	1.1304	2.7191	0.1099	3.3344	20.5700 
66.086	-0.0664	-0.0356	1.1338	2.5214	0.1593	3.5706	20.5900 
66.086	-0.0176	-0.0010	1.1235	2.3676	0.1483	3.9386	20.6000 
66.086	0.0469	0.0542	1.0254	2.2412	0.0989	4.3341	20.5900 
66.087	0.0708	0.0820	0.9414	2.1204	0.0385	4.6747	20.5800 
66.093	0.0640	0.0806	0.8647	1.9775	-0.0330	4.8999	20.5800 
66.105	0.0386	0.0684	0.8452	1.8073	-0.1099	4.9823	20.5800 
66.130	0.0034	0.0503	0.8716	1.6370	-0.1813	4.9768	20.5800 
66.153	0.0039	0.0464	0.9121	1.4612	-0.2417	4.9603	20.5800 
66.162	0.0410	0.0762	0.9497	1.2744	-0.2911	4.9384	20.5600 
66.289	0.0752	0.0884	0.9551	1.0437	-0.3296	4.8779	20.5600 
66.296	0.0791	0.0845	0.9517	0.8020	-0.3296	4.7406	20.5700 
66.296	0.0518	0.0542	0.9551	0.5713	-0.3131	4.5703	20.5600 
66.296	0.0234	0.0264	0.9644	0.3680	-0.2802	4.3561	20.5500 
66.296	0.0098	0.0337	0.9727	0.2252	-0.2692	4.1528	20.5500 
66.296	0.0093	0.0752	0.9766	0.1593	-0.2637	3.9825	20.5500 
66.302	0.0386	0.1045	0.9858	0.1208	-0.2637	3.8232	20.5600 
66.322	0.0693	0.1431	0.9814	0.0989	-0.2802	3.6420	20.5500 
66.344	0.0576	0.1533	0.9961	0.0934	-0.2747	3.3838	20.5500 
66.369	0.0513	0.1230	1.0615	0.0769	-0.2747	3.0762	20.5400 
66.389	0.0239	0.1104	1.0898	0.0879	-0.3021	2.7850	20.5500 
66.498	-0.0156	0.1201	1.1035	0.1428	-0.3021	2.5159	20.5500 
66.511	-0.0049	0.1353	1.0889	0.1868	-0.2692	2.2797	20.5500 
66.511	0.0122	0.1460	1.0820	0.1868	-0.1868	2.0544	20.5500 
66.511	0.0342	0.1235	1.1450	0.1263	-0.0714	1.7633	20.5400 
66.511	0.0869	0.1064	1.2036	0.0385	-0.0439	1.4392	20.5400 
66.511	0.0654	0.0488	1.1401	0.0714	-0.1318	1.1371	20.5400 
66.520	0.0625	-0.0010	1.1436	0.1428	-0.2472	0.8459	20.5500 
66.539	0.1279	-0.0786	1.1553	0.1813	-0.3900	0.6976	20.5400 
66.560	0.1948	-0.1201	1.1128	0.1758	-0.5603	0.7251	20.5400 
66.579	0.2314	-0.1504	1.0698	0.0879	-0.6647	0.7690	20.5300 
66.601	0.2148	-0.2021	1.1406	-0.1044	-0.6372	0.6427	20.5300 
66.705	0.1035	-0.2197	1.2695	-0.2747	-0.5164	0.3351	20.5300 
66.718	0.0566	-0.1685	1.2686	-0.3186	-0.3790	-0.0165	20.5200 
66.719	0.0776	-0.0591	1.1387	-0.2856	-0.2362	-0.3296	20.5300 
66.719	0.0981	-0.0054	1.0415	-0.2087	-0.1208	-0.5603	20.5300 
66.719	0.1045	0.0073	0.9204	-0.1044	-0.0165	-0.7306	20.5200 
66.725	0.1089	0.0044	0.8447	0.0110	0.0385	-0.8295	20.5200 
66.739	0.0835	0.0093	0.7935	0.1318	0.0824	-0.9009	20.5000 
66.764	0.0679	0.0068	0.8076	0.1758	0.1593	-1.0052	20.5200 
66.786	0.0864	-0.0088	0.8579	0.1099	0.2637	-1.1261	20.5200 
66.809	0.1060	-0.0166	0.8901	0.0055	0.3461	-1.2195	20.5000 
66.914	0.1172	-0.0181	0.9121	-0.1099	0.3900	-1.2689	20.4900 
66.926	0.1123	-0.0068	0.9312	-0.2472	0.4230	-1.3019	20.5000 
66.927	0.1167	-0.0215	0.9790	-0.4285	0.4504	-1.2909	20.4900 
66.927	0.1187	-0.0049	0.9980	-0.5878	0.4614	-1.2250	20.4900 
66.927	0.1299	0.0229	1.0112	-0.6647	0.4504	-1.0767	20.4900 
66.927	0.1289	0.0449	1.0283	-0.6757	0.4395	-0.8954	20.4900 
66.948	0.1177	0.0425	1.0195	-0.6152	0.4449	-0.7251	20.4800 
66.958	0.0972	0.0112	1.0298	-0.5219	0.4504	-0.5603	20.5000 
66.977	0.0947	0.0054	1.0386	-0.3790	0.4395	-0.3845	20.4900 
66.997	0.1152	0.0508	1.0459	-0.1483	0.4285	-0.1758	20.4900 
67.019	0.1821	0.1470	1.0308	0.1154	0.4120	0.0110	20.4900 
67.119	0.2007	0.1763	1.0024	0.3735	0.4010	0.1263	20.4900 
67.133	0.1382	0.0610	1.0181	0.5933	0.3735	0.1923	20.4900 
67.133	0.0464	-0.0474	1.1582	0.8075	0.3296	0.2582	20.4900 
67.134	0.0400	0.0103	1.2852	1.0767	0.2527	0.4230	20.5000 
67.134	0.0420	0.0479	1.2422	1.4447	0.2087	0.7141	20.4700 
67.142	0.0083	0.1377	1.1147	1.7798	0.2307	0.9833	20.4900 
67.159	-0.0469	0.0767	1.0737	1.9501	0.3296	1.1591	20.4800 
67.187	-0.1187	-0.1064	1.1255	1.9226	0.3735	1.3129	20.4900 
67.204	-0.1582	-0.1724	1.2109	1.8677	0.3186	1.5436	20.4700 
67.224	-0.1030	-0.0376	1.2212	1.8402	0.2307	1.8732	20.4700 
67.321	-0.0029	0.0371	1.1597	1.8073	0.1099	2.3291	20.4700 
67.334	0.0811	0.0815	1.0620	1.7633	-0.0330	2.8400	20.4600 
67.334	0.1011	0.0781	0.9624	1.6864	-0.2087	3.3014	20.4600 
67.334	0.0693	0.0625	0.8511	1.5820	-0.3900	3.6365	20.4700 
67.334	0.0239	0.0313	0.8247	1.4612	-0.5438	3.8672	20.4600 
67.340	-0.0200	0.0122	0.8545	1.3129	-0.6207	3.9880	20.4600 
67.355	-0.0166	0.0112	0.8989	1.1481	-0.6207	4.0594	20.4600 
67.379	0.0034	0.0020	0.9448	0.9778	-0.5823	4.1089	20.4400 
67.398	0.0190	0.0088	0.9727	0.8185	-0.5219	4.1254	20.4500 
67.420	0.0347	0.0576	0.9824	0.7141	-0.4669	4.1199	20.4400 
67.549	0.0332	0.0869	0.9639	0.6427	-0.3845	4.0814	20.4200 
67.555	0.0322	0.0850	0.9478	0.5933	-0.2802	4.0045	20.4300 
67.555	0.0239	0.0801	0.9683	0.5548	-0.1978	3.9331	20.4100 
67.555	0.0117	0.0767	0.9956	0.4834	-0.1263	3.8562	20.4200 
67.555	0.0127	0.0938	1.0186	0.4010	-0.0439	3.7299	20.4300 
67.555	0.0229	0.1265	1.0215	0.3406	0.0165	3.5596	20.4300 
67.555	0.0391	0.1416	1.0078	0.2911	0.0385	3.3728	20.4300 
67.586	0.0278	0.1255	1.0205	0.2692	0.0220	3.1586	20.4200 
67.593	-0.0029	0.1216	1.0327	0.2856	-0.0110	2.9224	20.4200 
67.731	-0.0142	0.1182	1.0337	0.3351	-0.0549	2.6971	20.4200 
67.746	0.0034	0.1294	1.0239	0.3955	-0.1099	2.5104	20.4100 
67.747	0.0122	0.1348	1.0161	0.4889	-0.1703	2.3456	20.4200 
67.747	0.0435	0.1147	1.0654	0.5933	-0.2582	2.1918	20.4000 
67.747	0.0801	0.0747	1.1826	0.6372	-0.3625	2.0215	20.3900 
67.747	0.1313	0.0557	1.2275	0.7086	-0.5109	1.8347	20.3900 
67.747	0.1265	0.0127	1.2432	0.8020	-0.6592	1.6425	20.3900 
67.769	0.1348	-0.0571	1.1704	0.9174	-0.8240	1.5875	20.3900 
67.776	0.1372	-0.1069	1.1299	1.0107	-0.9338	1.6699	20.3900 
67.795	0.1621	-0.0962	1.0581	1.0327	-0.9503	1.7963	20.3700 
67.815	0.1606	-0.0757	1.0649	0.9943	-0.8624	1.8182	20.3800 
67.835	0.1523	-0.1099	1.1523	0.9064	-0.7690	1.7139	20.4000 
67.935	0.1147	-0.1182	1.1973	0.8130	-0.6866	1.5326	20.3800 
67.946	0.0649	-0.0615	1.1489	0.7526	-0.5933	1.2689	20.3800 
67.947	0.0464	-0.0435	1.0659	0.7031	-0.4834	1.0272	20.3500 
67.947	0.0459	-0.0420	0.9639	0.6592	-0.3680	0.8569	20.3800 
67.947	0.0630	-0.0313	0.9102	0.6317	-0.2856	0.7526	20.3600 
67.953	0.0913	-0.0117	0.8545	0.6537	-0.2637	0.7086	20.3700 
67.973	0.1035	0.0093	0.8384	0.7141	-0.3131	0.6702	20.3800 
67.993	0.1094	0.0005	0.8506	0.7581	-0.4010	0.6317	20.3700 
68.016	0.1025	-0.0068	0.8799	0.7526	-0.4779	0.6152	20.3500 
68.036	0.1074	-0.0137	0.9316	0.7031	-0.5219	0.6317	20.3600 
68.141	0.1147	0.0103	0.9521	0.6317	-0.5493	0.6702	20.3600 
68.155	0.1450	0.0381	0.9707	0.5768	-0.5933	0.7471	20.3600 
68.155	0.1592	0.0376	0.9907	0.5164	-0.6702	0.8624	20.3500 
68.155	0.1592	0.0317	1.0317	0.4559	-0.7471	0.9888	20.3600 
68.156	0.1582	0.0400	1.0396	0.4175	-0.8020	1.1481	20.3500 
68.163	0.1563	0.0615	1.0317	0.4175	-0.8405	1.3568	20.3400 
68.176	0.1582	0.0757	1.0151	0.4559	-0.8624	1.6260	20.3400 
68.202	0.1489	0.0801	1.0239	0.5219	-0.8624	1.9501	20.3400 
68.222	0.1514	0.1025	1.0264	0.6262	-0.8514	2.2852	20.3600 
68.230	0.1685	0.1372	1.0337	0.7526	-0.8569	2.6257	20.3500 
