StartTime: 2018-11-17 10:37:23.800
Time(s)	ax(g)	ay(g)	az(g)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
117.346	0.0288	0.1987	1.0366	9.7504	-0.6207	2.5323	21.3700 
117.463	0.0161	0.1675	0.9980	9.5581	-0.5603	2.3566	21.3700 
117.469	0.0034	0.1450	0.9507	9.3988	-0.4834	2.2412	21.3600 
117.469	0.0015	0.1509	0.9370	9.2670	-0.3955	2.1753	21.3600 
117.469	0.0078	0.1748	0.9326	9.1571	-0.2966	2.1478	21.3600 
117.469	0.0132	0.1865	0.9531	9.0417	-0.2032	2.1259	21.3500 
117.469	0.0098	0.1880	0.9927	8.9044	-0.0879	2.0764	21.3600 
117.494	0.0142	0.1826	0.9941	8.7451	0.0439	1.9885	21.3500 
117.504	0.0044	0.1719	0.9907	8.5858	0.2142	1.8842	21.3500 
117.524	-0.0054	0.1685	0.9868	8.4485	0.3790	1.7853	21.3400 
117.545	-0.0103	0.1768	0.9946	8.3331	0.5328	1.7084	21.3500 
117.566	-0.0107	0.1904	0.9868	8.2562	0.6592	1.6534	21.3400 
117.674	-0.0073	0.2075	0.9692	8.1958	0.7745	1.5985	21.3300 
117.687	-0.0020	0.2188	0.9580	8.1409	0.8734	1.5491	21.3500 
117.687	0.0039	0.2192	0.9604	8.0859	0.9613	1.5051	21.3500 
117.687	-0.0010	0.2080	0.9663	8.0200	1.0547	1.4502	21.3400 
117.688	-0.0210	0.1978	0.9873	7.9651	1.1646	1.3678	21.3300 
117.694	-0.0259	0.1987	1.0029	7.9321	1.2799	1.2799	21.3200 
117.706	-0.0264	0.2266	1.0376	7.9102	1.3843	1.1975	21.3400 
117.730	-0.0264	0.2441	1.0479	7.9102	1.4777	1.0986	21.3400 
117.752	-0.0405	0.2529	1.0439	7.9266	1.5710	0.9943	21.3400 
117.764	-0.0498	0.2529	1.0449	7.9486	1.6534	0.8844	21.3300 
117.895	-0.0483	0.2378	1.0352	7.9651	1.7029	0.7800	21.3200 
117.907	-0.0361	0.2290	1.0591	7.9706	1.7084	0.6812	21.3100 
117.907	0.0098	0.2231	1.1240	7.9651	1.6205	0.5933	21.3200 
117.908	0.0146	0.2314	1.1084	7.9871	1.4722	0.5109	21.3100 
117.908	0.0186	0.1899	1.1147	8.0090	1.3293	0.4120	21.3200 
117.908	0.0264	0.1660	1.0918	8.0365	1.1700	0.3461	21.3100 
117.914	0.0259	0.1250	1.0195	8.0859	1.0162	0.3296	21.2900 
117.933	0.0327	0.0942	0.9927	8.1464	0.8679	0.3735	21.2900 
117.952	0.0649	0.0771	0.9800	8.2123	0.7031	0.4669	21.2900 
117.976	0.1226	0.0767	0.9937	8.3057	0.5328	0.5603	21.3100 
117.985	0.1499	0.0498	1.0254	8.3606	0.3900	0.6097	21.2900 
118.002	0.1563	0.0059	1.0757	8.3990	0.2911	0.6207	21.3000 
118.114	0.1377	0.0122	1.1172	8.4430	0.2142	0.6317	21.2800 
118.129	0.1011	0.0762	1.1904	8.5144	0.1648	0.6372	21.2900 
118.129	0.0908	0.1323	1.1592	8.6078	0.1538	0.6537	21.2900 
118.130	0.0669	0.1699	1.0264	8.7012	0.2087	0.6372	21.2900 
118.130	0.0742	0.1685	0.9487	8.7781	0.2966	0.6262	21.2700 
118.130	0.0913	0.1499	0.9146	8.7946	0.3790	0.6207	21.2700 
118.152	0.0889	0.1567	0.8975	8.7891	0.4340	0.5823	21.3000 
118.172	0.0928	0.1538	0.9082	8.7396	0.4724	0.5383	21.2900 
118.278	0.0874	0.1328	0.9404	8.6407	0.4944	0.5219	21.2800 
118.292	0.0825	0.1128	0.9766	8.5034	0.5383	0.5493	21.2700 
118.292	0.0869	0.1133	0.9897	8.3661	0.5878	0.6152	21.2700 
118.292	0.0908	0.1367	0.9839	8.2288	0.6482	0.7141	21.2600 
118.292	0.0996	0.1509	0.9751	8.0969	0.6921	0.8020	21.2600 
118.292	0.1128	0.1616	0.9629	7.9651	0.7086	0.8844	21.2600 
118.300	0.1094	0.1377	0.9780	7.8058	0.7086	0.9723	21.2700 
118.319	0.0879	0.1226	0.9902	7.6520	0.7196	1.1041	21.2500 
118.339	0.0928	0.1377	0.9814	7.5421	0.7471	1.2964	21.2600 
118.359	0.1147	0.1587	0.9824	7.4762	0.7635	1.5601	21.2500 
118.381	0.1265	0.1572	1.0049	7.4268	0.7745	1.8622	21.2600 
118.493	0.1367	0.1787	1.0391	7.3938	0.7910	2.1973	21.2500 
118.507	0.1484	0.2012	1.0298	7.3773	0.8020	2.5543	21.2600 
118.507	0.1567	0.1943	1.0356	7.3499	0.7855	2.9279	21.2500 
118.507	0.1504	0.1992	1.0420	7.3279	0.7635	3.3069	21.2600 
118.507	0.1528	0.2290	1.0396	7.3334	0.7416	3.7189	21.2600 
118.514	0.1621	0.2407	1.0371	7.3444	0.7251	4.1473	21.2600 
118.524	0.1641	0.2183	1.0142	7.3224	0.7251	4.5648	21.2500 
118.550	0.1392	0.1846	1.0049	7.2839	0.7416	4.9274	21.2500 
118.558	0.0752	0.1211	1.0352	7.2894	0.7690	5.2405	21.2500 
118.578	0.0435	0.1191	1.1387	7.3334	0.7690	5.5316	21.2500 
118.598	0.0674	0.2505	1.2402	7.4542	0.7251	5.8063	21.2400 
118.706	0.1104	0.3271	1.1865	7.5861	0.6427	6.0370	21.2400 
118.723	0.1006	0.2866	1.0957	7.6740	0.5548	6.1688	21.2200 
118.723	0.0444	0.2017	1.0693	7.7344	0.4449	6.2073	21.2200 
118.723	-0.0488	0.0493	1.0083	7.8552	0.2582	6.2183	21.2200 
118.723	-0.0796	-0.0142	1.0396	8.0200	-0.0494	6.3281	21.2200 
118.730	-0.0850	0.0234	1.0586	8.1409	-0.3845	6.5369	21.2100 
118.742	-0.0625	0.0767	1.0664	8.2013	-0.5823	6.8115	21.2100 
118.764	-0.0542	0.0835	1.0698	8.1958	-0.6702	7.1246	21.2100 
118.787	-0.0464	0.0967	1.1016	8.1079	-0.6262	7.3553	21.2300 
118.807	-0.0005	0.1431	1.0781	7.9871	-0.5603	7.4542	21.2000 
118.912	0.0083	0.1577	1.0186	7.9211	-0.5219	7.4103	21.1900 
118.923	-0.0073	0.1528	0.9453	7.8662	-0.5054	7.1960	21.2000 
118.923	0.0034	0.1411	0.9438	7.7948	-0.4999	6.9159	21.1800 
118.924	0.0210	0.1475	0.9365	7.7179	-0.5109	6.6412	21.1700 
118.924	0.0386	0.1563	0.9155	7.6355	-0.5219	6.3776	21.1800 
118.924	0.0396	0.1621	0.9160	7.5256	-0.4999	6.0754	21.1700 
118.947	0.0288	0.1831	0.9312	7.4048	-0.4559	5.7294	21.1900 
118.956	0.0239	0.1948	0.9521	7.2620	-0.4230	5.3284	21.1800 
118.976	0.0435	0.1919	0.9697	7.0642	-0.4065	4.8779	21.1800 
118.997	0.0405	0.1724	0.9775	6.8060	-0.3735	4.4055	21.1700 
119.016	0.0132	0.1489	0.9849	6.5259	-0.3131	3.9606	21.1700 
119.131	-0.0098	0.1460	0.9897	6.2622	-0.2417	3.5706	21.1700 
119.143	-0.0083	0.1621	0.9619	6.0480	-0.1923	3.2245	21.1700 
119.143	0.0005	0.1655	0.9429	5.8557	-0.1593	2.8729	21.1600 
119.143	0.0093	0.1489	0.9409	5.6580	-0.1208	2.5214	21.1500 
119.143	-0.0078	0.1450	0.9492	5.4822	-0.0714	2.1863	21.1400 
119.143	-0.0215	0.1284	0.9766	5.3119	-0.0275	1.8787	21.1600 
119.167	-0.0303	0.1304	0.9946	5.1855	0.0000	1.6040	21.1600 
119.186	-0.0151	0.1631	1.0068	5.1306	0.0165	1.4063	21.1400 
119.280	0.0088	0.1924	1.0181	5.0977	0.0000	1.2360	21.1400 
119.298	0.0503	0.2158	1.0620	5.0537	-0.0220	1.0712	21.1500 
119.298	0.0479	0.1997	1.1191	4.9878	-0.0385	0.8954	21.1500 
119.298	-0.0073	0.1987	1.1211	4.9878	-0.0110	0.7196	21.1400 
119.298	-0.0444	0.1958	1.0840	5.0592	0.0330	0.5493	21.1500 
119.316	-0.0591	0.2002	1.0469	5.1746	0.0769	0.4010	21.1400 
119.322	-0.0410	0.2324	0.9995	5.2954	0.0879	0.2911	21.1400 
119.339	0.0015	0.2627	0.9395	5.3943	0.0275	0.1758	21.1400 
119.358	0.0547	0.1880	1.0552	5.3833	-0.1208	0.0165	21.1400 
119.382	0.0923	0.1519	1.1587	5.4272	-0.4340	-0.1263	21.1300 
119.491	0.0630	0.1177	1.1777	5.6415	-0.7800	-0.2362	21.1200 
119.504	0.1343	0.0630	1.1919	5.8722	-1.0876	-0.2582	21.1400 
119.504	0.1978	0.0371	1.1548	6.0480	-1.3898	-0.1373	21.1400 
119.504	0.2617	0.0005	1.1548	6.1688	-1.6425	0.0934	21.1300 
119.504	0.2661	-0.0322	1.1709	6.2677	-1.8127	0.3186	21.1100 
119.505	0.2148	-0.0303	1.1650	6.3831	-1.8567	0.4010	21.1300 
119.515	0.1699	-0.0049	1.1436	6.5204	-1.7798	0.2802	21.1200 
119.532	0.1021	0.0181	1.1606	6.6138	-1.6150	0.0000	21.1200 
119.554	0.0703	0.0679	1.1025	6.6907	-1.3898	-0.3406	21.1100 
119.573	0.0645	0.1001	0.9653	6.7676	-1.1151	-0.6921	21.1100 
119.598	0.0854	0.0864	0.8853	6.8445	-0.8459	-0.9503	21.1000 
119.710	0.0986	0.0957	0.8140	6.9489	-0.6262	-1.1206	21.1000 
119.724	0.0923	0.0986	0.8120	7.0587	-0.4669	-1.2854	21.1100 
119.724	0.0820	0.0552	0.8550	7.0972	-0.3845	-1.4832	21.1100 
119.724	0.0747	0.0317	0.8970	7.0807	-0.3241	-1.6974	21.0800 
119.724	0.0767	0.0376	0.9346	7.0642	-0.2856	-1.8622	21.1000 
119.725	0.0879	0.0718	0.9365	7.0807	-0.2527	-1.9391	21.1000 
119.732	0.1177	0.1113	0.9624	7.1301	-0.2417	-1.9061	21.1000 
119.752	0.1348	0.1519	0.9878	7.1686	-0.2362	-1.8182	21.0900 
119.771	0.1440	0.1772	1.0078	7.2015	-0.2197	-1.7358	21.0900 
119.791	0.1436	0.1636	1.0146	7.2015	-0.1923	-1.6534	21.0800 
119.813	0.1235	0.1606	1.0146	7.1796	-0.1538	-1.5436	21.0800 
119.912	0.1128	0.1577	1.0186	7.1521	-0.0879	-1.4063	21.0900 
119.924	0.1133	0.1699	1.0181	7.1082	-0.0110	-1.2360	21.0700 
119.924	0.1260	0.1875	1.0063	7.0642	0.0549	-1.0382	21.0700 
119.924	0.1343	0.1846	1.0029	7.0313	0.1154	-0.8130	21.0900 
119.924	0.1309	0.1929	1.0103	7.0258	0.1593	-0.5603	21.0700 
119.931	0.1318	0.2085	1.0034	7.0752	0.1813	-0.2582	21.0700 
119.951	0.1406	0.2202	1.0176	7.1301	0.1978	0.0934	21.0600 
119.972	0.1436	0.2231	1.0259	7.1686	0.2417	0.4779	21.0700 
119.993	0.1479	0.2310	1.0332	7.1960	0.3186	0.8679	21.0600 
120.016	0.1460	0.2334	1.0176	7.2455	0.4010	1.2415	21.0600 
120.125	0.1240	0.2183	0.9971	7.3279	0.4834	1.5875	21.0500 
120.138	0.1143	0.2104	0.9878	7.4597	0.5603	1.9226	21.0500 
120.138	0.0898	0.1558	1.0601	7.6355	0.6152	2.2852	21.0500 
120.139	0.0718	0.1685	1.1650	7.8662	0.6317	2.6642	21.0500 
120.139	0.0952	0.2915	1.1348	8.2123	0.5878	3.0707	21.0600 
120.139	0.0859	0.2803	1.1372	8.5144	0.5273	3.4772	21.0500 
120.161	0.0200	0.1841	1.1240	8.6517	0.5054	3.7573	21.0500 
120.170	-0.0698	0.1265	1.0850	8.7231	0.5768	3.9441	21.0500 
120.189	-0.1436	0.0293	1.0415	8.7067	0.6921	4.0430	21.0300 
120.209	-0.1670	0.0078	1.1099	8.6517	0.7745	4.1583	21.0300 
120.230	-0.0991	0.0796	1.1455	8.5748	0.7635	4.4055	21.0200 
120.335	-0.0610	0.1357	1.1191	8.4595	0.7306	4.6967	21.0200 
120.349	0.0005	0.1831	1.0874	8.3276	0.7031	4.9384	21.0200 
120.350	0.0420	0.1909	1.0518	8.1683	0.6647	5.0922	21.0400 
120.350	0.0566	0.1772	0.9268	8.0090	0.5988	5.1196	21.0200 
120.350	0.0430	0.1431	0.8701	7.8333	0.5328	5.0537	21.0100 
120.357	0.0151	0.1045	0.8540	7.6520	0.4504	4.9274	21.0200 
120.372	0.0020	0.1040	0.9141	7.4817	0.3571	4.7736	21.0200 
120.391	0.0127	0.1382	0.9502	7.3444	0.2747	4.6143	21.0100 
120.416	0.0264	0.1650	0.9429	7.2290	0.2527	4.4330	20.9900 
120.437	0.0469	0.1958	0.9194	7.1136	0.2911	4.2133	21.0000 
120.540	0.0425	0.1909	0.9351	6.9653	0.3680	3.9386	20.9900 
120.553	0.0200	0.1572	0.9546	6.7950	0.4559	3.5980	20.9900 
120.553	-0.0049	0.1367	0.9668	6.6302	0.5603	3.2355	20.9900 
120.553	-0.0391	0.1313	0.9561	6.4819	0.6537	2.8949	20.9800 
120.553	-0.0425	0.1401	0.9595	6.3666	0.7306	2.5983	20.9700 
120.559	-0.0273	0.1665	0.9517	6.2787	0.7910	2.3456	20.9900 
120.574	-0.0171	0.2090	0.9292	6.2292	0.8185	2.1313	20.9800 
120.598	0.0137	0.2485	0.9116	6.1963	0.7855	1.9391	20.9600 
120.607	0.0088	0.2222	0.9434	6.1578	0.7086	1.7468	20.9600 
120.627	-0.0171	0.1826	1.0254	6.1029	0.6372	1.5326	20.9900 
120.647	-0.0425	0.1841	1.0752	6.0809	0.5768	1.2854	20.9700 
120.757	-0.0435	0.2124	1.0967	6.0864	0.5054	1.0602	20.9700 
120.771	-0.0225	0.2407	1.0752	6.1194	0.4230	0.8405	20.9600 
120.771	-0.0151	0.2451	1.0430	6.1908	0.3351	0.6262	20.9500 
120.771	-0.0322	0.2397	1.0117	6.2787	0.2307	0.3790	20.9400 
120.771	-0.0146	0.2070	1.0942	6.3611	0.0989	0.0824	20.9300 
120.789	0.0615	0.1914	1.2046	6.4050	-0.1208	-0.2417	20.9400 
120.806	0.0938	0.1587	1.1758	6.5479	-0.4614	-0.5768	20.9400 
120.923	0.1060	0.1094	1.1826	6.7017	-0.7855	-0.9393	20.9200 
120.936	0.1548	0.0601	1.1484	6.8115	-1.1371	-1.2085	20.9400 
120.936	0.2251	-0.0366	1.1543	6.9049	-1.5106	-1.3019	20.9200 
120.937	0.2598	-0.0688	1.1548	6.9873	-1.9171	-1.2415	20.9200 
120.937	0.2329	-0.0127	1.2056	7.0203	-2.1973	-1.2469	20.8900 
120.937	0.1997	-0.0068	1.2417	6.9983	-2.3676	-1.3513	20.9200 
120.937	0.1255	0.0308	1.2446	6.8939	-2.4060	-1.5765	20.9000 
120.946	0.0801	0.0972	1.1099	6.9104	-2.3401	-1.8347	20.9100 
120.965	0.0952	0.0972	0.8945	6.9269	-2.2247	-2.0160	20.9000 
120.985	0.1235	0.0493	0.7988	6.9269	-2.1204	-2.0599	20.8900 
121.006	0.1177	0.0854	0.7168	6.9928	-2.0764	-2.0490	20.9000 
121.028	0.1221	0.0806	0.7686	7.0532	-2.0874	-2.0105	20.9000 
121.138	0.1240	0.0493	0.8955	7.0148	-2.0435	-2.0050	20.9000 
121.158	0.1533	0.0938	0.9297	6.9763	-1.9885	-2.0764	20.9100 
121.158	0.1914	0.1426	0.9590	6.9104	-1.9446	-2.1368	20.8900 
121.158	0.1958	0.1436	0.9561	6.8500	-1.9061	-2.1643	20.8900 
121.158	0.1602	0.1143	1.0156	6.7621	-1.8677	-2.1478	20.8800 
121.159	0.1304	0.1338	1.0259	6.6962	-1.7963	-2.1313	20.8800 
121.173	0.1289	0.1694	0.9868	6.6522	-1.7029	-2.0599	20.8800 
121.196	0.1426	0.1748	0.9790	6.6028	-1.5875	-1.9556	20.8600 
121.203	0.1475	0.1582	0.9741	6.5369	-1.4941	-1.8347	20.8700 
121.223	0.1494	0.1470	0.9868	6.4709	-1.4008	-1.7194	20.8700 
121.243	0.1470	0.1514	0.9731	6.4325	-1.3019	-1.6150	20.8700 
121.346	0.1484	0.1538	0.9727	6.4160	-1.2140	-1.4777	20.8500 
121.362	0.1514	0.1724	0.9985	6.4105	-1.1316	-1.3074	20.8600 
121.362	0.1577	0.1997	1.0146	6.4490	-1.0602	-1.0986	20.8500 
121.362	0.1641	0.2207	1.0225	6.5204	-0.9943	-0.8569	20.8400 
121.362	0.1680	0.2300	1.0220	6.6193	-0.9229	-0.5878	20.8300 
121.382	0.1670	0.2319	1.0308	6.7456	-0.8350	-0.2856	20.8400 
121.388	0.1602	0.2324	1.0347	6.8829	-0.7141	0.0439	20.8400 
121.402	0.1426	0.2363	1.0303	7.0422	-0.5713	0.4010	20.8200 
121.425	0.1333	0.2251	0.9932	7.2510	-0.4449	0.7690	20.8100 
121.448	0.0850	0.1064	1.1191	7.4542	-0.3351	1.1700	20.8000 
121.553	0.0557	0.1362	1.2847	7.6520	-0.2197	1.5546	20.8000 
121.570	0.1191	0.2856	1.2373	7.9486	-0.1208	1.9885	20.7900 
121.570	0.0991	0.2769	1.1455	8.2782	-0.0220	2.4500	20.7900 
121.570	-0.0107	0.1875	1.0220	8.6023	0.1208	2.8674	20.7900 
121.571	-0.0664	0.1089	0.9272	8.9264	0.2472	3.1970	20.7900 
121.588	-0.1436	-0.0366	0.9829	9.2065	0.3131	3.4827	20.7700 
121.596	-0.1519	0.0332	1.1431	9.3713	0.3900	3.7738	20.7700 
121.609	-0.0479	0.1924	1.1943	9.4208	0.4230	4.1913	20.7600 
121.633	0.0205	0.2305	1.1606	9.4043	0.4230	4.6417	20.7700 
121.642	0.0801	0.2588	1.1260	9.2834	0.4120	4.9438	20.7700 
121.762	0.0981	0.2539	1.0371	9.1351	0.3845	5.0647	20.7600 
121.783	0.0474	0.1870	0.8799	8.9813	0.3461	5.0208	20.7400 
121.783	0.0010	0.1245	0.8169	8.8495	0.2966	4.9329	20.7300 
121.783	-0.0200	0.0850	0.8408	8.7012	0.2802	4.8505	20.7300 
121.783	-0.0137	0.1060	0.9136	8.5364	0.3131	4.7791	20.7300 
121.784	0.0225	0.1816	0.9180	8.4210	0.3680	4.7076	20.7300 
121.798	0.0410	0.2051	0.9048	8.3386	0.4504	4.6252	20.7400 
121.805	0.0430	0.2124	0.9116	8.2672	0.5548	4.5044	20.7300 
121.821	0.0244	0.1992	0.9697	8.1683	0.6757	4.3396	20.7200 
121.841	0.0161	0.2007	0.9917	8.0475	0.8075	4.1199	20.7300 
121.866	0.0093	0.2085	0.9785	7.9376	0.9723	3.8507	20.7300 
121.973	-0.0049	0.2012	0.9224	7.8607	1.1700	3.5596	20.7200 
121.988	-0.0317	0.2085	0.8696	7.8333	1.3568	3.2684	20.7200 
121.988	-0.0244	0.2251	0.8818	7.8113	1.4832	2.9663	20.7200 
121.988	0.0044	0.2505	0.9209	7.7454	1.5601	2.6477	20.7100 
121.988	0.0146	0.2539	0.9624	7.6575	1.6040	2.3016	20.7200 
121.988	-0.0132	0.2520	1.0127	7.5970	1.6205	1.9611	20.7000 
122.008	-0.0444	0.2773	1.0352	7.5751	1.6425	1.5985	20.7200 
122.031	-0.0415	0.2798	1.0591	7.5201	1.6534	1.2415	20.7000 
122.139	-0.0396	0.2656	1.0703	7.4213	1.6589	0.8679	20.7000 
122.153	-0.0420	0.2183	1.1216	7.2894	1.6479	0.4944	20.7000 
122.153	-0.0132	0.1938	1.2070	7.1521	1.5820	0.1318	20.6800 
122.153	0.0698	0.2012	1.3198	7.0203	1.4008	-0.1978	20.7000 
122.153	0.0547	0.1748	1.3301	6.9489	1.2305	-0.5054	20.7000 
122.153	0.0703	0.1592	1.2759	6.9489	1.1426	-0.6976	20.6900 
122.159	0.0859	0.1675	1.1558	6.9763	1.1261	-0.7416	20.6800 
122.179	0.1191	0.1099	1.0322	6.9434	1.1536	-0.6866	20.6800 
122.197	0.1270	0.0430	0.9849	6.8884	1.1920	-0.6372	20.6700 
122.220	0.1157	-0.0581	0.9731	6.8060	1.2195	-0.7141	20.6800 
122.241	0.0903	-0.0977	1.0176	6.7072	1.2524	-0.9064	20.6700 
122.350	0.0542	-0.0835	1.1099	6.5753	1.3239	-1.1755	20.6500 
122.364	0.0488	-0.0386	1.1255	6.4325	1.4337	-1.4117	20.6700 
122.364	0.0410	0.0386	1.0435	6.3501	1.5656	-1.5491	20.6500 
122.365	0.0513	0.0669	0.9702	6.3611	1.6974	-1.6315	20.6500 
122.365	0.0762	0.0903	0.8799	6.4380	1.7963	-1.6864	20.6400 
122.365	0.0664	0.0947	0.8389	6.5149	1.8567	-1.7688	20.6500 
122.385	0.0430	0.0435	0.8652	6.5259	1.8896	-1.8842	20.6500 
122.408	0.0352	0.0317	0.9136	6.4709	1.9006	-1.9940	20.6500 
122.417	0.0601	0.0698	0.9302	6.4380	1.9006	-2.0599	20.6400 
122.436	0.0889	0.0947	0.9292	6.4380	1.8677	-2.0490	20.6400 
122.457	0.1152	0.1182	0.9482	6.4490	1.8018	-1.9775	20.6400 
122.554	0.1133	0.1211	0.9727	6.4600	1.7303	-1.8951	20.6300 
122.567	0.0938	0.1333	1.0156	6.4819	1.6754	-1.8182	20.6400 
122.567	0.0957	0.1411	1.0288	6.5039	1.6315	-1.7194	20.6300 
122.567	0.1177	0.1685	1.0303	6.5314	1.5820	-1.5765	20.6400 
