StartTime: 2018-11-17 10:34:18.293
Time(s)	ax(g)	ay(g)	az(g)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°) 
61.202	0.0610	0.1006	1.0303	3.0048	-2.1973	-7.1301	20.1700 
61.222	0.0557	0.0977	1.0239	2.9388	-2.0490	-7.2290	20.1500 
61.244	0.0591	0.1025	1.0161	2.8784	-1.8951	-7.2839	20.1500 
61.341	0.0674	0.1055	1.0195	2.8180	-1.7358	-7.3004	20.1400 
61.351	0.0815	0.0991	1.0254	2.7411	-1.5765	-7.3114	20.1700 
61.351	0.0791	0.0850	1.0298	2.6642	-1.4172	-7.3169	20.1600 
61.352	0.0728	0.0732	1.0205	2.6038	-1.2634	-7.3279	20.1600 
61.352	0.0698	0.0674	1.0151	2.5543	-1.1096	-7.3224	20.1700 
61.361	0.0742	0.0693	1.0029	2.5214	-0.9448	-7.2839	20.1600 
61.381	0.0962	0.0796	0.9927	2.4884	-0.7910	-7.1906	20.1700 
61.401	0.1255	0.1001	0.9800	2.4719	-0.6702	-7.0477	20.1600 
61.421	0.1421	0.1055	0.9888	2.4554	-0.5823	-6.9049	20.1600 
61.442	0.1558	0.0972	1.0371	2.4005	-0.5383	-6.8060	20.1500 
61.542	0.1553	0.0957	1.0635	2.3236	-0.5328	-6.7401	20.1700 
61.557	0.1357	0.0884	1.0703	2.2577	-0.5548	-6.7072	20.1700 
61.558	0.1187	0.0835	1.0742	2.2028	-0.5823	-6.6907	20.1600 
61.558	0.1143	0.0806	1.0840	2.1698	-0.6097	-6.6412	20.1700 
61.558	0.1157	0.1128	1.0835	2.2028	-0.6207	-6.5698	20.1500 
61.578	0.1221	0.1436	1.0483	2.2906	-0.6317	-6.4764	20.1600 
61.595	0.1377	0.1704	0.9692	2.3840	-0.6482	-6.3776	20.1800 
61.602	0.1470	0.1729	0.9429	2.4280	-0.6592	-6.3116	20.1600 
61.620	0.1538	0.1387	0.9561	2.4115	-0.6866	-6.3007	20.1600 
61.640	0.1631	0.1138	0.9785	2.3511	-0.7251	-6.3007	20.1900 
61.737	0.1606	0.1045	1.0078	2.2852	-0.7526	-6.3171	20.1700 
61.749	0.1523	0.1118	1.0088	2.2467	-0.7635	-6.3281	20.1700 
61.749	0.1519	0.1240	0.9976	2.2357	-0.7635	-6.3062	20.1800 
61.749	0.1504	0.1240	0.9980	2.2412	-0.7581	-6.2622	20.1800 
61.749	0.1362	0.1284	0.9966	2.2632	-0.7306	-6.1853	20.1800 
61.769	0.1289	0.1367	1.0049	2.3016	-0.6702	-6.0919	20.1700 
61.779	0.1387	0.1504	1.0273	2.3456	-0.5878	-5.9711	20.1700 
61.799	0.1392	0.1626	1.0234	2.3950	-0.4834	-5.8337	20.1800 
61.819	0.1304	0.1563	1.0166	2.4445	-0.3516	-5.7019	20.1700 
61.839	0.1201	0.1489	1.0283	2.4829	-0.2087	-5.5646	20.1700 
61.935	0.1250	0.1597	1.0200	2.5159	-0.0714	-5.4053	20.1700 
61.946	0.1328	0.1685	1.0107	2.5598	0.0439	-5.2350	20.1900 
61.946	0.1167	0.1738	1.0181	2.5983	0.1538	-5.0812	20.1800 
61.946	0.1064	0.1738	1.0269	2.6312	0.2637	-4.9384	20.1800 
61.946	0.1050	0.1729	1.0342	2.6642	0.3461	-4.7900	20.1800 
61.967	0.1128	0.1650	1.0488	2.6807	0.3955	-4.6143	20.2000 
61.980	0.1372	0.1689	1.0757	2.6862	0.4065	-4.4055	20.1700 
61.998	0.1436	0.1714	1.0845	2.6807	0.3900	-4.1693	20.2000 
62.018	0.1514	0.1719	1.0811	2.6752	0.3625	-3.8892	20.1900 
62.038	0.1602	0.1733	1.0659	2.6807	0.3131	-3.5486	20.1900 
62.149	0.1567	0.1523	1.0542	2.6807	0.2692	-3.1641	20.1700 
62.166	0.1377	0.1348	1.1069	2.6642	0.2527	-2.7795	20.2000 
62.166	0.1411	0.1406	1.1626	2.6312	0.2472	-2.3950	20.1800 
62.166	0.1616	0.1592	1.1128	2.6257	0.2692	-2.0270	20.1800 
62.166	0.1216	0.1094	1.0947	2.6202	0.2966	-1.7029	20.1700 
62.174	0.0781	0.0576	1.1001	2.6147	0.3021	-1.4117	20.1900 
62.185	0.0181	-0.0103	1.0757	2.6422	0.2802	-1.1096	20.2000 
62.209	-0.0298	-0.0176	1.0161	2.7411	0.2637	-0.8240	20.2100 
62.216	-0.0884	-0.0259	0.9111	2.9553	0.2142	-0.5438	20.1900 
62.236	-0.0933	-0.0581	0.9419	3.1146	0.1428	-0.3131	20.1900 
62.256	-0.0767	-0.0317	1.0317	3.1805	0.0110	-0.0824	20.2000 
62.354	-0.0571	-0.0029	1.0923	3.2300	-0.1263	0.1428	20.2000 
62.366	-0.0415	0.0039	1.1470	3.2300	-0.2527	0.2966	20.1900 
62.366	-0.0283	0.0098	1.1611	3.2190	-0.3735	0.3900	20.1900 
62.366	0.0195	0.0361	1.1201	3.2300	-0.5164	0.4285	20.1900 
62.366	0.0396	0.0571	1.0449	3.2355	-0.6921	0.4449	20.2200 
62.376	0.0444	0.0620	0.9238	3.2574	-0.9009	0.4395	20.2000 
62.395	0.0322	0.0581	0.8740	3.3179	-1.1261	0.4724	20.2000 
62.415	0.0068	0.0317	0.8696	3.3618	-1.3623	0.5493	20.2000 
62.435	0.0029	0.0317	0.8809	3.4113	-1.5875	0.6537	20.1900 
62.457	0.0459	0.0522	0.9312	3.4442	-1.7798	0.7526	20.1900 
62.555	0.0679	0.0723	0.9639	3.4552	-1.9446	0.8185	20.2000 
62.567	0.0894	0.0908	0.9893	3.4552	-2.0764	0.8569	20.1900 
62.567	0.0918	0.0977	1.0249	3.4277	-2.1753	0.8295	20.1700 
62.567	0.0737	0.1104	1.0361	3.3948	-2.2137	0.7141	20.1800 
62.567	0.0562	0.1138	1.0283	3.3563	-2.2192	0.5548	20.1900 
62.574	0.0610	0.1104	1.0156	3.3124	-2.2357	0.3900	20.1900 
62.595	0.0762	0.1182	0.9790	3.3069	-2.2906	0.2197	20.1600 
62.615	0.0767	0.1367	0.9648	3.3344	-2.3566	0.0330	20.1900 
62.634	0.0620	0.1436	0.9746	3.3838	-2.4170	-0.1923	20.1700 
62.655	0.0479	0.1528	0.9941	3.4442	-2.4335	-0.4779	20.1900 
62.753	0.0483	0.1616	1.0239	3.4607	-2.4390	-0.7965	20.1900 
62.766	0.0420	0.1655	1.0400	3.4552	-2.4335	-1.1426	20.1800 
62.766	0.0337	0.1572	1.0537	3.4607	-2.4280	-1.5216	20.1700 
62.766	0.0273	0.1592	1.0518	3.4772	-2.4280	-1.9116	20.1700 
62.766	0.0259	0.1787	1.0444	3.5101	-2.4115	-2.2687	20.1800 
62.773	0.0303	0.1929	1.0259	3.5760	-2.3950	-2.5928	20.1800 
62.793	0.0376	0.1729	1.0542	3.6255	-2.3950	-2.9004	20.1700 
62.814	0.0640	0.1533	1.1250	3.6090	-2.4115	-3.2300	20.1800 
62.834	0.1206	0.1514	1.1309	3.5541	-2.4939	-3.5651	20.1800 
62.854	0.1064	0.1206	1.1313	3.4991	-2.5763	-3.9276	20.1800 
62.953	0.1348	0.0659	1.1167	3.4167	-2.6587	-4.2957	20.1800 
62.965	0.1558	0.0225	1.0425	3.3728	-2.7850	-4.5978	20.1700 
62.965	0.1743	-0.0562	1.0317	3.3673	-2.9388	-4.8175	20.1700 
62.965	0.2119	-0.1064	1.0596	3.3508	-3.1201	-4.9768	20.1700 
62.965	0.2563	-0.1279	1.1855	3.2410	-3.2520	-5.1141	20.1900 
62.972	0.2783	-0.1060	1.1880	3.0981	-3.3398	-5.2405	20.1800 
62.992	0.2275	-0.0879	1.1704	2.9663	-3.3398	-5.3778	20.1700 
63.013	0.1714	-0.0649	1.1509	2.8729	-3.2574	-5.5371	20.1700 
63.032	0.1260	0.0010	1.0435	2.8180	-3.1366	-5.6799	20.1700 
63.053	0.1050	0.0298	0.9248	2.8510	-2.9883	-5.7733	20.1700 
63.156	0.0776	0.0298	0.8115	2.9443	-2.8400	-5.8228	20.1800 
63.167	0.0703	-0.0054	0.8257	2.9773	-2.7026	-5.8392	20.1700 
63.167	0.0742	-0.0195	0.8818	2.9608	-2.5818	-5.8173	20.1700 
63.167	0.0952	-0.0029	0.9136	2.9553	-2.4939	-5.7349	20.1800 
63.167	0.1436	0.0303	0.9419	2.9443	-2.4280	-5.6140	20.1700 
63.173	0.1582	0.0488	0.9575	2.8784	-2.3566	-5.4767	20.1700 
63.191	0.1699	0.0532	0.9678	2.7740	-2.2797	-5.3229	20.1800 
63.212	0.1709	0.0640	0.9863	2.6697	-2.2247	-5.1801	20.1800 
63.237	0.1792	0.1030	0.9990	2.5818	-2.1973	-5.0592	20.1700 
63.259	0.1875	0.1050	0.9980	2.4994	-2.2083	-4.9548	20.1800 
63.352	0.1782	0.0703	1.0049	2.3895	-2.2247	-4.8944	20.1700 
63.364	0.1602	0.0635	1.0181	2.2906	-2.2467	-4.8340	20.1800 
63.364	0.1543	0.0781	1.0024	2.2247	-2.2687	-4.7296	20.1800 
63.364	0.1548	0.1016	0.9893	2.2028	-2.2632	-4.5868	20.1800 
63.364	0.1704	0.1240	0.9795	2.2083	-2.2632	-4.3945	20.1600 
63.370	0.1831	0.1353	0.9795	2.2247	-2.2687	-4.1803	20.1900 
63.390	0.1919	0.1323	0.9917	2.2522	-2.2961	-3.9716	20.1700 
63.410	0.1880	0.1343	1.0088	2.2906	-2.3181	-3.7738	20.1800 
63.433	0.1929	0.1431	1.0156	2.3566	-2.3621	-3.5706	20.2000 
63.453	0.1919	0.1548	1.0542	2.4445	-2.4060	-3.3453	20.1600 
63.553	0.2021	0.1782	1.0649	2.5598	-2.4335	-3.0927	20.1700 
63.565	0.2202	0.2085	1.0498	2.6971	-2.4554	-2.8180	20.1900 
63.565	0.2319	0.2202	1.0425	2.8235	-2.4500	-2.5433	20.1800 
63.565	0.2222	0.2109	1.0137	2.9388	-2.4280	-2.2906	20.1900 
63.565	0.1855	0.1704	1.0361	3.0267	-2.3730	-2.0819	20.1700 
63.571	0.1206	0.1104	1.2012	3.0707	-2.2906	-1.8896	20.1700 
63.589	0.1382	0.1279	1.2476	3.1201	-2.2083	-1.6864	20.1800 
63.608	0.1387	0.1167	1.2104	3.2080	-2.1533	-1.4777	20.1700 
63.630	0.0967	0.0898	1.1865	3.2629	-2.0984	-1.3403	20.1700 
63.651	-0.0146	-0.0098	1.0854	3.1531	-1.9501	-1.3348	20.1500 
63.750	-0.0781	-0.0991	1.0596	2.9059	-1.7578	-1.4117	20.1700 
63.762	-0.1143	-0.2065	1.0845	2.6477	-1.6644	-1.4502	20.1800 
63.762	-0.1030	-0.1782	1.0972	2.4225	-1.6534	-1.3843	20.1900 
63.763	-0.0303	-0.1216	1.0996	2.1698	-1.6644	-1.1865	20.1700 
63.763	0.0049	-0.1079	1.0918	1.9226	-1.6809	-0.9119	20.1700 
63.770	0.0435	-0.0747	1.0659	1.7468	-1.6919	-0.6372	20.1600 
63.788	0.0635	-0.0454	1.0259	1.6095	-1.7194	-0.4065	20.1700 
63.807	0.0537	-0.0239	0.9746	1.4832	-1.7578	-0.2527	20.1800 
63.827	0.0308	-0.0073	0.9443	1.3733	-1.7743	-0.1868	20.1500 
63.848	0.0073	0.0088	0.9116	1.3293	-1.7963	-0.1978	20.1700 
63.942	0.0161	0.0049	0.9136	1.3019	-1.8292	-0.2307	20.1600 
63.953	0.0386	-0.0044	0.9268	1.2579	-1.8787	-0.2637	20.1700 
63.954	0.0425	-0.0034	0.9326	1.2195	-1.9171	-0.3076	20.1600 
63.954	0.0415	0.0054	0.9585	1.1810	-1.9501	-0.3845	20.1600 
63.954	0.0464	0.0166	0.9731	1.1591	-1.9940	-0.4669	20.1500 
63.978	0.0586	0.0347	0.9873	1.1646	-2.0215	-0.5603	20.1600 
63.998	0.0674	0.0645	0.9751	1.1975	-2.0325	-0.6757	20.1500 
64.006	0.0640	0.1016	0.9463	1.2469	-2.0215	-0.8130	20.1500 
64.026	0.0610	0.1084	0.9380	1.2799	-2.0270	-0.9888	20.1500 
64.047	0.0410	0.0947	0.9565	1.2634	-2.0380	-1.2030	20.1600 
64.067	0.0308	0.0933	0.9771	1.2140	-2.0599	-1.4612	20.1500 
64.088	0.0459	0.1172	0.9941	1.1591	-2.1094	-1.7084	20.1600 
64.197	0.0615	0.1284	1.0117	1.1041	-2.2028	-1.9501	20.1500 
64.204	0.0737	0.1201	1.0552	1.0657	-2.3126	-2.2083	20.1400 
64.204	0.0708	0.1108	1.0811	1.0547	-2.4280	-2.4884	20.1400 
64.204	0.0596	0.1265	1.0747	1.1261	-2.5488	-2.7411	20.1300 
64.204	0.0586	0.1440	1.0771	1.2415	-2.6697	-2.9388	20.1400 
64.210	0.0771	0.1582	1.0698	1.3623	-2.7795	-3.0762	20.1200 
64.231	0.0840	0.1729	1.0581	1.4941	-2.8619	-3.1750	20.1400 
64.251	0.1016	0.1567	1.1074	1.6260	-2.9114	-3.2684	20.1200 
64.275	0.1387	0.1484	1.1689	1.7084	-2.9773	-3.3948	20.1300 
64.284	0.1577	0.0986	1.1606	1.7908	-3.0872	-3.5321	20.1200 
64.401	0.1440	0.0391	1.1821	1.8622	-3.1805	-3.6694	20.1200 
64.408	0.1675	0.0195	1.1455	1.9666	-3.2739	-3.7518	20.1500 
64.408	0.2070	0.0215	1.0684	2.0764	-3.3563	-3.7463	20.1400 
64.408	0.2710	0.0103	0.9941	2.1478	-3.4003	-3.7628	20.1400 
64.408	0.2852	-0.0493	0.9951	2.1368	-3.4552	-3.8397	20.1200 
64.408	0.2437	-0.0981	1.0503	2.0105	-3.4662	-4.0594	20.1200 
64.434	0.1523	-0.1484	1.1450	1.8622	-3.4003	-4.4495	20.1100 
64.444	0.1172	-0.1636	1.1831	1.7303	-3.2959	-4.8999	20.1100 
64.464	0.1162	-0.0859	1.1411	1.6589	-3.2245	-5.2679	20.1200 
64.483	0.1338	-0.0225	1.0439	1.6919	-3.1421	-5.4767	20.1300 
64.504	0.1592	0.0220	0.9141	1.7743	-3.0322	-5.5811	20.1100 
64.606	0.1724	0.0322	0.8472	1.8677	-2.9279	-5.6415	20.1200 
64.619	0.1646	0.0435	0.8154	1.9556	-2.8180	-5.7294	20.1100 
64.619	0.1406	0.0190	0.8423	1.9885	-2.6917	-5.8777	20.1100 
64.619	0.1299	-0.0166	0.8926	1.9666	-2.5543	-6.0809	20.1100 
64.619	0.1318	-0.0156	0.9248	1.9116	-2.4170	-6.2842	20.1000 
64.625	0.1479	-0.0005	0.9658	1.8402	-2.3071	-6.4325	20.1000 
64.643	0.1563	0.0220	0.9893	1.7798	-2.2247	-6.5094	20.0900 
64.663	0.1807	0.0483	1.0122	1.7194	-2.1753	-6.5314	20.0900 
64.686	0.1875	0.0659	1.0073	1.6589	-2.1368	-6.5314	20.0900 
64.709	0.1777	0.0928	0.9814	1.6315	-2.0929	-6.5259	20.0900 
64.812	0.1626	0.0854	0.9712	1.6040	-2.0270	-6.5314	20.0900 
64.824	0.1499	0.0781	0.9780	1.5930	-1.9391	-6.5204	20.1000 
64.825	0.1563	0.0854	0.9897	1.5820	-1.8402	-6.4709	20.0800 
64.825	0.1787	0.1118	1.0078	1.5710	-1.7084	-6.4050	20.1100 
64.825	0.1841	0.1211	1.0239	1.5546	-1.5491	-6.3446	20.0900 
64.831	0.1807	0.1377	1.0181	1.5765	-1.3953	-6.2567	20.0900 
64.849	0.1694	0.1436	1.0229	1.6260	-1.2524	-6.1249	20.0800 
64.870	0.1572	0.1616	1.0566	1.6699	-1.0986	-5.9656	20.0700 
64.890	0.1616	0.1626	1.0708	1.6974	-0.9448	-5.7953	20.0800 
64.912	0.1675	0.1582	1.0693	1.7249	-0.8240	-5.6085	20.0900 
64.920	0.1553	0.1348	1.0596	1.7798	-0.7635	-5.4053	20.0800 
65.008	0.1060	0.0854	1.1113	1.8732	-0.7471	-5.1691	20.0900 
65.024	0.0889	0.0991	1.2349	2.0105	-0.7306	-4.9109	20.0900 
65.025	0.1265	0.1255	1.1636	2.2247	-0.7581	-4.5813	20.0800 
65.025	0.0771	0.0400	1.1631	2.4719	-0.8185	-4.1473	20.0800 
65.041	-0.0317	0.0176	1.1709	2.7466	-0.8954	-3.6969	20.0800 
65.047	-0.0654	0.0005	1.0884	2.9553	-0.9393	-3.3289	20.0700 
65.065	-0.0786	-0.0967	1.0425	3.0103	-0.9833	-3.0267	20.0800 
65.086	-0.1191	-0.1157	1.0864	3.0212	-1.0822	-2.7301	20.0700 
65.109	-0.0527	-0.0552	1.1987	2.9279	-1.1700	-2.4005	20.0900 
65.203	0.0386	-0.0054	1.1665	2.7411	-1.2305	-2.0050	20.0700 
65.216	0.0825	0.0215	1.0776	2.5983	-1.2799	-1.6479	20.0800 
65.216	0.0825	0.0215	1.0190	2.4829	-1.3513	-1.3788	20.0700 
65.216	0.0566	0.0254	0.9326	2.3291	-1.4282	-1.1865	20.0700 
65.216	0.0273	0.0327	0.8779	2.1973	-1.5051	-1.0437	20.0900 
65.222	0.0156	0.0278	0.8765	2.0874	-1.5820	-0.9229	20.0700 
65.239	0.0264	0.0229	0.9004	1.9775	-1.6534	-0.8130	20.0600 
65.259	0.0410	0.0386	0.9277	1.8622	-1.6864	-0.7635	20.0600 
65.283	0.0508	0.0366	0.9360	1.7578	-1.6919	-0.7581	20.0800 
65.305	0.0566	0.0400	0.9497	1.6699	-1.6974	-0.8185	20.0600 
65.402	0.0498	0.0493	0.9644	1.6040	-1.7029	-0.9229	20.0600 
65.414	0.0415	0.0620	0.9766	1.5820	-1.7303	-1.0382	20.0500 
65.414	0.0444	0.0757	0.9810	1.5930	-1.7743	-1.1536	20.0700 
65.414	0.0332	0.0840	0.9678	1.6644	-1.8237	-1.2744	20.0600 
65.414	0.0298	0.1123	0.9692	1.7688	-1.8842	-1.3843	20.0500 
65.421	0.0410	0.1279	0.9829	1.8567	-1.9666	-1.4832	20.0400 
65.437	0.0527	0.1436	0.9736	1.9061	-2.0490	-1.5875	20.0400 
65.461	0.0552	0.1426	0.9756	1.9391	-2.1259	-1.7139	20.0600 
65.481	0.0562	0.1270	1.0132	1.9666	-2.1918	-1.8677	20.0500 
65.502	0.0591	0.1250	1.0439	1.9885	-2.2412	-2.0215	20.0500 
65.602	0.0532	0.1392	1.0552	2.0380	-2.2742	-2.1368	20.0500 
65.615	0.0537	0.1440	1.0625	2.0764	-2.2852	-2.2247	20.0500 
65.615	0.0542	0.1470	1.0688	2.1149	-2.2906	-2.2742	20.0600 
65.615	0.0498	0.1558	1.0640	2.1753	-2.2906	-2.2961	20.0500 
65.615	0.0591	0.1631	1.0479	2.2687	-2.2906	-2.3016	20.0500 
65.621	0.0703	0.1592	1.0659	2.4005	-2.2906	-2.3346	20.0500 
65.636	0.1196	0.1436	1.1543	2.5543	-2.3346	-2.4225	20.0500 
65.660	0.1230	0.1147	1.1558	2.7521	-2.4170	-2.5269	20.0500 
65.682	0.1304	0.0562	1.2075	2.9224	-2.4939	-2.6202	20.0400 
65.702	0.1650	0.0122	1.1782	3.0817	-2.5818	-2.6367	20.0400 
65.819	0.2256	0.0088	1.0957	3.2355	-2.6752	-2.5653	20.0500 
65.836	0.2432	0.0146	1.0483	3.3838	-2.7686	-2.4554	20.0500 
65.836	0.2622	-0.0308	1.0610	3.3728	-2.7960	-2.4060	20.0400 
65.837	0.2183	-0.0518	1.1211	3.2629	-2.7631	-2.5049	20.0500 
65.837	0.1304	-0.0747	1.2012	3.1311	-2.6587	-2.7686	20.0500 
65.837	0.0918	-0.0454	1.1758	3.0432	-2.5269	-3.0652	20.0200 
65.853	0.0884	0.0239	1.0098	3.0322	-2.3785	-3.2794	20.0400 
65.860	0.1060	0.0444	0.9165	3.0652	-2.2412	-3.3728	20.0500 
65.876	0.1514	0.0439	0.8501	3.0817	-2.1094	-3.4003	20.0500 
65.898	0.1484	0.0371	0.8354	3.0872	-1.9940	-3.4387	20.0300 
65.920	0.1187	0.0376	0.8394	3.1091	-1.8787	-3.5376	20.0500 
66.018	0.1099	0.0356	0.8745	3.1036	-1.7578	-3.6749	20.0500 
66.031	0.1304	0.0332	0.9458	3.0157	-1.6205	-3.8123	20.0500 
66.031	0.1587	0.0332	0.9473	2.8400	-1.4941	-3.8837	20.0500 
66.031	0.1641	0.0278	0.9565	2.6477	-1.4117	-3.8727	20.0500 
66.031	0.1553	0.0454	0.9780	2.5214	-1.3843	-3.8123	20.0500 
66.038	0.1611	0.1016	0.9829	2.4445	-1.3788	-3.7518	20.0200 
66.054	0.1709	0.0991	0.9800	2.3511	-1.3678	-3.6804	20.0400 
66.074	0.1572	0.0869	0.9790	2.2632	-1.3568	-3.5980	20.0300 
66.095	0.1514	0.0767	0.9854	2.2137	-1.3458	-3.4772	20.0300 
66.118	0.1563	0.1045	0.9888	2.2192	-1.3403	-3.2904	20.0300 
66.218	0.1694	0.1294	1.0044	2.2797	-1.3458	-3.0432	20.0400 
66.233	0.1821	0.1592	1.0244	2.3840	-1.3513	-2.7795	20.0200 
66.233	0.2007	0.1743	1.0269	2.4939	-1.3403	-2.5214	20.0300 
66.233	0.2041	0.1602	1.0415	2.6093	-1.2799	-2.2687	20.0200 
66.233	0.1904	0.1445	1.0420	2.7136	-1.1865	-2.0325	20.0200 
66.242	0.1660	0.0996	1.0239	2.8235	-1.0822	-1.7908	20.0400 
66.258	0.1104	0.0518	1.0918	2.9608	-0.9888	-1.5271	20.0200 
66.276	0.0684	0.0913	1.2900	3.1641	-0.9009	-1.1975	20.0200 
66.300	0.1118	0.1772	1.1958	3.4937	-0.9064	-0.7581	20.0300 
66.322	0.1157	0.1309	1.1729	3.8342	-0.9833	-0.1813	20.0300 
66.420	0.0220	0.0566	1.2373	4.0265	-1.0052	0.3625	20.0400 
66.433	-0.0415	0.0342	1.1523	4.1309	-0.9558	0.7690	20.0200 
66.433	-0.1021	-0.0313	0.9932	4.1693	-0.8679	1.0327	20.0300 
66.433	-0.1646	-0.1479	1.0913	4.0759	-0.7526	1.2030	20.0300 
66.433	-0.0908	-0.1167	1.3057	3.8507	-0.7141	1.5546	20.0200 
66.439	0.0161	-0.0239	1.2607	3.6145	-0.7526	2.2083	20.0200 
66.454	0.1143	0.0737	1.0854	3.5156	-0.7471	2.8290	20.0200 
66.476	0.1284	0.1104	0.9678	3.5321	-0.7526	3.2465	20.0300 
66.499	0.0913	0.1055	0.8921	3.4937	-0.7800	3.4607	20.0300 
66.520	0.0420	0.0908	0.8398	3.3893	-0.7910	3.4772	20.0200 
66.621	-0.0112	0.0703	0.7930	3.3014	-0.8020	3.3783	20.0200 
66.634	-0.0034	0.0552	0.8013	3.2080	-0.8459	3.2300	20.0200 
66.635	0.0078	0.0591	0.8613	3.1201	-0.9283	3.1036	20.0000 
66.635	0.0142	0.0591	0.9009	3.0267	-0.9888	2.9553	20.0000 
66.635	0.0249	0.0698	0.9429	2.9279	-1.0162	2.7740	20.0100 
66.641	0.0366	0.0894	0.9570	2.8400	-1.0437	2.5763	20.0100 
66.655	0.0386	0.0977	0.9639	2.7795	-1.0767	2.3511	20.0200 
66.677	0.0234	0.0850	0.9829	2.7191	-1.1041	2.1039	19.9900 
66.699	0.0215	0.1279	0.9824	2.7191	-1.1426	1.9006	20.0000 
66.721	0.0513	0.1650	0.9663	2.7466	-1.2085	1.7523	20.0100 
66.818	0.0820	0.1919	0.9478	2.7521	-1.2579	1.5820	20.0000 
66.830	0.0879	0.1938	0.9302	2.7411	-1.2964	1.3678	20.0000 
66.830	0.0498	0.1641	0.9473	2.7246	-1.3348	1.1041	20.0000 
66.830	0.0322	0.1421	0.9800	2.7136	-1.4063	0.8130	19.9900 
66.830	0.0220	0.1353	1.0635	2.7081	-1.5051	0.5603	20.0000 
66.836	0.0220	0.1523	1.1040	2.7136	-1.6095	0.3900	20.0100 
66.854	0.0371	0.1855	1.1587	2.7411	-1.6974	0.3131	19.9900 
66.877	0.0684	0.1870	1.1777	2.7411	-1.7688	0.3241	19.9900 
66.899	0.1113	0.1938	1.1821	2.7081	-1.8182	0.3790	19.9800 
66.921	0.1289	0.1729	1.2300	2.6807	-1.8732	0.4175	19.9800 
67.018	0.1523	0.1572	1.2588	2.6807	-1.9775	0.4340	19.9900 
67.029	0.1514	0.1133	1.2671	2.7026	-2.1149	0.4449	19.9900 
67.029	0.1582	0.0493	1.2012	2.7356	-2.2742	0.4944	19.9900 
67.029	0.1763	0.0513	1.0986	2.8180	-2.4225	0.6207	19.9900 
67.029	0.1714	0.0371	0.9302	2.9114	-2.5104	0.7635	19.9900 
67.035	0.2007	-0.0420	0.9063	2.8345	-2.5159	0.8130	19.9600 
67.050	0.1997	-0.1729	1.0122	2.5873	-2.4884	0.7251	19.9700 
67.075	0.1318	-0.2041	1.1235	2.2906	-2.4060	0.4395	19.9800 
