StartTime: 2018-11-10 20:49:14.986
Time(s)	ax(g)	ay(g)	az(g) 
465.955	-1.1816	0.0889	0.3345 
466.018	-1.3271	0.0103	0.4937 
466.049	-1.5557	0.0864	0.3765 
466.096	-1.4634	-0.3687	0.5366 
466.158	-1.4502	-1.5186	0.7500 
466.205	-1.4316	-0.0371	0.6211 
466.252	-0.9321	0.1206	0.1177 
466.314	-1.1895	-0.5693	0.7998 
466.346	-0.9419	-0.0039	0.1289 
466.424	-0.9492	-0.0591	0.2114 
466.455	-0.9146	-0.0767	0.2612 
466.502	-0.8882	-0.0938	0.2993 
466.549	-0.9253	-0.0732	0.2886 
466.596	-0.9355	-0.0796	0.2637 
466.658	-0.9697	-0.0112	0.3984 
466.705	-0.9082	-0.0752	0.3369 
466.752	-0.9546	-0.1045	0.4146 
466.799	-1.0059	-0.0342	0.5244 
466.846	-1.5195	0.1382	0.5454 
466.893	-1.5928	-0.1563	1.1377 
466.955	0.0918	0.7598	0.4150 
467.033	-0.3657	0.6196	0.1919 
467.049	-0.3267	0.3892	0.2427 
467.096	-0.6621	0.2271	0.2656 
467.158	-1.0391	0.0444	0.3438 
467.205	-1.2798	-0.0596	0.5410 
467.252	-1.3970	0.0664	0.3862 
467.299	-1.4985	-0.1597	0.4712 
467.346	-1.3574	-0.6592	0.4702 
467.393	-1.2935	-1.3516	0.6250 
467.455	-0.6323	0.9233	0.2144 
467.502	-1.2261	-0.1924	0.0630 
467.549	-1.1616	-0.1909	0.5420 
467.596	-0.9297	0.1748	0.1089 
467.674	-0.9155	0.1714	0.3281 
467.690	-0.8823	0.1460	0.2686 
467.752	-0.8818	0.1484	0.3188 
467.830	-0.7959	0.1216	0.3452 
467.846	-0.9165	0.1685	0.3433 
467.893	-0.9497	0.1646	0.3291 
467.939	-0.9150	0.1343	0.3696 
468.002	-0.9824	0.0913	0.3247 
468.049	-0.9541	0.0649	0.4150 
468.096	-1.1836	0.2485	0.5391 
468.143	-1.7095	0.2388	0.8511 
468.189	-1.4077	0.2632	1.0205 
468.252	-0.3491	0.7900	0.3984 
468.299	-0.1567	0.4155	0.0713 
468.346	-0.4243	0.4141	0.0669 
468.393	-0.7700	0.2959	0.1055 
468.455	-1.1738	0.2715	0.1729 
468.486	-1.5088	0.2261	0.3867 
468.549	-1.6938	0.0859	0.3340 
468.596	-1.6172	-0.4121	0.2495 
468.658	-1.5571	-1.7803	0.5928 
468.705	-0.7837	1.0000	0.3691 
468.752	-1.1030	-0.1582	0.0010 
468.799	-0.9009	-0.0981	0.1235 
468.877	-0.9380	-0.0220	0.1826 
468.893	-0.9063	-0.0752	0.3101 
468.939	-0.9106	-0.0664	0.2876 
469.018	-0.8804	-0.0400	0.3223 
469.049	-0.9258	-0.0571	0.3101 
469.143	-0.9702	-0.0479	0.3257 
469.174	-0.9585	-0.0518	0.3823 
469.205	-0.9834	-0.0879	0.3569 
469.236	-0.9316	-0.0942	0.3545 
469.299	-1.0229	-0.0791	0.4927 
469.346	-1.4785	0.1807	0.5615 
469.393	-1.7026	-0.2515	1.0200 
469.439	0.7051	0.5088	0.3081 
469.486	-0.3911	0.7202	0.2607 
469.549	-0.3057	0.4380	0.1602 
469.596	-0.5859	0.2065	0.2446 
469.643	-1.0503	-0.0122	0.2847 
469.690	-1.2725	-0.1152	0.4688 
469.736	-1.4219	-0.0908	0.4253 
469.783	-1.4814	-0.1401	0.3662 
469.830	-1.3589	-0.6401	0.4292 
469.908	-2.0020	-1.4766	0.8379 
469.955	-0.9014	0.7734	0.3345 
469.986	-1.0342	-0.2485	0.2524 
470.049	-0.9136	-0.1216	0.2109 
470.096	-0.9395	-0.1025	0.1602 
470.143	-0.9355	-0.1353	0.2466 
470.205	-0.8823	-0.1626	0.2544 
470.283	-0.8931	-0.1445	0.2700 
470.315	-0.9063	-0.1255	0.3237 
470.361	-0.9790	-0.0815	0.3350 
470.393	-0.8740	-0.0972	0.4224 
470.440	-0.9863	-0.1353	0.3306 
470.502	-0.9429	-0.1387	0.3901 
470.533	-0.9468	-0.1353	0.4697 
470.596	-1.3486	0.0522	0.5913 
470.627	-1.6909	-0.3247	0.8706 
470.690	-0.1099	0.4556	0.3901 
470.736	-0.2505	0.7788	0.1895 
470.783	-0.2275	0.4106	0.1489 
470.830	-0.5020	0.3076	0.2183 
470.877	-0.9448	0.1128	0.3564 
470.940	-1.2441	0.0249	0.4194 
470.986	-1.4873	-0.0732	0.5532 
471.033	-1.5811	-0.1885	0.3618 
471.096	-1.4370	-1.0498	0.4224 
471.143	-1.5615	-1.0894	0.2173 
471.190	-1.0317	0.0620	0.3506 
471.236	-1.0181	-0.1895	0.0542 
471.330	-0.9395	-0.0728	0.2144 
471.346	-0.9263	-0.0581	0.2808 
471.393	-0.9165	-0.0913	0.2793 
471.424	-0.8896	-0.1152	0.2661 
471.502	-0.9116	-0.0469	0.3711 
471.533	-0.9097	-0.0776	0.3467 
471.580	-0.8564	-0.0791	0.4272 
471.627	-0.9600	-0.1094	0.3501 
471.674	-0.9243	-0.1440	0.3857 
471.736	-0.9238	-0.1396	0.4648 
471.783	-1.3535	0.0664	0.5913 
471.830	-1.9497	-0.0610	0.8643 
471.877	-0.6484	-0.1011	0.8149 
471.924	-0.2036	0.8433	0.2676 
471.986	-0.1348	0.4282	0.0991 
472.033	-0.4863	0.3359	0.2661 
472.080	-0.9189	0.0918	0.2378 
472.174	-1.2827	-0.0625	0.3667 
472.190	-1.5889	-0.1724	0.3267 
472.221	-1.5430	-0.2183	0.3979 
472.283	-1.4370	-0.6021	0.4722 
472.330	-2.0811	-1.5093	0.5415 
472.377	-0.7671	0.7319	0.3564 
472.424	-0.9736	-0.1519	0.2026 
472.471	-0.8511	-0.0991	0.1729 
472.533	-0.9243	-0.0791	0.1885 
472.580	-0.9160	-0.1011	0.2793 
472.627	-0.8945	-0.1353	0.2236 
472.674	-0.8882	-0.1313	0.2813 
472.752	-0.9092	-0.1167	0.3105 
472.783	-0.8657	-0.1152	0.3418 
472.830	-0.9648	-0.0869	0.3496 
472.908	-0.9565	-0.1162	0.3188 
472.924	-0.9746	-0.1436	0.3892 
472.971	-1.1201	-0.0698	0.4580 
473.018	-1.4082	0.0811	0.5552 
473.080	-1.7461	-0.3447	0.9736 
473.143	0.3931	0.5400	0.5137 
473.174	-0.4805	0.5288	0.1597 
473.221	-0.3496	0.1958	0.2485 
473.283	-0.5435	0.0225	0.3130 
473.330	-0.9316	-0.1450	0.3662 
473.377	-1.1865	-0.3008	0.5645 
473.424	-1.2817	-0.2559	0.5811 
473.471	-1.3657	-0.2959	0.5151 
473.518	-1.1348	-0.5840	0.5376 
473.580	-0.9209	-1.1196	0.4238 
473.627	-1.0737	-1.1206	0.4756 
473.674	-0.9961	-0.1846	0.0615 
473.736	-1.2134	-1.0674	0.4780 
473.768	-0.9146	-0.1904	0.1982 
473.815	-0.9336	-0.1943	0.1948 
473.877	-0.8853	-0.2300	0.2432 
473.924	-0.9312	-0.2104	0.2554 
473.971	-0.8198	-0.1611	0.3540 
474.033	-0.8770	-0.1548	0.3706 
474.065	-0.8750	-0.1616	0.3506 
474.158	-0.9521	-0.1504	0.3784 
474.174	-0.9463	-0.1646	0.3809 
474.221	-0.9629	-0.1724	0.4536 
474.268	-1.2339	-0.0127	0.5439 
474.315	-1.7529	0.1924	0.7119 
474.393	-1.1919	-0.2520	1.1323 
474.440	-0.6724	0.8115	0.2861 
474.471	-0.1309	0.4219	0.1104 
474.549	-0.4854	0.3535	0.1929 
474.565	-0.8872	0.0933	0.3193 
474.611	-1.2134	0.0288	0.3672 
474.674	-1.4570	-0.0010	0.5215 
474.721	-1.5322	-0.0239	0.4253 
474.768	-1.4312	-0.5029	0.3486 
474.815	-1.3755	-1.7031	0.6055 
474.861	-0.8369	1.1094	0.3652 
474.924	-1.1494	-0.2964	0.1646 
474.971	-1.0122	-0.2905	0.1299 
475.018	-0.9443	-0.1235	0.1641 
475.065	-0.9160	-0.1489	0.2490 
475.143	-0.8770	-0.1553	0.2056 
475.174	-0.8989	-0.1553	0.2832 
475.221	-0.8945	-0.1538	0.3003 
475.268	-0.8804	-0.1260	0.3374 
475.315	-0.9121	-0.1294	0.3511 
475.361	-0.9243	-0.1338	0.3091 
475.408	-0.9683	-0.1172	0.3618 
475.471	-1.0195	-0.1011	0.4409 
475.518	-1.2539	0.0161	0.5439 
475.565	-1.5649	0.1445	0.8140 
475.611	-1.4673	-0.1060	1.1992 
475.658	-0.6147	0.6406	0.3638 
475.721	-0.1675	0.4951	0.1187 
475.768	-0.4341	0.3940	0.2070 
475.830	-0.8286	0.1689	0.2510 
475.861	-1.2212	0.1240	0.3120 
475.908	-1.4971	-0.0073	0.5913 
475.986	-1.6084	-0.1377	0.4263 
476.018	-1.4688	-0.9043	0.4170 
476.065	-1.7378	-1.7837	0.7480 
476.111	-0.6953	0.5449	0.3623 
476.158	-1.2686	-0.6484	0.7100 
476.221	-0.9204	-0.1089	0.2524 
476.268	-0.9224	-0.0850	0.1914 
476.315	-0.9038	-0.1465	0.2446 
476.377	-0.9023	-0.1362	0.2876 
476.408	-0.8809	-0.1533	0.2983 
476.455	-0.9106	-0.1470	0.2905 
476.518	-0.8945	-0.1416	0.3647 
476.596	-0.9004	-0.1162	0.3765 
476.611	-0.9619	-0.1411	0.3496 
476.658	-0.9526	-0.1313	0.4316 
476.705	-1.0620	-0.0996	0.4766 
476.768	-1.3682	0.0815	0.5605 
476.830	-1.8320	-0.4141	1.0801 
476.861	0.3062	0.3105	-0.0068 
476.908	-0.2822	0.6865	0.1606 
476.955	-0.2896	0.3096	0.3716 
477.018	-0.6577	0.1250	0.3335 
477.065	-1.0342	0.0522	0.3516 
477.111	-1.2188	0.0508	0.4731 
477.158	-1.4453	0.0991	0.4238 
477.221	-1.4072	-0.0630	0.4556 
477.268	-1.3701	-0.7061	0.4341 
477.315	-1.8447	-0.9922	0.6240 
477.377	-0.7813	0.6392	0.3486 
477.408	-1.0659	-0.0049	0.2134 
477.455	-0.9063	0.1685	0.2900 
477.502	-0.8945	0.1797	0.2441 
477.565	-0.8989	0.1694	0.3638 
477.611	-0.8916	0.1338	0.3174 
477.658	-0.8584	0.0830	0.3345 
477.705	-0.9419	0.1338	0.2529 
477.752	-0.8984	0.1099	0.4053 
477.799	-0.8877	0.1108	0.4116 
477.861	-0.9536	0.0938	0.3726 
477.908	-0.9824	0.0674	0.3848 
477.955	-0.9839	0.0903	0.4902 
478.018	-1.3550	0.3496	0.5693 
478.065	-1.9019	0.0498	0.7266 
478.111	0.7476	0.6055	0.4775 
478.174	-0.2583	0.8501	0.2168 
478.205	-0.1655	0.4658	0.2070 
478.252	-0.5322	0.3765	0.1768 
478.315	-1.1094	0.2388	0.1929 
478.346	-1.3892	0.1792	0.3755 
478.424	-1.5435	0.0903	0.4668 
478.455	-1.6650	-0.2183	0.4292 
478.502	-1.4204	-1.6821	0.5283 
478.549	-1.0742	0.1499	0.4473 
478.596	-1.0786	-0.4053	0.1465 
478.658	-1.1147	-0.3027	0.3540 
478.705	-0.9517	-0.0952	0.1875 
478.752	-0.9502	-0.1318	0.2222 
478.799	-0.9204	-0.1641	0.2417 
478.861	-0.9063	-0.1772	0.2500 
478.908	-0.8887	-0.1309	0.3252 
478.955	-0.8496	-0.1343	0.3403 
479.033	-0.8804	-0.1045	0.4038 
479.049	-0.9487	-0.1187	0.3711 
479.096	-0.9634	-0.1646	0.3540 
479.158	-0.9678	-0.1475	0.4321 
479.205	-1.3716	0.0137	0.6021 
479.283	-2.0166	-0.0952	0.9165 
479.315	-0.8447	0.1963	0.9844 
479.346	-0.3159	0.8677	0.2231 
479.393	-0.1748	0.4424	0.0815 
479.455	-0.5293	0.3003	0.2231 
479.502	-0.9722	0.1226	0.2573 
479.549	-1.1953	0.1802	0.3823 
479.596	-1.8262	0.0693	0.5654 
479.643	-1.7212	-0.5776	0.3936 
479.705	-1.4092	-2.0552	0.6880 
479.752	-1.0278	-0.0122	0.4502 
479.799	-1.2266	-0.2310	0.0298 
479.861	-1.2124	-0.1152	0.5088 
479.908	-0.9146	0.2100	0.2495 
479.940	-0.8896	0.2549	0.2866 
480.002	-0.8511	0.2280	0.2993 
480.049	-0.8721	0.1851	0.3218 
480.096	-0.8696	0.1753	0.3423 
480.143	-0.8457	0.1460	0.3579 
480.190	-0.8672	0.1543	0.3911 
480.252	-0.9199	0.1582	0.3887 
480.299	-0.9854	0.1230	0.3330 
480.346	-1.0088	0.1230	0.4302 
480.393	-1.1797	0.2900	0.5391 
480.455	-1.6626	0.5034	0.7900 
480.502	-1.2920	-0.0425	1.0093 
480.549	-0.4043	0.5659	0.3599 
480.596	-0.1299	0.5142	0.0308 
480.674	-0.4629	0.3149	0.2383 
480.736	-0.8105	0.2373	0.2090 
480.768	-1.0967	0.2471	0.2729 
480.799	-1.4712	0.2471	0.4136 
480.846	-1.6128	0.0640	0.4697 
480.893	-1.4160	-0.3994	0.2056 
480.940	-1.3564	-1.5439	0.6084 
480.986	-0.9487	0.4854	0.3555 
481.080	-1.1504	-0.3042	0.1431 
481.111	-0.9336	-0.0493	0.1421 
481.143	-0.9409	-0.0254	0.1855 
481.190	-0.9375	-0.0464	0.2705 
481.236	-0.8765	-0.1162	0.2593 
481.299	-0.8857	-0.1348	0.2798 
481.346	-0.8965	-0.1245	0.3101 
481.393	-0.9146	-0.1128	0.3481 
481.455	-0.9248	-0.1045	0.3857 
481.502	-0.9346	-0.1060	0.3804 
481.549	-0.9956	-0.1387	0.3555 
481.596	-0.9497	-0.1431	0.3979 
481.690	-1.0767	-0.1104	0.4106 
481.721	-1.4277	0.0483	0.6255 
481.752	-1.3560	-0.4229	1.2319 
481.783	0.3379	0.5771	0.2710 
481.861	-0.2632	0.6504	0.1553 
481.908	-0.2935	0.4150	0.1494 
481.940	-0.6924	0.2041	0.2466 
481.986	-1.1499	0.0508	0.3467 
482.033	-1.3555	-0.0601	0.5532 
482.096	-1.4810	-0.0903	0.6113 
482.143	-1.4600	-0.4678	0.4282 
482.190	-1.2773	-1.5210	0.4937 
482.236	-1.0117	0.2461	0.6416 
482.299	-1.0288	0.0972	0.1748 
482.330	-1.1650	-0.0962	0.4536 
482.393	-0.9116	0.2329	0.2627 
482.455	-0.8999	0.2383	0.2480 
482.486	-0.8691	0.2080	0.3252 
482.533	-0.8784	0.1851	0.2944 
482.580	-0.8765	0.1475	0.3379 
482.674	-0.8638	0.1484	0.3652 
482.705	-0.8628	0.0815	0.3555 
482.752	-0.8882	0.0977	0.3623 
482.783	-0.9961	0.1069	0.3057 
482.830	-1.0063	0.0874	0.4087 
482.924	-1.1948	0.2583	0.5518 
482.940	-1.7012	0.4146	0.6333 
482.987	-1.1899	0.2480	0.9731 
483.033	-0.3159	0.7710	0.2676 
483.096	-0.1235	0.4653	0.1084 
483.143	-0.4268	0.3169	0.1938 
483.190	-0.7837	0.2046	0.1812 
483.237	-1.1797	0.2046	0.2886 
483.315	-1.3594	0.1094	0.4893 
483.330	-1.4419	0.0742	0.4253 
483.377	-1.3169	-0.0894	0.3501 
483.471	-1.2578	-0.4565	0.2544 
483.487	-1.4600	-0.7783	0.4507 
483.533	-0.6445	0.7275	0.2363 
483.580	-0.9502	0.0664	0.4712 
483.627	-0.9390	0.1108	0.3101 
483.690	-0.9053	0.0103	0.2847 
483.737	-0.9312	0.0024	0.3159 
483.783	-0.8979	-0.0146	0.3057 
483.830	-0.8755	-0.0366	0.3306 
483.893	-0.8672	-0.0303	0.3140 
483.940	-0.8281	-0.0244	0.3818 
483.987	-0.8682	-0.0215	0.3140 
484.033	-0.8662	-0.0117	0.3711 
484.096	-0.8789	0.0010	0.3672 
484.127	-0.8618	0.0020	0.4072 
484.174	-0.8467	-0.0469	0.3589 
484.237	-0.8730	0.0024	0.3374 
484.283	-0.8071	0.0259	0.4922 
484.330	-0.8354	0.0376	0.4336 
484.377	-0.9038	0.0220	0.2544 
484.424	-0.9619	0.0142	0.1084 
484.487	-0.8545	0.0322	0.3867 
484.533	-0.8730	0.0181	0.3340 
484.580	-0.8706	0.0215	0.3374 
484.627	-0.8643	0.0146	0.3545 
484.705	-0.8716	0.0068	0.3330 
484.737	-0.8735	-0.0024	0.3389 
484.783	-0.8760	-0.0044	0.3423 
484.830	-0.8794	-0.0137	0.3257 
484.877	-0.8745	-0.0122	0.3315 
484.940	-0.8784	-0.0151	0.3262 
484.971	-0.8779	-0.0210	0.3267 
485.033	-0.8789	-0.0220	0.3286 
485.096	-0.8774	-0.0293	0.3213 
485.143	-0.8813	-0.0322	0.3311 
485.174	-0.8804	-0.0371	0.3218 
485.221	-0.8779	-0.0396	0.3223 
485.268	-0.8823	-0.0391	0.3286 
485.330	-0.8799	-0.0435	0.3237 
485.377	-0.8794	-0.0405	0.3228 
485.424	-0.8789	-0.0449	0.3242 
485.471	-0.8774	-0.0439	0.3223 
485.549	-0.8813	-0.0469	0.3242 
485.580	-0.8804	-0.0459	0.3237 
485.627	-0.8789	-0.0508	0.3223 
485.690	-0.8784	-0.0508	0.3252 
485.721	-0.8799	-0.0518	0.3267 
485.768	-0.8794	-0.0493	0.3306 
485.830	-0.8765	-0.0522	0.3252 
485.877	-0.8799	-0.0508	0.3267 
485.924	-0.8774	-0.0513	0.3257 
485.971	-0.8789	-0.0527	0.3281 
486.018	-0.8804	-0.0527	0.3164
