StartTime: 2018-11-10 20:49:14.986
Time(s)	ax(g)	ay(g)	az(g) 
528.221	-0.9111	-0.1113	0.2363 
528.237	-0.9126	-0.1040	0.2041 
528.253	-0.9150	-0.1196	0.2139 
528.299	-0.8901	-0.1440	0.2471 
528.315	-0.8882	-0.1646	0.2524 
528.362	-0.8950	-0.1729	0.2241 
528.393	-0.9023	-0.1665	0.2383 
528.393	-0.9048	-0.1699	0.2437 
528.393	-0.8853	-0.1836	0.2354 
528.409	-0.8940	-0.2017	0.2744 
528.424	-0.8848	-0.2031	0.2969 
528.440	-0.8887	-0.2007	0.3320 
528.456	-0.8755	-0.1885	0.3491 
528.471	-0.9092	-0.1758	0.2993 
528.503	-0.9082	-0.1504	0.2915 
528.534	-0.9380	-0.1577	0.2275 
528.596	-0.9189	-0.1147	0.3628 
528.612	-0.9502	-0.1021	0.3950 
528.612	-0.9570	-0.1260	0.3975 
528.612	-0.9478	-0.1313	0.4106 
528.628	-0.9492	-0.1450	0.3838 
528.643	-0.9634	-0.1377	0.3677 
528.659	-0.9375	-0.1367	0.4141 
528.674	-0.9810	-0.1133	0.4385 
528.706	-0.9995	-0.0918	0.5269 
528.721	-1.0718	-0.0435	0.5459 
528.737	-1.0942	-0.0347	0.6440 
528.768	-1.2837	0.0825	0.6309 
528.846	-1.4048	0.0361	0.8008 
528.878	-1.5034	-0.1748	0.8379 
528.878	-1.4365	-0.3369	1.1587 
528.878	-1.5063	-0.3389	1.2119 
528.878	-0.4995	0.4316	0.7886 
528.878	-0.1836	0.3408	0.3730 
528.909	-0.4888	0.7397	0.4009 
528.924	-0.3218	0.7080	0.2881 
528.956	-0.2417	0.5161	0.2056 
529.003	-0.2710	0.5015	0.1387 
529.018	-0.3926	0.5005	0.0991 
529.018	-0.4380	0.4312	0.1162 
529.018	-0.5928	0.3262	0.1431 
529.034	-0.7500	0.2798	0.1924 
529.049	-0.9849	0.1748	0.2690 
529.081	-1.1582	0.1187	0.3110 
529.112	-1.3481	0.0581	0.3940 
529.128	-1.4189	-0.0107	0.4746 
529.143	-1.4907	-0.1187	0.5137 
529.174	-1.5532	-0.1235	0.4556 
529.253	-1.7061	-0.2715	0.4478 
529.253	-1.7334	-0.4048	0.4824 
529.268	-1.6343	-0.7227	0.6416 
529.268	-1.4932	-1.0098	0.7124 
529.268	-1.3379	-1.4663	0.7271 
529.284	-2.1123	-1.6104	1.1494 
529.299	-1.3882	-1.2075	0.2407 
529.315	-0.8701	0.4658	0.2051 
529.331	-0.9717	0.2671	0.6382 
529.362	-1.2114	-0.2437	0.3511 
529.440	-0.9917	-0.1592	0.3301 
529.456	-1.0508	-0.3535	0.5562 
529.456	-0.9692	-0.2017	0.1406 
529.456	-0.9458	-0.0610	0.2485 
529.456	-0.9854	-0.0342	0.1523 
529.487	-0.9395	-0.0347	0.1792 
529.518	-0.9224	-0.0537	0.2373 
529.518	-0.8901	-0.0752	0.2710 
529.549	-0.9033	-0.1157	0.2983 
529.612	-0.9019	-0.1582	0.2324 
529.612	-0.8813	-0.1606	0.2339 
529.628	-0.8882	-0.1602	0.2500 
529.628	-0.9023	-0.1650	0.2505 
529.643	-0.8994	-0.1689	0.2402 
529.659	-0.8955	-0.1802	0.2593 
529.674	-0.8604	-0.1733	0.2988 
529.690	-0.9219	-0.1602	0.3018 
529.721	-0.8911	-0.1494	0.3252 
529.753	-0.9448	-0.1406	0.3218 
529.784	-0.8330	-0.1709	0.3286 
529.784	-0.8950	-0.1719	0.2739 
529.846	-0.9585	-0.1392	0.3252 
529.846	-0.9375	-0.1489	0.3574 
529.862	-0.9917	-0.1377	0.3125 
529.862	-0.9712	-0.1636	0.3403 
529.878	-0.9561	-0.1470	0.3877 
529.893	-0.9673	-0.1592	0.3286 
529.924	-0.9810	-0.1689	0.3916 
529.940	-1.0381	-0.1362	0.3813 
529.956	-1.1494	-0.0923	0.4561 
530.018	-1.2002	-0.0806	0.5630 
530.050	-1.4199	-0.1104	0.6553 
530.050	-1.5518	0.0337	0.7842 
530.050	-1.5898	-0.3936	0.7881 
530.065	-1.3931	-0.4111	0.8950 
530.081	-1.2778	-0.1733	1.0503 
530.096	-0.0283	0.4507	0.5635 
530.112	-0.6523	0.1440	0.3232 
530.143	-0.4424	0.6733	0.4053 
530.206	-0.3940	0.5347	0.2471 
530.237	-0.1016	0.2510	0.2505 
530.237	-0.2549	0.4199	0.2749 
530.237	-0.3809	0.4155	0.2236 
530.253	-0.4492	0.3555	0.2075 
530.253	-0.5259	0.3120	0.2046 
530.284	-0.7295	0.2808	0.2114 
530.315	-0.8701	0.2451	0.2383 
530.315	-1.0615	0.2188	0.2271 
530.346	-1.1787	0.2290	0.2534 
530.378	-1.3032	0.1973	0.3423 
530.378	-1.3413	0.1592	0.3926 
530.440	-1.4424	0.1392	0.4390 
530.456	-1.4565	0.1099	0.4072 
530.456	-1.5249	0.0732	0.3228 
530.456	-1.6265	-0.0039	0.2773 
530.471	-1.5596	-0.3242	0.3730 
530.487	-1.5464	-0.6074	0.4126 
530.518	-1.5073	-1.1294	0.4248 
530.549	-1.4741	-1.4990	0.4414 
530.628	-2.4316	-1.4214	0.5127 
530.628	-1.1094	-0.3062	0.0874 
530.659	-0.4780	0.9590	0.3579 
530.659	-0.7163	0.5044	0.3608 
530.659	-1.2808	-0.1128	0.1211 
530.674	-1.1709	0.0039	0.3857 
530.674	-1.0361	0.0991	0.1450 
530.690	-0.8662	0.2720	0.3018 
530.706	-0.8877	0.2573	0.2441 
530.721	-0.8657	0.2969	0.2578 
530.753	-0.8750	0.3032	0.2671 
530.768	-0.8779	0.2881	0.2993 
530.784	-0.8979	0.2505	0.3315 
530.846	-0.8154	0.2417	0.3208 
530.878	-0.8721	0.2046	0.3306 
530.878	-0.8550	0.1997	0.3413 
530.878	-0.8599	0.2002	0.3589 
530.893	-0.8081	0.2329	0.3442 
530.909	-0.8452	0.1621	0.3608 
530.940	-0.7915	0.1475	0.4180 
530.956	-0.9346	0.1343	0.3179 
530.971	-0.9521	0.1353	0.4048 
531.003	-0.8999	0.1128	0.3506 
531.096	-0.8984	0.1421	0.3960 
531.096	-0.8970	0.1357	0.4131 
531.112	-0.9370	0.0972	0.4019 
531.112	-0.9517	0.0977	0.3813 
531.112	-0.9116	0.0757	0.3770 
531.112	-0.9292	0.0635	0.3872 
531.128	-0.9751	0.0522	0.3901 
531.143	-0.9712	0.0513	0.3867 
531.174	-0.9668	0.1143	0.4360 
531.190	-1.0342	0.1313	0.5684 
531.206	-1.3047	0.3560	0.6143 
531.268	-1.4653	0.3237	0.5674 
531.299	-1.6743	0.3682	0.8442 
531.299	-1.9136	0.1304	0.8242 
531.299	-1.5518	0.1797	1.0977 
531.315	-0.8315	0.3848	0.9492 
531.331	-0.1929	0.2046	0.2710 
531.362	-0.4365	0.8403	0.2827 
531.378	-0.1484	0.8066	0.2173 
531.393	-0.0537	0.5996	0.2017 
531.456	-0.0156	0.5176	0.1343 
531.487	-0.1831	0.5337	0.1567 
531.487	-0.4102	0.4922	0.1250 
531.487	-0.5239	0.4023	0.0928 
531.487	-0.8062	0.3062	0.1069 
531.518	-0.9946	0.2964	0.1313 
531.534	-1.1875	0.2891	0.1665 
531.550	-1.2832	0.2935	0.2197 
531.565	-1.3667	0.3047	0.3169 
531.581	-1.4009	0.2739	0.3911 
531.659	-1.5610	0.2109	0.4146 
531.674	-1.5405	0.1670	0.3633 
531.674	-1.6064	0.1099	0.3687 
531.674	-1.5425	-0.0352	0.3203 
531.706	-1.5103	-0.3745	0.2539 
531.737	-1.5356	-0.6597	0.3315 
531.737	-1.5068	-1.3379	0.4048 
531.768	-1.5186	-1.5942	0.4492 
531.768	-2.6475	-0.8066	0.4058 
531.846	-0.8389	0.2637	0.3418 
531.878	-0.7900	1.0972	0.2642 
531.878	-0.6875	0.0010	0.1997 
531.878	-1.2256	-0.3071	0.1431 
531.893	-1.0845	-0.3398	0.5034 
531.893	-0.9644	-0.1118	0.1470 
531.924	-0.9370	0.0356	0.2178 
531.956	-0.9575	-0.0835	0.1919 
531.956	-0.9497	-0.0737	0.1851 
531.971	-0.8921	-0.0469	0.2153 
532.003	-0.9326	-0.0757	0.2378 
532.034	-0.8989	-0.1211	0.2729 
532.034	-0.9067	-0.1318	0.2607 
532.112	-0.8545	-0.1577	0.2778 
532.112	-0.8789	-0.1504	0.2876 
532.128	-0.8892	-0.1265	0.3149 
532.128	-0.8696	-0.1201	0.3169 
532.128	-0.9629	-0.0781	0.3643 
532.143	-0.8330	-0.1152	0.3389 
532.159	-0.8721	-0.1069	0.3701 
532.190	-0.8604	-0.1055	0.3867 
532.206	-0.8369	-0.0801	0.3315 
532.221	-0.9092	-0.0552	0.4346 
532.268	-0.9126	-0.0850	0.3369 
532.299	-0.9810	-0.0708	0.3667 
532.299	-1.0156	-0.0840	0.3926 
532.315	-1.0078	-0.0864	0.3784 
532.331	-0.9639	-0.1001	0.4019 
532.346	-0.9785	-0.1108	0.3984 
532.362	-0.9854	-0.0869	0.3955 
532.393	-0.9951	-0.0933	0.4736 
532.409	-1.1157	0.0244	0.4731 
532.424	-1.1523	0.0747	0.5566 
532.440	-1.5610	0.1724	0.5815 
532.471	-1.7061	0.1748	0.8276 
532.487	-1.8159	-0.2563	1.0078 
532.503	-1.5830	-0.3564	1.0688 
532.518	-1.1504	-0.0669	1.1953 
532.549	0.3594	0.6577	0.6138 
532.565	-0.3984	0.2881	0.3672 
532.581	-0.1089	0.9253	0.2646 
532.628	-0.1831	0.8530	0.1401 
532.659	-0.0762	0.5688	0.1162 
532.659	-0.1348	0.5474	0.0688 
532.674	-0.3408	0.5591	0.1025 
532.690	-0.4771	0.4609	0.1406 
532.706	-0.7109	0.3330	0.1709 
532.721	-0.8989	0.2583	0.2065 
532.753	-1.1318	0.2026	0.2173 
532.768	-1.2788	0.2051	0.2363 
532.784	-1.3853	0.1270	0.3711 
532.800	-1.4424	0.0811	0.4556 
532.815	-1.4531	0.0425	0.3970 
532.893	-1.6372	0.0352	0.3975 
532.909	-1.6118	-0.0376	0.3286 
532.909	-1.6514	-0.1216	0.3506 
532.909	-1.5176	-0.4600	0.3228 
532.940	-1.5024	-0.7271	0.3330 
532.987	-1.5249	-1.2769	0.4146 
532.987	-1.5142	-1.5962	0.4663 
533.003	-1.6836	-0.4185	0.5444 
533.003	-0.6484	0.3110	0.0952 
533.081	-0.8032	0.5166	0.1768 
533.112	-1.2432	-0.0708	0.1958 
533.112	-1.4858	-0.9224	0.6968 
533.112	-1.0850	-0.1958	0.0889 
533.128	-0.8882	0.0923	0.3311 
533.128	-0.9155	-0.0264	0.2656 
533.159	-0.9609	-0.0210	0.2227 
533.190	-0.9360	0.0010	0.1553 
533.190	-0.9473	-0.0259	0.2559 
533.221	-0.9224	-0.0381	0.3179 
533.221	-0.8921	-0.0649	0.3159 
533.268	-0.9243	-0.0757	0.3149 
533.331	-0.9170	-0.0815	0.2524 
533.331	-0.8838	-0.0928	0.3154 
533.346	-0.9111	-0.0996	0.2983 
533.346	-0.9072	-0.1309	0.3159 
533.346	-0.8247	-0.0918	0.3760 
533.378	-0.9023	-0.0605	0.3364 
533.409	-0.9614	-0.0903	0.3354 
533.409	-0.9272	-0.0547	0.4097 
533.440	-0.8872	-0.0884	0.4229 
533.440	-0.9146	-0.0991	0.4263 
533.518	-0.9629	-0.1060	0.4756 
533.534	-0.9395	-0.1162	0.4019 
533.534	-0.9033	-0.1362	0.3872 
533.534	-0.9766	-0.1450	0.3452 
533.565	-0.9756	-0.1016	0.3184 
533.565	-0.9404	-0.1294	0.3896 
533.596	-0.9990	-0.1118	0.4092 
533.612	-1.1084	-0.0518	0.5669 
533.628	-1.4526	0.0396	0.6514 
533.674	-1.5806	0.1001	0.8960 
533.706	-1.8643	-0.1851	1.0020 
533.706	-1.5640	-0.3857	1.1392 
533.706	-1.5391	0.0425	1.3022 
533.721	-0.3970	0.8623	0.8564 
533.737	-0.4453	0.5439	0.3110 
533.768	-0.2202	0.8911	0.3198 
533.784	-0.1289	0.6821	0.1514 
533.800	-0.0234	0.5244	0.1157 
533.878	-0.1523	0.5332	0.0625 
533.909	-0.2632	0.5161	0.0796 
533.909	-0.4736	0.4209	0.1348 
533.909	-0.6001	0.3560	0.1738 
533.924	-0.8208	0.3096	0.2148 
533.924	-0.9512	0.2646	0.2285 
533.956	-1.1582	0.2788	0.2578 
533.987	-1.3340	0.2930	0.3086 
533.987	-1.5562	0.2534	0.4546 
534.018	-1.6685	0.1919	0.5142 
534.018	-1.9292	0.1055	0.5010 
534.050	-1.8745	-0.0015	0.4570 
534.112	-1.8940	-0.1475	0.3521 
534.112	-1.4893	-0.5273	0.4038 
534.143	-1.5063	-0.9785	0.4448 
534.143	-1.5103	-1.6240	0.4072 
534.143	-1.6245	-1.2339	0.3032 
534.159	-2.2910	0.8022	0.9766 
534.175	-0.8770	0.3457	0.3892 
534.206	-0.0972	1.0684	0.1265 
534.221	-0.7622	0.1509	0.2510 
534.268	-1.2515	-0.4219	-0.0498 
534.284	-1.3149	-0.8335	0.8477 
534.284	-1.0972	-0.1357	-0.0435 
534.299	-0.9507	-0.0610	0.2627 
534.315	-0.9243	-0.0518	0.2983 
534.331	-0.9009	-0.0698	0.2529 
534.362	-0.9292	-0.0659	0.2524 
534.378	-0.9399	-0.0757	0.2759 
534.393	-0.9106	-0.2124	0.2397 
534.409	-0.8633	-0.1221	0.2886 
534.440	-0.8477	-0.1187	0.3398 
534.456	-0.9004	-0.1392	0.3008 
534.487	-0.9224	-0.0991	0.3228 
534.518	-0.9238	-0.0957	0.3374 
534.518	-0.8447	-0.0713	0.3506 
534.534	-0.8765	-0.0688	0.3667 
534.549	-0.8462	-0.0747	0.3892 
534.581	-0.9893	-0.1304	0.2261 
534.612	-0.9463	-0.0439	0.4243 
534.690	-0.8945	-0.0776	0.4155 
534.690	-0.9302	-0.0898	0.4102 
534.721	-0.9878	-0.1260	0.3662 
534.721	-1.0005	-0.1250	0.3096 
534.721	-0.9561	-0.1157	0.3281 
534.737	-1.0073	-0.1309	0.4058 
534.737	-1.0396	-0.0986	0.4072 
534.768	-1.0942	-0.0796	0.4829 
534.815	-1.2622	0.0078	0.4658 
534.815	-1.3276	0.0269	0.5322 
534.831	-1.6646	0.0664	0.5186 
534.862	-1.9268	-0.0776	0.8521 
534.862	-1.8740	-0.3467	1.0400 
534.940	-1.3911	-0.0986	1.5127 
534.940	0.2090	0.5977	0.7705 
534.956	-0.3447	0.4443	0.4287 
534.956	-0.2051	0.7539	0.3843 
534.956	-0.2002	0.6807	0.1899 
534.987	-0.1294	0.5645	0.1416 
535.018	-0.1855	0.3911	0.2617 
535.018	-0.3125	0.3101	0.2622 
535.034	-0.5942	0.2349	0.2715 
535.065	-0.7642	0.1567	0.2803 
535.096	-0.9697	0.0225	0.2725 
535.128	-1.1060	0.0063	0.2607 
535.128	-1.2178	0.0073	0.1973 
535.143	-1.2598	-0.0107	0.2261 
535.159	-1.3267	0.0049	0.3364 
535.174	-1.3564	0.0283	0.3813 
535.190	-1.3779	0.0630	0.3911 
535.221	-1.4819	0.0557	0.3706 
535.284	-1.5308	0.0103	0.2739 
535.300	-1.5796	-0.0840	0.2720 
535.300	-1.4580	-0.4966	0.3296 
535.300	-1.3979	-0.8281	0.4678 
535.315	-1.3765	-1.5737	0.5825 
535.331	-2.5410	-0.4150	0.8887 
535.362	-1.0029	-0.3037	0.2461 
535.378	-0.5903	0.6772	0.2456 
535.393	-0.8823	0.3379	0.2705 
535.409	-1.2822	-0.0938	0.1831 
535.424	-1.0820	0.0215	0.4106 
535.456	-1.2080	-0.0947	0.5356 
535.534	-0.9561	0.1885	0.3218 
535.549	-0.9038	0.2412	0.3052 
535.549	-0.8691	0.2715	0.2705 
535.549	-0.8975	0.2578	0.2114 
535.581	-0.9536	0.2461	0.2593 
535.581	-0.8838	0.2329	0.3203 
535.596	-0.8203	0.2227	0.3306 
535.628	-0.8560	0.1899	0.3135 
535.643	-0.8740	0.1577	0.3203 
535.659	-0.8188	0.1821	0.3701 
535.721	-0.8892	0.1772	0.3506 
535.753	-0.7979	0.1523	0.3984 
535.753	-0.8530	0.1665	0.3726 
535.753	-0.8403	0.1328	0.3691 
535.753	-0.8164	0.1382	0.3828 
535.768	-0.8677	0.1235	0.4023 
535.784	-0.8208	0.1289	0.4658 
535.815	-0.9106	0.1245	0.4204 
535.846	-0.9355	0.1567	0.4336 
535.878	-0.9370	0.1265	0.3711 
535.878	-0.9717	0.1265	0.3413 
535.893	-0.9683	0.0869	0.3413 
535.909	-0.9478	0.0659	0.3770 
535.971	-0.9600	0.0864	0.4487 
536.003	-0.9893	0.1060	0.4429 
536.003	-1.0503	0.1475	0.5215 
536.018	-1.1631	0.2690	0.5908 
536.018	-1.2466	0.3599	0.5757 
536.034	-1.5815	0.4629	0.6421 
536.050	-1.6611	0.2495	0.8276 
536.081	-1.6401	0.0210	0.8271 
536.159	-1.5205	0.3423	1.4844 
536.175	-0.0923	0.3911	0.8735 
536.175	-0.1665	0.1821	0.3345 
536.175	-0.1157	0.8613	0.2236 
536.175	-0.2476	0.7803	0.0469 
536.206	-0.1299	0.5537	-0.0317 
536.237	-0.1904	0.4302	0.0645 
536.237	-0.3154	0.4316	0.1377 
536.253	-0.5059	0.3423	0.1582 
536.268	-0.6348	0.2778	0.1548 
536.331	-0.8770	0.2153	0.1885 
536.362	-1.0322	0.2373	0.1807 
536.362	-1.2031	0.2681	0.1831 
536.378	-1.3096	0.2939	0.3135 
536.378	-1.3223	0.2251	0.3901 
536.393	-1.5591	0.2310	0.4731 
536.409	-1.4482	0.1709	0.4849 
536.425	-1.4771	0.1924	0.4839 
536.440	-1.4585	0.0918	0.3623 
536.487	-1.4482	-0.0298	0.2773 
536.518	-1.3452	-0.2803	0.3105 
536.518	-1.3848	-0.5273	0.3403 
536.534	-1.7510	-0.5356	0.5376 
536.550	-1.6479	-1.2690	0.5479 
536.565	-1.6904	-1.3271	0.4717 
536.581	-0.8296	0.1763	0.0747 
536.612	-0.8994	0.3667	0.4272 
536.628	-1.1401	-0.2695	0.2188 
536.643	-1.0283	-0.2144	0.3486 
536.675	-0.9072	-0.1128	0.5532 
536.721	-0.8472	-0.0908	0.2734 
536.721	-0.9399	-0.1226	0.2686 
536.737	-0.9282	0.0220	0.1572 
536.753	-0.9077	-0.0371	0.1572 
536.768	-0.9312	-0.0776	0.2578 
536.800	-0.9297	-0.0830	0.2939 
536.815	-0.9380	-0.1021	0.3242 
536.831	-0.9238	-0.1206	0.2915 
536.846	-0.8687	-0.1294	0.2905 
536.862	-0.8784	-0.1216	0.3223 
536.893	-0.8643	-0.1152	0.3491 
536.956	-0.8760	-0.1060	0.3340 
536.987	-0.8921	-0.0889	0.3442 
536.987	-0.9072	-0.0957	0.3462 
536.987	-0.8491	-0.0654	0.3511 
537.003	-0.8765	-0.0986	0.3853 
537.034	-1.0186	-0.1851	0.3086 
537.034	-0.9087	-0.0586	0.3755 
537.065	-0.8447	-0.0820	0.4209 
537.065	-0.9048	-0.0786	0.4229 
537.143	-0.9580	-0.0928	0.4453 
537.175	-0.9448	-0.0903	0.4355 
537.175	-0.9590	-0.1094	0.3643 
537.175	-0.9990	-0.1226	0.3418 
537.190	-0.9609	-0.1182	0.3936 
537.190	-0.9380	-0.1182	0.4502 
537.221	-0.9941	-0.1597	0.4766 
537.268	-1.1074	-0.0278	0.4561 
537.268	-1.3066	0.0322	0.5254 
537.284	-1.5127	0.1328	0.7041 
537.284	-1.6055	0.2446	0.8062 
537.331	-1.9346	-0.2964	0.8770 
537.393	-1.6401	-0.3726	0.7847 
537.393	-1.5000	-0.0376	1.2852 
537.425	0.2207	0.4556	0.4170 
537.425	-0.4985	0.4712	0.4087 
537.425	-0.3164	0.8838	0.2939 
537.440	-0.2700	0.7036	0.1646 
537.471	-0.1294	0.5332	0.1069 
537.471	-0.1987	0.4570	0.1094 
537.487	-0.3193	0.4639	0.1606 
537.503	-0.5156	0.3203	0.2217 
537.550	-0.6494	0.2275	0.2578 
537.581	-0.8755	0.1494	0.2871 
537.581	-1.0449	0.1650	0.2715 
537.596	-1.2524	0.1626	0.2495 
537.612	-1.3584	0.1475	0.3159 
537.628	-1.4897	0.0928	0.4648 
537.643	-1.5674	0.0508	0.5557 
537.675	-1.7666	-0.0039	0.6035 
537.721	-1.8687	-0.0781	0.5723 
537.753	-1.6670	-0.3911	0.4033 
537.753	-1.6108	-0.7349	0.4312 
537.753	-1.5439	-1.5791	0.5449 
537.768	-1.4834	-2.1646	0.7188 
537.784	-1.9985	-1.6313	0.6704 
537.815	-1.0176	-0.2993	0.1978 
537.831	-0.5386	0.9585	0.2588 
537.846	-0.9048	-0.3257	0.1553 
537.878	-1.2153	-0.6602	0.2271 
537.909	-1.3032	-0.8047	0.5464 
537.909	-0.9219	-0.0879	0.1626 
537.987	-0.8608	-0.1240	0.3169 
538.003	-0.9209	-0.1177	0.2480 
538.003	-0.9316	-0.1450	0.1885 
538.003	-0.9326	-0.1475	0.1958 
538.003	-0.9048	-0.1709	0.2485 
538.034	-0.9219	-0.1660	0.2578 
538.065	-0.9033	-0.1421	0.2671 
538.065	-0.9204	-0.1699	0.2598 
538.096	-0.9038	-0.1738	0.3037 
538.128	-0.8057	-0.1055	0.3398 
538.128	-0.8921	-0.1074	0.3267 
538.159	-0.8906	-0.1064	0.3579 
538.237	-0.9604	-0.0903	0.3701 
538.237	-0.8433	-0.0693	0.3828 
538.253	-0.8628	-0.1021	0.4038 
538.253	-0.9106	-0.1040	0.3784 
538.253	-0.8809	-0.0630	0.4546 
538.284	-0.9771	-0.1147	0.3848 
538.284	-0.9585	-0.1021	0.3711 
538.300	-0.9316	-0.1460	0.3755 
538.362	-0.9688	-0.1396	0.3911 
538.378	-1.0103	-0.1196	0.3677 
538.378	-0.9995	-0.1294	0.4092 
538.409	-1.0112	-0.1045	0.5366 
538.409	-1.1328	-0.0679	0.4946 
538.440	-1.3628	-0.0151	0.5386 
538.440	-1.4248	0.0723	0.6323 
538.471	-1.7378	0.2285	0.9653 
538.550	-1.8032	-0.1655	1.0654 
538.550	-1.5337	-0.2925	0.9863 
538.565	-0.9375	-0.1445	1.3364 
538.565	0.8647	0.6650	0.5142 
538.565	-0.3682	0.4214	0.4512 
538.596	-0.2905	0.8608	0.2134 
538.628	-0.2627	0.5425	0.0566 
538.628	-0.2505	0.4619	0.0708 
538.659	-0.3130	0.3594	0.1851 
538.659	-0.4536	0.3164	0.1846 
538.675	-0.5947	0.2402	0.1836 
538.690	-0.7163	0.1880	0.1660 
538.721	-0.9385	0.0972	0.1909 
538.768	-1.0806	0.1035	0.1978 
538.800	-1.2148	0.0986	0.1748 
538.800	-1.3442	0.0991	0.2427 
538.800	-1.4253	0.1060	0.3916 
538.815	-1.4717	0.0708	0.4561 
538.831	-1.5479	0.0952	0.5576 
538.862	-1.6553	0.0654	0.5103 
538.893	-1.6240	-0.0781	0.4609 
538.956	-1.5068	-0.2695	0.3608 
538.971	-1.4355	-0.6895	0.2808 
538.971	-1.3965	-1.1538	0.4365 
538.971	-1.3218	-1.7671	0.6484 
538.987	-2.2476	-0.3560	0.7466 
539.003	-0.7754	0.0532	0.4551 
539.018	-0.6235	0.8936	0.6680 
539.034	-0.8589	0.3125	0.4819 
539.065	-1.1157	-0.4751	0.1699 
539.096	-1.0522	-0.2998	0.2178 
539.096	-1.1719	-0.8706	0.3945 
539.128	-0.8472	-0.1899	0.0161 
539.175	-0.8950	-0.2046	0.2388 
539.175	-0.8994	-0.1826	0.2432 
539.206	-0.9219	-0.1655	0.1968 
539.206	-0.9380	-0.1841	0.2300 
539.221	-0.9248	-0.1812	0.2339 
539.237	-0.8877	-0.2104	0.2793 
539.253	-0.8633	-0.2251	0.2637 
539.268	-0.8828	-0.2026	0.2588 
539.300	-0.8354	-0.1831	0.3174 
539.362	-0.8818	-0.1768	0.3198 
539.378	-0.8823	-0.1636	0.3394 
539.378	-0.9185	-0.1631	0.3564 
539.378	-0.8760	-0.1558	0.3472 
539.393	-0.8804	-0.1538	0.3672 
539.409	-0.9165	-0.1455	0.3896 
539.440	-0.8662	-0.1152	0.3970 
539.456	-0.8643	-0.1362	0.3857 
539.471	-0.9360	-0.1294	0.3545 
539.518	-0.9541	-0.1484	0.3882 
539.550	-0.9727	-0.1675	0.3613 
539.581	-0.9697	-0.1392	0.3706 
539.581	-1.0137	-0.1333	0.3940 
539.596	-0.9961	-0.1353	0.4644 
539.596	-0.9756	-0.1470	0.4312 
539.675	-0.9673	-0.1250	0.3647 
539.706	-1.2622	-0.1016	0.4648 
539.706	-1.4126	0.0640	0.5415 
